Time,Bx,By,Bz,status
2016-08-22T13:03:52.283937,422326,422326,422326,0,
2016-08-22T13:03:52.291750,422327,422327,422327,0,
2016-08-22T13:03:52.299563,422328,422328,422328,0,
2016-08-22T13:03:52.307375,422329,422329,422329,0,
2016-08-22T13:03:52.315187,422330,422330,422330,0,
2016-08-22T13:03:52.323000,422331,422331,422331,0,
2016-08-22T13:03:52.330813,422332,422332,422332,0,
2016-08-22T13:03:52.338625,422333,422333,422333,0,
2016-08-22T13:03:52.346437,422334,422334,422334,0,
2016-08-22T13:03:52.354250,422335,422335,422335,0,
2016-08-22T13:03:52.362063,422336,422336,422336,0,
2016-08-22T13:03:52.369875,422337,422337,422337,0,
2016-08-22T13:03:52.377687,422338,422338,422338,0,
2016-08-22T13:03:52.385500,422339,422339,422339,0,
2016-08-22T13:03:52.393313,422340,422340,422340,0,
2016-08-22T13:03:52.401125,422341,422341,422341,0,
2016-08-22T13:03:52.408937,422342,422342,422342,0,
2016-08-22T13:03:52.416750,422343,422343,422343,0,
2016-08-22T13:03:52.424563,422344,422344,422344,0,
2016-08-22T13:03:52.432375,422345,422345,422345,0,
2016-08-22T13:03:52.440187,422346,422346,422346,0,
2016-08-22T13:03:52.448000,422347,422347,422347,0,
2016-08-22T13:03:52.455813,422348,422348,422348,0,
2016-08-22T13:03:52.463625,422349,422349,422349,0,
2016-08-22T13:03:52.471437,422350,422350,422350,0,
2016-08-22T13:03:52.479250,422351,422351,422351,0,
2016-08-22T13:03:52.487063,422352,422352,422352,0,
2016-08-22T13:03:52.494875,422353,422353,422353,0,
2016-08-22T13:03:52.502687,422354,422354,422354,0,
2016-08-22T13:03:52.510500,422355,422355,422355,0,
2016-08-22T13:03:52.518313,422356,422356,422356,0,
2016-08-22T13:03:52.526125,422357,422357,422357,0,
2016-08-22T13:03:52.533937,422358,422358,422358,0,
2016-08-22T13:03:52.541750,422359,422359,422359,0,
2016-08-22T13:03:52.549563,422360,422360,422360,0,
2016-08-22T13:03:52.557375,422361,422361,422361,0,
2016-08-22T13:03:52.565187,422362,422362,422362,0,
2016-08-22T13:03:52.573000,422363,422363,422363,0,
2016-08-22T13:03:52.580813,422364,422364,422364,0,
2016-08-22T13:03:52.588625,422365,422365,422365,0,
2016-08-22T13:03:52.596437,422366,422366,422366,0,
2016-08-22T13:03:52.604250,422367,422367,422367,0,
2016-08-22T13:03:52.612063,422368,422368,422368,0,
2016-08-22T13:03:52.619875,422369,422369,422369,0,
2016-08-22T13:03:52.627687,422370,422370,422370,0,
2016-08-22T13:03:52.635500,422371,422371,422371,0,
2016-08-22T13:03:52.643313,422372,422372,422372,0,
2016-08-22T13:03:52.651125,422373,422373,422373,0,
2016-08-22T13:03:52.658937,422374,422374,422374,0,
2016-08-22T13:03:52.666750,422375,422375,422375,0,
2016-08-22T13:03:52.674563,422376,422376,422376,0,
2016-08-22T13:03:52.682375,422377,422377,422377,0,
2016-08-22T13:03:52.690187,422378,422378,422378,0,
2016-08-22T13:03:52.698000,422379,422379,422379,0,
2016-08-22T13:03:52.705813,422380,422380,422380,0,
2016-08-22T13:03:52.713625,422381,422381,422381,0,
2016-08-22T13:03:52.721437,422382,422382,422382,0,
2016-08-22T13:03:52.729250,422383,422383,422383,0,
2016-08-22T13:03:52.737063,422384,422384,422384,0,
2016-08-22T13:03:52.744875,422385,422385,422385,0,
2016-08-22T13:03:52.752687,422386,422386,422386,0,
2016-08-22T13:03:52.760500,422387,422387,422387,0,
2016-08-22T13:03:52.768313,422388,422388,422388,0,
2016-08-22T13:03:52.776125,422389,422389,422389,0,
2016-08-22T13:03:52.783937,422390,422390,422390,0,
2016-08-22T13:03:52.791750,422391,422391,422391,0,
2016-08-22T13:03:52.799563,422392,422392,422392,0,
2016-08-22T13:03:52.807375,422393,422393,422393,0,
2016-08-22T13:03:52.815187,422394,422394,422394,0,
2016-08-22T13:03:52.823000,422395,422395,422395,0,
2016-08-22T13:03:52.830813,422396,422396,422396,0,
2016-08-22T13:03:52.838625,422397,422397,422397,0,
2016-08-22T13:03:52.846437,422398,422398,422398,0,
2016-08-22T13:03:52.854250,422399,422399,422399,0,
2016-08-22T13:03:52.862063,422400,422400,422400,0,
2016-08-22T13:03:52.869875,422401,422401,422401,0,
2016-08-22T13:03:52.877687,422402,422402,422402,0,
2016-08-22T13:03:52.885500,422403,422403,422403,0,
2016-08-22T13:03:52.893313,422404,422404,422404,0,
2016-08-22T13:03:52.901125,422405,422405,422405,0,
2016-08-22T13:03:52.908937,422406,422406,422406,0,
2016-08-22T13:03:52.916750,422407,422407,422407,0,
2016-08-22T13:03:52.924563,422408,422408,422408,0,
2016-08-22T13:03:52.932375,422409,422409,422409,0,
2016-08-22T13:03:52.940187,422410,422410,422410,0,
2016-08-22T13:03:52.948000,422411,422411,422411,0,
2016-08-22T13:03:52.955813,422412,422412,422412,0,
2016-08-22T13:03:52.963625,422413,422413,422413,0,
2016-08-22T13:03:52.971437,422414,422414,422414,0,
2016-08-22T13:03:52.979250,422415,422415,422415,0,
2016-08-22T13:03:52.987063,422416,422416,422416,0,
2016-08-22T13:03:52.994875,422417,422417,422417,0,
2016-08-22T13:03:53.002687,422418,422418,422418,0,
2016-08-22T13:03:53.010500,422419,422419,422419,0,
2016-08-22T13:03:53.018313,422420,422420,422420,0,
2016-08-22T13:03:53.026125,422421,422421,422421,0,
2016-08-22T13:03:53.033937,422422,422422,422422,0,
2016-08-22T13:03:53.041750,422423,422423,422423,0,
2016-08-22T13:03:53.049563,422424,422424,422424,0,
2016-08-22T13:03:53.057375,422425,422425,422425,0,
2016-08-22T13:03:53.065187,422426,422426,422426,0,
2016-08-22T13:03:53.073000,422427,422427,422427,0,
2016-08-22T13:03:53.080813,422428,422428,422428,0,
2016-08-22T13:03:53.088625,422429,422429,422429,0,
2016-08-22T13:03:53.096437,422430,422430,422430,0,
2016-08-22T13:03:53.104250,422431,422431,422431,0,
2016-08-22T13:03:53.112063,422432,422432,422432,0,
2016-08-22T13:03:53.119875,422433,422433,422433,0,
2016-08-22T13:03:53.127687,422434,422434,422434,0,
2016-08-22T13:03:53.135500,422435,422435,422435,0,
2016-08-22T13:03:53.143313,422436,422436,422436,0,
2016-08-22T13:03:53.151125,422437,422437,422437,0,
2016-08-22T13:03:53.158937,422438,422438,422438,0,
2016-08-22T13:03:53.166750,422439,422439,422439,0,
2016-08-22T13:03:53.174563,422440,422440,422440,0,
2016-08-22T13:03:53.182375,422441,422441,422441,0,
2016-08-22T13:03:53.190187,422442,422442,422442,0,
2016-08-22T13:03:53.198000,422443,422443,422443,0,
2016-08-22T13:03:53.205813,422444,422444,422444,0,
2016-08-22T13:03:53.213625,422445,422445,422445,0,
2016-08-22T13:03:53.221437,422446,422446,422446,0,
2016-08-22T13:03:53.229250,422447,422447,422447,0,
2016-08-22T13:03:53.237063,422448,422448,422448,0,
2016-08-22T13:03:53.244875,422449,422449,422449,0,
2016-08-22T13:03:53.252687,422450,422450,422450,0,
2016-08-22T13:03:53.260500,422451,422451,422451,0,
2016-08-22T13:03:53.268313,422452,422452,422452,0,
2016-08-22T13:03:53.276125,422453,422453,422453,0,
2016-08-22T13:03:53.283937,422454,422454,422454,0,
2016-08-22T13:03:53.291750,422455,422455,422455,0,
2016-08-22T13:03:53.299563,422456,422456,422456,0,
2016-08-22T13:03:53.307375,422457,422457,422457,0,
2016-08-22T13:03:53.315187,422458,422458,422458,0,
2016-08-22T13:03:53.323000,422459,422459,422459,0,
2016-08-22T13:03:53.330813,422460,422460,422460,0,
2016-08-22T13:03:53.338625,422461,422461,422461,0,
2016-08-22T13:03:53.346437,422462,422462,422462,0,
2016-08-22T13:03:53.354250,422463,422463,422463,0,
2016-08-22T13:03:53.362063,422464,422464,422464,0,
2016-08-22T13:03:53.369875,422465,422465,422465,0,
2016-08-22T13:03:53.377687,422466,422466,422466,0,
2016-08-22T13:03:53.385500,422467,422467,422467,0,
2016-08-22T13:03:53.393313,422468,422468,422468,0,
2016-08-22T13:03:53.401125,422469,422469,422469,0,
2016-08-22T13:03:53.408937,422470,422470,422470,0,
2016-08-22T13:03:53.416750,422471,422471,422471,0,
2016-08-22T13:03:53.424563,422472,422472,422472,0,
2016-08-22T13:03:53.432375,422473,422473,422473,0,
2016-08-22T13:03:53.440187,422474,422474,422474,0,
2016-08-22T13:03:53.448000,422475,422475,422475,0,
2016-08-22T13:03:53.455813,422476,422476,422476,0,
2016-08-22T13:03:53.463625,422477,422477,422477,0,
2016-08-22T13:03:53.471437,422478,422478,422478,0,
2016-08-22T13:03:53.479250,422479,422479,422479,0,
2016-08-22T13:03:53.487063,422480,422480,422480,0,
2016-08-22T13:03:53.494875,422481,422481,422481,0,
2016-08-22T13:03:53.502687,422482,422482,422482,0,
2016-08-22T13:03:53.510500,422483,422483,422483,0,
2016-08-22T13:03:53.518313,422484,422484,422484,0,
2016-08-22T13:03:53.526125,422485,422485,422485,0,
2016-08-22T13:03:53.533937,422486,422486,422486,0,
2016-08-22T13:03:53.541750,422487,422487,422487,0,
2016-08-22T13:03:53.549563,422488,422488,422488,0,
2016-08-22T13:03:53.557375,422489,422489,422489,0,
2016-08-22T13:03:53.565187,422490,422490,422490,0,
2016-08-22T13:03:53.573000,422491,422491,422491,0,
2016-08-22T13:03:53.580813,422492,422492,422492,0,
2016-08-22T13:03:53.588625,422493,422493,422493,0,
2016-08-22T13:03:53.596437,422494,422494,422494,0,
2016-08-22T13:03:53.604250,422495,422495,422495,0,
2016-08-22T13:03:53.612063,422496,422496,422496,0,
2016-08-22T13:03:53.619875,422497,422497,422497,0,
2016-08-22T13:03:53.627687,422498,422498,422498,0,
2016-08-22T13:03:53.635500,422499,422499,422499,0,
2016-08-22T13:03:53.643313,422500,422500,422500,0,
2016-08-22T13:03:53.651125,422501,422501,422501,0,
2016-08-22T13:03:53.658937,422502,422502,422502,0,
2016-08-22T13:03:53.666750,422503,422503,422503,0,
2016-08-22T13:03:53.674563,422504,422504,422504,0,
2016-08-22T13:03:53.682375,422505,422505,422505,0,
2016-08-22T13:03:53.690187,422506,422506,422506,0,
2016-08-22T13:03:53.698000,422507,422507,422507,0,
2016-08-22T13:03:53.705813,422508,422508,422508,0,
2016-08-22T13:03:53.713625,422509,422509,422509,0,
2016-08-22T13:03:53.721437,422510,422510,422510,0,
2016-08-22T13:03:53.729250,422511,422511,422511,0,
2016-08-22T13:03:53.737063,422512,422512,422512,0,
2016-08-22T13:03:53.744875,422513,422513,422513,0,
2016-08-22T13:03:53.752687,422514,422514,422514,0,
2016-08-22T13:03:53.760500,422515,422515,422515,0,
2016-08-22T13:03:53.768313,422516,422516,422516,0,
2016-08-22T13:03:53.776125,422517,422517,422517,0,
2016-08-22T13:03:53.783937,422518,422518,422518,0,
2016-08-22T13:03:53.791750,422519,422519,422519,0,
2016-08-22T13:03:53.799563,422520,422520,422520,0,
2016-08-22T13:03:53.807375,422521,422521,422521,0,
2016-08-22T13:03:53.815187,422522,422522,422522,0,
2016-08-22T13:03:53.823000,422523,422523,422523,0,
2016-08-22T13:03:53.830813,422524,422524,422524,0,
2016-08-22T13:03:53.838625,422525,422525,422525,0,
2016-08-22T13:03:53.846437,422526,422526,422526,0,
2016-08-22T13:03:53.854250,422527,422527,422527,0,
2016-08-22T13:03:53.862063,422528,422528,422528,0,
2016-08-22T13:03:53.869875,422529,422529,422529,0,
2016-08-22T13:03:53.877687,422530,422530,422530,0,
2016-08-22T13:03:53.885500,422531,422531,422531,0,
2016-08-22T13:03:53.893313,422532,422532,422532,0,
2016-08-22T13:03:53.901125,422533,422533,422533,0,
2016-08-22T13:03:53.908937,422534,422534,422534,0,
2016-08-22T13:03:53.916750,422535,422535,422535,0,
2016-08-22T13:03:53.924563,422536,422536,422536,0,
2016-08-22T13:03:53.932375,422537,422537,422537,0,
2016-08-22T13:03:53.940187,422538,422538,422538,0,
2016-08-22T13:03:53.948000,422539,422539,422539,0,
2016-08-22T13:03:53.955813,422540,422540,422540,0,
2016-08-22T13:03:53.963625,422541,422541,422541,0,
2016-08-22T13:03:53.971437,422542,422542,422542,0,
2016-08-22T13:03:53.979250,422543,422543,422543,0,
2016-08-22T13:03:53.987063,422544,422544,422544,0,
2016-08-22T13:03:53.994875,422545,422545,422545,0,
2016-08-22T13:03:54.002687,422546,422546,422546,0,
2016-08-22T13:03:54.010500,422547,422547,422547,0,
2016-08-22T13:03:54.018313,422548,422548,422548,0,
2016-08-22T13:03:54.026125,422549,422549,422549,0,
2016-08-22T13:03:54.033937,422550,422550,422550,0,
2016-08-22T13:03:54.041750,422551,422551,422551,0,
2016-08-22T13:03:54.049563,422552,422552,422552,0,
2016-08-22T13:03:54.057375,422553,422553,422553,0,
2016-08-22T13:03:54.065187,422554,422554,422554,0,
2016-08-22T13:03:54.073000,422555,422555,422555,0,
2016-08-22T13:03:54.080813,422556,422556,422556,0,
2016-08-22T13:03:54.088625,422557,422557,422557,0,
2016-08-22T13:03:54.096437,422558,422558,422558,0,
2016-08-22T13:03:54.104250,422559,422559,422559,0,
2016-08-22T13:03:54.112063,422560,422560,422560,0,
2016-08-22T13:03:54.119875,422561,422561,422561,0,
2016-08-22T13:03:54.127687,422562,422562,422562,0,
2016-08-22T13:03:54.135500,422563,422563,422563,0,
2016-08-22T13:03:54.143313,422564,422564,422564,0,
2016-08-22T13:03:54.151125,422565,422565,422565,0,
2016-08-22T13:03:54.158937,422566,422566,422566,0,
2016-08-22T13:03:54.166750,422567,422567,422567,0,
2016-08-22T13:03:54.174563,422568,422568,422568,0,
2016-08-22T13:03:54.182375,422569,422569,422569,0,
2016-08-22T13:03:54.190187,422570,422570,422570,0,
2016-08-22T13:03:54.198000,422571,422571,422571,0,
2016-08-22T13:03:54.205813,422572,422572,422572,0,
2016-08-22T13:03:54.213625,422573,422573,422573,0,
2016-08-22T13:03:54.221437,422574,422574,422574,0,
2016-08-22T13:03:54.229250,422575,422575,422575,0,
2016-08-22T13:03:54.237063,422576,422576,422576,0,
2016-08-22T13:03:54.244875,422577,422577,422577,0,
2016-08-22T13:03:54.252687,422578,422578,422578,0,
2016-08-22T13:03:54.260500,422579,422579,422579,0,
2016-08-22T13:03:54.268313,422580,422580,422580,0,
2016-08-22T13:03:54.276125,422581,422581,422581,0,
2016-08-22T13:03:54.283937,422582,422582,422582,0,
2016-08-22T13:03:54.291750,422573,422573,422573,0,
2016-08-22T13:03:54.299563,422583,422583,422583,0,
2016-08-22T13:03:54.307375,422585,422585,422585,0,
2016-08-22T13:03:54.315187,422586,422586,422586,0,
2016-08-22T13:03:54.323000,422587,422587,422587,0,
2016-08-22T13:03:54.330813,422588,422588,422588,0,
2016-08-22T13:03:54.338625,422589,422589,422589,0,
2016-08-22T13:03:54.346437,422590,422590,422590,0,
2016-08-22T13:03:54.354250,422591,422591,422591,0,
2016-08-22T13:03:54.362063,422592,422592,422592,0,
2016-08-22T13:03:54.369875,422593,422593,422593,0,
2016-08-22T13:03:54.377687,422594,422594,422594,0,
2016-08-22T13:03:54.385500,422595,422595,422595,0,
2016-08-22T13:03:54.393313,422596,422596,422596,0,
2016-08-22T13:03:54.401125,422597,422597,422597,0,
2016-08-22T13:03:54.408937,422598,422598,422598,0,
2016-08-22T13:03:54.416750,422599,422599,422599,0,
2016-08-22T13:03:54.424563,422600,422600,422600,0,
2016-08-22T13:03:54.432375,422601,422601,422601,0,
2016-08-22T13:03:54.440187,422602,422602,422602,0,
2016-08-22T13:03:54.448000,422603,422603,422603,0,
2016-08-22T13:03:54.455813,422604,422604,422604,0,
2016-08-22T13:03:54.463625,422605,422605,422605,0,
2016-08-22T13:03:54.471437,422606,422606,422606,0,
2016-08-22T13:03:54.479250,422607,422607,422607,0,
2016-08-22T13:03:54.487063,422608,422608,422608,0,
2016-08-22T13:03:54.494875,422609,422609,422609,0,
2016-08-22T13:03:54.502687,422610,422610,422610,0,
2016-08-22T13:03:54.510500,422611,422611,422611,0,
