Time,Bx,By,Bz,status
2016-08-22T15:19:36.052052,1065206,1065206,1065206,0,
2016-08-22T15:19:36.059865,1065207,1065207,1065207,0,
2016-08-22T15:19:36.067677,1065208,1065208,1065208,0,
2016-08-22T15:19:36.075489,1065209,1065209,1065209,0,
2016-08-22T15:19:36.083302,1065210,1065210,1065210,0,
2016-08-22T15:19:36.091115,1065211,1065211,1065211,0,
2016-08-22T15:19:36.098927,1065212,1065212,1065212,0,
2016-08-22T15:19:36.106739,1065213,1065213,1065213,0,
2016-08-22T15:19:36.114552,1065214,1065214,1065214,0,
2016-08-22T15:19:36.122365,1065215,1065215,1065215,0,
2016-08-22T15:19:36.130177,1065216,1065216,1065216,0,
2016-08-22T15:19:36.137989,1065137,1065137,1065137,0,
2016-08-22T15:19:36.145802,1065217,1065217,1065217,0,
2016-08-22T15:19:36.153615,1065219,1065219,1065219,0,
2016-08-22T15:19:36.161427,1065220,1065220,1065220,0,
2016-08-22T15:19:36.169239,1065221,1065221,1065221,0,
2016-08-22T15:19:36.177052,1065222,1065222,1065222,0,
2016-08-22T15:19:36.184865,1065223,1065223,1065223,0,
2016-08-22T15:19:36.192677,1065224,1065224,1065224,0,
2016-08-22T15:19:36.200489,1065225,1065225,1065225,0,
2016-08-22T15:19:36.208302,1065226,1065226,1065226,0,
2016-08-22T15:19:36.216115,1065227,1065227,1065227,0,
2016-08-22T15:19:36.223927,1065228,1065228,1065228,0,
2016-08-22T15:19:36.231739,1065229,1065229,1065229,0,
2016-08-22T15:19:36.239552,1065230,1065230,1065230,0,
2016-08-22T15:19:36.247365,1065231,1065231,1065231,0,
2016-08-22T15:19:36.255177,1065232,1065232,1065232,0,
2016-08-22T15:19:36.262989,1065233,1065233,1065233,0,
2016-08-22T15:19:36.270802,1065234,1065234,1065234,0,
2016-08-22T15:19:36.278615,1065235,1065235,1065235,0,
2016-08-22T15:19:36.286427,1065236,1065236,1065236,0,
2016-08-22T15:19:36.294239,1065137,1065137,1065137,0,
2016-08-22T15:19:36.302052,1065237,1065237,1065237,0,
2016-08-22T15:19:36.309865,1065239,1065239,1065239,0,
2016-08-22T15:19:36.317677,1065240,1065240,1065240,0,
2016-08-22T15:19:36.325489,1065241,1065241,1065241,0,
2016-08-22T15:19:36.333302,1065242,1065242,1065242,0,
2016-08-22T15:19:36.341115,1065243,1065243,1065243,0,
2016-08-22T15:19:36.348927,1065244,1065244,1065244,0,
2016-08-22T15:19:36.356739,1065245,1065245,1065245,0,
2016-08-22T15:19:36.364552,1065246,1065246,1065246,0,
2016-08-22T15:19:36.372365,1065247,1065247,1065247,0,
2016-08-22T15:19:36.380177,1065248,1065248,1065248,0,
2016-08-22T15:19:36.387989,1065249,1065249,1065249,0,
2016-08-22T15:19:36.395802,1065250,1065250,1065250,0,
2016-08-22T15:19:36.403615,1065251,1065251,1065251,0,
2016-08-22T15:19:36.411427,1065252,1065252,1065252,0,
2016-08-22T15:19:36.419239,1065253,1065253,1065253,0,
2016-08-22T15:19:36.427052,1065254,1065254,1065254,0,
2016-08-22T15:19:36.434865,1065255,1065255,1065255,0,
2016-08-22T15:19:36.442677,1065256,1065256,1065256,0,
2016-08-22T15:19:36.450489,1065137,1065137,1065137,0,
2016-08-22T15:19:36.458302,1065257,1065257,1065257,0,
2016-08-22T15:19:36.466115,1065259,1065259,1065259,0,
2016-08-22T15:19:36.473927,1065260,1065260,1065260,0,
2016-08-22T15:19:36.481739,1065261,1065261,1065261,0,
2016-08-22T15:19:36.489552,1065262,1065262,1065262,0,
2016-08-22T15:19:36.497365,1065263,1065263,1065263,0,
2016-08-22T15:19:36.505177,1065264,1065264,1065264,0,
2016-08-22T15:19:36.512989,1065265,1065265,1065265,0,
2016-08-22T15:19:36.520802,1065266,1065266,1065266,0,
2016-08-22T15:19:36.528615,1065267,1065267,1065267,0,
2016-08-22T15:19:36.536427,1065268,1065268,1065268,0,
2016-08-22T15:19:36.544239,1065269,1065269,1065269,0,
2016-08-22T15:19:36.552052,1065270,1065270,1065270,0,
2016-08-22T15:19:36.559865,1065271,1065271,1065271,0,
2016-08-22T15:19:36.567677,1065272,1065272,1065272,0,
2016-08-22T15:19:36.575489,1065273,1065273,1065273,0,
2016-08-22T15:19:36.583302,1065274,1065274,1065274,0,
2016-08-22T15:19:36.591115,1065275,1065275,1065275,0,
2016-08-22T15:19:36.598927,1065276,1065276,1065276,0,
2016-08-22T15:19:36.606739,1065137,1065137,1065137,0,
2016-08-22T15:19:36.614552,1065277,1065277,1065277,0,
2016-08-22T15:19:36.622365,1065279,1065279,1065279,0,
2016-08-22T15:19:36.630177,1065280,1065280,1065280,0,
2016-08-22T15:19:36.637989,1065281,1065281,1065281,0,
2016-08-22T15:19:36.645802,1065282,1065282,1065282,0,
2016-08-22T15:19:36.653615,1065283,1065283,1065283,0,
2016-08-22T15:19:36.661427,1065284,1065284,1065284,0,
2016-08-22T15:19:36.669239,1065285,1065285,1065285,0,
2016-08-22T15:19:36.677052,1065286,1065286,1065286,0,
2016-08-22T15:19:36.684865,1065287,1065287,1065287,0,
2016-08-22T15:19:36.692677,1065288,1065288,1065288,0,
2016-08-22T15:19:36.700489,1065289,1065289,1065289,0,
2016-08-22T15:19:36.708302,1065290,1065290,1065290,0,
2016-08-22T15:19:36.716115,1065291,1065291,1065291,0,
2016-08-22T15:19:36.723927,1065292,1065292,1065292,0,
2016-08-22T15:19:36.731739,1065293,1065293,1065293,0,
2016-08-22T15:19:36.739552,1065294,1065294,1065294,0,
2016-08-22T15:19:36.747365,1065295,1065295,1065295,0,
2016-08-22T15:19:36.755177,1065296,1065296,1065296,0,
