Time,Bx,By,Bz,status
2016-08-22T12:38:23.079037,313154,313154,313154,0,
2016-08-22T12:38:23.086849,313155,313155,313155,0,
2016-08-22T12:38:23.094661,313156,313156,313156,0,
2016-08-22T12:38:23.102474,313157,313157,313157,0,
2016-08-22T12:38:23.110287,313158,313158,313158,0,
2016-08-22T12:38:23.118099,313159,313159,313159,0,
2016-08-22T12:38:23.125911,313160,313160,313160,0,
2016-08-22T12:38:23.133724,313161,313161,313161,0,
2016-08-22T12:38:23.141537,313162,313162,313162,0,
2016-08-22T12:38:23.149349,313163,313163,313163,0,
2016-08-22T12:38:23.157161,313164,313164,313164,0,
2016-08-22T12:38:23.164974,313165,313165,313165,0,
2016-08-22T12:38:23.172787,313166,313166,313166,0,
2016-08-22T12:38:23.180599,313167,313167,313167,0,
2016-08-22T12:38:23.188411,313168,313168,313168,0,
2016-08-22T12:38:23.196224,313169,313169,313169,0,
2016-08-22T12:38:23.204037,313170,313170,313170,0,
2016-08-22T12:38:23.211849,313171,313171,313171,0,
2016-08-22T12:38:23.219661,313172,313172,313172,0,
2016-08-22T12:38:23.227474,313173,313173,313173,0,
2016-08-22T12:38:23.235287,313174,313174,313174,0,
2016-08-22T12:38:23.243099,313175,313175,313175,0,
2016-08-22T12:38:23.250911,313176,313176,313176,0,
2016-08-22T12:38:23.258724,313177,313177,313177,0,
2016-08-22T12:38:23.266537,313178,313178,313178,0,
2016-08-22T12:38:23.274349,313179,313179,313179,0,
2016-08-22T12:38:23.282161,313180,313180,313180,0,
2016-08-22T12:38:23.289974,313181,313181,313181,0,
2016-08-22T12:38:23.297787,313182,313182,313182,0,
2016-08-22T12:38:23.305599,313183,313183,313183,0,
2016-08-22T12:38:23.313411,313184,313184,313184,0,
2016-08-22T12:38:23.321224,313185,313185,313185,0,
2016-08-22T12:38:23.329037,313186,313186,313186,0,
2016-08-22T12:38:23.336849,313187,313187,313187,0,
2016-08-22T12:38:23.344661,313188,313188,313188,0,
2016-08-22T12:38:23.352474,313189,313189,313189,0,
2016-08-22T12:38:23.360287,313190,313190,313190,0,
2016-08-22T12:38:23.368099,313191,313191,313191,0,
2016-08-22T12:38:23.375911,313192,313192,313192,0,
2016-08-22T12:38:23.383724,313193,313193,313193,0,
2016-08-22T12:38:23.391537,313194,313194,313194,0,
2016-08-22T12:38:23.399349,313195,313195,313195,0,
2016-08-22T12:38:23.407161,313196,313196,313196,0,
2016-08-22T12:38:23.414974,313197,313197,313197,0,
2016-08-22T12:38:23.422787,313198,313198,313198,0,
2016-08-22T12:38:23.430599,313199,313199,313199,0,
2016-08-22T12:38:23.438411,313200,313200,313200,0,
2016-08-22T12:38:23.446224,313201,313201,313201,0,
2016-08-22T12:38:23.454037,313202,313202,313202,0,
2016-08-22T12:38:23.461849,313203,313203,313203,0,
2016-08-22T12:38:23.469661,313204,313204,313204,0,
2016-08-22T12:38:23.477474,313205,313205,313205,0,
2016-08-22T12:38:23.485287,313206,313206,313206,0,
2016-08-22T12:38:23.493099,313207,313207,313207,0,
2016-08-22T12:38:23.500911,313208,313208,313208,0,
2016-08-22T12:38:23.508724,313209,313209,313209,0,
2016-08-22T12:38:23.516537,313210,313210,313210,0,
2016-08-22T12:38:23.524349,313211,313211,313211,0,
2016-08-22T12:38:23.532161,313212,313212,313212,0,
2016-08-22T12:38:23.539974,313213,313213,313213,0,
2016-08-22T12:38:23.547787,313214,313214,313214,0,
2016-08-22T12:38:23.555599,313215,313215,313215,0,
2016-08-22T12:38:23.563411,313216,313216,313216,0,
2016-08-22T12:38:23.571224,313217,313217,313217,0,
2016-08-22T12:38:23.579037,313218,313218,313218,0,
2016-08-22T12:38:23.586849,313219,313219,313219,0,
2016-08-22T12:38:23.594661,313220,313220,313220,0,
2016-08-22T12:38:23.602474,313221,313221,313221,0,
2016-08-22T12:38:23.610287,313222,313222,313222,0,
2016-08-22T12:38:23.618099,313223,313223,313223,0,
2016-08-22T12:38:23.625911,313224,313224,313224,0,
2016-08-22T12:38:23.633724,313225,313225,313225,0,
2016-08-22T12:38:23.641537,313226,313226,313226,0,
2016-08-22T12:38:23.649349,313227,313227,313227,0,
2016-08-22T12:38:23.657161,313228,313228,313228,0,
2016-08-22T12:38:23.664974,313229,313229,313229,0,
2016-08-22T12:38:23.672787,313230,313230,313230,0,
2016-08-22T12:38:23.680599,313231,313231,313231,0,
2016-08-22T12:38:23.688411,313232,313232,313232,0,
2016-08-22T12:38:23.696224,313233,313233,313233,0,
2016-08-22T12:38:23.704037,313234,313234,313234,0,
2016-08-22T12:38:23.711849,313235,313235,313235,0,
2016-08-22T12:38:23.719661,313236,313236,313236,0,
2016-08-22T12:38:23.727474,313237,313237,313237,0,
2016-08-22T12:38:23.735287,313238,313238,313238,0,
2016-08-22T12:38:23.743099,313239,313239,313239,0,
2016-08-22T12:38:23.750911,313240,313240,313240,0,
2016-08-22T12:38:23.758724,313241,313241,313241,0,
2016-08-22T12:38:23.766537,313242,313242,313242,0,
2016-08-22T12:38:23.774349,313243,313243,313243,0,
2016-08-22T12:38:23.782161,313244,313244,313244,0,
2016-08-22T12:38:23.789974,313245,313245,313245,0,
2016-08-22T12:38:23.797787,313246,313246,313246,0,
2016-08-22T12:38:23.805599,313247,313247,313247,0,
2016-08-22T12:38:23.813411,313248,313248,313248,0,
2016-08-22T12:38:23.821224,313249,313249,313249,0,
2016-08-22T12:38:23.829037,313250,313250,313250,0,
2016-08-22T12:38:23.836849,313251,313251,313251,0,
2016-08-22T12:38:23.844661,313252,313252,313252,0,
2016-08-22T12:38:23.852474,313253,313253,313253,0,
2016-08-22T12:38:23.860287,313254,313254,313254,0,
2016-08-22T12:38:23.868099,313255,313255,313255,0,
2016-08-22T12:38:23.875911,313256,313256,313256,0,
2016-08-22T12:38:23.883724,313257,313257,313257,0,
2016-08-22T12:38:23.891537,313258,313258,313258,0,
2016-08-22T12:38:23.899349,313259,313259,313259,0,
2016-08-22T12:38:23.907161,313260,313260,313260,0,
2016-08-22T12:38:23.914974,313261,313261,313261,0,
2016-08-22T12:38:23.922787,313262,313262,313262,0,
2016-08-22T12:38:23.930599,313263,313263,313263,0,
2016-08-22T12:38:23.938411,313264,313264,313264,0,
2016-08-22T12:38:23.946224,313265,313265,313265,0,
2016-08-22T12:38:23.954037,313266,313266,313266,0,
2016-08-22T12:38:23.961849,313267,313267,313267,0,
2016-08-22T12:38:23.969661,313268,313268,313268,0,
2016-08-22T12:38:23.977474,313269,313269,313269,0,
2016-08-22T12:38:23.985287,313270,313270,313270,0,
2016-08-22T12:38:23.993099,313271,313271,313271,0,
2016-08-22T12:38:24.000911,313272,313272,313272,0,
2016-08-22T12:38:24.008724,313273,313273,313273,0,
2016-08-22T12:38:24.016537,313274,313274,313274,0,
2016-08-22T12:38:24.024349,313275,313275,313275,0,
2016-08-22T12:38:24.032161,313276,313276,313276,0,
2016-08-22T12:38:24.039974,313277,313277,313277,0,
2016-08-22T12:38:24.047787,313278,313278,313278,0,
2016-08-22T12:38:24.055599,313279,313279,313279,0,
2016-08-22T12:38:24.063411,313280,313280,313280,0,
2016-08-22T12:38:24.071224,313281,313281,313281,0,
2016-08-22T12:38:24.079037,313282,313282,313282,0,
2016-08-22T12:38:24.086849,313283,313283,313283,0,
2016-08-22T12:38:24.094661,313284,313284,313284,0,
2016-08-22T12:38:24.102474,313285,313285,313285,0,
2016-08-22T12:38:24.110287,313286,313286,313286,0,
2016-08-22T12:38:24.118099,313287,313287,313287,0,
2016-08-22T12:38:24.125911,313288,313288,313288,0,
2016-08-22T12:38:24.133724,313289,313289,313289,0,
2016-08-22T12:38:24.141537,313290,313290,313290,0,
2016-08-22T12:38:24.149349,313291,313291,313291,0,
2016-08-22T12:38:24.157161,313292,313292,313292,0,
2016-08-22T12:38:24.164974,313293,313293,313293,0,
2016-08-22T12:38:24.172787,313294,313294,313294,0,
2016-08-22T12:38:24.180599,313295,313295,313295,0,
2016-08-22T12:38:24.188411,313296,313296,313296,0,
2016-08-22T12:38:24.196224,313297,313297,313297,0,
2016-08-22T12:38:24.204037,313298,313298,313298,0,
2016-08-22T12:38:24.211849,313299,313299,313299,0,
2016-08-22T12:38:24.219661,313300,313300,313300,0,
2016-08-22T12:38:24.227474,313301,313301,313301,0,
2016-08-22T12:38:24.235287,313302,313302,313302,0,
2016-08-22T12:38:24.243099,313303,313303,313303,0,
2016-08-22T12:38:24.250911,313304,313304,313304,0,
2016-08-22T12:38:24.258724,313305,313305,313305,0,
2016-08-22T12:38:24.266537,313306,313306,313306,0,
2016-08-22T12:38:24.274349,313307,313307,313307,0,
2016-08-22T12:38:24.282161,313308,313308,313308,0,
2016-08-22T12:38:24.289974,313309,313309,313309,0,
2016-08-22T12:38:24.297787,313310,313310,313310,0,
2016-08-22T12:38:24.305599,313311,313311,313311,0,
2016-08-22T12:38:24.313411,313312,313312,313312,0,
2016-08-22T12:38:24.321224,313313,313313,313313,0,
2016-08-22T12:38:24.329037,313314,313314,313314,0,
2016-08-22T12:38:24.336849,313315,313315,313315,0,
2016-08-22T12:38:24.344661,313316,313316,313316,0,
2016-08-22T12:38:24.352474,313317,313317,313317,0,
2016-08-22T12:38:24.360287,313318,313318,313318,0,
2016-08-22T12:38:24.368099,313319,313319,313319,0,
2016-08-22T12:38:24.375911,313320,313320,313320,0,
2016-08-22T12:38:24.383724,313321,313321,313321,0,
2016-08-22T12:38:24.391537,313322,313322,313322,0,
2016-08-22T12:38:24.399349,313323,313323,313323,0,
2016-08-22T12:38:24.407161,313324,313324,313324,0,
2016-08-22T12:38:24.414974,313325,313325,313325,0,
2016-08-22T12:38:24.422787,313326,313326,313326,0,
2016-08-22T12:38:24.430599,313327,313327,313327,0,
2016-08-22T12:38:24.438411,313328,313328,313328,0,
2016-08-22T12:38:24.446224,313329,313329,313329,0,
2016-08-22T12:38:24.454037,313330,313330,313330,0,
2016-08-22T12:38:24.461849,313331,313331,313331,0,
2016-08-22T12:38:24.469661,313332,313332,313332,0,
2016-08-22T12:38:24.477474,313333,313333,313333,0,
2016-08-22T12:38:24.485287,313334,313334,313334,0,
2016-08-22T12:38:24.493099,313335,313335,313335,0,
2016-08-22T12:38:24.500911,313336,313336,313336,0,
2016-08-22T12:38:24.508724,313337,313337,313337,0,
2016-08-22T12:38:24.516537,313338,313338,313338,0,
2016-08-22T12:38:24.524349,313339,313339,313339,0,
2016-08-22T12:38:24.532161,313340,313340,313340,0,
2016-08-22T12:38:24.539974,313341,313341,313341,0,
2016-08-22T12:38:24.547787,313342,313342,313342,0,
2016-08-22T12:38:24.555599,313343,313343,313343,0,
2016-08-22T12:38:24.563411,313344,313344,313344,0,
2016-08-22T12:38:24.571224,313345,313345,313345,0,
2016-08-22T12:38:24.579037,313346,313346,313346,0,
2016-08-22T12:38:24.586849,313347,313347,313347,0,
2016-08-22T12:38:24.594661,313348,313348,313348,0,
2016-08-22T12:38:24.602474,313349,313349,313349,0,
2016-08-22T12:38:24.610287,313350,313350,313350,0,
2016-08-22T12:38:24.618099,313351,313351,313351,0,
2016-08-22T12:38:24.625911,313352,313352,313352,0,
2016-08-22T12:38:24.633724,313353,313353,313353,0,
2016-08-22T12:38:24.641537,313354,313354,313354,0,
2016-08-22T12:38:24.649349,313355,313355,313355,0,
2016-08-22T12:38:24.657161,313356,313356,313356,0,
2016-08-22T12:38:24.664974,313357,313357,313357,0,
2016-08-22T12:38:24.672787,313358,313358,313358,0,
2016-08-22T12:38:24.680599,313359,313359,313359,0,
2016-08-22T12:38:24.688411,313360,313360,313360,0,
2016-08-22T12:38:24.696224,313361,313361,313361,0,
2016-08-22T12:38:24.704037,313362,313362,313362,0,
2016-08-22T12:38:24.711849,313363,313363,313363,0,
2016-08-22T12:38:24.719661,313364,313364,313364,0,
2016-08-22T12:38:24.727474,313365,313365,313365,0,
2016-08-22T12:38:24.735287,313366,313366,313366,0,
2016-08-22T12:38:24.743099,313367,313367,313367,0,
2016-08-22T12:38:24.750911,313368,313368,313368,0,
2016-08-22T12:38:24.758724,313369,313369,313369,0,
2016-08-22T12:38:24.766537,313370,313370,313370,0,
2016-08-22T12:38:24.774349,313371,313371,313371,0,
2016-08-22T12:38:24.782161,313372,313372,313372,0,
2016-08-22T12:38:24.789974,313373,313373,313373,0,
2016-08-22T12:38:24.797787,313374,313374,313374,0,
2016-08-22T12:38:24.805599,313375,313375,313375,0,
2016-08-22T12:38:24.813411,313376,313376,313376,0,
2016-08-22T12:38:24.821224,313377,313377,313377,0,
2016-08-22T12:38:24.829037,313378,313378,313378,0,
2016-08-22T12:38:24.836849,313379,313379,313379,0,
2016-08-22T12:38:24.844661,313380,313380,313380,0,
2016-08-22T12:38:24.852474,313381,313381,313381,0,
2016-08-22T12:38:24.860287,313382,313382,313382,0,
2016-08-22T12:38:24.868099,313383,313383,313383,0,
2016-08-22T12:38:24.875911,313384,313384,313384,0,
2016-08-22T12:38:24.883724,313385,313385,313385,0,
2016-08-22T12:38:24.891537,313386,313386,313386,0,
2016-08-22T12:38:24.899349,313387,313387,313387,0,
2016-08-22T12:38:24.907161,313388,313388,313388,0,
2016-08-22T12:38:24.914974,313389,313389,313389,0,
2016-08-22T12:38:24.922787,313390,313390,313390,0,
2016-08-22T12:38:24.930599,313391,313391,313391,0,
2016-08-22T12:38:24.938411,313392,313392,313392,0,
2016-08-22T12:38:24.946224,313393,313393,313393,0,
2016-08-22T12:38:24.954037,313394,313394,313394,0,
2016-08-22T12:38:24.961849,313395,313395,313395,0,
2016-08-22T12:38:24.969661,313396,313396,313396,0,
2016-08-22T12:38:24.977474,313397,313397,313397,0,
2016-08-22T12:38:24.985287,313398,313398,313398,0,
2016-08-22T12:38:24.993099,313399,313399,313399,0,
2016-08-22T12:38:25.000911,313400,313400,313400,0,
2016-08-22T12:38:25.008724,313401,313401,313401,0,
2016-08-22T12:38:25.016537,313402,313402,313402,0,
2016-08-22T12:38:25.024349,313403,313403,313403,0,
2016-08-22T12:38:25.032161,313404,313404,313404,0,
2016-08-22T12:38:25.039974,313405,313405,313405,0,
2016-08-22T12:38:25.047787,313406,313406,313406,0,
2016-08-22T12:38:25.055599,313407,313407,313407,0,
2016-08-22T12:38:25.063411,313408,313408,313408,0,
2016-08-22T12:38:25.071224,313409,313409,313409,0,
2016-08-22T12:38:25.079037,313410,313410,313410,0,
2016-08-22T12:38:25.086849,313411,313411,313411,0,
2016-08-22T12:38:25.094661,313412,313412,313412,0,
2016-08-22T12:38:25.102474,313413,313413,313413,0,
2016-08-22T12:38:25.110287,313414,313414,313414,0,
2016-08-22T12:38:25.118099,313415,313415,313415,0,
2016-08-22T12:38:25.125911,313416,313416,313416,0,
2016-08-22T12:38:25.133724,313417,313417,313417,0,
2016-08-22T12:38:25.141537,313418,313418,313418,0,
2016-08-22T12:38:25.149349,313419,313419,313419,0,
2016-08-22T12:38:25.157161,313420,313420,313420,0,
2016-08-22T12:38:25.164974,313421,313421,313421,0,
2016-08-22T12:38:25.172787,313422,313422,313422,0,
2016-08-22T12:38:25.180599,313423,313423,313423,0,
2016-08-22T12:38:25.188411,313424,313424,313424,0,
2016-08-22T12:38:25.196224,313425,313425,313425,0,
2016-08-22T12:38:25.204037,313426,313426,313426,0,
2016-08-22T12:38:25.211849,313427,313427,313427,0,
2016-08-22T12:38:25.219661,313428,313428,313428,0,
2016-08-22T12:38:25.227474,313429,313429,313429,0,
2016-08-22T12:38:25.235287,313430,313430,313430,0,
2016-08-22T12:38:25.243099,313431,313431,313431,0,
2016-08-22T12:38:25.250911,313432,313432,313432,0,
2016-08-22T12:38:25.258724,313433,313433,313433,0,
2016-08-22T12:38:25.266537,313434,313434,313434,0,
2016-08-22T12:38:25.274349,313435,313435,313435,0,
2016-08-22T12:38:25.282161,313436,313436,313436,0,
2016-08-22T12:38:25.289974,313437,313437,313437,0,
2016-08-22T12:38:25.297787,313438,313438,313438,0,
2016-08-22T12:38:25.305599,313439,313439,313439,0,
2016-08-22T12:38:25.313411,313440,313440,313440,0,
2016-08-22T12:38:25.321224,313441,313441,313441,0,
2016-08-22T12:38:25.329037,313442,313442,313442,0,
2016-08-22T12:38:25.336849,313443,313443,313443,0,
2016-08-22T12:38:25.344661,313444,313444,313444,0,
2016-08-22T12:38:25.352474,313445,313445,313445,0,
2016-08-22T12:38:25.360287,313446,313446,313446,0,
2016-08-22T12:38:25.368099,313447,313447,313447,0,
2016-08-22T12:38:25.375911,313448,313448,313448,0,
2016-08-22T12:38:25.383724,313449,313449,313449,0,
2016-08-22T12:38:25.391537,313450,313450,313450,0,
2016-08-22T12:38:25.399349,313451,313451,313451,0,
2016-08-22T12:38:25.407161,313452,313452,313452,0,
2016-08-22T12:38:25.414974,313453,313453,313453,0,
2016-08-22T12:38:25.422787,313454,313454,313454,0,
2016-08-22T12:38:25.430599,313455,313455,313455,0,
2016-08-22T12:38:25.438411,313456,313456,313456,0,
2016-08-22T12:38:25.446224,313457,313457,313457,0,
2016-08-22T12:38:25.454037,313458,313458,313458,0,
2016-08-22T12:38:25.461849,313459,313459,313459,0,
2016-08-22T12:38:25.469661,313460,313460,313460,0,
2016-08-22T12:38:25.477474,313461,313461,313461,0,
2016-08-22T12:38:25.485287,313462,313462,313462,0,
2016-08-22T12:38:25.493099,313463,313463,313463,0,
2016-08-22T12:38:25.500911,313464,313464,313464,0,
