Time,Bx,By,Bz,status
2016-08-22T11:48:46.509969,3,7602179,7602179,116,
2016-08-22T11:48:46.517782,-5177341,-5177344,242176,3,
2016-08-22T11:48:46.517782,-5111805,-5111807,5,194,
2016-08-22T11:48:46.517782,65536,947,947,0,
2016-08-22T11:48:46.517782,242432,948,948,0,
2016-08-22T11:48:46.517782,242688,65536,377857,0,
2016-08-22T11:48:46.517782,3,-4915197,-4915197,181,
2016-08-22T11:48:46.517782,3,-4849661,-4849661,182,
2016-08-22T11:48:46.517782,256,1478,65536,0,
2016-08-22T11:48:46.517782,243456,243456,243456,0,
2016-08-22T11:48:46.517782,243712,243712,243712,1,
2016-08-22T11:48:46.517782,5,-3669760,3,185,
2016-08-22T11:48:46.517782,953,953,3,186,
2016-08-22T11:48:46.517782,954,954,256,0,
2016-08-22T11:48:46.517782,379393,0,244480,3,
2016-08-22T11:48:46.517782,-4521981,-4521984,244736,3,
2016-08-22T11:48:46.517782,-4456445,-4456447,5,204,
2016-08-22T11:48:46.517782,65536,957,957,0,
2016-08-22T11:48:46.517782,244992,958,958,0,
2016-08-22T11:48:46.517782,245248,65536,380417,0,
2016-08-22T11:48:46.517782,3,-4259837,-4259837,191,
2016-08-22T11:48:46.517782,3,-4194301,-4194301,192,
2016-08-22T11:48:46.517782,256,1488,65536,0,
2016-08-22T11:48:46.517782,246016,246016,246016,0,
2016-08-22T11:48:46.517782,246272,246272,246272,1,
2016-08-22T11:48:46.517782,5,-3014400,3,195,
2016-08-22T11:48:46.517782,963,963,3,196,
2016-08-22T11:48:46.517782,964,964,256,0,
2016-08-22T11:48:46.517782,381953,0,247040,3,
2016-08-22T11:48:46.517782,-3866621,-3866624,247296,3,
2016-08-22T11:48:46.517782,-3801085,-3801087,5,214,
2016-08-22T11:48:46.517782,65536,967,967,0,
2016-08-22T11:48:46.517782,247552,968,968,0,
2016-08-22T11:48:46.517782,247808,65536,382977,0,
2016-08-22T11:48:46.517782,3,-3604477,-3604477,201,
2016-08-22T11:48:46.517782,3,-3538941,-3538941,202,
2016-08-22T11:48:46.517782,256,1498,65536,0,
2016-08-22T11:48:46.517782,248576,248576,248576,0,
2016-08-22T11:48:46.517782,248832,248832,248832,1,
2016-08-22T11:48:46.517782,5,-2359040,3,205,
2016-08-22T11:48:46.517782,973,973,3,206,
2016-08-22T11:48:46.517782,974,974,256,0,
2016-08-22T11:48:46.517782,384513,0,249600,3,
2016-08-22T11:48:46.517782,-3211261,-3211264,249856,3,
2016-08-22T11:48:46.517782,-3145725,-3145727,5,224,
2016-08-22T11:48:46.517782,65536,977,977,0,
2016-08-22T11:48:46.517782,250112,978,978,0,
2016-08-22T11:48:46.517782,250368,65536,385537,0,
2016-08-22T11:48:46.517782,3,-2949117,-2949117,211,
2016-08-22T11:48:46.517782,3,-2883581,-2883581,212,
2016-08-22T11:48:46.517782,256,1508,65536,0,
2016-08-22T11:48:46.517782,251136,251136,251136,0,
2016-08-22T11:48:46.517782,251392,251392,251392,1,
2016-08-22T11:48:46.517782,5,-1703680,3,215,
2016-08-22T11:48:46.517782,983,983,3,216,
2016-08-22T11:48:46.517782,984,984,256,0,
2016-08-22T11:48:46.517782,387073,0,252160,3,
2016-08-22T11:48:46.517782,-2555901,-2555904,252416,3,
2016-08-22T11:48:46.517782,-2490365,-2490367,5,234,
2016-08-22T11:48:46.517782,65536,987,987,0,
2016-08-22T11:48:46.517782,252672,988,988,0,
2016-08-22T11:48:46.517782,252928,65536,388097,0,
2016-08-22T11:48:46.517782,3,-2293757,-2293757,221,
2016-08-22T11:48:46.517782,3,-2228221,-2228221,222,
2016-08-22T11:48:46.517782,256,1518,65536,0,
2016-08-22T11:48:46.517782,253696,253696,253696,0,
2016-08-22T11:48:46.517782,253952,253952,253952,1,
2016-08-22T11:48:46.517782,5,-1048320,3,225,
2016-08-22T11:48:46.517782,993,993,3,226,
2016-08-22T11:48:46.517782,994,994,256,0,
2016-08-22T11:48:46.517782,389633,0,254720,3,
2016-08-22T11:48:46.517782,-1900541,-1900544,254976,3,
2016-08-22T11:48:46.517782,-1835005,-1835007,5,244,
2016-08-22T11:48:46.517782,65536,997,997,0,
2016-08-22T11:48:46.517782,255232,998,998,0,
2016-08-22T11:48:46.517782,255488,65536,390657,0,
2016-08-22T11:48:46.517782,3,-1638397,-1638397,231,
2016-08-22T11:48:46.517782,3,-1572861,-1572861,232,
2016-08-22T11:48:46.517782,256,1528,65536,0,
2016-08-22T11:48:46.517782,256256,256256,256256,0,
2016-08-22T11:48:46.517782,256512,256512,256512,1,
2016-08-22T11:48:46.517782,5,-392960,3,235,
2016-08-22T11:48:46.517782,1003,1003,3,236,
2016-08-22T11:48:46.517782,1004,1004,256,0,
2016-08-22T11:48:46.517782,392193,0,257280,3,
2016-08-22T11:48:46.517782,-1245181,-1245184,257536,3,
2016-08-22T11:48:46.517782,-1179645,-1179647,5,254,
2016-08-22T11:48:46.517782,65536,1007,1007,0,
2016-08-22T11:48:46.517782,257792,1008,1008,0,
2016-08-22T11:48:46.517782,258048,65536,393217,0,
2016-08-22T11:48:46.517782,3,-983037,-983037,241,
2016-08-22T11:48:46.517782,3,-917501,-917501,242,
2016-08-22T11:48:46.517782,256,1538,65536,0,
2016-08-22T11:48:46.517782,258816,258816,258816,0,
2016-08-22T11:48:46.517782,259072,259072,259072,1,
2016-08-22T11:48:46.517782,6,262400,3,245,
2016-08-22T11:48:46.517782,1013,1013,3,246,
2016-08-22T11:48:46.517782,1014,1014,256,0,
2016-08-22T11:48:46.517782,394753,0,259840,3,
2016-08-22T11:48:46.517782,-589821,-589824,260096,3,
2016-08-22T11:48:46.517782,-524285,-524287,6,8,
2016-08-22T11:48:46.517782,65536,1017,1017,0,
2016-08-22T11:48:46.517782,260352,1018,1018,0,
2016-08-22T11:48:46.517782,260608,65536,395777,0,
2016-08-22T11:48:46.517782,3,-327677,-327677,251,
2016-08-22T11:48:46.517782,3,-262141,-262141,252,
2016-08-22T11:48:46.517782,256,1548,65536,0,
2016-08-22T11:48:46.517782,261376,261376,261376,0,
2016-08-22T11:48:46.517782,261632,261632,261632,1,
2016-08-22T11:48:46.517782,6,917760,3,255,
2016-08-22T11:48:46.517782,1023,1023,4,0,
2016-08-22T11:48:46.517782,1024,1024,256,0,
2016-08-22T11:48:46.517782,397313,0,262400,4,
2016-08-22T11:48:46.517782,65540,65536,262656,4,
2016-08-22T11:48:46.517782,131076,131073,6,18,
2016-08-22T11:48:46.517782,65536,1027,1027,0,
2016-08-22T11:48:46.517782,262912,1028,1028,0,
2016-08-22T11:48:46.517782,263168,65536,398337,0,
2016-08-22T11:48:46.517782,4,327684,327684,5,
2016-08-22T11:48:46.517782,4,393220,393220,6,
2016-08-22T11:48:46.517782,256,1558,65536,0,
2016-08-22T11:48:46.517782,263936,263936,263936,0,
2016-08-22T11:48:46.517782,264192,264192,264192,1,
2016-08-22T11:48:46.517782,6,1573120,4,9,
2016-08-22T11:48:46.517782,1033,1033,4,10,
2016-08-22T11:48:46.517782,1034,1034,256,0,
2016-08-22T11:48:46.517782,399873,0,264960,4,
2016-08-22T11:48:46.517782,720900,720896,265216,4,
2016-08-22T11:48:46.517782,786436,786433,6,28,
2016-08-22T11:48:46.517782,65536,1037,1037,0,
2016-08-22T11:48:46.517782,265472,1038,1038,0,
2016-08-22T11:48:46.517782,265728,65536,400897,0,
2016-08-22T11:48:46.517782,4,983044,983044,15,
2016-08-22T11:48:46.517782,4,1048580,1048580,16,
2016-08-22T11:48:46.517782,256,1568,65536,0,
2016-08-22T11:48:46.517782,266496,266496,266496,0,
2016-08-22T11:48:46.517782,266752,266752,266752,1,
2016-08-22T11:48:46.517782,6,2228480,4,19,
2016-08-22T11:48:46.517782,1043,1043,4,20,
2016-08-22T11:48:46.517782,1044,1044,256,0,
2016-08-22T11:48:46.517782,402433,0,267520,4,
2016-08-22T11:48:46.517782,1376260,1376256,267776,4,
2016-08-22T11:48:46.517782,1441796,1441793,6,38,
2016-08-22T11:48:46.517782,65536,1047,1047,0,
2016-08-22T11:48:46.517782,268032,1048,1048,0,
2016-08-22T11:48:46.517782,268288,65536,403457,0,
2016-08-22T11:48:46.517782,4,1638404,1638404,25,
2016-08-22T11:48:46.517782,4,1703940,1703940,26,
2016-08-22T11:48:46.517782,256,1578,65536,0,
2016-08-22T11:48:46.517782,269056,269056,269056,0,
2016-08-22T11:48:46.517782,269312,269312,269312,1,
2016-08-22T11:48:46.517782,6,2883840,4,29,
2016-08-22T11:48:46.517782,1053,1053,4,30,
2016-08-22T11:48:46.517782,1054,1054,256,0,
2016-08-22T11:48:46.517782,404993,0,270080,4,
2016-08-22T11:48:46.517782,2031620,2031616,270336,4,
2016-08-22T11:48:46.517782,2097156,2097153,6,48,
2016-08-22T11:48:46.517782,65536,1057,1057,0,
2016-08-22T11:48:46.517782,270592,1058,1058,0,
2016-08-22T11:48:46.517782,270848,65536,406017,0,
2016-08-22T11:48:46.517782,4,2293764,2293764,35,
