Time,Bx,By,Bz,status
2016-08-22T13:02:52.657971,417051,417051,417051,0,
2016-08-22T13:02:52.665783,417052,417052,417052,0,
2016-08-22T13:02:52.673595,417053,417053,417053,0,
2016-08-22T13:02:52.681408,417054,417054,417054,0,
2016-08-22T13:02:52.689221,417055,417055,417055,0,
2016-08-22T13:02:52.697033,417056,417056,417056,0,
2016-08-22T13:02:52.704845,417057,417057,417057,0,
2016-08-22T13:02:52.712658,417058,417058,417058,0,
2016-08-22T13:02:52.720471,417059,417059,417059,0,
2016-08-22T13:02:52.728283,417060,417060,417060,0,
2016-08-22T13:02:52.736095,417061,417061,417061,0,
2016-08-22T13:02:52.743908,417062,417062,417062,0,
2016-08-22T13:02:52.751721,417063,417063,417063,0,
2016-08-22T13:02:52.759533,417064,417064,417064,0,
2016-08-22T13:02:52.767345,417065,417065,417065,0,
2016-08-22T13:02:52.775158,417066,417066,417066,0,
2016-08-22T13:02:52.782971,417067,417067,417067,0,
2016-08-22T13:02:52.790783,417068,417068,417068,0,
2016-08-22T13:02:52.798595,417069,417069,417069,0,
2016-08-22T13:02:52.806408,417070,417070,417070,0,
2016-08-22T13:02:52.814221,417071,417071,417071,0,
2016-08-22T13:02:52.822033,417072,417072,417072,0,
2016-08-22T13:02:52.829845,417073,417073,417073,0,
2016-08-22T13:02:52.837658,417074,417074,417074,0,
2016-08-22T13:02:52.845471,417075,417075,417075,0,
2016-08-22T13:02:52.853283,417076,417076,417076,0,
2016-08-22T13:02:52.861095,417077,417077,417077,0,
2016-08-22T13:02:52.868908,417078,417078,417078,0,
2016-08-22T13:02:52.876721,417079,417079,417079,0,
2016-08-22T13:02:52.884533,417080,417080,417080,0,
2016-08-22T13:02:52.892345,417081,417081,417081,0,
2016-08-22T13:02:52.900158,417082,417082,417082,0,
2016-08-22T13:02:52.907971,417083,417083,417083,0,
2016-08-22T13:02:52.915783,417084,417084,417084,0,
2016-08-22T13:02:52.923595,417085,417085,417085,0,
2016-08-22T13:02:52.931408,417086,417086,417086,0,
2016-08-22T13:02:52.939221,417087,417087,417087,0,
2016-08-22T13:02:52.947033,417088,417088,417088,0,
2016-08-22T13:02:52.954845,417089,417089,417089,0,
2016-08-22T13:02:52.962658,417090,417090,417090,0,
2016-08-22T13:02:52.970471,417091,417091,417091,0,
2016-08-22T13:02:52.978283,417092,417092,417092,0,
2016-08-22T13:02:52.986095,417093,417093,417093,0,
2016-08-22T13:02:52.993908,417094,417094,417094,0,
2016-08-22T13:02:53.001721,417095,417095,417095,0,
2016-08-22T13:02:53.009533,417096,417096,417096,0,
2016-08-22T13:02:53.017345,417097,417097,417097,0,
2016-08-22T13:02:53.025158,417098,417098,417098,0,
2016-08-22T13:02:53.032971,417099,417099,417099,0,
2016-08-22T13:02:53.040783,417100,417100,417100,0,
2016-08-22T13:02:53.048595,417101,417101,417101,0,
2016-08-22T13:02:53.056408,417102,417102,417102,0,
2016-08-22T13:02:53.064221,417103,417103,417103,0,
2016-08-22T13:02:53.072033,417104,417104,417104,0,
2016-08-22T13:02:53.079845,417105,417105,417105,0,
2016-08-22T13:02:53.087658,417106,417106,417106,0,
2016-08-22T13:02:53.095471,417107,417107,417107,0,
2016-08-22T13:02:53.103283,417108,417108,417108,0,
2016-08-22T13:02:53.111095,417109,417109,417109,0,
2016-08-22T13:02:53.118908,417110,417110,417110,0,
2016-08-22T13:02:53.126721,417111,417111,417111,0,
2016-08-22T13:02:53.134533,417112,417112,417112,0,
2016-08-22T13:02:53.142345,417113,417113,417113,0,
2016-08-22T13:02:53.150158,417114,417114,417114,0,
2016-08-22T13:02:53.157971,417115,417115,417115,0,
2016-08-22T13:02:53.165783,417116,417116,417116,0,
2016-08-22T13:02:53.173595,417117,417117,417117,0,
2016-08-22T13:02:53.181408,417118,417118,417118,0,
2016-08-22T13:02:53.189221,417119,417119,417119,0,
2016-08-22T13:02:53.197033,417120,417120,417120,0,
2016-08-22T13:02:53.204845,417121,417121,417121,0,
2016-08-22T13:02:53.212658,417122,417122,417122,0,
2016-08-22T13:02:53.220471,417123,417123,417123,0,
2016-08-22T13:02:53.228283,417124,417124,417124,0,
2016-08-22T13:02:53.236095,417125,417125,417125,0,
2016-08-22T13:02:53.243908,417126,417126,417126,0,
2016-08-22T13:02:53.251721,417127,417127,417127,0,
2016-08-22T13:02:53.259533,417128,417128,417128,0,
2016-08-22T13:02:53.267345,417129,417129,417129,0,
2016-08-22T13:02:53.275158,417130,417130,417130,0,
2016-08-22T13:02:53.282971,417131,417131,417131,0,
2016-08-22T13:02:53.290783,417132,417132,417132,0,
2016-08-22T13:02:53.298595,417133,417133,417133,0,
2016-08-22T13:02:53.306408,417134,417134,417134,0,
2016-08-22T13:02:53.314221,417135,417135,417135,0,
2016-08-22T13:02:53.322033,417136,417136,417136,0,
2016-08-22T13:02:53.329845,417137,417137,417137,0,
2016-08-22T13:02:53.337658,417138,417138,417138,0,
2016-08-22T13:02:53.345471,417139,417139,417139,0,
2016-08-22T13:02:53.353283,417140,417140,417140,0,
2016-08-22T13:02:53.361095,417141,417141,417141,0,
2016-08-22T13:02:53.368908,417142,417142,417142,0,
2016-08-22T13:02:53.376721,417143,417143,417143,0,
2016-08-22T13:02:53.384533,417144,417144,417144,0,
2016-08-22T13:02:53.392345,417145,417145,417145,0,
2016-08-22T13:02:53.400158,417146,417146,417146,0,
2016-08-22T13:02:53.407971,417147,417147,417147,0,
2016-08-22T13:02:53.415783,417148,417148,417148,0,
2016-08-22T13:02:53.423595,417149,417149,417149,0,
2016-08-22T13:02:53.431408,417150,417150,417150,0,
2016-08-22T13:02:53.439221,417151,417151,417151,0,
2016-08-22T13:02:53.447033,417152,417152,417152,0,
2016-08-22T13:02:53.454845,417153,417153,417153,0,
2016-08-22T13:02:53.462658,417154,417154,417154,0,
2016-08-22T13:02:53.470471,417155,417155,417155,0,
2016-08-22T13:02:53.478283,417156,417156,417156,0,
2016-08-22T13:02:53.486095,417157,417157,417157,0,
2016-08-22T13:02:53.493908,417158,417158,417158,0,
2016-08-22T13:02:53.501721,417159,417159,417159,0,
2016-08-22T13:02:53.509533,417160,417160,417160,0,
2016-08-22T13:02:53.517345,417161,417161,417161,0,
2016-08-22T13:02:53.525158,417162,417162,417162,0,
2016-08-22T13:02:53.532971,417163,417163,417163,0,
2016-08-22T13:02:53.540783,417164,417164,417164,0,
2016-08-22T13:02:53.548595,417165,417165,417165,0,
2016-08-22T13:02:53.556408,417166,417166,417166,0,
2016-08-22T13:02:53.564221,417167,417167,417167,0,
2016-08-22T13:02:53.572033,417168,417168,417168,0,
2016-08-22T13:02:53.579845,417169,417169,417169,0,
2016-08-22T13:02:53.587658,417170,417170,417170,0,
2016-08-22T13:02:53.595471,417171,417171,417171,0,
2016-08-22T13:02:53.603283,417172,417172,417172,0,
2016-08-22T13:02:53.611095,417173,417173,417173,0,
2016-08-22T13:02:53.618908,417174,417174,417174,0,
2016-08-22T13:02:53.626721,417175,417175,417175,0,
2016-08-22T13:02:53.634533,417176,417176,417176,0,
2016-08-22T13:02:53.642345,417177,417177,417177,0,
2016-08-22T13:02:53.650158,417178,417178,417178,0,
2016-08-22T13:02:53.657971,417179,417179,417179,0,
2016-08-22T13:02:53.665783,417180,417180,417180,0,
2016-08-22T13:02:53.673595,417181,417181,417181,0,
2016-08-22T13:02:53.681408,417182,417182,417182,0,
2016-08-22T13:02:53.689221,417183,417183,417183,0,
2016-08-22T13:02:53.697033,417184,417184,417184,0,
2016-08-22T13:02:53.704845,417185,417185,417185,0,
2016-08-22T13:02:53.712658,417186,417186,417186,0,
2016-08-22T13:02:53.720471,417187,417187,417187,0,
2016-08-22T13:02:53.728283,417188,417188,417188,0,
2016-08-22T13:02:53.736095,417189,417189,417189,0,
2016-08-22T13:02:53.743908,417190,417190,417190,0,
2016-08-22T13:02:53.751721,417191,417191,417191,0,
2016-08-22T13:02:53.759533,417192,417192,417192,0,
2016-08-22T13:02:53.767345,417193,417193,417193,0,
2016-08-22T13:02:53.775158,417194,417194,417194,0,
2016-08-22T13:02:53.782971,417195,417195,417195,0,
2016-08-22T13:02:53.790783,417196,417196,417196,0,
2016-08-22T13:02:53.798595,417197,417197,417197,0,
2016-08-22T13:02:53.806408,417198,417198,417198,0,
2016-08-22T13:02:53.814221,417199,417199,417199,0,
2016-08-22T13:02:53.822033,417200,417200,417200,0,
2016-08-22T13:02:53.829845,417201,417201,417201,0,
2016-08-22T13:02:53.837658,417202,417202,417202,0,
2016-08-22T13:02:53.845471,417203,417203,417203,0,
2016-08-22T13:02:53.853283,417204,417204,417204,0,
2016-08-22T13:02:53.861095,417205,417205,417205,0,
2016-08-22T13:02:53.868908,417206,417206,417206,0,
2016-08-22T13:02:53.876721,417207,417207,417207,0,
2016-08-22T13:02:53.884533,417208,417208,417208,0,
2016-08-22T13:02:53.892345,417209,417209,417209,0,
2016-08-22T13:02:53.900158,417210,417210,417210,0,
2016-08-22T13:02:53.907971,417211,417211,417211,0,
2016-08-22T13:02:53.915783,417212,417212,417212,0,
2016-08-22T13:02:53.923595,417213,417213,417213,0,
2016-08-22T13:02:53.931408,417214,417214,417214,0,
2016-08-22T13:02:53.939221,417215,417215,417215,0,
2016-08-22T13:02:53.947033,417216,417216,417216,0,
2016-08-22T13:02:53.954845,417217,417217,417217,0,
2016-08-22T13:02:53.962658,417218,417218,417218,0,
2016-08-22T13:02:53.970471,417219,417219,417219,0,
2016-08-22T13:02:53.978283,417220,417220,417220,0,
2016-08-22T13:02:53.986095,417221,417221,417221,0,
2016-08-22T13:02:53.993908,417222,417222,417222,0,
2016-08-22T13:02:54.001721,417223,417223,417223,0,
2016-08-22T13:02:54.009533,417224,417224,417224,0,
2016-08-22T13:02:54.017345,417225,417225,417225,0,
2016-08-22T13:02:54.025158,417226,417226,417226,0,
2016-08-22T13:02:54.032971,417227,417227,417227,0,
2016-08-22T13:02:54.040783,417228,417228,417228,0,
2016-08-22T13:02:54.048595,417229,417229,417229,0,
2016-08-22T13:02:54.056408,417230,417230,417230,0,
2016-08-22T13:02:54.064221,417231,417231,417231,0,
2016-08-22T13:02:54.072033,417232,417232,417232,0,
2016-08-22T13:02:54.079845,417233,417233,417233,0,
2016-08-22T13:02:54.087658,417234,417234,417234,0,
2016-08-22T13:02:54.095471,417235,417235,417235,0,
2016-08-22T13:02:54.103283,417236,417236,417236,0,
2016-08-22T13:02:54.111095,417237,417237,417237,0,
2016-08-22T13:02:54.118908,417238,417238,417238,0,
2016-08-22T13:02:54.126721,417239,417239,417239,0,
2016-08-22T13:02:54.134533,417240,417240,417240,0,
2016-08-22T13:02:54.142345,417241,417241,417241,0,
2016-08-22T13:02:54.150158,417242,417242,417242,0,
2016-08-22T13:02:54.157971,417243,417243,417243,0,
2016-08-22T13:02:54.165783,417244,417244,417244,0,
2016-08-22T13:02:54.173595,417245,417245,417245,0,
2016-08-22T13:02:54.181408,417246,417246,417246,0,
2016-08-22T13:02:54.189221,417247,417247,417247,0,
2016-08-22T13:02:54.197033,417248,417248,417248,0,
2016-08-22T13:02:54.204845,417249,417249,417249,0,
2016-08-22T13:02:54.212658,417250,417250,417250,0,
2016-08-22T13:02:54.220471,417251,417251,417251,0,
2016-08-22T13:02:54.228283,417252,417252,417252,0,
2016-08-22T13:02:54.236095,417253,417253,417253,0,
2016-08-22T13:02:54.243908,417254,417254,417254,0,
2016-08-22T13:02:54.251721,417255,417255,417255,0,
2016-08-22T13:02:54.259533,417256,417256,417256,0,
2016-08-22T13:02:54.267345,417257,417257,417257,0,
2016-08-22T13:02:54.275158,417258,417258,417258,0,
2016-08-22T13:02:54.282971,417259,417259,417259,0,
2016-08-22T13:02:54.290783,417260,417260,417260,0,
2016-08-22T13:02:54.298595,417261,417261,417261,0,
2016-08-22T13:02:54.306408,417262,417262,417262,0,
2016-08-22T13:02:54.314221,417263,417263,417263,0,
2016-08-22T13:02:54.322033,417264,417264,417264,0,
2016-08-22T13:02:54.329845,417265,417265,417265,0,
2016-08-22T13:02:54.337658,417266,417266,417266,0,
2016-08-22T13:02:54.345471,417267,417267,417267,0,
2016-08-22T13:02:54.353283,417268,417268,417268,0,
2016-08-22T13:02:54.361095,417269,417269,417269,0,
2016-08-22T13:02:54.368908,417270,417270,417270,0,
2016-08-22T13:02:54.376721,417271,417271,417271,0,
2016-08-22T13:02:54.384533,417272,417272,417272,0,
2016-08-22T13:02:54.392345,417273,417273,417273,0,
2016-08-22T13:02:54.400158,417274,417274,417274,0,
2016-08-22T13:02:54.407971,417275,417275,417275,0,
2016-08-22T13:02:54.415783,417276,417276,417276,0,
2016-08-22T13:02:54.423595,417277,417277,417277,0,
2016-08-22T13:02:54.431408,417278,417278,417278,0,
2016-08-22T13:02:54.439221,417279,417279,417279,0,
2016-08-22T13:02:54.447033,417280,417280,417280,0,
2016-08-22T13:02:54.454845,417281,417281,417281,0,
2016-08-22T13:02:54.462658,417282,417282,417282,0,
2016-08-22T13:02:54.470471,417283,417283,417283,0,
2016-08-22T13:02:54.478283,417284,417284,417284,0,
2016-08-22T13:02:54.486095,417285,417285,417285,0,
2016-08-22T13:02:54.493908,417276,417276,417276,0,
2016-08-22T13:02:54.501721,417286,417286,417286,0,
2016-08-22T13:02:54.509533,417288,417288,417288,0,
2016-08-22T13:02:54.517345,417289,417289,417289,0,
2016-08-22T13:02:54.525158,417290,417290,417290,0,
2016-08-22T13:02:54.532971,417291,417291,417291,0,
2016-08-22T13:02:54.540783,417292,417292,417292,0,
2016-08-22T13:02:54.548595,417293,417293,417293,0,
2016-08-22T13:02:54.556408,417294,417294,417294,0,
2016-08-22T13:02:54.564221,417295,417295,417295,0,
2016-08-22T13:02:54.572033,417296,417296,417296,0,
2016-08-22T13:02:54.579845,417297,417297,417297,0,
2016-08-22T13:02:54.587658,417298,417298,417298,0,
2016-08-22T13:02:54.595471,417299,417299,417299,0,
2016-08-22T13:02:54.603283,417300,417300,417300,0,
2016-08-22T13:02:54.611095,417301,417301,417301,0,
2016-08-22T13:02:54.618908,417302,417302,417302,0,
2016-08-22T13:02:54.626721,417303,417303,417303,0,
2016-08-22T13:02:54.634533,417304,417304,417304,0,
2016-08-22T13:02:54.642345,417305,417305,417305,0,
2016-08-22T13:02:54.650158,417306,417306,417306,0,
2016-08-22T13:02:54.657971,417307,417307,417307,0,
2016-08-22T13:02:54.665783,417308,417308,417308,0,
2016-08-22T13:02:54.673595,417309,417309,417309,0,
2016-08-22T13:02:54.681408,417310,417310,417310,0,
2016-08-22T13:02:54.689221,417311,417311,417311,0,
2016-08-22T13:02:54.697033,417312,417312,417312,0,
2016-08-22T13:02:54.704845,417313,417313,417313,0,
2016-08-22T13:02:54.712658,417314,417314,417314,0,
2016-08-22T13:02:54.720471,417315,417315,417315,0,
2016-08-22T13:02:54.728283,417316,417316,417316,0,
2016-08-22T13:02:54.736095,417317,417317,417317,0,
2016-08-22T13:02:54.743908,417318,417318,417318,0,
2016-08-22T13:02:54.751721,417319,417319,417319,0,
2016-08-22T13:02:54.759533,417320,417320,417320,0,
2016-08-22T13:02:54.767345,417321,417321,417321,0,
2016-08-22T13:02:54.775158,417322,417322,417322,0,
2016-08-22T13:02:54.782971,417323,417323,417323,0,
2016-08-22T13:02:54.790783,417324,417324,417324,0,
2016-08-22T13:02:54.798595,417325,417325,417325,0,
2016-08-22T13:02:54.806408,417326,417326,417326,0,
2016-08-22T13:02:54.814221,417327,417327,417327,0,
2016-08-22T13:02:54.822033,417328,417328,417328,0,
2016-08-22T13:02:54.829845,417329,417329,417329,0,
2016-08-22T13:02:54.837658,417330,417330,417330,0,
2016-08-22T13:02:54.845471,417331,417331,417331,0,
2016-08-22T13:02:54.853283,417332,417332,417332,0,
2016-08-22T13:02:54.861095,417333,417333,417333,0,
2016-08-22T13:02:54.868908,417334,417334,417334,0,
2016-08-22T13:02:54.876721,417335,417335,417335,0,
2016-08-22T13:02:54.884533,417336,417336,417336,0,
2016-08-22T13:02:54.892345,417337,417337,417337,0,
2016-08-22T13:02:54.900158,417338,417338,417338,0,
2016-08-22T13:02:54.907971,417339,417339,417339,0,
2016-08-22T13:02:54.915783,417340,417340,417340,0,
2016-08-22T13:02:54.923595,417341,417341,417341,0,
2016-08-22T13:02:54.931408,417342,417342,417342,0,
2016-08-22T13:02:54.939221,417343,417343,417343,0,
2016-08-22T13:02:54.947033,417344,417344,417344,0,
2016-08-22T13:02:54.954845,417345,417345,417345,0,
2016-08-22T13:02:54.962658,417346,417346,417346,0,
2016-08-22T13:02:54.970471,417347,417347,417347,0,
2016-08-22T13:02:54.978283,417348,417348,417348,0,
2016-08-22T13:02:54.986095,417349,417349,417349,0,
2016-08-22T13:02:54.993908,417350,417350,417350,0,
2016-08-22T13:02:55.001721,417351,417351,417351,0,
2016-08-22T13:02:55.009533,417352,417352,417352,0,
2016-08-22T13:02:55.017345,417353,417353,417353,0,
2016-08-22T13:02:55.025158,417354,417354,417354,0,
2016-08-22T13:02:55.032971,417355,417355,417355,0,
2016-08-22T13:02:55.040783,417356,417356,417356,0,
2016-08-22T13:02:55.048595,417357,417357,417357,0,
2016-08-22T13:02:55.056408,417358,417358,417358,0,
2016-08-22T13:02:55.064221,417359,417359,417359,0,
2016-08-22T13:02:55.072033,417360,417360,417360,0,
2016-08-22T13:02:55.079845,417361,417361,417361,0,
2016-08-22T13:02:55.087658,417362,417362,417362,0,
2016-08-22T13:02:55.095471,417363,417363,417363,0,
2016-08-22T13:02:55.103283,417364,417364,417364,0,
2016-08-22T13:02:55.111095,417365,417365,417365,0,
2016-08-22T13:02:55.118908,417366,417366,417366,0,
2016-08-22T13:02:55.126721,417367,417367,417367,0,
2016-08-22T13:02:55.134533,417368,417368,417368,0,
2016-08-22T13:02:55.142345,417369,417369,417369,0,
2016-08-22T13:02:55.150158,417370,417370,417370,0,
2016-08-22T13:02:55.157971,417371,417371,417371,0,
2016-08-22T13:02:55.165783,417372,417372,417372,0,
2016-08-22T13:02:55.173595,417373,417373,417373,0,
2016-08-22T13:02:55.181408,417374,417374,417374,0,
2016-08-22T13:02:55.189221,417375,417375,417375,0,
2016-08-22T13:02:55.197033,417376,417376,417376,0,
2016-08-22T13:02:55.204845,417377,417377,417377,0,
2016-08-22T13:02:55.212658,417378,417378,417378,0,
2016-08-22T13:02:55.220471,417379,417379,417379,0,
2016-08-22T13:02:55.228283,417380,417380,417380,0,
2016-08-22T13:02:55.236095,417381,417381,417381,0,
2016-08-22T13:02:55.243908,417382,417382,417382,0,
2016-08-22T13:02:55.251721,417383,417383,417383,0,
2016-08-22T13:02:55.259533,417384,417384,417384,0,
2016-08-22T13:02:55.267345,417385,417385,417385,0,
2016-08-22T13:02:55.275158,417386,417386,417386,0,
2016-08-22T13:02:55.282971,417387,417387,417387,0,
2016-08-22T13:02:55.290783,417388,417388,417388,0,
2016-08-22T13:02:55.298595,417389,417389,417389,0,
2016-08-22T13:02:55.306408,417390,417390,417390,0,
2016-08-22T13:02:55.314221,417391,417391,417391,0,
2016-08-22T13:02:55.322033,417392,417392,417392,0,
2016-08-22T13:02:55.329845,417393,417393,417393,0,
2016-08-22T13:02:55.337658,417394,417394,417394,0,
2016-08-22T13:02:55.345471,417395,417395,417395,0,
2016-08-22T13:02:55.353283,417396,417396,417396,0,
2016-08-22T13:02:55.361095,417397,417397,417397,0,
2016-08-22T13:02:55.368908,417398,417398,417398,0,
2016-08-22T13:02:55.376721,417399,417399,417399,0,
2016-08-22T13:02:55.384533,417400,417400,417400,0,
2016-08-22T13:02:55.392345,417401,417401,417401,0,
2016-08-22T13:02:55.400158,417402,417402,417402,0,
2016-08-22T13:02:55.407971,417403,417403,417403,0,
2016-08-22T13:02:55.415783,417404,417404,417404,0,
2016-08-22T13:02:55.423595,417405,417405,417405,0,
2016-08-22T13:02:55.431408,417406,417406,417406,0,
2016-08-22T13:02:55.439221,417407,417407,417407,0,
2016-08-22T13:02:55.447033,417408,417408,417408,0,
2016-08-22T13:02:55.454845,417409,417409,417409,0,
2016-08-22T13:02:55.462658,417410,417410,417410,0,
2016-08-22T13:02:55.470471,417411,417411,417411,0,
2016-08-22T13:02:55.478283,417412,417412,417412,0,
2016-08-22T13:02:55.486095,417413,417413,417413,0,
2016-08-22T13:02:55.493908,417414,417414,417414,0,
2016-08-22T13:02:55.501721,417415,417415,417415,0,
2016-08-22T13:02:55.509533,417416,417416,417416,0,
2016-08-22T13:02:55.517345,417417,417417,417417,0,
2016-08-22T13:02:55.525158,417418,417418,417418,0,
2016-08-22T13:02:55.532971,417419,417419,417419,0,
2016-08-22T13:02:55.540783,417420,417420,417420,0,
2016-08-22T13:02:55.548595,417421,417421,417421,0,
2016-08-22T13:02:55.556408,417422,417422,417422,0,
2016-08-22T13:02:55.564221,417423,417423,417423,0,
2016-08-22T13:02:55.572033,417424,417424,417424,0,
2016-08-22T13:02:55.579845,417425,417425,417425,0,
2016-08-22T13:02:55.587658,417426,417426,417426,0,
2016-08-22T13:02:55.595471,417427,417427,417427,0,
2016-08-22T13:02:55.603283,417428,417428,417428,0,
2016-08-22T13:02:55.611095,417429,417429,417429,0,
2016-08-22T13:02:55.618908,417430,417430,417430,0,
2016-08-22T13:02:55.626721,417431,417431,417431,0,
2016-08-22T13:02:55.634533,417432,417432,417432,0,
2016-08-22T13:02:55.642345,417433,417433,417433,0,
2016-08-22T13:02:55.650158,417434,417434,417434,0,
2016-08-22T13:02:55.657971,417435,417435,417435,0,
2016-08-22T13:02:55.665783,417436,417436,417436,0,
2016-08-22T13:02:55.673595,417437,417437,417437,0,
2016-08-22T13:02:55.681408,417438,417438,417438,0,
2016-08-22T13:02:55.689221,417439,417439,417439,0,
2016-08-22T13:02:55.697033,417440,417440,417440,0,
2016-08-22T13:02:55.704845,417441,417441,417441,0,
2016-08-22T13:02:55.712658,417442,417442,417442,0,
2016-08-22T13:02:55.720471,417443,417443,417443,0,
2016-08-22T13:02:55.728283,417444,417444,417444,0,
2016-08-22T13:02:55.736095,417445,417445,417445,0,
2016-08-22T13:02:55.743908,417446,417446,417446,0,
2016-08-22T13:02:55.751721,417447,417447,417447,0,
2016-08-22T13:02:55.759533,417448,417448,417448,0,
2016-08-22T13:02:55.767345,417449,417449,417449,0,
2016-08-22T13:02:55.775158,417450,417450,417450,0,
2016-08-22T13:02:55.782971,417451,417451,417451,0,
2016-08-22T13:02:55.790783,417452,417452,417452,0,
2016-08-22T13:02:55.798595,417453,417453,417453,0,
2016-08-22T13:02:55.806408,417454,417454,417454,0,
2016-08-22T13:02:55.814221,417455,417455,417455,0,
2016-08-22T13:02:55.822033,417456,417456,417456,0,
2016-08-22T13:02:55.829845,417457,417457,417457,0,
2016-08-22T13:02:55.837658,417458,417458,417458,0,
2016-08-22T13:02:55.845471,417459,417459,417459,0,
2016-08-22T13:02:55.853283,417460,417460,417460,0,
2016-08-22T13:02:55.861095,417461,417461,417461,0,
2016-08-22T13:02:55.868908,417462,417462,417462,0,
2016-08-22T13:02:55.876721,417463,417463,417463,0,
2016-08-22T13:02:55.884533,417464,417464,417464,0,
2016-08-22T13:02:55.892345,417465,417465,417465,0,
2016-08-22T13:02:55.900158,417466,417466,417466,0,
2016-08-22T13:02:55.907971,417467,417467,417467,0,
2016-08-22T13:02:55.915783,417468,417468,417468,0,
2016-08-22T13:02:55.923595,417469,417469,417469,0,
2016-08-22T13:02:55.931408,417470,417470,417470,0,
2016-08-22T13:02:55.939221,417471,417471,417471,0,
2016-08-22T13:02:55.947033,417472,417472,417472,0,
2016-08-22T13:02:55.954845,417473,417473,417473,0,
2016-08-22T13:02:55.962658,417474,417474,417474,0,
2016-08-22T13:02:55.970471,417475,417475,417475,0,
2016-08-22T13:02:55.978283,417476,417476,417476,0,
2016-08-22T13:02:55.986095,417477,417477,417477,0,
2016-08-22T13:02:55.993908,417478,417478,417478,0,
2016-08-22T13:02:56.001721,417479,417479,417479,0,
2016-08-22T13:02:56.009533,417480,417480,417480,0,
2016-08-22T13:02:56.017345,417481,417481,417481,0,
2016-08-22T13:02:56.025158,417482,417482,417482,0,
2016-08-22T13:02:56.032971,417483,417483,417483,0,
2016-08-22T13:02:56.040783,417484,417484,417484,0,
