Time,Bx,By,Bz,status
2016-08-22T11:51:40.945228,3805,3805,14,222,
2016-08-22T11:51:40.945228,3806,3806,256,0,
2016-08-22T11:51:40.945228,188417,0,974592,14,
2016-08-22T11:51:40.945228,-2162674,-2162688,974848,14,
2016-08-22T11:51:40.945228,-2097138,-2097151,2,226,
2016-08-22T11:51:40.945228,65536,3809,3809,0,
2016-08-22T11:51:40.945228,975104,3810,3810,0,
2016-08-22T11:51:40.945228,975360,65536,189441,0,
2016-08-22T11:51:40.945228,14,-1900530,-1900530,227,
2016-08-22T11:51:40.945228,14,-1834994,-1834994,228,
2016-08-22T11:51:40.945228,256,742,65536,0,
2016-08-22T11:51:40.945228,976128,976128,976128,0,
2016-08-22T11:51:40.945228,976384,976384,976384,1,
2016-08-22T11:51:40.945228,2,-1572608,14,231,
2016-08-22T11:51:40.945228,3815,3815,14,232,
2016-08-22T11:51:40.945228,3816,3816,256,0,
2016-08-22T11:51:40.945228,190977,0,977152,14,
2016-08-22T11:51:40.945228,-1507314,-1507328,977408,14,
2016-08-22T11:51:40.945228,-1441778,-1441791,2,236,
2016-08-22T11:51:40.945228,65536,3819,3819,0,
2016-08-22T11:51:40.945228,977664,3820,3820,0,
2016-08-22T11:51:40.945228,977920,65536,192001,0,
2016-08-22T11:51:40.945228,14,-1245170,-1245170,237,
2016-08-22T11:51:40.945228,14,-1179634,-1179634,238,
2016-08-22T11:51:40.945228,256,752,65536,0,
2016-08-22T11:51:40.945228,978688,978688,978688,0,
2016-08-22T11:51:40.945228,978944,978944,978944,1,
2016-08-22T11:51:40.945228,2,-917248,14,241,
2016-08-22T11:51:40.945228,3825,3825,14,242,
2016-08-22T11:51:40.945228,3826,3826,256,0,
2016-08-22T11:51:40.945228,193537,0,979712,14,
2016-08-22T11:51:40.945228,-851954,-851968,979968,14,
2016-08-22T11:51:40.945228,-786418,-786431,2,246,
2016-08-22T11:51:40.945228,65536,3829,3829,0,
2016-08-22T11:51:40.945228,980224,3830,3830,0,
2016-08-22T11:51:40.945228,980480,65536,194561,0,
2016-08-22T11:51:40.945228,14,-589810,-589810,247,
2016-08-22T11:51:40.945228,14,-524274,-524274,248,
2016-08-22T11:51:40.945228,256,762,65536,0,
2016-08-22T11:51:40.945228,981248,981248,981248,0,
2016-08-22T11:51:40.945228,981504,981504,981504,1,
2016-08-22T11:51:40.945228,2,-261888,14,251,
2016-08-22T11:51:40.945228,3835,3835,14,252,
2016-08-22T11:51:40.945228,3836,3836,256,0,
2016-08-22T11:51:40.945228,196097,0,982272,14,
2016-08-22T11:51:40.945228,-196594,-196608,982528,14,
2016-08-22T11:51:40.945228,-131058,-131071,3,0,
2016-08-22T11:51:40.945228,65536,3839,3839,0,
2016-08-22T11:51:40.945228,982784,3840,3840,0,
2016-08-22T11:51:40.945228,983040,65536,197121,0,
2016-08-22T11:51:40.945228,15,65551,65551,1,
2016-08-22T11:51:40.945228,15,131087,131087,2,
2016-08-22T11:51:40.945228,256,772,65536,0,
2016-08-22T11:51:40.945228,983808,983808,983808,0,
2016-08-22T11:51:40.945228,984064,984064,984064,1,
2016-08-22T11:51:40.945228,3,393472,15,5,
2016-08-22T11:51:40.945228,3845,3845,15,6,
2016-08-22T11:51:40.945228,3846,3846,256,0,
2016-08-22T11:51:40.945228,198657,0,984832,15,
2016-08-22T11:51:40.945228,458767,458752,985088,15,
2016-08-22T11:51:40.945228,524303,524289,3,10,
2016-08-22T11:51:40.945228,65536,3849,3849,0,
2016-08-22T11:51:40.945228,985344,3850,3850,0,
2016-08-22T11:51:40.945228,985600,65536,199681,0,
2016-08-22T11:51:40.945228,15,720911,720911,11,
2016-08-22T11:51:40.945228,15,786447,786447,12,
2016-08-22T11:51:40.945228,256,782,65536,0,
2016-08-22T11:51:40.945228,986368,986368,986368,0,
2016-08-22T11:51:40.945228,986624,986624,986624,1,
2016-08-22T11:51:40.945228,3,1048832,15,15,
2016-08-22T11:51:40.945228,3855,3855,15,16,
2016-08-22T11:51:40.945228,3856,3856,256,0,
2016-08-22T11:51:40.945228,201217,0,987392,15,
2016-08-22T11:51:40.945228,1114127,1114112,987648,15,
2016-08-22T11:51:40.945228,1179663,1179649,3,20,
2016-08-22T11:51:40.945228,65536,3859,3859,0,
2016-08-22T11:51:40.945228,987904,3860,3860,0,
2016-08-22T11:51:40.945228,988160,65536,202241,0,
2016-08-22T11:51:40.945228,15,1376271,1376271,21,
2016-08-22T11:51:40.945228,15,1441807,1441807,22,
2016-08-22T11:51:40.945228,256,792,65536,0,
2016-08-22T11:51:40.945228,988928,988928,988928,0,
2016-08-22T11:51:40.945228,989184,989184,989184,1,
2016-08-22T11:51:40.945228,3,1704192,15,25,
2016-08-22T11:51:40.945228,3865,3865,15,26,
2016-08-22T11:51:40.945228,3866,3866,256,0,
2016-08-22T11:51:40.945228,203777,0,989952,15,
2016-08-22T11:51:40.945228,1769487,1769472,990208,15,
2016-08-22T11:51:40.945228,1835023,1835009,3,30,
2016-08-22T11:51:40.945228,65536,3869,3869,0,
2016-08-22T11:51:40.945228,990464,3870,3870,0,
2016-08-22T11:51:40.945228,990720,65536,204801,0,
2016-08-22T11:51:40.945228,15,2031631,2031631,31,
2016-08-22T11:51:40.945228,15,2097167,2097167,32,
2016-08-22T11:51:40.945228,256,802,65536,0,
2016-08-22T11:51:40.945228,991488,991488,991488,0,
2016-08-22T11:51:40.945228,991744,991744,991744,1,
2016-08-22T11:51:40.945228,3,2359552,15,35,
2016-08-22T11:51:40.945228,3875,3875,15,36,
2016-08-22T11:51:40.945228,3876,3876,256,0,
2016-08-22T11:51:40.945228,206337,0,992512,15,
2016-08-22T11:51:40.945228,2424847,2424832,992768,15,
2016-08-22T11:51:40.945228,2490383,2490369,3,40,
2016-08-22T11:51:40.945228,65536,3879,3879,0,
2016-08-22T11:51:40.945228,993024,3880,3880,0,
2016-08-22T11:51:40.945228,993280,65536,207361,0,
2016-08-22T11:51:40.945228,15,2686991,2686991,41,
2016-08-22T11:51:40.945228,15,2752527,2752527,42,
2016-08-22T11:51:40.945228,256,812,65536,0,
2016-08-22T11:51:40.945228,994048,994048,994048,0,
2016-08-22T11:51:40.945228,994304,994304,994304,1,
2016-08-22T11:51:40.945228,3,3014912,15,45,
2016-08-22T11:51:40.945228,3885,3885,15,46,
2016-08-22T11:51:40.945228,3886,3886,256,0,
2016-08-22T11:51:40.945228,208897,0,995072,15,
2016-08-22T11:51:40.945228,3080207,3080192,995328,15,
2016-08-22T11:51:40.945228,3145743,3145729,3,50,
2016-08-22T11:51:40.945228,65536,3889,3889,0,
2016-08-22T11:51:40.945228,995584,3890,3890,0,
2016-08-22T11:51:40.945228,995840,65536,209921,0,
2016-08-22T11:51:40.945228,15,3342351,3342351,51,
2016-08-22T11:51:40.945228,15,3407887,3407887,52,
2016-08-22T11:51:40.945228,256,822,65536,0,
2016-08-22T11:51:40.945228,996608,996608,996608,0,
2016-08-22T11:51:40.945228,996864,996864,996864,1,
2016-08-22T11:51:40.945228,3,3670272,15,55,
2016-08-22T11:51:40.945228,3895,3895,15,56,
2016-08-22T11:51:40.945228,3896,3896,256,0,
2016-08-22T11:51:40.945228,211457,0,997632,15,
2016-08-22T11:51:40.945228,3735567,3735552,997888,15,
2016-08-22T11:51:40.945228,3801103,3801089,3,60,
2016-08-22T11:51:40.945228,65536,3899,3899,0,
2016-08-22T11:51:40.945228,998144,3900,3900,0,
2016-08-22T11:51:40.945228,998400,65536,212481,0,
2016-08-22T11:51:40.945228,15,3997711,3997711,61,
2016-08-22T11:51:40.945228,15,4063247,4063247,62,
2016-08-22T11:51:40.945228,256,832,65536,0,
2016-08-22T11:51:40.945228,999168,999168,999168,0,
2016-08-22T11:51:40.945228,999424,999424,999424,1,
2016-08-22T11:51:40.945228,3,4325632,15,65,
2016-08-22T11:51:40.945228,3905,3905,15,66,
2016-08-22T11:51:40.945228,3906,3906,256,0,
2016-08-22T11:51:40.945228,214017,0,1000192,15,
2016-08-22T11:51:40.945228,4390927,4390912,1000448,15,
2016-08-22T11:51:40.945228,4456463,4456449,3,70,
2016-08-22T11:51:40.945228,65536,3909,3909,0,
2016-08-22T11:51:40.945228,1000704,3910,3910,0,
2016-08-22T11:51:40.945228,1000960,65536,215041,0,
2016-08-22T11:51:40.945228,15,4653071,4653071,71,
2016-08-22T11:51:40.945228,15,4718607,4718607,72,
2016-08-22T11:51:40.945228,256,842,65536,0,
2016-08-22T11:51:40.945228,1001728,1001728,1001728,0,
2016-08-22T11:51:40.945228,1001984,1001984,1001984,1,
2016-08-22T11:51:40.945228,3,4980992,15,75,
2016-08-22T11:51:40.953041,-7929841,-7929856,1017856,15,
2016-08-22T11:51:40.953041,-7864305,-7864319,3,138,
2016-08-22T11:51:40.953041,65536,3977,3977,0,
2016-08-22T11:51:40.953041,1018112,3978,3978,0,
2016-08-22T11:51:40.953041,1018368,65536,232449,0,
2016-08-22T11:51:40.953041,15,-7667697,-7667697,139,
2016-08-22T11:51:40.953041,15,-7602161,-7602161,140,
2016-08-22T11:51:40.953041,256,910,65536,0,
2016-08-22T11:51:40.953041,1019136,1019136,1019136,0,
2016-08-22T11:51:40.953041,1019392,1019392,1019392,1,
2016-08-22T11:51:40.953041,3,-7339776,15,143,
2016-08-22T11:51:40.953041,3983,3983,15,144,
2016-08-22T11:51:40.953041,3984,3984,256,0,
2016-08-22T11:51:40.953041,233985,0,1020160,15,
2016-08-22T11:51:40.953041,-7274481,-7274496,1020416,15,
2016-08-22T11:51:40.953041,-7208945,-7208959,3,148,
2016-08-22T11:51:40.953041,65536,3987,3987,0,
2016-08-22T11:51:40.953041,1020672,3988,3988,0,
2016-08-22T11:51:40.953041,1020928,65536,235009,0,
2016-08-22T11:51:40.953041,15,-7012337,-7012337,149,
2016-08-22T11:51:40.953041,15,-6946801,-6946801,150,
2016-08-22T11:51:40.953041,256,920,65536,0,
2016-08-22T11:51:40.953041,1021696,1021696,1021696,0,
2016-08-22T11:51:40.953041,1021952,1021952,1021952,1,
2016-08-22T11:51:40.953041,3,-6684416,15,153,
2016-08-22T11:51:40.953041,3993,3993,15,154,
2016-08-22T11:51:40.953041,3994,3994,256,0,
2016-08-22T11:51:40.953041,236545,0,1022720,15,
2016-08-22T11:51:40.953041,-6619121,-6619136,1022976,15,
2016-08-22T11:51:40.953041,-6553585,-6553599,3,158,
2016-08-22T11:51:40.953041,65536,3997,3997,0,
2016-08-22T11:51:40.953041,1023232,3998,3998,0,
2016-08-22T11:51:40.953041,1023488,65536,237569,0,
2016-08-22T11:51:40.953041,15,-6356977,-6356977,159,
2016-08-22T11:51:40.953041,15,-6291441,-6291441,160,
2016-08-22T11:51:40.953041,256,930,65536,0,
2016-08-22T11:51:40.953041,1024256,1024256,1024256,0,
2016-08-22T11:51:40.953041,1024512,1024512,1024512,1,
2016-08-22T11:51:40.953041,3,-6029056,15,163,
2016-08-22T11:51:40.953041,4003,4003,15,164,
2016-08-22T11:51:40.953041,4004,4004,256,0,
2016-08-22T11:51:40.953041,239105,0,1025280,15,
2016-08-22T11:51:40.953041,-5963761,-5963776,1025536,15,
2016-08-22T11:51:40.953041,-5898225,-5898239,3,168,
2016-08-22T11:51:40.953041,65536,4007,4007,0,
2016-08-22T11:51:40.953041,1025792,4008,4008,0,
2016-08-22T11:51:40.953041,1026048,65536,240129,0,
2016-08-22T11:51:40.953041,15,-5701617,-5701617,169,
2016-08-22T11:51:40.953041,15,-5636081,-5636081,170,
2016-08-22T11:51:40.953041,256,940,65536,0,
2016-08-22T11:51:40.953041,1026816,1026816,1026816,0,
2016-08-22T11:51:40.953041,1027072,1027072,1027072,1,
2016-08-22T11:51:40.953041,3,-5373696,15,173,
2016-08-22T11:51:40.953041,4013,4013,15,174,
2016-08-22T11:51:40.953041,4014,4014,256,0,
2016-08-22T11:51:40.953041,241665,0,1027840,15,
2016-08-22T11:51:40.953041,-5308401,-5308416,1028096,15,
2016-08-22T11:51:40.953041,-5242865,-5242879,3,178,
2016-08-22T11:51:40.953041,65536,4017,4017,0,
2016-08-22T11:51:40.953041,1028352,4018,4018,0,
2016-08-22T11:51:40.953041,1028608,65536,242689,0,
2016-08-22T11:51:40.953041,15,-5046257,-5046257,179,
2016-08-22T11:51:40.953041,15,-4980721,-4980721,180,
2016-08-22T11:51:40.953041,256,950,65536,0,
2016-08-22T11:51:40.953041,1029376,1029376,1029376,0,
2016-08-22T11:51:40.953041,1029632,1029632,1029632,1,
2016-08-22T11:51:40.953041,3,-4718336,15,183,
2016-08-22T11:51:40.953041,4023,4023,15,184,
2016-08-22T11:51:40.953041,4024,4024,256,0,
2016-08-22T11:51:40.953041,244225,0,1030400,15,
2016-08-22T11:51:40.953041,-4653041,-4653056,1030656,15,
2016-08-22T11:51:40.953041,-4587505,-4587519,3,188,
2016-08-22T11:51:40.953041,65536,4027,4027,0,
2016-08-22T11:51:40.953041,1030912,4028,4028,0,
2016-08-22T11:51:40.953041,1031168,65536,245249,0,
2016-08-22T11:51:40.953041,15,-4390897,-4390897,189,
2016-08-22T11:51:40.953041,15,-4325361,-4325361,190,
2016-08-22T11:51:40.953041,256,960,65536,0,
2016-08-22T11:51:40.953041,1031936,1031936,1031936,0,
2016-08-22T11:51:40.953041,1032192,1032192,1032192,1,
2016-08-22T11:51:40.953041,3,-4062976,15,193,
2016-08-22T11:51:40.953041,4033,4033,15,194,
2016-08-22T11:51:40.953041,4034,4034,256,0,
2016-08-22T11:51:40.953041,246785,0,1032960,15,
2016-08-22T11:51:40.953041,-3997681,-3997696,1033216,15,
2016-08-22T11:51:40.953041,-3932145,-3932159,3,198,
2016-08-22T11:51:40.953041,65536,4037,4037,0,
2016-08-22T11:51:40.953041,1033472,4038,4038,0,
2016-08-22T11:51:40.953041,1033728,65536,247809,0,
2016-08-22T11:51:40.953041,15,-3735537,-3735537,199,
2016-08-22T11:51:40.953041,15,-3670001,-3670001,200,
2016-08-22T11:51:40.953041,256,970,65536,0,
2016-08-22T11:51:40.953041,1034496,1034496,1034496,0,
2016-08-22T11:51:40.953041,1034752,1034752,1034752,1,
2016-08-22T11:51:40.953041,3,-3407616,15,203,
2016-08-22T11:51:40.953041,4043,4043,15,204,
2016-08-22T11:51:40.953041,4044,4044,256,0,
2016-08-22T11:51:40.953041,249345,0,1035520,15,
2016-08-22T11:51:40.953041,-3342321,-3342336,1035776,15,
2016-08-22T11:51:40.953041,-3276785,-3276799,3,208,
2016-08-22T11:51:40.953041,65536,4047,4047,0,
2016-08-22T11:51:40.953041,1036032,4048,4048,0,
2016-08-22T11:51:40.953041,1036288,65536,250369,0,
2016-08-22T11:51:40.953041,15,-3080177,-3080177,209,
2016-08-22T11:51:40.953041,15,-3014641,-3014641,210,
2016-08-22T11:51:40.953041,256,980,65536,0,
2016-08-22T11:51:40.953041,1037056,1037056,1037056,0,
2016-08-22T11:51:40.953041,1037312,1037312,1037312,1,
2016-08-22T11:51:40.953041,3,-2752256,15,213,
2016-08-22T11:51:40.953041,4053,4053,15,214,
2016-08-22T11:51:40.953041,4054,4054,256,0,
2016-08-22T11:51:40.953041,251905,0,1038080,15,
2016-08-22T11:51:40.953041,-2686961,-2686976,1038336,15,
2016-08-22T11:51:40.953041,-2621425,-2621439,3,218,
2016-08-22T11:51:40.953041,65536,4057,4057,0,
2016-08-22T11:51:40.953041,1038592,4058,4058,0,
2016-08-22T11:51:40.953041,1038848,65536,252929,0,
2016-08-22T11:51:40.953041,15,-2424817,-2424817,219,
2016-08-22T11:51:40.953041,15,-2359281,-2359281,220,
2016-08-22T11:51:40.953041,256,990,65536,0,
2016-08-22T11:51:40.953041,1039616,1039616,1039616,0,
2016-08-22T11:51:40.953041,1039872,1039872,1039872,1,
2016-08-22T11:51:40.953041,3,-2096896,15,223,
2016-08-22T11:51:40.953041,4063,4063,15,224,
2016-08-22T11:51:40.953041,4064,4064,256,0,
2016-08-22T11:51:40.953041,254465,0,1040640,15,
2016-08-22T11:51:40.953041,-2031601,-2031616,1040896,15,
2016-08-22T11:51:40.953041,-1966065,-1966079,3,228,
2016-08-22T11:51:40.953041,65536,4067,4067,0,
2016-08-22T11:51:40.953041,1041152,4068,4068,0,
2016-08-22T11:51:40.953041,1041408,65536,255489,0,
2016-08-22T11:51:40.953041,15,-1769457,-1769457,229,
2016-08-22T11:51:40.953041,15,-1703921,-1703921,230,
2016-08-22T11:51:40.953041,256,1000,65536,0,
2016-08-22T11:51:40.953041,1042176,1042176,1042176,0,
2016-08-22T11:51:40.960853,3080208,3080192,1060864,16,
2016-08-22T11:51:40.960853,3145744,3145729,4,50,
2016-08-22T11:51:40.960853,65536,4145,4145,0,
2016-08-22T11:51:40.960853,1061120,4146,4146,0,
2016-08-22T11:51:40.960853,1061376,65536,275457,0,
2016-08-22T11:51:40.960853,16,3342352,3342352,51,
2016-08-22T11:51:40.960853,16,3407888,3407888,52,
2016-08-22T11:51:40.960853,256,1078,65536,0,
2016-08-22T11:51:40.960853,1062144,1062144,1062144,0,
2016-08-22T11:51:40.960853,1062400,1062400,1062400,1,
2016-08-22T11:51:40.960853,4,3670272,16,55,
2016-08-22T11:51:40.960853,4151,4151,16,56,
2016-08-22T11:51:40.960853,4152,4152,256,0,
2016-08-22T11:51:40.960853,276993,0,1063168,16,
2016-08-22T11:51:40.960853,3735568,3735552,1063424,16,
2016-08-22T11:51:40.960853,3801104,3801089,4,60,
2016-08-22T11:51:40.960853,65536,4155,4155,0,
2016-08-22T11:51:40.960853,1063680,4156,4156,0,
2016-08-22T11:51:40.960853,1063936,65536,278017,0,
2016-08-22T11:51:40.960853,16,3997712,3997712,61,
2016-08-22T11:51:40.960853,16,4063248,4063248,62,
2016-08-22T11:51:40.960853,256,1088,65536,0,
2016-08-22T11:51:40.960853,1064704,1064704,1064704,0,
2016-08-22T11:51:40.960853,1064960,1064960,1064960,1,
2016-08-22T11:51:40.960853,4,4325632,16,65,
2016-08-22T11:51:40.960853,4161,4161,16,66,
2016-08-22T11:51:40.960853,4162,4162,256,0,
2016-08-22T11:51:40.960853,279553,0,1065728,16,
2016-08-22T11:51:40.960853,4390928,4390912,1065984,16,
2016-08-22T11:51:40.960853,4456464,4456449,4,70,
2016-08-22T11:51:40.960853,65536,4165,4165,0,
2016-08-22T11:51:40.960853,1066240,4166,4166,0,
2016-08-22T11:51:40.960853,1066496,65536,280577,0,
2016-08-22T11:51:40.960853,16,4653072,4653072,71,
2016-08-22T11:51:40.960853,16,4718608,4718608,72,
2016-08-22T11:51:40.960853,256,1098,65536,0,
2016-08-22T11:51:40.960853,1067264,1067264,1067264,0,
2016-08-22T11:51:40.960853,1067520,1067520,1067520,1,
2016-08-22T11:51:40.960853,4,4980992,16,75,
2016-08-22T11:51:40.960853,4171,4171,16,76,
2016-08-22T11:51:40.960853,4172,4172,256,0,
2016-08-22T11:51:40.960853,282113,0,1068288,16,
2016-08-22T11:51:40.960853,5046288,5046272,1068544,16,
2016-08-22T11:51:40.960853,5111824,5111809,4,80,
2016-08-22T11:51:40.960853,65536,4175,4175,0,
2016-08-22T11:51:40.960853,1068800,4176,4176,0,
2016-08-22T11:51:40.960853,1069056,65536,283137,0,
2016-08-22T11:51:40.960853,-7405552,-7405568,1085440,16,
2016-08-22T11:51:40.960853,-7340016,-7340031,4,146,
2016-08-22T11:51:40.960853,65536,4241,4241,0,
2016-08-22T11:51:40.960853,1085696,4242,4242,0,
2016-08-22T11:51:40.960853,1085952,65536,300033,0,
2016-08-22T11:51:40.960853,16,-7143408,-7143408,147,
2016-08-22T11:51:40.960853,16,-7077872,-7077872,148,
2016-08-22T11:51:40.960853,256,1174,65536,0,
2016-08-22T11:51:40.960853,1086720,1086720,1086720,0,
2016-08-22T11:51:40.960853,1086976,1086976,1086976,1,
2016-08-22T11:51:40.960853,4,-6815488,16,151,
2016-08-22T11:51:40.960853,4247,4247,16,152,
2016-08-22T11:51:40.960853,4248,4248,256,0,
2016-08-22T11:51:40.960853,301569,0,1087744,16,
2016-08-22T11:51:40.960853,-6750192,-6750208,1088000,16,
2016-08-22T11:51:40.960853,-6684656,-6684671,4,156,
2016-08-22T11:51:40.960853,65536,4251,4251,0,
2016-08-22T11:51:40.960853,1088256,4252,4252,0,
2016-08-22T11:51:40.960853,1088512,65536,302593,0,
2016-08-22T11:51:40.960853,16,-6488048,-6488048,157,
2016-08-22T11:51:40.960853,16,-6422512,-6422512,158,
2016-08-22T11:51:40.960853,256,1184,65536,0,
2016-08-22T11:51:40.960853,1089280,1089280,1089280,0,
2016-08-22T11:51:40.960853,1089536,1089536,1089536,1,
2016-08-22T11:51:40.960853,4,-6160128,16,161,
2016-08-22T11:51:40.960853,4257,4257,16,162,
2016-08-22T11:51:40.960853,4258,4258,256,0,
2016-08-22T11:51:40.960853,304129,0,1090304,16,
2016-08-22T11:51:40.960853,-6094832,-6094848,1090560,16,
2016-08-22T11:51:40.960853,-6029296,-6029311,4,166,
2016-08-22T11:51:40.960853,65536,4261,4261,0,
2016-08-22T11:51:40.960853,1090816,4262,4262,0,
2016-08-22T11:51:40.960853,1091072,65536,305153,0,
2016-08-22T11:51:40.960853,16,-5832688,-5832688,167,
2016-08-22T11:51:40.960853,16,-5767152,-5767152,168,
2016-08-22T11:51:40.960853,256,1194,65536,0,
2016-08-22T11:51:40.960853,1091840,1091840,1091840,0,
2016-08-22T11:51:40.960853,1092096,1092096,1092096,1,
2016-08-22T11:51:40.960853,4,-5504768,16,171,
2016-08-22T11:51:40.960853,4267,4267,16,172,
2016-08-22T11:51:40.960853,4268,4268,256,0,
2016-08-22T11:51:40.960853,306689,0,1092864,16,
2016-08-22T11:51:40.960853,-5439472,-5439488,1093120,16,
2016-08-22T11:51:40.960853,-5373936,-5373951,4,176,
2016-08-22T11:51:40.960853,65536,4271,4271,0,
2016-08-22T11:51:40.960853,1093376,4272,4272,0,
2016-08-22T11:51:40.960853,1093632,65536,307713,0,
2016-08-22T11:51:40.960853,16,-5177328,-5177328,177,
2016-08-22T11:51:40.960853,16,-5111792,-5111792,178,
2016-08-22T11:51:40.960853,256,1204,65536,0,
2016-08-22T11:51:40.960853,1094400,1094400,1094400,0,
2016-08-22T11:51:40.960853,1094656,1094656,1094656,1,
2016-08-22T11:51:40.960853,4,-4849408,16,181,
2016-08-22T11:51:40.960853,4277,4277,16,182,
2016-08-22T11:51:40.960853,4278,4278,256,0,
2016-08-22T11:51:40.960853,309249,0,1095424,16,
2016-08-22T11:51:40.960853,-4784112,-4784128,1095680,16,
2016-08-22T11:51:40.960853,-4718576,-4718591,4,186,
2016-08-22T11:51:40.960853,65536,4281,4281,0,
2016-08-22T11:51:40.960853,1095936,4282,4282,0,
2016-08-22T11:51:40.960853,1096192,65536,310273,0,
2016-08-22T11:51:40.960853,16,-4521968,-4521968,187,
2016-08-22T11:51:40.960853,16,-4456432,-4456432,188,
2016-08-22T11:51:40.960853,256,1214,65536,0,
2016-08-22T11:51:40.960853,1096960,1096960,1096960,0,
2016-08-22T11:51:40.960853,1097216,1097216,1097216,1,
2016-08-22T11:51:40.960853,4,-4194048,16,191,
2016-08-22T11:51:40.960853,4287,4287,16,192,
2016-08-22T11:51:40.960853,4288,4288,256,0,
2016-08-22T11:51:40.960853,311809,0,1097984,16,
2016-08-22T11:51:40.960853,-4128752,-4128768,1098240,16,
2016-08-22T11:51:40.960853,-4063216,-4063231,4,196,
2016-08-22T11:51:40.960853,65536,4291,4291,0,
2016-08-22T11:51:40.960853,1098496,4292,4292,0,
2016-08-22T11:51:40.960853,1098752,65536,312833,0,
2016-08-22T11:51:40.960853,16,-3866608,-3866608,197,
2016-08-22T11:51:40.960853,16,-3801072,-3801072,198,
2016-08-22T11:51:40.960853,256,1224,65536,0,
2016-08-22T11:51:40.960853,1099520,1099520,1099520,0,
2016-08-22T11:51:40.960853,1099776,1099776,1099776,1,
2016-08-22T11:51:40.960853,4,-3538688,16,201,
2016-08-22T11:51:40.960853,4297,4297,16,202,
2016-08-22T11:51:40.960853,4298,4298,256,0,
2016-08-22T11:51:40.960853,314369,0,1100544,16,
2016-08-22T11:51:40.960853,-3473392,-3473408,1100800,16,
2016-08-22T11:51:40.960853,-3407856,-3407871,4,206,
2016-08-22T11:51:40.960853,65536,4301,4301,0,
2016-08-22T11:51:40.960853,1101056,4302,4302,0,
2016-08-22T11:51:40.960853,1101312,65536,315393,0,
2016-08-22T11:51:40.960853,16,-3211248,-3211248,207,
2016-08-22T11:51:40.960853,16,-3145712,-3145712,208,
2016-08-22T11:51:40.960853,256,1234,65536,0,
2016-08-22T11:51:40.960853,1102080,1102080,1102080,0,
2016-08-22T11:51:40.960853,1102336,1102336,1102336,1,
2016-08-22T11:51:40.960853,4,-2883328,16,211,
2016-08-22T11:51:40.960853,4307,4307,16,212,
2016-08-22T11:51:40.960853,4308,4308,256,0,
2016-08-22T11:51:40.960853,316929,0,1103104,16,
2016-08-22T11:51:40.960853,-2818032,-2818048,1103360,16,
2016-08-22T11:51:40.960853,-2752496,-2752511,4,216,
2016-08-22T11:51:40.960853,65536,4311,4311,0,
2016-08-22T11:51:40.960853,1103616,4312,4312,0,
2016-08-22T11:51:40.960853,1103872,65536,317953,0,
2016-08-22T11:51:40.960853,16,-2555888,-2555888,217,
2016-08-22T11:51:40.960853,16,-2490352,-2490352,218,
2016-08-22T11:51:40.960853,256,1244,65536,0,
2016-08-22T11:51:40.960853,1104640,1104640,1104640,0,
2016-08-22T11:51:40.960853,1104896,1104896,1104896,1,
