Time,Bx,By,Bz,status
2016-08-22T12:37:14.664650,304978,304978,304978,0,
2016-08-22T12:37:14.664650,304979,304979,304979,0,
2016-08-22T12:37:14.742776,304980,304980,304980,0,
2016-08-22T12:37:14.742776,304981,304981,304981,0,
2016-08-22T12:37:14.742776,304982,304982,304982,0,
2016-08-22T12:37:14.742776,304983,304983,304983,0,
2016-08-22T12:37:14.742776,304984,304984,304984,0,
2016-08-22T12:37:14.742776,304985,304985,304985,0,
2016-08-22T12:37:14.742776,304986,304986,304986,0,
2016-08-22T12:37:14.742776,304987,304987,304987,0,
2016-08-22T12:37:14.742776,304988,304988,304988,0,
2016-08-22T12:37:14.742776,304989,304989,304989,0,
2016-08-22T12:37:14.820900,304990,304990,304990,0,
2016-08-22T12:37:14.820900,304991,304991,304991,0,
2016-08-22T12:37:14.820900,304992,304992,304992,0,
2016-08-22T12:37:14.820900,304993,304993,304993,0,
2016-08-22T12:37:14.820900,304994,304994,304994,0,
2016-08-22T12:37:14.820900,304995,304995,304995,0,
2016-08-22T12:37:14.820900,304996,304996,304996,0,
2016-08-22T12:37:14.820900,304997,304997,304997,0,
2016-08-22T12:37:14.820900,304998,304998,304998,0,
2016-08-22T12:37:14.820900,304999,304999,304999,0,
2016-08-22T12:37:14.899026,305000,305000,305000,0,
2016-08-22T12:37:14.899026,305001,305001,305001,0,
2016-08-22T12:37:14.899026,305002,305002,305002,0,
2016-08-22T12:37:14.899026,305003,305003,305003,0,
2016-08-22T12:37:14.899026,305004,305004,305004,0,
2016-08-22T12:37:14.899026,305005,305005,305005,0,
2016-08-22T12:37:14.899026,305006,305006,305006,0,
2016-08-22T12:37:14.899026,305007,305007,305007,0,
2016-08-22T12:37:14.899026,305008,305008,305008,0,
2016-08-22T12:37:14.899026,305009,305009,305009,0,
2016-08-22T12:37:14.977150,305010,305010,305010,0,
2016-08-22T12:37:14.977150,305011,305011,305011,0,
2016-08-22T12:37:14.977150,305012,305012,305012,0,
2016-08-22T12:37:14.977150,305013,305013,305013,0,
2016-08-22T12:37:14.977150,305014,305014,305014,0,
2016-08-22T12:37:14.977150,305015,305015,305015,0,
2016-08-22T12:37:14.977150,305016,305016,305016,0,
2016-08-22T12:37:14.977150,305017,305017,305017,0,
2016-08-22T12:37:14.977150,305018,305018,305018,0,
2016-08-22T12:37:14.977150,305019,305019,305019,0,
2016-08-22T12:37:15.055276,305020,305020,305020,0,
2016-08-22T12:37:15.055276,305021,305021,305021,0,
2016-08-22T12:37:15.055276,305022,305022,305022,0,
2016-08-22T12:37:15.055276,305023,305023,305023,0,
2016-08-22T12:37:15.055276,305024,305024,305024,0,
2016-08-22T12:37:15.055276,305025,305025,305025,0,
2016-08-22T12:37:15.055276,305026,305026,305026,0,
2016-08-22T12:37:15.055276,305027,305027,305027,0,
2016-08-22T12:37:15.055276,305028,305028,305028,0,
2016-08-22T12:37:15.055276,305029,305029,305029,0,
2016-08-22T12:37:15.133400,305030,305030,305030,0,
2016-08-22T12:37:15.133400,305031,305031,305031,0,
2016-08-22T12:37:15.133400,305032,305032,305032,0,
2016-08-22T12:37:15.133400,305033,305033,305033,0,
2016-08-22T12:37:15.133400,305034,305034,305034,0,
2016-08-22T12:37:15.133400,305035,305035,305035,0,
2016-08-22T12:37:15.133400,305036,305036,305036,0,
2016-08-22T12:37:15.133400,305037,305037,305037,0,
2016-08-22T12:37:15.133400,305038,305038,305038,0,
2016-08-22T12:37:15.133400,305039,305039,305039,0,
2016-08-22T12:37:15.211526,305040,305040,305040,0,
2016-08-22T12:37:15.211526,305041,305041,305041,0,
2016-08-22T12:37:15.211526,305042,305042,305042,0,
2016-08-22T12:37:15.211526,305043,305043,305043,0,
2016-08-22T12:37:15.211526,305044,305044,305044,0,
2016-08-22T12:37:15.211526,305045,305045,305045,0,
2016-08-22T12:37:15.211526,305046,305046,305046,0,
2016-08-22T12:37:15.211526,305047,305047,305047,0,
2016-08-22T12:37:15.211526,305048,305048,305048,0,
2016-08-22T12:37:15.211526,305049,305049,305049,0,
2016-08-22T12:37:15.289650,305050,305050,305050,0,
2016-08-22T12:37:15.289650,305051,305051,305051,0,
2016-08-22T12:37:15.289650,305052,305052,305052,0,
2016-08-22T12:37:15.289650,305053,305053,305053,0,
2016-08-22T12:37:15.289650,305054,305054,305054,0,
2016-08-22T12:37:15.289650,305055,305055,305055,0,
2016-08-22T12:37:15.289650,305056,305056,305056,0,
2016-08-22T12:37:15.289650,305057,305057,305057,0,
2016-08-22T12:37:15.289650,305058,305058,305058,0,
2016-08-22T12:37:15.289650,305059,305059,305059,0,
2016-08-22T12:37:15.367776,305060,305060,305060,0,
2016-08-22T12:37:15.367776,305061,305061,305061,0,
2016-08-22T12:37:15.367776,305062,305062,305062,0,
2016-08-22T12:37:15.367776,305063,305063,305063,0,
2016-08-22T12:37:15.367776,305064,305064,305064,0,
2016-08-22T12:37:15.367776,305065,305065,305065,0,
2016-08-22T12:37:15.367776,305066,305066,305066,0,
2016-08-22T12:37:15.367776,305067,305067,305067,0,
2016-08-22T12:37:15.367776,305068,305068,305068,0,
2016-08-22T12:37:15.367776,305069,305069,305069,0,
2016-08-22T12:37:15.445900,305070,305070,305070,0,
2016-08-22T12:37:15.445900,305071,305071,305071,0,
2016-08-22T12:37:15.445900,305072,305072,305072,0,
2016-08-22T12:37:15.445900,305073,305073,305073,0,
2016-08-22T12:37:15.445900,305074,305074,305074,0,
2016-08-22T12:37:15.445900,305075,305075,305075,0,
2016-08-22T12:37:15.445900,305076,305076,305076,0,
2016-08-22T12:37:15.445900,305077,305077,305077,0,
2016-08-22T12:37:15.445900,305078,305078,305078,0,
2016-08-22T12:37:15.445900,305079,305079,305079,0,
2016-08-22T12:37:15.524026,305080,305080,305080,0,
2016-08-22T12:37:15.524026,305081,305081,305081,0,
2016-08-22T12:37:15.524026,305082,305082,305082,0,
2016-08-22T12:37:15.524026,305083,305083,305083,0,
2016-08-22T12:37:15.524026,305084,305084,305084,0,
2016-08-22T12:37:15.524026,305085,305085,305085,0,
2016-08-22T12:37:15.524026,305086,305086,305086,0,
2016-08-22T12:37:15.524026,305087,305087,305087,0,
2016-08-22T12:37:15.524026,305088,305088,305088,0,
2016-08-22T12:37:15.524026,305089,305089,305089,0,
2016-08-22T12:37:15.602150,305090,305090,305090,0,
2016-08-22T12:37:15.602150,305091,305091,305091,0,
2016-08-22T12:37:15.602150,305092,305092,305092,0,
2016-08-22T12:37:15.602150,305093,305093,305093,0,
2016-08-22T12:37:15.602150,305094,305094,305094,0,
2016-08-22T12:37:15.602150,305095,305095,305095,0,
2016-08-22T12:37:15.602150,305096,305096,305096,0,
2016-08-22T12:37:15.602150,305097,305097,305097,0,
2016-08-22T12:37:15.602150,305098,305098,305098,0,
2016-08-22T12:37:15.602150,305099,305099,305099,0,
2016-08-22T12:37:15.680276,305100,305100,305100,0,
2016-08-22T12:37:15.680276,305101,305101,305101,0,
2016-08-22T12:37:15.680276,305102,305102,305102,0,
2016-08-22T12:37:15.680276,305103,305103,305103,0,
2016-08-22T12:37:15.680276,305104,305104,305104,0,
2016-08-22T12:37:15.680276,305105,305105,305105,0,
2016-08-22T12:37:15.680276,305106,305106,305106,0,
2016-08-22T12:37:15.680276,305107,305107,305107,0,
2016-08-22T12:37:15.680276,305108,305108,305108,0,
2016-08-22T12:37:15.680276,305109,305109,305109,0,
2016-08-22T12:37:15.758400,305110,305110,305110,0,
2016-08-22T12:37:15.758400,305111,305111,305111,0,
2016-08-22T12:37:15.758400,305112,305112,305112,0,
2016-08-22T12:37:15.758400,305113,305113,305113,0,
2016-08-22T12:37:15.758400,305114,305114,305114,0,
2016-08-22T12:37:15.758400,305115,305115,305115,0,
2016-08-22T12:37:15.758400,305116,305116,305116,0,
2016-08-22T12:37:15.758400,305117,305117,305117,0,
2016-08-22T12:37:15.758400,305118,305118,305118,0,
2016-08-22T12:37:15.758400,305119,305119,305119,0,
2016-08-22T12:37:15.836526,305120,305120,305120,0,
2016-08-22T12:37:15.836526,305121,305121,305121,0,
2016-08-22T12:37:15.836526,305122,305122,305122,0,
2016-08-22T12:37:15.836526,305123,305123,305123,0,
2016-08-22T12:37:15.836526,305124,305124,305124,0,
2016-08-22T12:37:15.836526,305125,305125,305125,0,
2016-08-22T12:37:15.836526,305126,305126,305126,0,
2016-08-22T12:37:15.836526,305127,305127,305127,0,
2016-08-22T12:37:15.836526,305128,305128,305128,0,
2016-08-22T12:37:15.836526,305129,305129,305129,0,
2016-08-22T12:37:15.914650,305130,305130,305130,0,
2016-08-22T12:37:15.914650,305131,305131,305131,0,
2016-08-22T12:37:15.914650,305132,305132,305132,0,
2016-08-22T12:37:15.914650,305133,305133,305133,0,
2016-08-22T12:37:15.914650,305134,305134,305134,0,
2016-08-22T12:37:15.914650,305135,305135,305135,0,
2016-08-22T12:37:15.914650,305136,305136,305136,0,
2016-08-22T12:37:15.914650,305137,305137,305137,0,
2016-08-22T12:37:15.914650,305138,305138,305138,0,
2016-08-22T12:37:15.914650,305139,305139,305139,0,
2016-08-22T12:37:15.992776,305140,305140,305140,0,
2016-08-22T12:37:15.992776,305141,305141,305141,0,
2016-08-22T12:37:15.992776,305142,305142,305142,0,
2016-08-22T12:37:15.992776,305143,305143,305143,0,
2016-08-22T12:37:15.992776,305144,305144,305144,0,
2016-08-22T12:37:15.992776,305145,305145,305145,0,
2016-08-22T12:37:15.992776,305146,305146,305146,0,
2016-08-22T12:37:15.992776,305147,305147,305147,0,
2016-08-22T12:37:15.992776,305148,305148,305148,0,
2016-08-22T12:37:15.992776,305149,305149,305149,0,
2016-08-22T12:37:16.070900,305150,305150,305150,0,
2016-08-22T12:37:16.070900,305151,305151,305151,0,
2016-08-22T12:37:16.070900,305152,305152,305152,0,
2016-08-22T12:37:16.070900,305153,305153,305153,0,
2016-08-22T12:37:16.070900,305154,305154,305154,0,
2016-08-22T12:37:16.070900,305155,305155,305155,0,
2016-08-22T12:37:16.070900,305156,305156,305156,0,
2016-08-22T12:37:16.070900,305157,305157,305157,0,
2016-08-22T12:37:16.070900,305158,305158,305158,0,
2016-08-22T12:37:16.070900,305159,305159,305159,0,
2016-08-22T12:37:16.149026,305160,305160,305160,0,
2016-08-22T12:37:16.149026,305161,305161,305161,0,
2016-08-22T12:37:16.149026,305162,305162,305162,0,
2016-08-22T12:37:16.149026,305163,305163,305163,0,
2016-08-22T12:37:16.149026,305164,305164,305164,0,
2016-08-22T12:37:16.149026,305165,305165,305165,0,
2016-08-22T12:37:16.149026,305166,305166,305166,0,
2016-08-22T12:37:16.149026,305167,305167,305167,0,
2016-08-22T12:37:16.149026,305168,305168,305168,0,
2016-08-22T12:37:16.149026,305169,305169,305169,0,
2016-08-22T12:37:16.227150,305170,305170,305170,0,
2016-08-22T12:37:16.227150,305171,305171,305171,0,
2016-08-22T12:37:16.227150,305172,305172,305172,0,
2016-08-22T12:37:16.227150,305173,305173,305173,0,
2016-08-22T12:37:16.227150,305174,305174,305174,0,
2016-08-22T12:37:16.227150,305175,305175,305175,0,
2016-08-22T12:37:16.227150,305176,305176,305176,0,
2016-08-22T12:37:16.227150,305177,305177,305177,0,
2016-08-22T12:37:16.227150,305178,305178,305178,0,
2016-08-22T12:37:16.227150,305179,305179,305179,0,
2016-08-22T12:37:16.305276,305180,305180,305180,0,
2016-08-22T12:37:16.305276,305181,305181,305181,0,
2016-08-22T12:37:16.305276,305182,305182,305182,0,
2016-08-22T12:37:16.305276,305183,305183,305183,0,
2016-08-22T12:37:16.305276,305184,305184,305184,0,
2016-08-22T12:37:16.305276,305185,305185,305185,0,
2016-08-22T12:37:16.305276,305186,305186,305186,0,
2016-08-22T12:37:16.305276,305187,305187,305187,0,
2016-08-22T12:37:16.305276,305188,305188,305188,0,
2016-08-22T12:37:16.305276,305189,305189,305189,0,
2016-08-22T12:37:16.383400,305190,305190,305190,0,
2016-08-22T12:37:16.383400,305191,305191,305191,0,
2016-08-22T12:37:16.383400,305192,305192,305192,0,
2016-08-22T12:37:16.383400,305193,305193,305193,0,
2016-08-22T12:37:16.383400,305194,305194,305194,0,
2016-08-22T12:37:16.383400,305195,305195,305195,0,
2016-08-22T12:37:16.383400,305196,305196,305196,0,
2016-08-22T12:37:16.383400,305197,305197,305197,0,
2016-08-22T12:37:16.383400,305198,305198,305198,0,
2016-08-22T12:37:16.383400,305199,305199,305199,0,
2016-08-22T12:37:16.461526,305200,305200,305200,0,
2016-08-22T12:37:16.461526,305201,305201,305201,0,
2016-08-22T12:37:16.461526,305202,305202,305202,0,
2016-08-22T12:37:16.461526,305203,305203,305203,0,
2016-08-22T12:37:16.461526,305204,305204,305204,0,
2016-08-22T12:37:16.461526,305205,305205,305205,0,
2016-08-22T12:37:16.461526,305206,305206,305206,0,
2016-08-22T12:37:16.461526,305207,305207,305207,0,
2016-08-22T12:37:16.461526,305208,305208,305208,0,
2016-08-22T12:37:16.461526,305209,305209,305209,0,
2016-08-22T12:37:16.539650,305210,305210,305210,0,
2016-08-22T12:37:16.539650,305211,305211,305211,0,
2016-08-22T12:37:16.539650,305212,305212,305212,0,
2016-08-22T12:37:16.539650,305213,305213,305213,0,
2016-08-22T12:37:16.539650,305214,305214,305214,0,
2016-08-22T12:37:16.539650,305215,305215,305215,0,
2016-08-22T12:37:16.539650,305216,305216,305216,0,
2016-08-22T12:37:16.539650,305217,305217,305217,0,
2016-08-22T12:37:16.539650,305218,305218,305218,0,
2016-08-22T12:37:16.539650,305219,305219,305219,0,
2016-08-22T12:37:16.617776,305220,305220,305220,0,
2016-08-22T12:37:16.617776,305221,305221,305221,0,
2016-08-22T12:37:16.617776,305222,305222,305222,0,
2016-08-22T12:37:16.617776,305223,305223,305223,0,
2016-08-22T12:37:16.617776,305224,305224,305224,0,
2016-08-22T12:37:16.617776,305225,305225,305225,0,
2016-08-22T12:37:16.617776,305226,305226,305226,0,
2016-08-22T12:37:16.617776,305227,305227,305227,0,
2016-08-22T12:37:16.617776,305228,305228,305228,0,
2016-08-22T12:37:16.617776,305229,305229,305229,0,
2016-08-22T12:37:16.695900,305230,305230,305230,0,
2016-08-22T12:37:16.695900,305231,305231,305231,0,
2016-08-22T12:37:16.695900,305232,305232,305232,0,
2016-08-22T12:37:16.695900,305233,305233,305233,0,
2016-08-22T12:37:16.695900,305234,305234,305234,0,
2016-08-22T12:37:16.695900,305235,305235,305235,0,
2016-08-22T12:37:16.695900,305236,305236,305236,0,
2016-08-22T12:37:16.695900,305237,305237,305237,0,
2016-08-22T12:37:16.695900,305238,305238,305238,0,
2016-08-22T12:37:16.695900,305239,305239,305239,0,
2016-08-22T12:37:16.774026,305240,305240,305240,0,
2016-08-22T12:37:16.774026,305241,305241,305241,0,
2016-08-22T12:37:16.774026,305242,305242,305242,0,
2016-08-22T12:37:16.774026,305243,305243,305243,0,
2016-08-22T12:37:16.774026,305244,305244,305244,0,
2016-08-22T12:37:16.774026,305245,305245,305245,0,
2016-08-22T12:37:16.774026,305246,305246,305246,0,
2016-08-22T12:37:16.774026,305247,305247,305247,0,
2016-08-22T12:37:16.774026,305248,305248,305248,0,
2016-08-22T12:37:16.774026,305249,305249,305249,0,
2016-08-22T12:37:16.852150,305250,305250,305250,0,
2016-08-22T12:37:16.852150,305251,305251,305251,0,
2016-08-22T12:37:16.852150,305252,305252,305252,0,
2016-08-22T12:37:16.852150,305253,305253,305253,0,
2016-08-22T12:37:16.852150,305254,305254,305254,0,
2016-08-22T12:37:16.852150,305255,305255,305255,0,
2016-08-22T12:37:16.852150,305256,305256,305256,0,
2016-08-22T12:37:16.852150,305257,305257,305257,0,
2016-08-22T12:37:16.852150,305258,305258,305258,0,
2016-08-22T12:37:16.852150,305259,305259,305259,0,
2016-08-22T12:37:16.930276,305260,305260,305260,0,
2016-08-22T12:37:16.930276,305261,305261,305261,0,
2016-08-22T12:37:16.930276,305262,305262,305262,0,
2016-08-22T12:37:16.930276,305263,305263,305263,0,
2016-08-22T12:37:16.930276,305264,305264,305264,0,
2016-08-22T12:37:16.930276,305265,305265,305265,0,
2016-08-22T12:37:16.930276,305266,305266,305266,0,
2016-08-22T12:37:16.930276,305267,305267,305267,0,
2016-08-22T12:37:16.930276,305268,305268,305268,0,
2016-08-22T12:37:16.930276,305269,305269,305269,0,
2016-08-22T12:37:17.008400,305270,305270,305270,0,
2016-08-22T12:37:17.008400,305271,305271,305271,0,
2016-08-22T12:37:17.008400,305272,305272,305272,0,
2016-08-22T12:37:17.008400,305273,305273,305273,0,
2016-08-22T12:37:17.008400,305274,305274,305274,0,
2016-08-22T12:37:17.008400,305275,305275,305275,0,
2016-08-22T12:37:17.008400,305276,305276,305276,0,
2016-08-22T12:37:17.008400,305277,305277,305277,0,
2016-08-22T12:37:17.008400,305278,305278,305278,0,
2016-08-22T12:37:17.008400,305279,305279,305279,0,
2016-08-22T12:37:17.086526,305280,305280,305280,0,
2016-08-22T12:37:17.086526,305281,305281,305281,0,
2016-08-22T12:37:17.086526,305282,305282,305282,0,
2016-08-22T12:37:17.086526,305283,305283,305283,0,
2016-08-22T12:37:17.086526,305284,305284,305284,0,
2016-08-22T12:37:17.086526,305285,305285,305285,0,
2016-08-22T12:37:17.086526,305286,305286,305286,0,
2016-08-22T12:37:17.086526,305287,305287,305287,0,
2016-08-22T12:37:17.086526,305288,305288,305288,0,
2016-08-22T12:37:17.086526,305289,305289,305289,0,
2016-08-22T12:37:17.164650,305290,305290,305290,0,
2016-08-22T12:37:17.164650,305291,305291,305291,0,
2016-08-22T12:37:17.164650,305292,305292,305292,0,
2016-08-22T12:37:17.164650,305293,305293,305293,0,
2016-08-22T12:37:17.164650,305294,305294,305294,0,
2016-08-22T12:37:17.164650,305295,305295,305295,0,
2016-08-22T12:37:17.164650,305296,305296,305296,0,
2016-08-22T12:37:17.164650,305297,305297,305297,0,
2016-08-22T12:37:17.164650,305298,305298,305298,0,
2016-08-22T12:37:17.164650,305299,305299,305299,0,
2016-08-22T12:37:17.242776,305300,305300,305300,0,
2016-08-22T12:37:17.242776,305301,305301,305301,0,
2016-08-22T12:37:17.242776,305302,305302,305302,0,
2016-08-22T12:37:17.242776,305303,305303,305303,0,
2016-08-22T12:37:17.242776,305304,305304,305304,0,
2016-08-22T12:37:17.242776,305305,305305,305305,0,
2016-08-22T12:37:17.242776,305306,305306,305306,0,
2016-08-22T12:37:17.242776,305307,305307,305307,0,
2016-08-22T12:37:17.242776,305308,305308,305308,0,
2016-08-22T12:37:17.242776,305309,305309,305309,0,
2016-08-22T12:37:17.320900,305310,305310,305310,0,
2016-08-22T12:37:17.320900,305311,305311,305311,0,
2016-08-22T12:37:17.320900,305312,305312,305312,0,
2016-08-22T12:37:17.320900,305313,305313,305313,0,
2016-08-22T12:37:17.320900,305314,305314,305314,0,
2016-08-22T12:37:17.320900,305315,305315,305315,0,
2016-08-22T12:37:17.320900,305316,305316,305316,0,
2016-08-22T12:37:17.320900,305317,305317,305317,0,
2016-08-22T12:37:17.320900,305318,305318,305318,0,
2016-08-22T12:37:17.320900,305319,305319,305319,0,
2016-08-22T12:37:17.399026,305320,305320,305320,0,
2016-08-22T12:37:17.399026,305321,305321,305321,0,
2016-08-22T12:37:17.399026,305322,305322,305322,0,
2016-08-22T12:37:17.399026,305323,305323,305323,0,
2016-08-22T12:37:17.399026,305324,305324,305324,0,
2016-08-22T12:37:17.399026,305325,305325,305325,0,
2016-08-22T12:37:17.399026,305326,305326,305326,0,
2016-08-22T12:37:17.399026,305327,305327,305327,0,
2016-08-22T12:37:17.399026,305328,305328,305328,0,
2016-08-22T12:37:17.399026,305329,305329,305329,0,
2016-08-22T12:37:17.477150,305330,305330,305330,0,
2016-08-22T12:37:17.477150,305331,305331,305331,0,
2016-08-22T12:37:17.477150,305332,305332,305332,0,
2016-08-22T12:37:17.477150,305333,305333,305333,0,
2016-08-22T12:37:17.477150,305334,305334,305334,0,
2016-08-22T12:37:17.477150,305335,305335,305335,0,
2016-08-22T12:37:17.477150,305336,305336,305336,0,
2016-08-22T12:37:17.477150,305337,305337,305337,0,
2016-08-22T12:37:17.477150,305338,305338,305338,0,
2016-08-22T12:37:17.477150,305339,305339,305339,0,
2016-08-22T12:37:17.555276,305340,305340,305340,0,
2016-08-22T12:37:17.555276,305341,305341,305341,0,
2016-08-22T12:37:17.555276,305342,305342,305342,0,
2016-08-22T12:37:17.555276,305343,305343,305343,0,
2016-08-22T12:37:17.555276,305344,305344,305344,0,
2016-08-22T12:37:17.555276,305345,305345,305345,0,
2016-08-22T12:37:17.555276,305346,305346,305346,0,
2016-08-22T12:37:17.555276,305347,305347,305347,0,
2016-08-22T12:37:17.555276,305348,305348,305348,0,
