Time,Bx,By,Bz,status
2016-08-22T13:02:29.252226,414680,414680,414680,0,
2016-08-22T13:02:29.260038,414681,414681,414681,0,
2016-08-22T13:02:29.267851,414682,414682,414682,0,
2016-08-22T13:02:29.275664,414683,414683,414683,0,
2016-08-22T13:02:29.283476,414684,414684,414684,0,
2016-08-22T13:02:29.291288,414685,414685,414685,0,
2016-08-22T13:02:29.299101,414686,414686,414686,0,
2016-08-22T13:02:29.306914,414687,414687,414687,0,
2016-08-22T13:02:29.314726,414688,414688,414688,0,
2016-08-22T13:02:29.322538,414689,414689,414689,0,
2016-08-22T13:02:29.330351,414690,414690,414690,0,
2016-08-22T13:02:29.338164,414691,414691,414691,0,
2016-08-22T13:02:29.345976,414692,414692,414692,0,
2016-08-22T13:02:29.353788,414693,414693,414693,0,
2016-08-22T13:02:29.361601,414694,414694,414694,0,
2016-08-22T13:02:29.369414,414695,414695,414695,0,
2016-08-22T13:02:29.377226,414696,414696,414696,0,
2016-08-22T13:02:29.385038,414697,414697,414697,0,
2016-08-22T13:02:29.392851,414698,414698,414698,0,
2016-08-22T13:02:29.400664,414699,414699,414699,0,
2016-08-22T13:02:29.408476,414700,414700,414700,0,
2016-08-22T13:02:29.416288,414701,414701,414701,0,
2016-08-22T13:02:29.424101,414702,414702,414702,0,
2016-08-22T13:02:29.431914,414703,414703,414703,0,
2016-08-22T13:02:29.439726,414704,414704,414704,0,
2016-08-22T13:02:29.447538,414705,414705,414705,0,
2016-08-22T13:02:29.455351,414706,414706,414706,0,
2016-08-22T13:02:29.463164,414707,414707,414707,0,
2016-08-22T13:02:29.470976,414708,414708,414708,0,
2016-08-22T13:02:29.478788,414709,414709,414709,0,
2016-08-22T13:02:29.486601,414710,414710,414710,0,
2016-08-22T13:02:29.494414,414711,414711,414711,0,
2016-08-22T13:02:29.502226,414712,414712,414712,0,
2016-08-22T13:02:29.510038,414713,414713,414713,0,
2016-08-22T13:02:29.517851,414714,414714,414714,0,
2016-08-22T13:02:29.525664,414715,414715,414715,0,
2016-08-22T13:02:29.533476,414716,414716,414716,0,
2016-08-22T13:02:29.541288,414717,414717,414717,0,
2016-08-22T13:02:29.549101,414718,414718,414718,0,
2016-08-22T13:02:29.556914,414719,414719,414719,0,
2016-08-22T13:02:29.564726,414720,414720,414720,0,
2016-08-22T13:02:29.572538,414721,414721,414721,0,
2016-08-22T13:02:29.580351,414722,414722,414722,0,
2016-08-22T13:02:29.588164,414723,414723,414723,0,
2016-08-22T13:02:29.595976,414724,414724,414724,0,
2016-08-22T13:02:29.603788,414725,414725,414725,0,
2016-08-22T13:02:29.611601,414726,414726,414726,0,
2016-08-22T13:02:29.619414,414727,414727,414727,0,
2016-08-22T13:02:29.627226,414728,414728,414728,0,
2016-08-22T13:02:29.635038,414729,414729,414729,0,
2016-08-22T13:02:29.642851,414730,414730,414730,0,
2016-08-22T13:02:29.650664,414731,414731,414731,0,
2016-08-22T13:02:29.658476,414732,414732,414732,0,
2016-08-22T13:02:29.666288,414733,414733,414733,0,
2016-08-22T13:02:29.674101,414734,414734,414734,0,
2016-08-22T13:02:29.681914,414735,414735,414735,0,
2016-08-22T13:02:29.689726,414736,414736,414736,0,
2016-08-22T13:02:29.697538,414737,414737,414737,0,
2016-08-22T13:02:29.705351,414738,414738,414738,0,
2016-08-22T13:02:29.713164,414739,414739,414739,0,
2016-08-22T13:02:29.720976,414740,414740,414740,0,
2016-08-22T13:02:29.728788,414741,414741,414741,0,
2016-08-22T13:02:29.736601,414742,414742,414742,0,
2016-08-22T13:02:29.744414,414743,414743,414743,0,
2016-08-22T13:02:29.752226,414744,414744,414744,0,
2016-08-22T13:02:29.760038,414745,414745,414745,0,
2016-08-22T13:02:29.767851,414746,414746,414746,0,
2016-08-22T13:02:29.775664,414747,414747,414747,0,
2016-08-22T13:02:29.783476,414748,414748,414748,0,
2016-08-22T13:02:29.791288,414749,414749,414749,0,
2016-08-22T13:02:29.799101,414750,414750,414750,0,
2016-08-22T13:02:29.806914,414751,414751,414751,0,
2016-08-22T13:02:29.814726,414752,414752,414752,0,
2016-08-22T13:02:29.822538,414753,414753,414753,0,
2016-08-22T13:02:29.830351,414754,414754,414754,0,
2016-08-22T13:02:29.838164,414755,414755,414755,0,
2016-08-22T13:02:29.845976,414756,414756,414756,0,
2016-08-22T13:02:29.853788,414757,414757,414757,0,
2016-08-22T13:02:29.861601,414758,414758,414758,0,
2016-08-22T13:02:29.869414,414759,414759,414759,0,
2016-08-22T13:02:29.877226,414760,414760,414760,0,
2016-08-22T13:02:29.885038,414761,414761,414761,0,
2016-08-22T13:02:29.892851,414762,414762,414762,0,
2016-08-22T13:02:29.900664,414763,414763,414763,0,
2016-08-22T13:02:29.908476,414764,414764,414764,0,
2016-08-22T13:02:29.916288,414765,414765,414765,0,
2016-08-22T13:02:29.924101,414766,414766,414766,0,
2016-08-22T13:02:29.931914,414767,414767,414767,0,
2016-08-22T13:02:29.939726,414768,414768,414768,0,
2016-08-22T13:02:29.947538,414769,414769,414769,0,
2016-08-22T13:02:29.955351,414770,414770,414770,0,
2016-08-22T13:02:29.963164,414771,414771,414771,0,
2016-08-22T13:02:29.970976,414772,414772,414772,0,
2016-08-22T13:02:29.978788,414773,414773,414773,0,
2016-08-22T13:02:29.986601,414774,414774,414774,0,
2016-08-22T13:02:29.994414,414775,414775,414775,0,
2016-08-22T13:02:30.002226,414776,414776,414776,0,
2016-08-22T13:02:30.010038,414777,414777,414777,0,
2016-08-22T13:02:30.017851,414778,414778,414778,0,
2016-08-22T13:02:30.025664,414779,414779,414779,0,
2016-08-22T13:02:30.033476,414780,414780,414780,0,
2016-08-22T13:02:30.041288,414781,414781,414781,0,
2016-08-22T13:02:30.049101,414782,414782,414782,0,
2016-08-22T13:02:30.056914,414783,414783,414783,0,
2016-08-22T13:02:30.064726,414784,414784,414784,0,
2016-08-22T13:02:30.072538,414785,414785,414785,0,
2016-08-22T13:02:30.080351,414786,414786,414786,0,
2016-08-22T13:02:30.088164,414787,414787,414787,0,
2016-08-22T13:02:30.095976,414788,414788,414788,0,
2016-08-22T13:02:30.103788,414789,414789,414789,0,
2016-08-22T13:02:30.111601,414790,414790,414790,0,
2016-08-22T13:02:30.119414,414791,414791,414791,0,
2016-08-22T13:02:30.127226,414792,414792,414792,0,
2016-08-22T13:02:30.135038,414793,414793,414793,0,
2016-08-22T13:02:30.142851,414794,414794,414794,0,
2016-08-22T13:02:30.150664,414795,414795,414795,0,
2016-08-22T13:02:30.158476,414796,414796,414796,0,
2016-08-22T13:02:30.166288,414797,414797,414797,0,
2016-08-22T13:02:30.174101,414798,414798,414798,0,
2016-08-22T13:02:30.181914,414799,414799,414799,0,
2016-08-22T13:02:30.189726,414800,414800,414800,0,
2016-08-22T13:02:30.197538,414801,414801,414801,0,
2016-08-22T13:02:30.205351,414802,414802,414802,0,
2016-08-22T13:02:30.213164,414803,414803,414803,0,
2016-08-22T13:02:30.220976,414804,414804,414804,0,
2016-08-22T13:02:30.228788,414805,414805,414805,0,
2016-08-22T13:02:30.236601,414806,414806,414806,0,
2016-08-22T13:02:30.244414,414807,414807,414807,0,
2016-08-22T13:02:30.252226,414808,414808,414808,0,
2016-08-22T13:02:30.260038,414809,414809,414809,0,
2016-08-22T13:02:30.267851,414810,414810,414810,0,
2016-08-22T13:02:30.275664,414811,414811,414811,0,
2016-08-22T13:02:30.283476,414812,414812,414812,0,
2016-08-22T13:02:30.291288,414813,414813,414813,0,
2016-08-22T13:02:30.299101,414814,414814,414814,0,
2016-08-22T13:02:30.306914,414815,414815,414815,0,
2016-08-22T13:02:30.314726,414816,414816,414816,0,
2016-08-22T13:02:30.322538,414817,414817,414817,0,
2016-08-22T13:02:30.330351,414818,414818,414818,0,
2016-08-22T13:02:30.338164,414819,414819,414819,0,
2016-08-22T13:02:30.345976,414820,414820,414820,0,
2016-08-22T13:02:30.353788,414821,414821,414821,0,
2016-08-22T13:02:30.361601,414822,414822,414822,0,
2016-08-22T13:02:30.369414,414823,414823,414823,0,
2016-08-22T13:02:30.377226,414824,414824,414824,0,
2016-08-22T13:02:30.385038,414825,414825,414825,0,
2016-08-22T13:02:30.392851,414826,414826,414826,0,
2016-08-22T13:02:30.400664,414827,414827,414827,0,
2016-08-22T13:02:30.408476,414828,414828,414828,0,
2016-08-22T13:02:30.416288,414829,414829,414829,0,
2016-08-22T13:02:30.424101,414830,414830,414830,0,
2016-08-22T13:02:30.431914,414831,414831,414831,0,
2016-08-22T13:02:30.439726,414832,414832,414832,0,
2016-08-22T13:02:30.447538,414833,414833,414833,0,
2016-08-22T13:02:30.455351,414834,414834,414834,0,
2016-08-22T13:02:30.463164,414835,414835,414835,0,
2016-08-22T13:02:30.470976,414836,414836,414836,0,
2016-08-22T13:02:30.478788,414837,414837,414837,0,
2016-08-22T13:02:30.486601,414838,414838,414838,0,
2016-08-22T13:02:30.494414,414839,414839,414839,0,
2016-08-22T13:02:30.502226,414840,414840,414840,0,
2016-08-22T13:02:30.510038,414841,414841,414841,0,
2016-08-22T13:02:30.517851,414842,414842,414842,0,
2016-08-22T13:02:30.525664,414843,414843,414843,0,
2016-08-22T13:02:30.533476,414844,414844,414844,0,
2016-08-22T13:02:30.541288,414845,414845,414845,0,
2016-08-22T13:02:30.549101,414846,414846,414846,0,
2016-08-22T13:02:30.556914,414847,414847,414847,0,
2016-08-22T13:02:30.564726,414848,414848,414848,0,
2016-08-22T13:02:30.572538,414849,414849,414849,0,
2016-08-22T13:02:30.580351,414850,414850,414850,0,
2016-08-22T13:02:30.588164,414851,414851,414851,0,
2016-08-22T13:02:30.595976,414852,414852,414852,0,
2016-08-22T13:02:30.603788,414853,414853,414853,0,
2016-08-22T13:02:30.611601,414854,414854,414854,0,
2016-08-22T13:02:30.619414,414855,414855,414855,0,
2016-08-22T13:02:30.627226,414856,414856,414856,0,
2016-08-22T13:02:30.635038,414857,414857,414857,0,
2016-08-22T13:02:30.642851,414858,414858,414858,0,
2016-08-22T13:02:30.650664,414859,414859,414859,0,
2016-08-22T13:02:30.658476,414860,414860,414860,0,
2016-08-22T13:02:30.666288,414861,414861,414861,0,
2016-08-22T13:02:30.674101,414862,414862,414862,0,
2016-08-22T13:02:30.681914,414863,414863,414863,0,
2016-08-22T13:02:30.689726,414864,414864,414864,0,
2016-08-22T13:02:30.697538,414865,414865,414865,0,
2016-08-22T13:02:30.705351,414866,414866,414866,0,
2016-08-22T13:02:30.713164,414867,414867,414867,0,
2016-08-22T13:02:30.720976,414868,414868,414868,0,
2016-08-22T13:02:30.728788,414869,414869,414869,0,
2016-08-22T13:02:30.736601,414870,414870,414870,0,
2016-08-22T13:02:30.744414,414871,414871,414871,0,
2016-08-22T13:02:30.752226,414872,414872,414872,0,
2016-08-22T13:02:30.760038,414873,414873,414873,0,
2016-08-22T13:02:30.767851,414874,414874,414874,0,
2016-08-22T13:02:30.775664,414875,414875,414875,0,
2016-08-22T13:02:30.783476,414876,414876,414876,0,
2016-08-22T13:02:30.791288,414877,414877,414877,0,
2016-08-22T13:02:30.799101,414878,414878,414878,0,
2016-08-22T13:02:30.806914,414879,414879,414879,0,
2016-08-22T13:02:30.814726,414880,414880,414880,0,
2016-08-22T13:02:30.822538,414881,414881,414881,0,
2016-08-22T13:02:30.830351,414882,414882,414882,0,
2016-08-22T13:02:30.838164,414883,414883,414883,0,
2016-08-22T13:02:30.845976,414884,414884,414884,0,
2016-08-22T13:02:30.853788,414885,414885,414885,0,
2016-08-22T13:02:30.861601,414886,414886,414886,0,
2016-08-22T13:02:30.869414,414887,414887,414887,0,
2016-08-22T13:02:30.877226,414888,414888,414888,0,
2016-08-22T13:02:30.885038,414889,414889,414889,0,
2016-08-22T13:02:30.892851,414890,414890,414890,0,
2016-08-22T13:02:30.900664,414891,414891,414891,0,
2016-08-22T13:02:30.908476,414892,414892,414892,0,
2016-08-22T13:02:30.916288,414893,414893,414893,0,
2016-08-22T13:02:30.924101,414894,414894,414894,0,
2016-08-22T13:02:30.931914,414895,414895,414895,0,
2016-08-22T13:02:30.939726,414896,414896,414896,0,
2016-08-22T13:02:30.947538,414897,414897,414897,0,
2016-08-22T13:02:30.955351,414898,414898,414898,0,
2016-08-22T13:02:30.963164,414899,414899,414899,0,
2016-08-22T13:02:30.970976,414900,414900,414900,0,
2016-08-22T13:02:30.978788,414901,414901,414901,0,
2016-08-22T13:02:30.986601,414902,414902,414902,0,
2016-08-22T13:02:30.994414,414903,414903,414903,0,
2016-08-22T13:02:31.002226,414904,414904,414904,0,
2016-08-22T13:02:31.010038,414905,414905,414905,0,
2016-08-22T13:02:31.017851,414906,414906,414906,0,
2016-08-22T13:02:31.025664,414907,414907,414907,0,
2016-08-22T13:02:31.033476,414908,414908,414908,0,
2016-08-22T13:02:31.041288,414909,414909,414909,0,
2016-08-22T13:02:31.049101,414910,414910,414910,0,
2016-08-22T13:02:31.056914,414911,414911,414911,0,
2016-08-22T13:02:31.064726,414912,414912,414912,0,
2016-08-22T13:02:31.072538,414913,414913,414913,0,
2016-08-22T13:02:31.080351,414914,414914,414914,0,
2016-08-22T13:02:31.088164,414915,414915,414915,0,
2016-08-22T13:02:31.095976,414916,414916,414916,0,
2016-08-22T13:02:31.103788,414917,414917,414917,0,
2016-08-22T13:02:31.111601,414918,414918,414918,0,
2016-08-22T13:02:31.119414,414919,414919,414919,0,
2016-08-22T13:02:31.127226,414920,414920,414920,0,
2016-08-22T13:02:31.135038,414921,414921,414921,0,
2016-08-22T13:02:31.142851,414922,414922,414922,0,
2016-08-22T13:02:31.150664,414923,414923,414923,0,
2016-08-22T13:02:31.158476,414924,414924,414924,0,
2016-08-22T13:02:31.166288,414925,414925,414925,0,
2016-08-22T13:02:31.174101,414926,414926,414926,0,
2016-08-22T13:02:31.181914,414927,414927,414927,0,
2016-08-22T13:02:31.189726,414928,414928,414928,0,
2016-08-22T13:02:31.197538,414929,414929,414929,0,
2016-08-22T13:02:31.205351,414930,414930,414930,0,
2016-08-22T13:02:31.213164,414931,414931,414931,0,
2016-08-22T13:02:31.220976,414932,414932,414932,0,
2016-08-22T13:02:31.228788,414933,414933,414933,0,
2016-08-22T13:02:31.236601,414934,414934,414934,0,
2016-08-22T13:02:31.244414,414935,414935,414935,0,
2016-08-22T13:02:31.252226,414936,414936,414936,0,
2016-08-22T13:02:31.260038,414937,414937,414937,0,
2016-08-22T13:02:31.267851,414938,414938,414938,0,
2016-08-22T13:02:31.275664,414939,414939,414939,0,
2016-08-22T13:02:31.283476,414940,414940,414940,0,
2016-08-22T13:02:31.291288,414941,414941,414941,0,
2016-08-22T13:02:31.299101,414942,414942,414942,0,
2016-08-22T13:02:31.306914,414943,414943,414943,0,
2016-08-22T13:02:31.314726,414944,414944,414944,0,
2016-08-22T13:02:31.322538,414945,414945,414945,0,
2016-08-22T13:02:31.330351,414946,414946,414946,0,
2016-08-22T13:02:31.338164,414947,414947,414947,0,
2016-08-22T13:02:31.345976,414948,414948,414948,0,
2016-08-22T13:02:31.353788,414949,414949,414949,0,
2016-08-22T13:02:31.361601,414950,414950,414950,0,
2016-08-22T13:02:31.369414,414951,414951,414951,0,
2016-08-22T13:02:31.377226,414952,414952,414952,0,
2016-08-22T13:02:31.385038,414953,414953,414953,0,
2016-08-22T13:02:31.392851,414954,414954,414954,0,
2016-08-22T13:02:31.400664,414955,414955,414955,0,
2016-08-22T13:02:31.408476,414956,414956,414956,0,
2016-08-22T13:02:31.416288,414957,414957,414957,0,
2016-08-22T13:02:31.424101,414958,414958,414958,0,
2016-08-22T13:02:31.431914,414959,414959,414959,0,
2016-08-22T13:02:31.439726,414960,414960,414960,0,
2016-08-22T13:02:31.447538,414961,414961,414961,0,
2016-08-22T13:02:31.455351,414962,414962,414962,0,
2016-08-22T13:02:31.463164,414963,414963,414963,0,
2016-08-22T13:02:31.470976,414964,414964,414964,0,
2016-08-22T13:02:31.478788,414965,414965,414965,0,
2016-08-22T13:02:31.486601,414966,414966,414966,0,
2016-08-22T13:02:31.494414,414967,414967,414967,0,
2016-08-22T13:02:31.502226,414968,414968,414968,0,
2016-08-22T13:02:31.510038,414969,414969,414969,0,
2016-08-22T13:02:31.517851,414970,414970,414970,0,
2016-08-22T13:02:31.525664,414971,414971,414971,0,
2016-08-22T13:02:31.533476,414972,414972,414972,0,
2016-08-22T13:02:31.541288,414973,414973,414973,0,
2016-08-22T13:02:31.549101,414974,414974,414974,0,
2016-08-22T13:02:31.556914,414975,414975,414975,0,
2016-08-22T13:02:31.564726,414976,414976,414976,0,
2016-08-22T13:02:31.572538,414977,414977,414977,0,
2016-08-22T13:02:31.580351,414978,414978,414978,0,
2016-08-22T13:02:31.588164,414979,414979,414979,0,
2016-08-22T13:02:31.595976,414980,414980,414980,0,
2016-08-22T13:02:31.603788,414981,414981,414981,0,
2016-08-22T13:02:31.611601,414982,414982,414982,0,
2016-08-22T13:02:31.619414,414983,414983,414983,0,
2016-08-22T13:02:31.627226,414984,414984,414984,0,
2016-08-22T13:02:31.635038,414985,414985,414985,0,
2016-08-22T13:02:31.642851,414986,414986,414986,0,
2016-08-22T13:02:31.650664,414987,414987,414987,0,
2016-08-22T13:02:31.658476,414988,414988,414988,0,
2016-08-22T13:02:31.666288,414989,414989,414989,0,
2016-08-22T13:02:31.674101,414990,414990,414990,0,
2016-08-22T13:02:31.681914,414991,414991,414991,0,
2016-08-22T13:02:31.689726,414992,414992,414992,0,
2016-08-22T13:02:31.697538,414993,414993,414993,0,
2016-08-22T13:02:31.705351,414994,414994,414994,0,
2016-08-22T13:02:31.713164,414995,414995,414995,0,
2016-08-22T13:02:31.720976,414996,414996,414996,0,
2016-08-22T13:02:31.728788,414997,414997,414997,0,
2016-08-22T13:02:31.736601,414998,414998,414998,0,
2016-08-22T13:02:31.744414,414999,414999,414999,0,
2016-08-22T13:02:31.752226,415000,415000,415000,0,
2016-08-22T13:02:31.760038,415001,415001,415001,0,
2016-08-22T13:02:31.767851,415002,415002,415002,0,
2016-08-22T13:02:31.775664,415003,415003,415003,0,
2016-08-22T13:02:31.783476,415004,415004,415004,0,
2016-08-22T13:02:31.791288,415005,415005,415005,0,
2016-08-22T13:02:31.799101,415006,415006,415006,0,
2016-08-22T13:02:31.806914,415007,415007,415007,0,
2016-08-22T13:02:31.814726,415008,415008,415008,0,
2016-08-22T13:02:31.822538,415009,415009,415009,0,
2016-08-22T13:02:31.830351,415010,415010,415010,0,
2016-08-22T13:02:31.838164,415011,415011,415011,0,
2016-08-22T13:02:31.845976,415012,415012,415012,0,
2016-08-22T13:02:31.853788,415013,415013,415013,0,
2016-08-22T13:02:31.861601,415014,415014,415014,0,
2016-08-22T13:02:31.869414,415015,415015,415015,0,
2016-08-22T13:02:31.877226,415016,415016,415016,0,
2016-08-22T13:02:31.885038,415017,415017,415017,0,
2016-08-22T13:02:31.892851,415018,415018,415018,0,
2016-08-22T13:02:31.900664,415019,415019,415019,0,
2016-08-22T13:02:31.908476,415020,415020,415020,0,
2016-08-22T13:02:31.916288,415021,415021,415021,0,
2016-08-22T13:02:31.924101,415022,415022,415022,0,
2016-08-22T13:02:31.931914,415023,415023,415023,0,
2016-08-22T13:02:31.939726,415024,415024,415024,0,
2016-08-22T13:02:31.947538,415025,415025,415025,0,
2016-08-22T13:02:31.955351,415026,415026,415026,0,
2016-08-22T13:02:31.963164,415027,415027,415027,0,
2016-08-22T13:02:31.970976,415028,415028,415028,0,
2016-08-22T13:02:31.978788,415029,415029,415029,0,
2016-08-22T13:02:31.986601,415030,415030,415030,0,
2016-08-22T13:02:31.994414,415031,415031,415031,0,
2016-08-22T13:02:32.002226,415032,415032,415032,0,
2016-08-22T13:02:32.010038,415033,415033,415033,0,
2016-08-22T13:02:32.017851,415034,415034,415034,0,
2016-08-22T13:02:32.025664,415035,415035,415035,0,
2016-08-22T13:02:32.033476,415036,415036,415036,0,
2016-08-22T13:02:32.041288,415037,415037,415037,0,
2016-08-22T13:02:32.049101,415038,415038,415038,0,
2016-08-22T13:02:32.056914,415039,415039,415039,0,
2016-08-22T13:02:32.064726,415040,415040,415040,0,
2016-08-22T13:02:32.072538,415041,415041,415041,0,
2016-08-22T13:02:32.080351,415042,415042,415042,0,
2016-08-22T13:02:32.088164,415043,415043,415043,0,
2016-08-22T13:02:32.095976,415044,415044,415044,0,
2016-08-22T13:02:32.103788,415045,415045,415045,0,
2016-08-22T13:02:32.111601,415046,415046,415046,0,
2016-08-22T13:02:32.119414,415047,415047,415047,0,
2016-08-22T13:02:32.127226,415048,415048,415048,0,
2016-08-22T13:02:32.135038,415049,415049,415049,0,
2016-08-22T13:02:32.142851,415050,415050,415050,0,
2016-08-22T13:02:32.150664,415051,415051,415051,0,
2016-08-22T13:02:32.158476,415052,415052,415052,0,
2016-08-22T13:02:32.166288,415053,415053,415053,0,
2016-08-22T13:02:32.174101,415054,415054,415054,0,
2016-08-22T13:02:32.181914,415055,415055,415055,0,
2016-08-22T13:02:32.189726,415056,415056,415056,0,
2016-08-22T13:02:32.197538,415057,415057,415057,0,
2016-08-22T13:02:32.205351,415058,415058,415058,0,
2016-08-22T13:02:32.213164,415059,415059,415059,0,
2016-08-22T13:02:32.220976,415060,415060,415060,0,
2016-08-22T13:02:32.228788,415061,415061,415061,0,
2016-08-22T13:02:32.236601,415062,415062,415062,0,
2016-08-22T13:02:32.244414,415063,415063,415063,0,
2016-08-22T13:02:32.252226,415064,415064,415064,0,
2016-08-22T13:02:32.260038,415065,415065,415065,0,
2016-08-22T13:02:32.267851,415066,415066,415066,0,
2016-08-22T13:02:32.275664,415067,415067,415067,0,
2016-08-22T13:02:32.283476,415068,415068,415068,0,
2016-08-22T13:02:32.291288,415069,415069,415069,0,
2016-08-22T13:02:32.299101,415070,415070,415070,0,
2016-08-22T13:02:32.306914,415071,415071,415071,0,
2016-08-22T13:02:32.314726,415072,415072,415072,0,
2016-08-22T13:02:32.314726,415073,415073,415073,0,
2016-08-22T13:02:32.322538,415074,415074,415074,0,
2016-08-22T13:02:32.330351,415075,415075,415075,0,
2016-08-22T13:02:32.338164,415076,415076,415076,0,
2016-08-22T13:02:32.345976,415077,415077,415077,0,
2016-08-22T13:02:32.353788,415078,415078,415078,0,
2016-08-22T13:02:32.361601,415079,415079,415079,0,
2016-08-22T13:02:32.369414,415080,415080,415080,0,
2016-08-22T13:02:32.377226,415081,415081,415081,0,
2016-08-22T13:02:32.385038,415072,415072,415072,0,
2016-08-22T13:02:32.400664,5597702,5597702,5597696,106,
2016-08-22T13:02:32.408476,415084,415084,415084,0,
2016-08-22T13:02:32.416288,415085,415085,415085,0,
2016-08-22T13:02:32.424101,415086,415086,415086,0,
2016-08-22T13:02:32.431914,415087,415087,415087,0,
2016-08-22T13:02:32.439726,415088,415088,415088,0,
2016-08-22T13:02:32.447538,415089,415089,415089,0,
2016-08-22T13:02:32.455351,415090,415090,415090,0,
2016-08-22T13:02:32.463164,415091,415091,415091,0,
2016-08-22T13:02:32.470976,415092,415092,415092,0,
2016-08-22T13:02:32.478788,415093,415093,415093,0,
2016-08-22T13:02:32.486601,415094,415094,415094,0,
2016-08-22T13:02:32.494414,415095,415095,415095,0,
2016-08-22T13:02:32.502226,415096,415096,415096,0,
2016-08-22T13:02:32.510038,415097,415097,415097,0,
2016-08-22T13:02:32.517851,415098,415098,415098,0,
2016-08-22T13:02:32.525664,415099,415099,415099,0,
2016-08-22T13:02:32.533476,415100,415100,415100,0,
2016-08-22T13:02:32.541288,415101,415101,415101,0,
2016-08-22T13:02:32.549101,415102,415102,415102,0,
2016-08-22T13:02:32.556914,415103,415103,415103,0,
2016-08-22T13:02:32.564726,415104,415104,415104,0,
2016-08-22T13:02:32.572538,415105,415105,415105,0,
2016-08-22T13:02:32.580351,415106,415106,415106,0,
2016-08-22T13:02:32.588164,415107,415107,415107,0,
2016-08-22T13:02:32.595976,415108,415108,415108,0,
2016-08-22T13:02:32.603788,415109,415109,415109,0,
2016-08-22T13:02:32.611601,415110,415110,415110,0,
2016-08-22T13:02:32.619414,415111,415111,415111,0,
2016-08-22T13:02:32.627226,415112,415112,415112,0,
2016-08-22T13:02:32.635038,415113,415113,415113,0,
2016-08-22T13:02:32.642851,415114,415114,415114,0,
2016-08-22T13:02:32.650664,415115,415115,415115,0,
2016-08-22T13:02:32.658476,415116,415116,415116,0,
2016-08-22T13:02:32.666288,415117,415117,415117,0,
2016-08-22T13:02:32.674101,415118,415118,415118,0,
2016-08-22T13:02:32.681914,415119,415119,415119,0,
2016-08-22T13:02:32.689726,415120,415120,415120,0,
2016-08-22T13:02:32.697538,415121,415121,415121,0,
2016-08-22T13:02:32.705351,415122,415122,415122,0,
2016-08-22T13:02:32.713164,415123,415123,415123,0,
2016-08-22T13:02:32.720976,415124,415124,415124,0,
2016-08-22T13:02:32.728788,415125,415125,415125,0,
2016-08-22T13:02:32.736601,415126,415126,415126,0,
2016-08-22T13:02:32.744414,415127,415127,415127,0,
2016-08-22T13:02:32.752226,415128,415128,415128,0,
2016-08-22T13:02:32.760038,415129,415129,415129,0,
2016-08-22T13:02:32.767851,415130,415130,415130,0,
2016-08-22T13:02:32.775664,415131,415131,415131,0,
