time,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160808 15:43:38.773630,0,0,0,0,0,0,0,0,14
20160808 15:43:38.773630,0,0,0,0,0,0,0,0,14
20160808 15:43:38.773630,0,0,0,0,0,0,0,0,14
20160808 15:43:38.773630,0,0,0,0,0,0,0,0,14
20160808 15:43:38.781442,0,0,0,0,0,0,0,0,14
20160808 15:43:38.781442,0,0,0,0,0,0,0,0,14
20160808 15:43:38.781442,0,0,0,0,0,0,0,0,14
20160808 15:43:38.781442,0,0,0,0,0,0,0,0,14
20160808 15:43:38.789255,0,0,0,0,0,0,0,0,14
20160808 15:43:38.789255,0,0,0,0,0,0,0,0,14
20160808 15:43:38.789255,0,0,0,0,0,0,0,0,14
20160808 15:43:38.789255,0,0,0,0,0,0,0,0,14
20160808 15:43:38.789255,0,0,0,0,0,0,0,0,14
20160808 15:43:38.797068,0,0,0,0,0,0,0,0,14
20160808 15:43:38.797068,0,0,0,0,0,0,0,0,14
20160808 15:43:38.797068,0,0,0,0,0,0,0,0,14
20160808 15:43:38.797068,0,0,0,0,0,0,0,0,14
20160808 15:43:38.804880,0,0,0,0,0,0,0,0,14
20160808 15:43:38.804880,0,0,0,0,0,0,0,0,14
20160808 15:43:38.804880,0,0,0,0,0,0,0,0,14
20160808 15:43:38.804880,0,0,0,0,0,0,0,0,14
20160808 15:43:38.804880,0,0,0,0,0,0,0,0,14
20160808 15:43:38.812692,0,0,0,0,0,0,0,0,14
20160808 15:43:38.812692,0,0,0,0,0,0,0,0,14
20160808 15:43:38.812692,0,0,0,0,0,0,0,0,14
20160808 15:43:38.812692,0,0,0,0,0,0,0,0,14
20160808 15:43:38.820505,0,0,0,0,0,0,0,0,14
20160808 15:43:38.820505,0,0,0,0,0,0,0,0,14
20160808 15:43:38.820505,0,0,0,0,0,0,0,0,14
20160808 15:43:38.820505,0,0,0,0,0,0,0,0,14
20160808 15:43:38.820505,0,0,0,0,0,0,0,0,14
20160808 15:43:38.828318,0,0,0,0,0,0,0,0,14
20160808 15:43:38.828318,0,0,0,0,0,0,0,0,14
20160808 15:43:38.828318,0,0,0,0,0,0,0,0,14
20160808 15:43:38.828318,0,0,0,0,0,0,0,0,14
20160808 15:43:38.836130,0,0,0,0,0,0,0,0,14
20160808 15:43:38.836130,0,0,0,0,0,0,0,0,14
20160808 15:43:38.836130,0,0,0,0,0,0,0,0,14
20160808 15:43:38.836130,0,0,0,0,0,0,0,0,14
20160808 15:43:38.836130,0,0,0,0,0,0,0,0,14
20160808 15:43:38.843942,0,0,0,0,0,0,0,0,14
20160808 15:43:38.843942,0,0,0,0,0,0,0,0,14
20160808 15:43:38.843942,0,0,0,0,0,0,0,0,14
20160808 15:43:38.843942,0,0,0,0,0,0,0,0,14
20160808 15:43:38.851755,0,0,0,0,0,0,0,0,14
20160808 15:43:38.851755,0,0,0,0,0,0,0,0,14
20160808 15:43:38.851755,0,0,0,0,0,0,0,0,14
20160808 15:43:38.851755,0,0,0,0,0,0,0,0,14
20160808 15:43:38.851755,0,0,0,0,0,0,0,0,14
20160808 15:43:38.859568,0,0,0,0,0,0,0,0,14
20160808 15:43:38.859568,0,0,0,0,0,0,0,0,14
20160808 15:43:38.859568,0,0,0,0,0,0,0,0,14
20160808 15:43:38.859568,0,0,0,0,0,0,0,0,14
20160808 15:43:38.867380,0,0,0,0,0,0,0,0,14
20160808 15:43:38.867380,0,0,0,0,0,0,0,0,14
20160808 15:43:38.867380,0,0,0,0,0,0,0,0,14
20160808 15:43:38.867380,0,0,0,0,0,0,0,0,14
20160808 15:43:38.867380,0,0,0,0,0,0,0,0,14
20160808 15:43:38.875192,0,0,0,0,0,0,0,0,14
20160808 15:43:38.875192,0,0,0,0,0,0,0,0,14
20160808 15:43:38.875192,0,0,0,0,0,0,0,0,14
20160808 15:43:38.875192,0,0,0,0,0,0,0,0,14
20160808 15:43:38.883005,0,0,0,0,0,0,0,0,14
20160808 15:43:38.883005,0,0,0,0,0,0,0,0,14
20160808 15:43:38.883005,0,0,0,0,0,0,0,0,14
20160808 15:43:38.883005,0,0,0,0,0,0,0,0,14
20160808 15:43:38.883005,0,0,0,0,0,0,0,0,14
20160808 15:43:38.890818,0,0,0,0,0,0,0,0,14
20160808 15:43:38.890818,0,0,0,0,0,0,0,0,14
20160808 15:43:38.890818,0,0,0,0,0,0,0,0,14
20160808 15:43:38.890818,0,0,0,0,0,0,0,0,14
20160808 15:43:38.898630,0,0,0,0,0,0,0,0,14
20160808 15:43:38.898630,0,0,0,0,0,0,0,0,14
20160808 15:43:38.898630,0,0,0,0,0,0,0,0,14
20160808 15:43:38.898630,0,0,0,0,0,0,0,0,14
20160808 15:43:38.898630,0,0,0,0,0,0,0,0,14
20160808 15:43:38.906442,0,0,0,0,0,0,0,0,14
20160808 15:43:38.906442,0,0,0,0,0,0,0,0,14
20160808 15:43:38.906442,0,0,0,0,0,0,0,0,14
20160808 15:43:38.906442,0,0,0,0,0,0,0,0,14
20160808 15:43:38.914255,0,0,0,0,0,0,0,0,14
20160808 15:43:38.914255,0,0,0,0,0,0,0,0,14
20160808 15:43:38.914255,0,0,0,0,0,0,0,0,14
20160808 15:43:38.914255,0,0,0,0,0,0,0,0,14
20160808 15:43:38.914255,0,0,0,0,0,0,0,0,14
20160808 15:43:38.922068,0,0,0,0,0,0,0,0,14
20160808 15:43:38.922068,0,0,0,0,0,0,0,0,14
20160808 15:43:38.922068,0,0,0,0,0,0,0,0,14
20160808 15:43:38.922068,0,0,0,0,0,0,0,0,14
20160808 15:43:38.929880,0,0,0,0,0,0,0,0,14
20160808 15:43:38.929880,0,0,0,0,0,0,0,0,14
20160808 15:43:38.929880,0,0,0,0,0,0,0,0,14
20160808 15:43:38.929880,0,0,0,0,0,0,0,0,14
20160808 15:43:38.929880,0,0,0,0,0,0,0,0,14
20160808 15:43:38.937692,0,0,0,0,0,0,0,0,14
20160808 15:43:38.937692,0,0,0,0,0,0,0,0,14
20160808 15:43:38.937692,0,0,0,0,0,0,0,0,14
20160808 15:43:38.937692,0,0,0,0,0,0,0,0,14
20160808 15:43:38.945505,0,0,0,0,0,0,0,0,14
20160808 15:43:38.945505,0,0,0,0,0,0,0,0,14
20160808 15:43:38.945505,0,0,0,0,0,0,0,0,14
20160808 15:43:38.945505,0,0,0,0,0,0,0,0,14
20160808 15:43:38.945505,0,0,0,0,0,0,0,0,14
20160808 15:43:38.953318,0,0,0,0,0,0,0,0,14
20160808 15:43:38.953318,0,0,0,0,0,0,0,0,14
20160808 15:43:38.953318,0,0,0,0,0,0,0,0,14
20160808 15:43:38.953318,0,0,0,0,0,0,0,0,14
20160808 15:43:38.961130,0,0,0,0,0,0,0,0,14
20160808 15:43:38.961130,0,0,0,0,0,0,0,0,14
20160808 15:43:38.961130,0,0,0,0,0,0,0,0,14
20160808 15:43:38.961130,0,0,0,0,0,0,0,0,14
20160808 15:43:38.961130,0,0,0,0,0,0,0,0,14
20160808 15:43:38.968942,0,0,0,0,0,0,0,0,14
20160808 15:43:38.968942,0,0,0,0,0,0,0,0,14
20160808 15:43:38.968942,0,0,0,0,0,0,0,0,14
20160808 15:43:38.968942,0,0,0,0,0,0,0,0,14
20160808 15:43:38.976755,0,0,0,0,0,0,0,0,14
20160808 15:43:38.976755,0,0,0,0,0,0,0,0,14
20160808 15:43:38.976755,0,0,0,0,0,0,0,0,14
20160808 15:43:38.976755,0,0,0,0,0,0,0,0,14
20160808 15:43:38.976755,0,0,0,0,0,0,0,0,14
20160808 15:43:38.984568,0,0,0,0,0,0,0,0,14
20160808 15:43:38.984568,0,0,0,0,0,0,0,0,14
20160808 15:43:38.984568,0,0,0,0,0,0,0,0,14
20160808 15:43:38.984568,0,0,0,0,0,0,0,0,14
20160808 15:43:38.992380,0,0,0,0,0,0,0,0,14
20160808 15:43:38.992380,0,0,0,0,0,0,0,0,14
20160808 15:43:38.992380,0,0,0,0,0,0,0,0,14
20160808 15:43:38.992380,0,0,0,0,0,0,0,0,14
20160808 15:43:38.992380,0,0,0,0,0,0,0,0,14
20160808 15:43:39.000192,0,0,0,0,0,0,0,0,14
20160808 15:43:39.000192,0,0,0,0,0,0,0,0,14
20160808 15:43:39.000192,0,0,0,0,0,0,0,0,14
20160808 15:43:39.000192,0,0,0,0,0,0,0,0,14
20160808 15:43:39.008005,0,0,0,0,0,0,0,0,14
20160808 15:43:39.008005,0,0,0,0,0,0,0,0,14
20160808 15:43:39.008005,0,0,0,0,0,0,0,0,14
20160808 15:43:39.008005,0,0,0,0,0,0,0,0,14
20160808 15:43:39.008005,0,0,0,0,0,0,0,0,14
20160808 15:43:39.015818,0,0,0,0,0,0,0,0,14
20160808 15:43:39.015818,0,0,0,0,0,0,0,0,14
20160808 15:43:39.015818,0,0,0,0,0,0,0,0,14
20160808 15:43:39.015818,0,0,0,0,0,0,0,0,14
20160808 15:43:39.023630,0,0,0,0,0,0,0,0,14
20160808 15:43:39.023630,0,0,0,0,0,0,0,0,14
20160808 15:43:39.023630,0,0,0,0,0,0,0,0,14
20160808 15:43:39.023630,0,0,0,0,0,0,0,0,14
20160808 15:43:39.023630,0,0,0,0,0,0,0,0,14
20160808 15:43:39.031442,0,0,0,0,0,0,0,0,14
20160808 15:43:39.031442,0,0,0,0,0,0,0,0,14
20160808 15:43:39.031442,0,0,0,0,0,0,0,0,14
20160808 15:43:39.031442,0,0,0,0,0,0,0,0,14
20160808 15:43:39.039255,0,0,0,0,0,0,0,0,14
20160808 15:43:39.039255,0,0,0,0,0,0,0,0,14
20160808 15:43:39.039255,0,0,0,0,0,0,0,0,14
20160808 15:43:39.039255,0,0,0,0,0,0,0,0,14
20160808 15:43:39.039255,0,0,0,0,0,0,0,0,14
20160808 15:43:39.047068,0,0,0,0,0,0,0,0,14
20160808 15:43:39.047068,0,0,0,0,0,0,0,0,14
20160808 15:43:39.047068,0,0,0,0,0,0,0,0,14
20160808 15:43:39.047068,0,0,0,0,0,0,0,0,14
20160808 15:43:39.054880,0,0,0,0,0,0,0,0,14
20160808 15:43:39.054880,0,0,0,0,0,0,0,0,14
20160808 15:43:39.054880,0,0,0,0,0,0,0,0,14
20160808 15:43:39.054880,0,0,0,0,0,0,0,0,14
20160808 15:43:39.054880,0,0,0,0,0,0,0,0,14
20160808 15:43:39.062692,0,0,0,0,0,0,0,0,14
20160808 15:43:39.062692,0,0,0,0,0,0,0,0,14
20160808 15:43:39.062692,0,0,0,0,0,0,0,0,14
20160808 15:43:39.062692,0,0,0,0,0,0,0,0,14
20160808 15:43:39.070505,0,0,0,0,0,0,0,0,14
20160808 15:43:39.070505,0,0,0,0,0,0,0,0,14
20160808 15:43:39.070505,0,0,0,0,0,0,0,0,14
20160808 15:43:39.070505,0,0,0,0,0,0,0,0,14
20160808 15:43:39.070505,0,0,0,0,0,0,0,0,14
20160808 15:43:39.078318,0,0,0,0,0,0,0,0,14
20160808 15:43:39.078318,0,0,0,0,0,0,0,0,14
20160808 15:43:39.078318,0,0,0,0,0,0,0,0,14
20160808 15:43:39.078318,0,0,0,0,0,0,0,0,14
20160808 15:43:39.086130,0,0,0,0,0,0,0,0,14
20160808 15:43:39.086130,0,0,0,0,0,0,0,0,14
20160808 15:43:39.086130,0,0,0,0,0,0,0,0,14
20160808 15:43:39.086130,0,0,0,0,0,0,0,0,14
20160808 15:43:39.086130,0,0,0,0,0,0,0,0,14
20160808 15:43:39.093942,0,0,0,0,0,0,0,0,14
20160808 15:43:39.093942,0,0,0,0,0,0,0,0,14
20160808 15:43:39.093942,0,0,0,0,0,0,0,0,14
20160808 15:43:39.093942,0,0,0,0,0,0,0,0,14
20160808 15:43:39.101755,0,0,0,0,0,0,0,0,14
20160808 15:43:39.101755,0,0,0,0,0,0,0,0,14
20160808 15:43:39.101755,0,0,0,0,0,0,0,0,14
20160808 15:43:39.101755,0,0,0,0,0,0,0,0,14
20160808 15:43:39.101755,0,0,0,0,0,0,0,0,14
20160808 15:43:39.109568,0,0,0,0,0,0,0,0,14
20160808 15:43:39.109568,0,0,0,0,0,0,0,0,14
20160808 15:43:39.109568,0,0,0,0,0,0,0,0,14
20160808 15:43:39.109568,0,0,0,0,0,0,0,0,14
20160808 15:43:39.117380,0,0,0,0,0,0,0,0,14
20160808 15:43:39.117380,0,0,0,0,0,0,0,0,14
20160808 15:43:39.117380,0,0,0,0,0,0,0,0,14
20160808 15:43:39.117380,0,0,0,0,0,0,0,0,14
20160808 15:43:39.117380,0,0,0,0,0,0,0,0,14
20160808 15:43:39.125192,0,0,0,0,0,0,0,0,14
20160808 15:43:39.125192,0,0,0,0,0,0,0,0,14
20160808 15:43:39.125192,0,0,0,0,0,0,0,0,14
20160808 15:43:39.125192,0,0,0,0,0,0,0,0,14
20160808 15:43:39.133005,0,0,0,0,0,0,0,0,14
20160808 15:43:39.133005,0,0,0,0,0,0,0,0,14
20160808 15:43:39.133005,0,0,0,0,0,0,0,0,14
20160808 15:43:39.133005,0,0,0,0,0,0,0,0,14
20160808 15:43:39.133005,0,0,0,0,0,0,0,0,14
20160808 15:43:39.140818,0,0,0,0,0,0,0,0,14
20160808 15:43:39.140818,0,0,0,0,0,0,0,0,14
20160808 15:43:39.140818,0,0,0,0,0,0,0,0,14
20160808 15:43:39.140818,0,0,0,0,0,0,0,0,14
20160808 15:43:39.148630,0,0,0,0,0,0,0,0,14
20160808 15:43:39.148630,0,0,0,0,0,0,0,0,14
20160808 15:43:39.148630,0,0,0,0,0,0,0,0,14
20160808 15:43:39.148630,0,0,0,0,0,0,0,0,14
20160808 15:43:39.148630,0,0,0,0,0,0,0,0,14
20160808 15:43:39.156442,0,0,0,0,0,0,0,0,14
20160808 15:43:39.156442,0,0,0,0,0,0,0,0,14
20160808 15:43:39.156442,0,0,0,0,0,0,0,0,14
20160808 15:43:39.156442,0,0,0,0,0,0,0,0,14
20160808 15:43:39.164255,0,0,0,0,0,0,0,0,14
20160808 15:43:39.164255,0,0,0,0,0,0,0,0,14
20160808 15:43:39.164255,0,0,0,0,0,0,0,0,14
20160808 15:43:39.164255,0,0,0,0,0,0,0,0,14
20160808 15:43:39.164255,0,0,0,0,0,0,0,0,14
20160808 15:43:39.172068,0,0,0,0,0,0,0,0,14
20160808 15:43:39.172068,0,0,0,0,0,0,0,0,14
20160808 15:43:39.172068,0,0,0,0,0,0,0,0,14
20160808 15:43:39.172068,0,0,0,0,0,0,0,0,14
20160808 15:43:39.179880,0,0,0,0,0,0,0,0,14
20160808 15:43:39.179880,0,0,0,0,0,0,0,0,14
20160808 15:43:39.179880,0,0,0,0,0,0,0,0,14
20160808 15:43:39.179880,0,0,0,0,0,0,0,0,14
20160808 15:43:39.179880,0,0,0,0,0,0,0,0,14
20160808 15:43:39.187692,0,0,0,0,0,0,0,0,14
20160808 15:43:39.187692,0,0,0,0,0,0,0,0,14
20160808 15:43:39.187692,0,0,0,0,0,0,0,0,14
20160808 15:43:39.187692,0,0,0,0,0,0,0,0,14
20160808 15:43:39.195505,0,0,0,0,0,0,0,0,14
20160808 15:43:39.195505,0,0,0,0,0,0,0,0,14
20160808 15:43:39.195505,0,0,0,0,0,0,0,0,14
20160808 15:43:39.195505,0,0,0,0,0,0,0,0,14
20160808 15:43:39.195505,0,0,0,0,0,0,0,0,14
20160808 15:43:39.203318,0,0,0,0,0,0,0,0,14
20160808 15:43:39.203318,0,0,0,0,0,0,0,0,14
20160808 15:43:39.203318,0,0,0,0,0,0,0,0,14
20160808 15:43:39.203318,0,0,0,0,0,0,0,0,14
20160808 15:43:39.211130,0,0,0,0,0,0,0,0,14
20160808 15:43:39.211130,0,0,0,0,0,0,0,0,14
20160808 15:43:39.211130,0,0,0,0,0,0,0,0,14
20160808 15:43:39.211130,0,0,0,0,0,0,0,0,14
20160808 15:43:39.211130,0,0,0,0,0,0,0,0,14
20160808 15:43:39.218942,0,0,0,0,0,0,0,0,14
20160808 15:43:39.218942,0,0,0,0,0,0,0,0,14
20160808 15:43:39.218942,0,0,0,0,0,0,0,0,14
20160808 15:43:39.218942,0,0,0,0,0,0,0,0,14
20160808 15:43:39.226755,0,0,0,0,0,0,0,0,14
20160808 15:43:39.226755,0,0,0,0,0,0,0,0,14
20160808 15:43:39.226755,0,0,0,0,0,0,0,0,14
20160808 15:43:39.226755,0,0,0,0,0,0,0,0,14
20160808 15:43:39.226755,0,0,0,0,0,0,0,0,14
20160808 15:43:39.234568,0,0,0,0,0,0,0,0,14
20160808 15:43:39.234568,0,0,0,0,0,0,0,0,14
20160808 15:43:39.234568,0,0,0,0,0,0,0,0,14
20160808 15:43:39.234568,0,0,0,0,0,0,0,0,14
20160808 15:43:39.242380,0,0,0,0,0,0,0,0,14
20160808 15:43:39.242380,0,0,0,0,0,0,0,0,14
20160808 15:43:39.242380,0,0,0,0,0,0,0,0,14
20160808 15:43:39.242380,0,0,0,0,0,0,0,0,14
20160808 15:43:39.242380,0,0,0,0,0,0,0,0,14
20160808 15:43:39.250192,0,0,0,0,0,0,0,0,14
20160808 15:43:39.250192,0,0,0,0,0,0,0,0,14
20160808 15:43:39.250192,0,0,0,0,0,0,0,0,14
20160808 15:43:39.250192,0,0,0,0,0,0,0,0,14
20160808 15:43:39.258005,0,0,0,0,0,0,0,0,14
20160808 15:43:39.258005,0,0,0,0,0,0,0,0,14
20160808 15:43:39.258005,0,0,0,0,0,0,0,0,14
20160808 15:43:39.258005,0,0,0,0,0,0,0,0,14
20160808 15:43:39.258005,0,0,0,0,0,0,0,0,14
20160808 15:43:39.265818,0,0,0,0,0,0,0,0,14
20160808 15:43:39.265818,0,0,0,0,0,0,0,0,14
20160808 15:43:39.265818,0,0,0,0,0,0,0,0,14
20160808 15:43:39.265818,0,0,0,0,0,0,0,0,14
20160808 15:43:39.273630,0,0,0,0,0,0,0,0,14
20160808 15:43:39.273630,0,0,0,0,0,0,0,0,14
20160808 15:43:39.273630,0,0,0,0,0,0,0,0,14
20160808 15:43:39.273630,0,0,0,0,0,0,0,0,14
20160808 15:43:39.273630,0,0,0,0,0,0,0,0,14
20160808 15:43:39.281442,0,0,0,0,0,0,0,0,14
20160808 15:43:39.281442,0,0,0,0,0,0,0,0,14
20160808 15:43:39.281442,0,0,0,0,0,0,0,0,14
20160808 15:43:39.281442,0,0,0,0,0,0,0,0,14
20160808 15:43:39.289255,0,0,0,0,0,0,0,0,14
20160808 15:43:39.289255,0,0,0,0,0,0,0,0,14
20160808 15:43:39.289255,0,0,0,0,0,0,0,0,14
20160808 15:43:39.289255,0,0,0,0,0,0,0,0,14
20160808 15:43:39.289255,0,0,0,0,0,0,0,0,14
20160808 15:43:39.297068,0,0,0,0,0,0,0,0,14
20160808 15:43:39.297068,0,0,0,0,0,0,0,0,14
20160808 15:43:39.297068,0,0,0,0,0,0,0,0,14
20160808 15:43:39.297068,0,0,0,0,0,0,0,0,14
20160808 15:43:39.304880,0,0,0,0,0,0,0,0,14
20160808 15:43:39.304880,0,0,0,0,0,0,0,0,14
20160808 15:43:39.304880,0,0,0,0,0,0,0,0,14
20160808 15:43:39.304880,0,0,0,0,0,0,0,0,14
20160808 15:43:39.304880,0,0,0,0,0,0,0,0,14
20160808 15:43:39.312692,0,0,0,0,0,0,0,0,14
20160808 15:43:39.312692,0,0,0,0,0,0,0,0,14
20160808 15:43:39.312692,0,0,0,0,0,0,0,0,14
20160808 15:43:39.312692,0,0,0,0,0,0,0,0,14
20160808 15:43:39.320505,0,0,0,0,0,0,0,0,14
20160808 15:43:39.320505,0,0,0,0,0,0,0,0,14
20160808 15:43:39.320505,0,0,0,0,0,0,0,0,14
20160808 15:43:39.320505,0,0,0,0,0,0,0,0,14
20160808 15:43:39.320505,0,0,0,0,0,0,0,0,14
20160808 15:43:39.328318,0,0,0,0,0,0,0,0,14
