time,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160808 15:21:25.962326,0,0,0,0,0,0,0,0,0
20160808 15:21:25.970139,0,0,0,0,0,0,0,0,0
20160808 15:21:25.970139,0,0,0,0,0,0,0,0,0
20160808 15:21:25.970139,0,0,0,0,0,0,0,0,0
20160808 15:21:25.970139,0,0,0,0,0,0,0,0,0
20160808 15:21:25.970139,0,0,0,0,0,0,0,0,0
20160808 15:21:25.977951,0,0,0,0,0,0,0,0,0
20160808 15:21:25.977951,0,0,0,0,0,0,0,0,0
20160808 15:21:25.977951,0,0,0,0,0,0,0,0,0
20160808 15:21:25.977951,0,0,0,0,0,0,0,0,0
20160808 15:21:25.985763,0,0,0,0,0,0,0,0,0
20160808 15:21:25.985763,0,0,0,0,0,0,0,0,0
20160808 15:21:25.985763,0,0,0,0,0,0,0,0,0
20160808 15:21:25.985763,0,0,0,0,0,0,0,0,0
20160808 15:21:25.985763,0,0,0,0,0,0,0,0,0
20160808 15:21:25.993576,0,0,0,0,0,0,0,0,0
20160808 15:21:25.993576,0,96,5,0,0,0,0,0,0
20160808 15:21:25.993576,0,96,5,96,3,0,0,0,0
20160808 15:21:25.993576,0,96,5,96,3,101,0,0,0
20160808 15:21:26.001389,0,96,5,96,3,101,0,0,0
20160808 15:21:26.001389,0,112,6,96,3,101,0,0,0
20160808 15:21:26.001389,0,112,6,96,5,101,0,0,0
20160808 15:21:26.001389,0,112,6,96,5,100,0,0,0
20160808 15:21:26.001389,0,112,6,96,5,100,32,0,0
20160808 15:21:26.009201,0,112,6,96,5,100,32,0,0
20160808 15:21:26.009201,0,96,15,96,5,100,32,0,0
20160808 15:21:26.009201,0,96,15,96,13,100,32,0,0
20160808 15:21:26.009201,0,96,15,96,13,109,32,0,0
20160808 15:21:26.017013,0,96,15,96,13,109,32,0,0
20160808 15:21:26.017013,0,96,14,96,13,109,32,0,0
20160808 15:21:26.017013,0,96,14,96,4,109,32,0,0
20160808 15:21:26.017013,0,96,14,96,4,32,32,0,0
20160808 15:21:26.017013,0,96,14,96,4,32,112,0,0
20160808 15:21:26.024826,0,96,14,96,4,32,112,0,0
20160808 15:21:26.024826,0,96,3,96,4,32,112,0,0
20160808 15:21:26.024826,0,96,3,96,11,32,112,0,0
20160808 15:21:26.024826,0,96,3,96,11,101,112,0,0
20160808 15:21:26.032639,0,96,3,96,11,101,112,0,0
20160808 15:21:26.032639,0,32,0,96,11,101,112,0,0
20160808 15:21:26.032639,0,32,0,96,6,101,112,0,0
20160808 15:21:26.032639,0,32,0,96,6,114,112,0,0
20160808 15:21:26.032639,0,32,0,96,6,114,111,0,0
20160808 15:21:26.040451,0,32,0,96,6,114,111,0,0
20160808 15:21:26.040451,0,32,0,96,6,114,111,0,0
20160808 15:21:26.040451,0,32,0,64,9,114,111,0,0
20160808 15:21:26.040451,0,32,0,64,9,67,111,0,0
20160808 15:21:26.048263,0,32,0,64,9,67,111,0,0
20160808 15:21:26.048263,0,0,13,64,9,67,111,0,0
20160808 15:21:26.048263,0,0,13,0,10,67,111,0,0
20160808 15:21:26.048263,0,0,13,0,10,48,111,0,0
20160808 15:21:26.048263,0,0,13,0,10,48,32,0,0
20160808 15:21:26.056076,0,0,13,0,10,48,32,0,0
20160808 15:21:26.056076,0,32,0,0,10,48,32,0,0
20160808 15:21:26.056076,0,32,0,48,0,48,32,0,0
20160808 15:21:26.056076,0,32,0,48,0,32,32,0,0
20160808 15:21:26.063889,0,32,0,48,0,32,32,0,0
20160808 15:21:26.063889,0,32,0,48,0,32,32,0,0
20160808 15:21:26.063889,0,32,0,48,0,32,32,0,0
20160808 15:21:26.063889,0,32,0,48,0,32,32,0,0
20160808 15:21:26.063889,0,32,0,48,0,32,48,0,0
20160808 15:21:26.071701,0,32,0,48,0,32,48,0,0
20160808 15:21:26.071701,0,0,13,48,0,32,48,0,0
20160808 15:21:26.071701,0,0,13,0,10,32,48,0,0
20160808 15:21:26.071701,0,0,13,0,10,0,48,0,0
20160808 15:21:26.079513,0,0,13,0,10,0,48,0,0
20160808 15:21:26.079513,0,0,0,0,10,0,48,0,0
20160808 15:21:26.079513,0,0,0,0,0,0,48,0,0
20160808 15:21:26.079513,0,0,0,0,0,0,48,0,0
20160808 15:21:26.079513,0,0,0,0,0,0,0,0,0
20160808 15:21:26.087326,0,0,0,0,0,0,0,0,0
20160808 15:21:26.087326,0,0,0,0,0,0,0,0,0
20160808 15:21:26.087326,0,0,0,0,0,0,0,0,0
20160808 15:21:26.087326,0,0,0,0,0,0,0,0,0
20160808 15:21:26.095139,0,0,0,0,0,0,0,0,0
20160808 15:21:26.095139,0,0,0,0,0,0,0,0,0
20160808 15:21:26.095139,0,0,0,0,0,0,0,0,0
20160808 15:21:26.095139,0,0,0,0,0,0,0,0,0
20160808 15:21:26.095139,0,0,0,0,0,0,0,0,0
20160808 15:21:26.102951,0,0,0,0,0,0,0,0,0
20160808 15:21:26.102951,0,0,0,0,0,0,0,0,0
20160808 15:21:26.102951,0,0,0,0,0,0,0,0,0
20160808 15:21:26.102951,0,0,0,0,0,0,0,0,0
20160808 15:21:26.110763,0,0,0,0,0,0,0,0,0
20160808 15:21:26.110763,0,0,0,0,0,0,0,0,0
20160808 15:21:26.110763,0,0,0,0,0,0,0,0,0
20160808 15:21:26.110763,0,0,0,0,0,0,0,0,0
20160808 15:21:26.110763,0,0,0,0,0,0,0,0,0
20160808 15:21:26.118576,0,0,0,0,0,0,0,0,0
20160808 15:21:26.118576,0,0,0,0,0,0,0,0,0
20160808 15:21:26.118576,0,0,0,0,0,0,0,0,0
20160808 15:21:26.118576,0,0,0,0,0,0,0,0,0
20160808 15:21:26.126389,0,0,0,0,0,0,0,0,0
20160808 15:21:26.126389,0,0,0,0,0,0,0,0,0
20160808 15:21:26.126389,0,0,0,112,8,0,0,0,0
20160808 15:21:26.126389,0,0,0,112,8,120,0,0,0
20160808 15:21:26.126389,0,0,0,112,8,120,120,0,0
20160808 15:21:26.134201,0,0,0,112,8,120,120,0,15
20160808 15:21:26.134201,0,112,8,112,8,120,120,0,0
20160808 15:21:26.134201,0,112,8,112,8,120,120,0,0
20160808 15:21:26.134201,0,112,8,112,8,120,120,0,15
20160808 15:21:26.142013,0,112,8,112,8,120,120,0,15
20160808 15:21:26.142013,0,96,5,112,8,120,120,0,15
20160808 15:21:26.142013,0,96,5,96,6,120,120,0,15
20160808 15:21:26.142013,0,96,5,96,6,48,120,0,15
20160808 15:21:26.142013,0,96,5,96,6,48,0,0,15
20160808 15:21:26.149826,0,96,5,96,6,48,0,0,15
20160808 15:21:26.149826,0,0,0,96,6,48,0,0,15
20160808 15:21:26.149826,0,0,0,96,5,48,0,0,15
20160808 15:21:26.149826,0,0,0,96,5,102,0,0,15
20160808 15:21:26.157639,0,0,0,96,5,102,0,0,15
20160808 15:21:26.157639,0,112,11,96,5,102,0,0,15
20160808 15:21:26.157639,0,112,11,112,11,102,0,0,15
20160808 15:21:26.157639,0,112,11,112,11,123,0,0,15
20160808 15:21:26.157639,0,112,11,112,11,123,101,0,15
20160808 15:21:26.165451,0,112,11,112,11,123,101,0,15
20160808 15:21:26.165451,0,112,12,112,11,123,101,0,15
20160808 15:21:26.165451,0,112,12,112,12,123,101,0,15
20160808 15:21:26.165451,0,112,12,112,12,124,101,0,15
20160808 15:21:26.173263,0,112,12,112,12,124,101,0,15
20160808 15:21:26.173263,0,32,0,112,12,124,101,0,15
20160808 15:21:26.173263,0,32,0,48,1,124,101,0,15
20160808 15:21:26.173263,0,32,0,48,1,0,101,0,15
20160808 15:21:26.173263,0,32,0,48,1,0,0,0,15
20160808 15:21:26.181076,0,32,0,48,1,0,0,0,15
20160808 15:21:26.181076,0,0,0,48,1,0,0,0,15
20160808 15:21:26.181076,0,0,0,32,0,0,0,0,15
20160808 15:21:26.181076,0,0,0,32,0,48,0,0,15
20160808 15:21:26.188889,0,0,0,32,0,48,0,0,15
20160808 15:21:26.188889,0,0,0,32,0,48,0,0,15
20160808 15:21:26.188889,0,0,0,0,0,48,0,0,0
20160808 15:21:26.188889,0,0,0,0,0,0,0,0,0
20160808 15:21:26.188889,0,0,0,0,0,0,32,0,0
20160808 15:21:26.196701,0,0,0,0,0,0,32,0,0
20160808 15:21:26.196701,0,128,0,0,0,0,32,0,0
20160808 15:21:26.196701,0,128,0,128,0,0,32,0,0
20160808 15:21:26.196701,0,128,0,128,0,128,32,0,0
20160808 15:21:26.204513,0,128,0,128,0,128,32,0,0
20160808 15:21:26.204513,0,96,13,128,0,128,32,0,0
20160808 15:21:26.204513,0,96,13,32,0,128,32,0,0
20160808 15:21:26.204513,0,96,13,32,0,0,32,0,0
20160808 15:21:26.204513,0,96,13,32,0,0,0,0,0
20160808 15:21:26.212326,0,96,13,32,0,0,0,0,0
20160808 15:21:26.212326,0,96,3,32,0,0,0,0,0
20160808 15:21:26.212326,0,96,3,96,13,0,0,0,0
20160808 15:21:26.212326,0,96,3,96,13,32,0,0,0
20160808 15:21:26.220139,0,96,3,96,13,32,0,0,0
20160808 15:21:26.220139,0,0,0,96,13,32,0,0,0
20160808 15:21:26.220139,0,0,0,0,0,32,0,0,0
20160808 15:21:26.220139,0,0,0,0,0,99,0,0,0
20160808 15:21:26.220139,0,0,0,0,0,99,109,0,0
20160808 15:21:26.227951,0,0,0,0,0,99,109,0,0
20160808 15:21:26.227951,0,128,4,0,0,99,109,0,0
20160808 15:21:26.227951,0,128,4,128,4,99,109,0,0
20160808 15:21:26.227951,0,128,4,128,4,132,109,0,0
20160808 15:21:26.235763,0,128,4,128,4,132,109,0,0
20160808 15:21:26.235763,0,32,0,128,4,132,109,0,0
20160808 15:21:26.235763,0,32,0,0,12,132,109,0,0
20160808 15:21:26.235763,0,32,0,0,12,133,109,0,0
20160808 15:21:26.235763,0,32,0,0,12,133,133,0,0
20160808 15:21:26.243576,0,32,0,0,12,133,133,0,0
20160808 15:21:26.243576,0,96,3,0,12,133,133,0,0
20160808 15:21:26.243576,0,96,3,32,0,133,133,0,15
20160808 15:21:26.243576,0,96,3,32,0,0,133,0,0
20160808 15:21:26.251389,0,96,3,32,0,0,133,0,0
20160808 15:21:26.251389,0,0,0,32,0,0,133,0,0
20160808 15:21:26.251389,0,0,0,96,3,0,133,0,0
20160808 15:21:26.251389,0,0,0,96,3,107,133,0,0
20160808 15:21:26.251389,0,0,0,96,3,107,48,0,0
20160808 15:21:26.259201,0,0,0,96,3,107,48,0,0
20160808 15:21:26.259201,0,0,0,96,3,107,48,0,0
20160808 15:21:26.259201,0,0,0,0,0,107,48,0,0
20160808 15:21:26.259201,0,0,0,0,0,99,48,0,0
20160808 15:21:26.267013,0,0,0,0,0,99,48,0,0
20160808 15:21:26.267013,0,0,0,0,0,99,48,0,0
20160808 15:21:26.267013,0,0,0,128,9,99,48,0,0
20160808 15:21:26.267013,0,0,0,128,9,137,48,0,0
20160808 15:21:26.267013,0,0,0,128,9,137,137,0,0
20160808 15:21:26.274826,0,0,0,128,9,137,137,0,0
20160808 15:21:26.274826,0,64,3,128,9,137,137,0,0
20160808 15:21:26.274826,0,64,3,0,0,137,137,0,0
20160808 15:21:26.274826,0,64,3,0,0,0,137,0,0
20160808 15:21:26.282639,0,64,3,0,0,0,137,0,0
20160808 15:21:26.282639,0,0,0,0,0,0,137,0,0
20160808 15:21:26.282639,0,0,0,96,13,0,137,0,0
20160808 15:21:26.282639,0,0,0,96,13,67,137,0,0
20160808 15:21:26.282639,0,0,0,96,13,67,0,0,0
20160808 15:21:26.290451,0,0,0,96,13,67,0,0,0
20160808 15:21:26.290451,0,0,0,96,13,67,0,0,0
20160808 15:21:26.290451,0,0,0,0,0,67,0,0,0
20160808 15:21:26.290451,0,0,0,0,0,109,0,0,0
20160808 15:21:26.298263,0,0,0,0,0,109,0,0,15
20160808 15:21:26.298263,0,0,12,0,0,109,0,0,0
20160808 15:21:26.298263,0,0,12,128,13,109,0,0,0
20160808 15:21:26.298263,0,0,12,128,13,141,0,0,0
20160808 15:21:26.298263,0,0,12,128,13,141,141,0,15
20160808 15:21:26.306076,0,0,12,128,13,141,141,0,15
20160808 15:21:26.306076,0,32,0,128,13,141,141,0,15
20160808 15:21:26.306076,0,32,0,128,14,141,141,0,15
20160808 15:21:26.306076,0,32,0,128,14,142,141,0,15
20160808 15:21:26.313889,0,32,0,128,14,142,141,0,15
20160808 15:21:26.313889,0,112,6,128,14,142,141,0,15
20160808 15:21:26.313889,0,112,6,32,0,142,141,0,15
20160808 15:21:26.313889,0,112,6,32,0,32,141,0,15
20160808 15:21:26.313889,0,112,6,32,0,32,0,0,15
20160808 15:21:26.321701,0,112,6,32,0,32,0,0,15
20160808 15:21:26.321701,0,0,0,32,0,32,0,0,15
20160808 15:21:26.321701,0,0,0,112,6,32,0,0,15
20160808 15:21:26.321701,0,0,0,112,6,32,0,0,15
20160808 15:21:26.329513,0,0,0,112,6,32,0,0,15
20160808 15:21:26.329513,0,144,1,112,6,32,0,0,15
20160808 15:21:26.329513,0,144,1,144,1,32,0,0,15
20160808 15:21:26.329513,0,144,1,144,1,145,0,0,15
20160808 15:21:26.329513,0,144,1,144,1,145,118,0,15
20160808 15:21:26.337326,0,144,1,144,1,145,118,0,15
20160808 15:21:26.337326,0,144,2,144,1,145,118,0,15
20160808 15:21:26.337326,0,144,2,144,2,145,118,0,15
20160808 15:21:26.337326,0,144,2,144,2,146,118,0,15
20160808 15:21:26.345139,0,144,2,144,2,146,118,0,15
20160808 15:21:26.345139,0,96,4,144,2,146,118,0,15
20160808 15:21:26.345139,0,96,4,0,10,146,118,0,15
20160808 15:21:26.345139,0,96,4,0,10,0,118,0,15
20160808 15:21:26.345139,0,96,4,0,10,0,0,0,15
20160808 15:21:26.352951,0,96,4,0,10,0,0,0,15
20160808 15:21:26.352951,0,0,0,0,10,0,0,0,15
20160808 15:21:26.352951,0,0,0,32,0,0,0,0,15
20160808 15:21:26.352951,0,0,0,32,0,48,0,0,15
20160808 15:21:26.360763,0,0,0,32,0,48,0,0,15
20160808 15:21:26.360763,0,0,0,32,0,48,0,0,15
20160808 15:21:26.360763,0,0,0,0,0,48,0,0,15
20160808 15:21:26.360763,0,0,0,0,0,0,0,0,15
20160808 15:21:26.360763,0,0,0,0,0,0,32,0,15
20160808 15:21:26.368576,0,0,0,0,0,0,32,0,15
20160808 15:21:26.368576,0,144,6,0,0,0,32,0,15
20160808 15:21:26.368576,0,144,6,144,6,0,32,0,15
20160808 15:21:26.368576,0,144,6,144,6,150,32,0,15
20160808 15:21:26.376389,0,144,6,144,6,150,32,0,15
20160808 15:21:26.376389,0,96,15,144,6,150,32,0,15
20160808 15:21:26.376389,0,96,15,48,0,150,32,0,15
20160808 15:21:26.376389,0,96,15,48,0,0,32,0,15
20160808 15:21:26.376389,0,96,15,48,0,0,0,0,15
20160808 15:21:26.384201,0,96,15,48,0,0,0,0,15
20160808 15:21:26.384201,0,32,0,48,0,0,0,0,15
20160808 15:21:26.384201,0,32,0,96,15,0,0,0,15
20160808 15:21:26.384201,0,32,0,96,15,48,0,0,15
20160808 15:21:26.392013,0,32,0,96,15,48,0,0,15
20160808 15:21:26.392013,0,0,0,96,15,48,0,0,15
20160808 15:21:26.392013,0,0,0,0,0,48,0,0,15
20160808 15:21:26.392013,0,0,0,0,0,32,0,0,15
20160808 15:21:26.392013,0,0,0,0,0,32,111,0,15
20160808 15:21:26.399826,0,0,0,0,0,32,111,0,15
20160808 15:21:26.399826,0,144,10,0,0,32,111,0,15
20160808 15:21:26.399826,0,144,10,144,10,32,111,0,15
20160808 15:21:26.399826,0,144,10,144,10,154,111,0,15
20160808 15:21:26.407639,0,144,10,144,10,154,111,0,15
20160808 15:21:26.407639,0,32,0,144,10,154,111,0,15
20160808 15:21:26.407639,0,32,0,96,4,154,111,0,15
20160808 15:21:26.407639,0,32,0,96,4,114,111,0,15
20160808 15:21:26.407639,0,32,0,96,4,114,32,0,15
20160808 15:21:26.415451,0,32,0,96,4,114,32,0,15
20160808 15:21:26.415451,0,0,0,96,4,114,32,0,15
20160808 15:21:26.415451,0,0,0,0,0,114,32,0,15
20160808 15:21:26.415451,0,0,0,0,0,100,32,0,15
20160808 15:21:26.423263,0,0,0,0,0,100,32,0,15
20160808 15:21:26.423263,0,0,0,0,0,100,32,0,15
20160808 15:21:26.423263,0,0,0,144,13,100,32,0,15
20160808 15:21:26.423263,0,0,0,144,13,157,32,0,15
20160808 15:21:26.423263,0,0,0,144,13,157,157,0,15
20160808 15:21:26.431076,0,0,0,144,13,157,157,0,15
20160808 15:21:26.431076,0,32,0,144,13,157,157,0,15
20160808 15:21:26.431076,0,32,0,0,0,157,157,0,15
20160808 15:21:26.431076,0,32,0,0,0,0,157,0,15
20160808 15:21:26.438889,0,32,0,0,0,0,157,0,15
20160808 15:21:26.438889,0,0,0,0,0,0,157,0,15
20160808 15:21:26.438889,0,0,0,112,0,0,157,0,15
20160808 15:21:26.438889,0,0,0,112,0,32,157,0,15
20160808 15:21:26.438889,0,0,0,112,0,32,0,0,15
20160808 15:21:26.446701,0,0,0,112,0,32,0,0,15
20160808 15:21:26.446701,0,0,0,112,0,32,0,0,15
20160808 15:21:26.446701,0,0,0,0,0,32,0,0,15
20160808 15:21:26.446701,0,0,0,0,0,112,0,0,15
20160808 15:21:26.454513,0,0,0,0,0,112,0,0,15
20160808 15:21:26.454513,0,160,1,0,0,112,0,0,15
20160808 15:21:26.454513,0,160,1,160,1,112,0,0,15
20160808 15:21:26.454513,0,160,1,160,1,161,0,0,15
20160808 15:21:26.454513,0,160,1,160,1,161,161,0,15
20160808 15:21:26.462326,0,160,1,160,1,161,161,0,15
20160808 15:21:26.462326,0,0,13,160,1,161,161,0,15
20160808 15:21:26.462326,0,0,13,160,2,161,161,0,15
20160808 15:21:26.462326,0,0,13,160,2,162,161,0,15
20160808 15:21:26.470139,0,0,13,160,2,162,161,0,15
20160808 15:21:26.470139,0,96,15,160,2,162,161,0,15
20160808 15:21:26.470139,0,96,15,32,0,162,161,0,15
20160808 15:21:26.470139,0,96,15,32,0,13,161,0,15
20160808 15:21:26.470139,0,96,15,32,0,13,0,0,15
20160808 15:21:26.477951,0,96,15,32,0,13,0,0,15
20160808 15:21:26.477951,0,0,0,32,0,13,0,0,15
20160808 15:21:26.477951,0,0,0,96,15,13,0,0,15
20160808 15:21:26.477951,0,0,0,96,15,32,0,0,15
20160808 15:21:26.485763,0,0,0,96,15,32,0,0,15
20160808 15:21:26.485763,0,0,0,96,15,32,0,0,15
20160808 15:21:26.485763,0,0,0,0,0,32,0,0,15
20160808 15:21:26.485763,0,0,0,0,0,0,0,0,15
20160808 15:21:26.485763,0,0,0,0,0,0,111,0,15
20160808 15:21:26.493576,0,0,0,0,0,0,111,0,15
20160808 15:21:26.493576,0,160,6,0,0,0,111,0,15
20160808 15:21:26.493576,0,160,6,160,6,0,111,0,15
20160808 15:21:26.493576,0,160,6,160,6,166,111,0,15
20160808 15:21:26.501389,0,160,6,160,6,166,111,0,15
20160808 15:21:26.501389,0,96,11,160,6,166,111,0,15
20160808 15:21:26.501389,0,96,11,48,0,166,111,0,15
20160808 15:21:26.501389,0,96,11,48,0,0,111,0,15
20160808 15:21:26.501389,0,96,11,48,0,0,0,0,15
20160808 15:21:26.509201,0,96,11,48,0,0,0,0,15
20160808 15:21:26.509201,0,96,3,48,0,0,0,0,0
20160808 15:21:26.509201,0,96,3,96,11,0,0,0,0
20160808 15:21:26.509201,0,96,3,96,11,48,0,0,15
20160808 15:21:26.517013,0,96,3,96,11,48,0,0,15
20160808 15:21:26.517013,0,0,0,96,11,48,0,0,15
20160808 15:21:26.517013,0,0,0,0,0,48,0,0,15
20160808 15:21:26.517013,0,0,0,0,0,101,0,0,15
20160808 15:21:26.517013,0,0,0,0,0,101,101,0,15
20160808 15:21:26.524826,0,0,0,0,0,101,101,0,15
20160808 15:21:26.524826,0,160,10,0,0,101,101,0,15
20160808 15:21:26.524826,0,160,10,160,10,101,101,0,15
20160808 15:21:26.524826,0,160,10,160,10,170,101,0,15
20160808 15:21:26.532639,0,160,10,160,10,170,101,0,15
20160808 15:21:26.532639,0,80,5,160,10,170,101,0,15
20160808 15:21:26.532639,0,80,5,160,11,170,101,0,15
20160808 15:21:26.532639,0,80,5,160,11,171,101,0,15
20160808 15:21:26.532639,0,80,5,160,11,171,171,0,15
20160808 15:21:26.540451,0,80,5,160,11,171,171,0,15
20160808 15:21:26.540451,0,96,1,160,11,171,171,0,15
20160808 15:21:26.540451,0,96,1,80,5,171,171,0,15
20160808 15:21:26.540451,0,96,1,80,5,0,171,0,15
20160808 15:21:26.548263,0,96,1,80,5,0,171,0,15
20160808 15:21:26.548263,0,0,0,80,5,0,171,0,15
20160808 15:21:26.548263,0,0,0,0,0,0,171,0,15
20160808 15:21:26.548263,0,0,0,0,0,97,171,0,15
20160808 15:21:26.548263,0,0,0,0,0,97,85,0,15
20160808 15:21:26.556076,0,0,0,0,0,97,85,0,15
20160808 15:21:26.556076,0,160,14,0,0,97,85,0,15
20160808 15:21:26.556076,0,160,14,160,14,97,85,0,15
20160808 15:21:26.556076,0,160,14,160,14,0,85,0,15
20160808 15:21:26.563889,0,160,14,160,14,0,85,0,15
20160808 15:21:26.563889,0,32,0,160,14,0,85,0,15
20160808 15:21:26.563889,0,32,0,160,15,0,85,0,0
20160808 15:21:26.563889,0,32,0,160,15,175,85,0,0
20160808 15:21:26.563889,0,32,0,160,15,175,175,0,0
20160808 15:21:26.571701,0,32,0,160,15,175,175,0,0
20160808 15:21:26.571701,0,96,6,160,15,175,175,0,0
20160808 15:21:26.571701,0,96,6,48,0,175,175,0,0
20160808 15:21:26.571701,0,96,6,48,0,0,175,0,0
20160808 15:21:26.579513,0,96,6,48,0,0,175,0,0
20160808 15:21:26.579513,0,0,0,48,0,0,175,0,0
20160808 15:21:26.579513,0,0,0,96,5,0,175,0,0
20160808 15:21:26.579513,0,0,0,96,5,102,175,0,0
20160808 15:21:26.579513,0,0,0,96,5,102,48,0,0
20160808 15:21:26.587326,0,0,0,96,5,102,48,0,0
20160808 15:21:26.587326,0,0,0,96,5,102,48,0,0
20160808 15:21:26.587326,0,0,0,0,0,102,48,0,0
20160808 15:21:26.587326,0,0,0,0,0,101,48,0,0
20160808 15:21:26.595139,0,0,0,0,0,101,48,0,0
20160808 15:21:26.595139,0,176,3,0,0,101,48,0,0
20160808 15:21:26.595139,0,176,3,176,3,101,48,0,0
20160808 15:21:26.595139,0,176,3,176,3,179,48,0,0
20160808 15:21:26.595139,0,176,3,176,3,179,179,0,0
20160808 15:21:26.602951,0,176,3,176,3,179,179,0,0
20160808 15:21:26.602951,0,48,1,176,3,179,179,0,0
20160808 15:21:26.602951,0,48,1,0,0,179,179,0,0
20160808 15:21:26.602951,0,48,1,0,0,0,179,0,0
20160808 15:21:26.610763,0,48,1,0,0,0,179,0,0
20160808 15:21:26.610763,0,0,0,0,0,0,179,0,0
20160808 15:21:26.610763,0,0,0,32,0,0,179,0,0
20160808 15:21:26.610763,0,0,0,32,0,48,179,0,0
20160808 15:21:26.610763,0,0,0,32,0,48,0,0,0
20160808 15:21:26.618576,0,0,0,32,0,48,0,0,0
20160808 15:21:26.618576,0,0,0,32,0,48,0,0,0
20160808 15:21:26.618576,0,0,0,0,0,48,0,0,15
20160808 15:21:26.618576,0,0,0,0,0,32,0,0,0
20160808 15:21:26.626389,0,0,0,0,0,32,0,0,0
20160808 15:21:26.626389,0,176,7,0,0,32,0,0,0
20160808 15:21:26.626389,0,176,7,176,7,32,0,0,0
20160808 15:21:26.626389,0,176,7,176,7,183,0,0,0
20160808 15:21:26.626389,0,176,7,176,7,183,183,0,0
20160808 15:21:26.634201,0,176,7,176,7,183,183,0,0
20160808 15:21:26.634201,0,32,0,176,7,183,183,0,0
20160808 15:21:26.634201,0,32,0,176,8,183,183,0,0
20160808 15:21:26.634201,0,32,0,176,8,184,183,0,0
20160808 15:21:26.642013,0,32,0,176,8,184,183,0,0
20160808 15:21:26.642013,0,96,3,176,8,184,183,0,0
20160808 15:21:26.642013,0,96,3,96,13,184,183,0,0
20160808 15:21:26.642013,0,96,3,96,13,32,183,0,0
20160808 15:21:26.642013,0,96,3,96,13,32,0,0,0
20160808 15:21:26.649826,0,96,3,96,13,32,0,0,0
20160808 15:21:26.649826,0,0,0,96,13,32,0,0,0
20160808 15:21:26.649826,0,0,0,96,3,32,0,0,0
20160808 15:21:26.649826,0,0,0,96,3,109,0,0,0
20160808 15:21:26.657639,0,0,0,96,3,109,0,0,0
20160808 15:21:26.657639,0,0,0,96,3,109,0,0,0
20160808 15:21:26.657639,0,0,0,0,0,109,0,0,0
20160808 15:21:26.657639,0,0,0,0,0,0,0,0,0
20160808 15:21:26.657639,0,0,0,0,0,0,99,0,0
20160808 15:21:26.665451,0,0,0,0,0,0,99,0,0
20160808 15:21:26.665451,0,0,12,0,0,0,99,0,0
20160808 15:21:26.665451,0,0,12,176,12,0,99,0,0
20160808 15:21:26.665451,0,0,12,176,12,188,99,0,0
20160808 15:21:26.673263,0,0,12,176,12,188,99,0,15
20160808 15:21:26.673263,0,96,3,176,12,188,99,0,0
20160808 15:21:26.673263,0,96,3,32,0,188,99,0,0
20160808 15:21:26.673263,0,96,3,32,0,0,99,0,0
20160808 15:21:26.673263,0,96,3,32,0,0,0,0,15
20160808 15:21:26.681076,0,96,3,32,0,0,0,0,15
20160808 15:21:26.681076,0,96,3,32,0,0,0,0,15
