time,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160808 15:20:34.199567,0,96,15,96,15,111,0,1701012841,30208
20160808 15:20:34.207380,0,96,15,96,15,111,0,1701012841,30208
20160808 15:20:34.207380,0,0,0,96,15,111,0,1701012841,30208
20160808 15:20:34.207380,0,0,0,0,9,111,0,1701012841,30208
20160808 15:20:34.207380,0,0,0,0,9,111,0,1701012841,30208
20160808 15:20:34.215192,0,0,0,0,9,111,0,1701012841,30208
20160808 15:20:34.215192,0,0,0,0,9,111,0,1701012841,30208
20160808 15:20:34.215192,0,96,15,0,9,111,0,1701012841,30208
20160808 15:20:34.215192,0,96,15,96,15,111,0,1701012841,30208
20160808 15:20:34.215192,0,96,15,96,15,111,0,1701012841,30208
20160808 15:20:34.223004,0,96,15,96,15,111,0,1701012841,30208
20160808 15:20:34.223004,0,96,15,96,15,111,0,1701012841,30208
20160808 15:20:34.223004,0,96,15,96,15,111,0,1701012841,30208
20160808 15:20:34.223004,0,96,15,96,15,111,0,1701012841,30208
20160808 15:20:34.230817,0,96,15,96,15,111,111,1701012841,30208
20160808 15:20:34.230817,0,96,15,96,15,111,111,1701012841,30208
20160808 15:20:34.230817,0,96,15,96,15,111,111,1701012841,30208
20160808 15:20:34.230817,0,96,15,96,15,111,111,1701012841,30208
20160808 15:20:34.230817,0,96,15,96,15,111,111,1701012841,30208
20160808 15:20:34.238630,0,96,15,96,15,111,111,1701012841,30208
20160808 15:20:34.238630,0,96,15,96,15,111,111,1701012841,30208
20160808 15:20:34.238630,0,96,15,96,15,111,111,1701012841,30208
20160808 15:20:34.238630,0,96,15,96,15,111,111,1701012841,30208
20160808 15:20:34.246442,0,96,15,96,15,111,111,1701012841,30223
20160808 15:20:34.246442,0,96,15,96,15,111,111,1701012841,30223
20160808 15:20:34.246442,0,96,15,96,15,111,111,1701012841,30223
20160808 15:20:34.246442,0,96,15,96,15,111,111,1701012841,30223
20160808 15:20:34.246442,0,96,15,96,15,111,111,1701012841,30223
20160808 15:20:34.254254,0,96,15,96,15,111,111,1701012841,30223
20160808 15:20:34.254254,0,96,15,96,15,111,111,1701012841,30223
20160808 15:20:34.254254,0,96,15,96,15,111,111,1701012841,30223
20160808 15:20:34.254254,0,96,15,96,15,111,111,1701012841,30223
20160808 15:20:34.262067,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.262067,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.262067,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.262067,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.262067,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.269880,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.269880,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.269880,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.269880,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.277692,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.277692,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.277692,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.277692,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.277692,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.285504,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.285504,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.285504,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.285504,0,96,15,96,15,111,111,1701012841,30220
20160808 15:20:34.285504,0,96,15,96,15,111,0,1701012841,30220
20160808 15:20:34.293317,0,96,15,96,15,111,0,1701012841,30220
20160808 15:20:34.293317,0,0,0,96,15,111,0,1701012841,30220
20160808 15:20:34.293317,0,0,0,0,0,111,0,1701012841,30220
20160808 15:20:34.293317,0,0,0,0,0,111,0,1701012841,30220
20160808 15:20:34.301130,0,0,0,0,0,111,0,1701012841,30220
20160808 15:20:34.301130,0,96,5,0,0,111,0,1701012841,30220
20160808 15:20:34.301130,0,96,5,96,3,111,0,1701012841,30220
20160808 15:20:34.301130,0,96,5,96,3,101,0,1701012841,30220
20160808 15:20:34.301130,0,96,5,96,3,101,105,1701012841,30220
20160808 15:20:34.308942,0,96,5,96,3,101,105,1701012841,30220
20160808 15:20:34.308942,0,96,5,96,3,101,105,1701012841,30220
20160808 15:20:34.308942,0,96,5,96,4,101,105,1701012841,30220
20160808 15:20:34.308942,0,96,5,96,4,32,105,1701012841,30220
20160808 15:20:34.316754,0,96,5,96,4,32,105,1701012841,30220
20160808 15:20:34.316754,0,96,15,96,4,32,105,1701012841,30220
20160808 15:20:34.316754,0,96,15,96,13,32,105,1701012841,30220
20160808 15:20:34.316754,0,96,15,96,13,109,105,1701012841,30220
20160808 15:20:34.316754,0,96,15,96,13,109,97,1701012841,30220
20160808 15:20:34.324567,0,96,15,96,13,109,97,1701012841,30220
20160808 15:20:34.324567,0,96,4,96,13,109,97,1701012841,30220
20160808 15:20:34.324567,0,96,4,32,0,109,97,1701012841,30220
20160808 15:20:34.324567,0,96,4,32,0,48,97,1701012841,30220
20160808 15:20:34.332380,0,96,4,32,0,48,97,1701012841,30220
20160808 15:20:34.332380,0,48,0,32,0,48,97,1701012841,30220
20160808 15:20:34.332380,0,48,0,32,0,48,97,1701012841,30220
20160808 15:20:34.332380,0,48,0,32,0,48,97,1701012841,30220
20160808 15:20:34.332380,0,48,0,32,0,48,32,1701012841,30220
20160808 15:20:34.340192,0,48,0,32,0,48,32,1701012841,30220
20160808 15:20:34.340192,0,144,4,32,0,48,32,1701012841,30220
20160808 15:20:34.340192,0,144,4,144,4,48,32,1701012841,30220
20160808 15:20:34.340192,0,144,4,144,4,148,32,1701012841,30220
20160808 15:20:34.348004,0,144,4,144,4,148,32,1701012841,30220
20160808 15:20:34.348004,0,96,4,144,4,148,32,1701012841,30220
20160808 15:20:34.348004,0,96,4,0,10,148,32,1701012841,30220
20160808 15:20:34.348004,0,96,4,0,10,0,32,1701012841,30220
20160808 15:20:34.348004,0,96,4,0,10,0,0,1701012841,30220
20160808 15:20:34.355817,0,96,4,0,10,0,0,1701012841,30208
20160808 15:20:34.355817,0,0,0,0,10,0,0,1701012841,30208
20160808 15:20:34.355817,0,0,0,96,4,0,0,1701012841,30208
20160808 15:20:34.355817,0,0,0,96,4,10,0,1701012841,30208
20160808 15:20:34.363630,0,0,0,96,4,10,0,1701012841,30208
20160808 15:20:34.363630,0,0,0,96,4,10,0,1701012841,30208
20160808 15:20:34.363630,0,0,0,0,0,10,0,1701012841,30208
20160808 15:20:34.363630,0,0,0,0,0,0,0,1701012841,30208
20160808 15:20:34.363630,0,0,0,0,0,0,32,1701012841,30208
20160808 15:20:34.371442,0,0,0,0,0,0,32,1701012841,30208
20160808 15:20:34.371442,0,144,8,0,0,0,32,1701012841,30208
20160808 15:20:34.371442,0,144,8,144,8,0,32,1701012841,30208
20160808 15:20:34.371442,0,144,8,144,8,152,32,1701012841,30208
20160808 15:20:34.379254,0,144,8,144,8,152,32,1701012841,30208
20160808 15:20:34.379254,0,96,15,144,8,152,32,1701012841,30208
20160808 15:20:34.379254,0,96,15,48,0,152,32,1701012841,30208
20160808 15:20:34.379254,0,96,15,48,0,0,32,1701012841,30208
20160808 15:20:34.387067,0,96,15,48,0,0,0,1701012841,30208
20160808 15:20:34.387067,0,96,15,48,0,0,0,1701012841,30208
20160808 15:20:34.387067,0,32,0,48,0,0,0,1701012841,30208
20160808 15:20:34.387067,0,32,0,96,15,0,0,1701012841,30208
20160808 15:20:34.387067,0,32,0,96,15,48,0,1701012841,30208
20160808 15:20:34.394880,0,32,0,96,15,48,0,1701012841,30208
20160808 15:20:34.394880,0,0,0,96,15,48,0,1701012841,30208
20160808 15:20:34.394880,0,0,0,0,0,48,0,1701012841,30208
20160808 15:20:34.394880,0,0,0,0,0,32,0,1701012841,30208
20160808 15:20:34.402692,0,0,0,0,0,32,111,1701012841,30208
20160808 15:20:34.402692,0,0,0,0,0,32,111,1701012841,30208
20160808 15:20:34.402692,0,144,12,0,0,32,111,1701012841,30208
20160808 15:20:34.402692,0,144,12,144,12,32,111,1701012841,30208
20160808 15:20:34.402692,0,144,12,144,12,156,111,1701012841,30208
20160808 15:20:34.410504,0,144,12,144,12,156,111,1701012841,30208
20160808 15:20:34.410504,0,48,1,144,12,156,111,1701012841,30208
20160808 15:20:34.410504,0,48,1,0,0,156,111,1701012841,30208
20160808 15:20:34.410504,0,48,1,0,0,157,111,1701012841,30208
20160808 15:20:34.418317,0,48,1,0,0,157,157,1701012841,30208
20160808 15:20:34.418317,0,48,1,0,0,157,157,1701012841,30208
20160808 15:20:34.418317,0,96,3,0,0,157,157,1701012841,30208
20160808 15:20:34.418317,0,96,3,32,0,157,157,1701012841,30208
20160808 15:20:34.418317,0,96,3,32,0,0,157,1701012841,30208
20160808 15:20:34.426130,0,96,3,32,0,0,157,1701012841,30208
20160808 15:20:34.426130,0,0,0,32,0,0,157,1701012841,30208
20160808 15:20:34.426130,0,0,0,96,5,0,157,1701012841,30208
20160808 15:20:34.426130,0,0,0,96,5,99,157,1701012841,30208
20160808 15:20:34.433942,0,0,0,96,5,99,32,1701012841,30223
20160808 15:20:34.433942,0,0,0,96,5,99,32,1701012841,30223
20160808 15:20:34.433942,0,0,0,96,5,99,32,1701012841,30223
20160808 15:20:34.433942,0,0,0,0,0,99,32,1701012841,30223
20160808 15:20:34.433942,0,0,0,0,0,101,32,1701012841,30223
20160808 15:20:34.441754,0,0,0,0,0,101,32,1701012841,30223
20160808 15:20:34.441754,0,0,10,0,0,101,32,1701012841,30223
20160808 15:20:34.441754,0,0,10,160,1,101,32,1701012841,30223
20160808 15:20:34.441754,0,0,10,160,1,161,32,1701012841,30223
20160808 15:20:34.449567,0,0,10,160,1,161,161,1701012841,30220
20160808 15:20:34.449567,0,0,10,160,1,161,161,1701012841,30220
20160808 15:20:34.449567,0,64,9,160,1,161,161,1701012841,30220
20160808 15:20:34.449567,0,64,9,0,10,161,161,1701012841,30220
20160808 15:20:34.449567,0,64,9,0,10,0,161,1701012841,30220
20160808 15:20:34.457380,0,64,9,0,10,0,161,1701012841,30220
20160808 15:20:34.457380,0,0,0,0,10,0,161,1701012841,30220
20160808 15:20:34.457380,0,0,0,96,13,0,161,1701012841,30220
20160808 15:20:34.457380,0,0,0,96,13,73,161,1701012841,30220
20160808 15:20:34.465192,0,0,0,96,13,73,10,1701012841,30220
20160808 15:20:34.465192,0,0,0,96,13,73,10,1701012841,30208
20160808 15:20:34.465192,0,0,0,96,13,73,10,1701012841,30208
20160808 15:20:34.465192,0,0,0,0,0,73,10,1701012841,30208
20160808 15:20:34.465192,0,0,0,0,0,109,10,1701012841,30208
20160808 15:20:34.473004,0,0,0,0,0,109,10,1701012841,30208
20160808 15:20:34.473004,0,0,11,0,0,109,10,1701012841,30208
20160808 15:20:34.473004,0,0,11,160,5,109,10,1701012841,30208
20160808 15:20:34.473004,0,0,11,160,5,165,10,1701012841,30208
20160808 15:20:34.473004,0,0,11,160,5,165,165,1701012841,30208
20160808 15:20:34.480817,0,0,11,160,5,165,165,1701012841,30208
20160808 15:20:34.480817,0,48,0,160,5,165,165,1701012841,30208
20160808 15:20:34.480817,0,48,0,0,11,165,165,1701012841,30208
20160808 15:20:34.480817,0,48,0,0,11,166,165,1701012841,30208
20160808 15:20:34.488630,0,48,0,0,11,166,165,1701012841,30208
20160808 15:20:34.488630,0,96,9,0,11,166,165,1701012841,30208
20160808 15:20:34.488630,0,96,9,112,4,166,165,1701012841,30208
20160808 15:20:34.488630,0,96,9,112,4,48,165,1701012841,30208
20160808 15:20:34.488630,0,96,9,112,4,48,0,1701012841,30208
20160808 15:20:34.496442,0,96,9,112,4,48,0,1701012841,30208
20160808 15:20:34.496442,0,0,0,112,4,48,0,1701012841,30208
20160808 15:20:34.496442,0,0,0,96,9,48,0,1701012841,30208
20160808 15:20:34.496442,0,0,0,96,9,116,0,1701012841,30208
20160808 15:20:34.504254,0,0,0,96,9,116,0,1701012841,30208
20160808 15:20:34.504254,0,160,9,96,9,116,0,1701012841,30208
20160808 15:20:34.504254,0,160,9,160,9,116,0,1701012841,30208
20160808 15:20:34.504254,0,160,9,160,9,169,0,1701012841,30208
20160808 15:20:34.504254,0,160,9,160,9,169,105,1701012841,30208
20160808 15:20:34.512067,0,160,9,160,9,169,105,1701012841,30208
20160808 15:20:34.512067,0,160,10,160,9,169,105,1701012841,30208
20160808 15:20:34.512067,0,160,10,160,10,169,105,1701012841,30208
20160808 15:20:34.512067,0,160,10,160,10,170,105,1701012841,30208
20160808 15:20:34.519880,0,160,10,160,10,170,105,1701012841,30208
20160808 15:20:34.519880,0,96,14,160,10,170,105,1701012841,30208
20160808 15:20:34.519880,0,96,14,0,13,170,105,1701012841,30208
20160808 15:20:34.519880,0,96,14,0,13,0,105,1701012841,30208
20160808 15:20:34.519880,0,96,14,0,13,0,0,1701012841,30208
20160808 15:20:34.527692,0,96,14,0,13,0,0,1701012841,30208
20160808 15:20:34.527692,0,0,0,0,13,0,0,1701012841,30208
20160808 15:20:34.527692,0,0,0,96,4,0,0,1701012841,30208
20160808 15:20:34.527692,0,0,0,96,4,10,0,1701012841,30208
20160808 15:20:34.535504,0,0,0,96,4,10,0,1701012841,30208
20160808 15:20:34.535504,0,0,0,96,4,10,0,1701012841,30208
20160808 15:20:34.535504,0,0,0,0,0,10,0,1701012841,30208
20160808 15:20:34.535504,0,0,0,0,0,0,0,1701012841,30208
20160808 15:20:34.535504,0,0,0,0,0,0,100,1701012841,30208
20160808 15:20:34.543317,0,0,0,0,0,0,100,1701012841,30208
20160808 15:20:34.543317,0,160,14,0,0,0,100,1701012841,30208
20160808 15:20:34.543317,0,160,14,160,14,0,100,1701012841,30208
20160808 15:20:34.543317,0,160,14,160,14,174,100,1701012841,30208
20160808 15:20:34.551130,0,160,14,160,14,174,100,1701012841,30208
20160808 15:20:34.551130,0,112,2,160,14,174,100,1701012841,30208
20160808 15:20:34.551130,0,112,2,32,0,174,100,1701012841,30208
20160808 15:20:34.551130,0,112,2,32,0,0,100,1701012841,30208
20160808 15:20:34.551130,0,112,2,32,0,0,0,1701012841,30208
20160808 15:20:34.558942,0,112,2,32,0,0,0,1701012841,30208
20160808 15:20:34.558942,0,96,4,32,0,0,0,1701012841,30208
20160808 15:20:34.558942,0,96,4,112,2,0,0,1701012841,30208
20160808 15:20:34.558942,0,96,4,112,2,32,0,1701012841,30208
20160808 15:20:34.566754,0,96,4,112,2,32,0,1701012841,30208
20160808 15:20:34.566754,0,0,0,112,2,32,0,1701012841,30208
20160808 15:20:34.566754,0,0,0,0,0,32,0,1701012841,30208
20160808 15:20:34.566754,0,0,0,0,0,100,0,1701012841,30208
20160808 15:20:34.574567,0,0,0,0,0,100,114,1701012841,30208
20160808 15:20:34.574567,0,0,0,0,0,100,114,1701012841,30208
20160808 15:20:34.574567,0,176,2,0,0,100,114,1701012841,30208
20160808 15:20:34.574567,0,176,2,176,2,100,114,1701012841,30208
20160808 15:20:34.574567,0,176,2,176,2,178,114,1701012841,30208
20160808 15:20:34.582380,0,176,2,176,2,178,114,1701012841,30208
20160808 15:20:34.582380,0,48,1,176,2,178,114,1701012841,30208
20160808 15:20:34.582380,0,48,1,0,0,178,114,1701012841,30208
20160808 15:20:34.582380,0,48,1,0,0,179,114,1701012841,30208
20160808 15:20:34.590192,0,48,1,0,0,179,179,1701012841,30208
20160808 15:20:34.590192,0,48,1,0,0,179,179,1701012841,30208
20160808 15:20:34.590192,0,96,1,0,0,179,179,1701012841,30208
20160808 15:20:34.590192,0,96,1,48,0,179,179,1701012841,30208
20160808 15:20:34.590192,0,96,1,48,0,0,179,1701012841,30208
20160808 15:20:34.598004,0,96,1,48,0,0,179,1701012841,30208
20160808 15:20:34.598004,0,0,0,48,0,0,179,1701012841,30208
20160808 15:20:34.598004,0,0,0,80,2,0,179,1701012841,30208
20160808 15:20:34.598004,0,0,0,80,2,97,179,1701012841,30208
20160808 15:20:34.605817,0,0,0,80,2,97,48,1701012841,30208
20160808 15:20:34.605817,0,0,0,80,2,97,48,1701012841,30208
20160808 15:20:34.605817,0,0,0,80,2,97,48,1701012841,30208
20160808 15:20:34.605817,0,0,0,0,0,97,48,1701012841,30208
20160808 15:20:34.605817,0,0,0,0,0,82,48,1701012841,30208
20160808 15:20:34.613630,0,0,0,0,0,82,48,1701012841,30208
20160808 15:20:34.613630,0,0,13,0,0,82,48,1701012841,30208
20160808 15:20:34.613630,0,0,13,176,7,82,48,1701012841,30208
20160808 15:20:34.613630,0,0,13,176,7,183,48,1701012841,30208
20160808 15:20:34.621442,0,0,13,176,7,183,183,1701012841,30223
20160808 15:20:34.621442,0,0,13,176,7,183,183,1701012841,30223
20160808 15:20:34.621442,0,32,0,176,7,183,183,1701012841,30223
20160808 15:20:34.621442,0,32,0,0,13,183,183,1701012841,30223
20160808 15:20:34.621442,0,32,0,0,13,0,183,1701012841,30223
20160808 15:20:34.629254,0,32,0,0,13,0,183,1701012841,30223
20160808 15:20:34.629254,0,0,0,0,13,0,183,1701012841,30223
20160808 15:20:34.629254,0,0,0,96,13,0,183,1701012841,30223
20160808 15:20:34.629254,0,0,0,96,13,73,183,1701012841,30223
20160808 15:20:34.637067,0,0,0,96,13,73,10,1701012841,30220
20160808 15:20:34.637067,0,0,0,96,13,73,10,1701012841,30220
20160808 15:20:34.637067,0,0,0,96,13,73,10,1701012841,30220
20160808 15:20:34.637067,0,0,0,0,0,73,10,1701012841,30220
20160808 15:20:34.637067,0,0,0,0,0,109,10,1701012841,30220
20160808 15:20:34.644880,0,0,0,0,0,109,10,1701012841,30220
20160808 15:20:34.644880,0,0,0,0,0,109,10,1701012841,30220
20160808 15:20:34.644880,0,0,0,176,11,109,10,1701012841,30220
20160808 15:20:34.644880,0,0,0,176,11,187,10,1701012841,30220
20160808 15:20:34.652692,0,0,0,176,11,187,187,1701012841,30220
20160808 15:20:34.652692,0,0,0,176,11,187,187,1701012841,30220
20160808 15:20:34.652692,0,32,0,176,11,187,187,1701012841,30220
20160808 15:20:34.652692,0,32,0,0,0,187,187,1701012841,30220
20160808 15:20:34.652692,0,32,0,0,0,188,187,1701012841,30220
20160808 15:20:34.660504,0,32,0,0,0,188,187,1701012841,30220
20160808 15:20:34.660504,0,96,5,0,0,188,187,1701012841,30220
20160808 15:20:34.660504,0,96,5,96,5,188,187,1701012841,30220
20160808 15:20:34.660504,0,96,5,96,5,32,187,1701012841,30220
20160808 15:20:34.660504,0,96,5,96,5,32,0,1701012841,30220
20160808 15:20:34.668317,0,96,5,96,5,32,0,1701012841,30220
20160808 15:20:34.668317,0,0,0,96,5,32,0,1701012841,30220
20160808 15:20:34.668317,0,0,0,96,5,32,0,1701012841,30220
20160808 15:20:34.668317,0,0,0,96,5,101,0,1701012841,30220
20160808 15:20:34.676130,0,0,0,96,5,101,0,1701012841,30220
20160808 15:20:34.676130,0,176,15,96,5,101,0,1701012841,30220
20160808 15:20:34.676130,0,176,15,176,15,101,0,1701012841,30220
20160808 15:20:34.676130,0,176,15,176,15,191,0,1701012841,30220
20160808 15:20:34.676130,0,176,15,176,15,191,101,1701012841,30220
20160808 15:20:34.683942,0,176,15,176,15,191,101,1701012841,30220
20160808 15:20:34.683942,0,96,3,176,15,191,101,1701012841,30220
20160808 15:20:34.683942,0,96,3,96,11,191,101,1701012841,30220
20160808 15:20:34.683942,0,96,3,96,11,48,101,1701012841,30220
20160808 15:20:34.691754,0,96,3,96,11,48,101,1701012841,30220
20160808 15:20:34.691754,0,0,0,96,11,48,101,1701012841,30220
20160808 15:20:34.691754,0,0,0,0,0,48,101,1701012841,30220
20160808 15:20:34.691754,0,0,0,0,0,99,101,1701012841,30220
20160808 15:20:34.691754,0,0,0,0,0,99,107,1701012841,30220
20160808 15:20:34.699567,0,0,0,0,0,99,107,1701012841,30220
20160808 15:20:34.699567,0,192,2,0,0,99,107,1701012841,30220
20160808 15:20:34.699567,0,192,2,192,2,99,107,1701012841,30220
20160808 15:20:34.699567,0,192,2,192,2,194,107,1701012841,30220
20160808 15:20:34.707380,0,192,2,192,2,194,107,1701012841,30220
20160808 15:20:34.707380,0,64,3,192,2,194,107,1701012841,30220
20160808 15:20:34.707380,0,64,3,0,0,194,107,1701012841,30220
20160808 15:20:34.707380,0,64,3,0,0,195,107,1701012841,30220
20160808 15:20:34.707380,0,64,3,0,0,195,195,1701012841,30220
20160808 15:20:34.715192,0,64,3,0,0,195,195,1701012841,30220
20160808 15:20:34.715192,0,96,13,0,0,195,195,1701012841,30220
20160808 15:20:34.715192,0,96,13,64,3,195,195,1701012841,30220
20160808 15:20:34.715192,0,96,13,64,3,0,195,1701012841,30220
20160808 15:20:34.723004,0,96,13,64,3,0,195,1701012841,30220
20160808 15:20:34.723004,0,0,0,64,3,0,195,1701012841,30220
20160808 15:20:34.723004,0,0,0,0,0,0,195,1701012841,30220
20160808 15:20:34.723004,0,0,0,0,0,109,195,1701012841,30220
20160808 15:20:34.723004,0,0,0,0,0,109,67,1701012841,30220
20160808 15:20:34.730817,0,0,0,0,0,109,67,1701012841,30208
20160808 15:20:34.730817,0,192,6,0,0,109,67,1701012841,30208
20160808 15:20:34.730817,0,192,6,192,6,109,67,1701012841,30208
20160808 15:20:34.730817,0,192,6,192,6,198,67,1701012841,30208
20160808 15:20:34.738630,0,192,6,192,6,198,67,1701012841,30208
20160808 15:20:34.738630,0,32,0,192,6,198,67,1701012841,30208
20160808 15:20:34.738630,0,32,0,192,7,198,67,1701012841,30208
20160808 15:20:34.738630,0,32,0,192,7,199,67,1701012841,30208
20160808 15:20:34.738630,0,32,0,192,7,199,199,1701012841,30208
20160808 15:20:34.746442,0,32,0,192,7,199,199,1701012841,30208
20160808 15:20:34.746442,0,32,0,192,7,199,199,1701012841,30208
20160808 15:20:34.746442,0,32,0,32,0,199,199,1701012841,30208
20160808 15:20:34.746442,0,32,0,32,0,0,199,1701012841,30208
20160808 15:20:34.754254,0,32,0,32,0,0,199,1701012841,30208
20160808 15:20:34.754254,0,0,0,32,0,0,199,1701012841,30208
20160808 15:20:34.754254,0,0,0,112,6,0,199,1701012841,30208
20160808 15:20:34.754254,0,0,0,112,6,32,199,1701012841,30208
20160808 15:20:34.762067,0,0,0,112,6,32,32,1701012841,30208
20160808 15:20:34.762067,0,0,0,112,6,32,32,1701012841,30208
20160808 15:20:34.762067,0,0,0,112,6,32,32,1701012841,30208
20160808 15:20:34.762067,0,0,0,0,0,32,32,1701012841,30208
20160808 15:20:34.762067,0,0,0,0,0,118,32,1701012841,30208
20160808 15:20:34.769880,0,0,0,0,0,118,32,1701012841,30208
20160808 15:20:34.769880,0,192,11,0,0,118,32,1701012841,30208
20160808 15:20:34.769880,0,192,11,192,11,118,32,1701012841,30208
20160808 15:20:34.769880,0,192,11,192,11,203,32,1701012841,30208
20160808 15:20:34.777692,0,192,11,192,11,203,203,1701012841,30208
20160808 15:20:34.777692,0,192,11,192,11,203,203,1701012841,30208
20160808 15:20:34.777692,0,0,10,192,11,203,203,1701012841,30208
20160808 15:20:34.777692,0,0,10,0,0,203,203,1701012841,30208
20160808 15:20:34.777692,0,0,10,0,0,0,203,1701012841,30208
20160808 15:20:34.785504,0,0,10,0,0,0,203,1701012841,30208
20160808 15:20:34.785504,0,0,0,0,0,0,203,1701012841,30208
20160808 15:20:34.785504,0,0,0,96,4,0,203,1701012841,30208
20160808 15:20:34.785504,0,0,0,96,4,10,203,1701012841,30208
20160808 15:20:34.793317,0,0,0,96,4,10,0,1701012841,30208
20160808 15:20:34.793317,0,0,0,96,4,10,0,1701012841,30208
20160808 15:20:34.793317,0,0,0,96,4,10,0,1701012841,30208
