time,status,x,y,z
20160810 15:44:16.236563,0,113,113,113
20160810 15:44:16.244376,0,114,114,114
20160810 15:44:16.252189,0,115,115,115
20160810 15:44:16.260001,0,116,116,116
20160810 15:44:16.267813,0,117,117,117
20160810 15:44:16.275626,0,118,118,118
20160810 15:44:16.283439,0,119,119,119
20160810 15:44:16.291251,0,120,120,120
20160810 15:44:16.299063,0,121,121,121
20160810 15:44:16.306876,0,122,122,122
20160810 15:44:16.314689,0,123,123,123
20160810 15:44:16.322501,0,124,124,124
20160810 15:44:16.330313,0,125,125,125
20160810 15:44:16.338126,0,126,126,126
20160810 15:44:16.345939,0,127,127,127
20160810 15:44:16.353751,0,128,128,128
20160810 15:44:16.361563,0,129,129,129
20160810 15:44:16.369376,0,130,130,130
20160810 15:44:16.377189,0,131,131,131
20160810 15:44:16.385001,0,132,132,132
20160810 15:44:16.392813,0,133,133,133
20160810 15:44:16.400626,0,134,134,134
20160810 15:44:16.408439,0,135,135,135
20160810 15:44:16.416251,0,136,136,136
20160810 15:44:16.424063,0,137,137,137
20160810 15:44:16.431876,0,138,138,138
20160810 15:44:16.439689,0,139,139,139
20160810 15:44:16.447501,0,140,140,140
20160810 15:44:16.455313,0,141,141,141
20160810 15:44:16.463126,0,142,142,142
20160810 15:44:16.470939,0,143,143,143
20160810 15:44:16.478751,0,144,144,144
20160810 15:44:16.486563,0,145,145,145
20160810 15:44:16.494376,0,146,146,146
20160810 15:44:16.502189,0,147,147,147
20160810 15:44:16.510001,0,148,148,148
20160810 15:44:16.517813,0,149,149,149
20160810 15:44:16.525626,0,150,150,150
20160810 15:44:16.533439,0,151,151,151
20160810 15:44:16.541251,0,152,152,152
20160810 15:44:16.549063,0,153,153,153
20160810 15:44:16.556876,0,154,154,154
20160810 15:44:16.564689,0,155,155,155
20160810 15:44:16.572501,0,156,156,156
20160810 15:44:16.580313,0,157,157,157
20160810 15:44:16.588126,0,158,158,158
20160810 15:44:16.595939,0,159,159,159
20160810 15:44:16.603751,0,160,160,160
20160810 15:44:16.611563,0,161,161,161
20160810 15:44:16.619376,0,162,162,162
20160810 15:44:16.627189,0,163,163,163
20160810 15:44:16.635001,0,164,164,164
20160810 15:44:16.642813,0,165,165,165
20160810 15:44:16.650626,0,166,166,166
20160810 15:44:16.658439,0,167,167,167
20160810 15:44:16.666251,0,168,168,168
20160810 15:44:16.674063,0,169,169,169
20160810 15:44:16.681876,0,170,170,170
20160810 15:44:16.689689,0,171,171,171
20160810 15:44:16.697501,0,172,172,172
20160810 15:44:16.705313,0,173,173,173
20160810 15:44:16.713126,0,174,174,174
20160810 15:44:16.720939,0,175,175,175
20160810 15:44:16.728751,0,176,176,176
20160810 15:44:16.736563,0,177,177,177
20160810 15:44:16.744376,0,178,178,178
20160810 15:44:16.752189,0,179,179,179
20160810 15:44:16.760001,0,180,180,180
20160810 15:44:16.767813,0,181,181,181
20160810 15:44:16.775626,0,182,182,182
20160810 15:44:16.783439,0,183,183,183
20160810 15:44:16.791251,0,184,184,184
20160810 15:44:16.799063,0,185,185,185
20160810 15:44:16.806876,0,186,186,186
20160810 15:44:16.814689,0,187,187,187
20160810 15:44:16.822501,0,188,188,188
20160810 15:44:16.830313,0,189,189,189
20160810 15:44:16.838126,0,190,190,190
20160810 15:44:16.845939,0,191,191,191
20160810 15:44:16.853751,0,192,192,192
20160810 15:44:16.861563,0,193,193,193
20160810 15:44:16.869376,0,194,194,194
20160810 15:44:16.877189,0,195,195,195
20160810 15:44:16.885001,0,196,196,196
20160810 15:44:16.892813,0,197,197,197
20160810 15:44:16.900626,0,198,198,198
20160810 15:44:16.908439,0,199,199,199
20160810 15:44:16.916251,0,200,200,200
20160810 15:44:16.924063,0,201,201,201
20160810 15:44:16.931876,0,202,202,202
20160810 15:44:16.939689,0,203,203,203
20160810 15:44:16.947501,0,204,204,204
20160810 15:44:16.955313,0,205,205,205
20160810 15:44:16.963126,0,206,206,206
20160810 15:44:16.970939,0,207,207,207
20160810 15:44:16.978751,0,208,208,208
20160810 15:44:16.986563,0,209,209,209
20160810 15:44:16.994376,0,210,210,210
20160810 15:44:17.002189,0,211,211,211
20160810 15:44:17.010001,0,212,212,212
20160810 15:44:17.017813,0,213,213,213
20160810 15:44:17.025626,0,214,214,214
20160810 15:44:17.033439,0,215,215,215
20160810 15:44:17.041251,0,216,216,216
20160810 15:44:17.049063,0,217,217,217
20160810 15:44:17.056876,0,218,218,218
20160810 15:44:17.064689,0,219,219,219
20160810 15:44:17.072501,0,220,220,220
20160810 15:44:17.080313,0,221,221,221
20160810 15:44:17.088126,0,222,222,222
20160810 15:44:17.095939,0,223,223,223
20160810 15:44:17.103751,0,224,224,224
20160810 15:44:17.111563,0,225,225,225
20160810 15:44:17.119376,0,226,226,226
20160810 15:44:17.127189,0,227,227,227
20160810 15:44:17.135001,0,228,228,228
20160810 15:44:17.142813,0,229,229,229
20160810 15:44:17.150626,0,230,230,230
20160810 15:44:17.158439,0,231,231,231
20160810 15:44:17.166251,0,232,232,232
20160810 15:44:17.174063,0,233,233,233
20160810 15:44:17.181876,0,234,234,234
20160810 15:44:17.189689,0,235,235,235
20160810 15:44:17.197501,0,236,236,236
20160810 15:44:17.205313,0,237,237,237
20160810 15:44:17.213126,0,238,238,238
20160810 15:44:17.220939,0,239,239,239
20160810 15:44:17.228751,0,240,240,240
20160810 15:44:17.236563,0,241,241,241
20160810 15:44:17.244376,0,242,242,242
20160810 15:44:17.252189,0,243,243,243
20160810 15:44:17.260001,0,244,244,244
20160810 15:44:17.267813,0,245,245,245
20160810 15:44:17.275626,0,246,246,246
20160810 15:44:17.283439,0,247,247,247
20160810 15:44:17.291251,0,248,248,248
20160810 15:44:17.299063,0,249,249,249
20160810 15:44:17.306876,0,250,250,250
20160810 15:44:17.314689,0,251,251,251
20160810 15:44:17.322501,0,252,252,252
20160810 15:44:17.330313,0,253,253,253
20160810 15:44:17.338126,0,254,254,254
20160810 15:44:17.345939,0,255,255,255
20160810 15:44:17.353751,0,256,256,256
20160810 15:44:17.361563,0,257,257,257
20160810 15:44:17.369376,0,258,258,258
20160810 15:44:17.377189,0,259,259,259
20160810 15:44:17.385001,0,260,260,260
20160810 15:44:17.392813,0,261,261,261
20160810 15:44:17.400626,0,262,262,262
20160810 15:44:17.408439,0,263,263,263
20160810 15:44:17.416251,0,264,264,264
20160810 15:44:17.424063,0,265,265,265
20160810 15:44:17.431876,0,266,266,266
20160810 15:44:17.439689,0,267,267,267
20160810 15:44:17.447501,0,268,268,268
20160810 15:44:17.455313,0,269,269,269
20160810 15:44:17.463126,0,270,270,270
20160810 15:44:17.470939,0,271,271,271
20160810 15:44:17.478751,0,272,272,272
20160810 15:44:17.486563,0,273,273,273
20160810 15:44:17.494376,0,274,274,274
20160810 15:44:17.502189,0,275,275,275
20160810 15:44:17.510001,0,276,276,276
20160810 15:44:17.517813,0,277,277,277
20160810 15:44:17.525626,0,278,278,278
20160810 15:44:17.533439,0,279,279,279
20160810 15:44:17.541251,0,280,280,280
20160810 15:44:17.549063,0,281,281,281
20160810 15:44:17.556876,0,282,282,282
20160810 15:44:17.564689,0,283,283,283
20160810 15:44:17.572501,0,284,284,284
20160810 15:44:17.580313,0,285,285,285
20160810 15:44:17.588126,0,286,286,286
20160810 15:44:17.595939,0,287,287,287
20160810 15:44:17.603751,0,288,288,288
20160810 15:44:17.611563,0,289,289,289
20160810 15:44:17.619376,0,290,290,290
20160810 15:44:17.627189,0,291,291,291
20160810 15:44:17.635001,0,292,292,292
20160810 15:44:17.642813,0,293,293,293
20160810 15:44:17.650626,0,294,294,294
20160810 15:44:17.658439,0,295,295,295
20160810 15:44:17.666251,0,296,296,296
20160810 15:44:17.674063,0,297,297,297
20160810 15:44:17.681876,0,298,298,298
20160810 15:44:17.689689,0,299,299,299
20160810 15:44:17.697501,0,300,300,300
20160810 15:44:17.705313,0,301,301,301
20160810 15:44:17.713126,0,302,302,302
20160810 15:44:17.720939,0,303,303,303
20160810 15:44:17.728751,0,304,304,304
20160810 15:44:17.736563,0,305,305,305
20160810 15:44:17.744376,0,306,306,306
20160810 15:44:17.752189,0,307,307,307
20160810 15:44:17.760001,0,308,308,308
20160810 15:44:17.767813,0,309,309,309
20160810 15:44:17.775626,0,310,310,310
20160810 15:44:17.783439,0,311,311,311
20160810 15:44:17.791251,0,312,312,312
20160810 15:44:17.799063,0,313,313,313
20160810 15:44:17.806876,0,314,314,314
20160810 15:44:17.814689,0,315,315,315
20160810 15:44:17.822501,0,316,316,316
20160810 15:44:17.830313,0,317,317,317
20160810 15:44:17.838126,0,318,318,318
20160810 15:44:17.845939,0,319,319,319
20160810 15:44:17.853751,0,320,320,320
20160810 15:44:17.861563,0,321,321,321
20160810 15:44:17.869376,0,322,322,322
20160810 15:44:17.877189,0,323,323,323
20160810 15:44:17.885001,0,324,324,324
20160810 15:44:17.892813,0,325,325,325
20160810 15:44:17.900626,0,326,326,326
20160810 15:44:17.908439,0,327,327,327
20160810 15:44:17.916251,0,328,328,328
20160810 15:44:17.924063,0,329,329,329
20160810 15:44:17.931876,0,330,330,330
20160810 15:44:17.939689,0,331,331,331
20160810 15:44:17.947501,0,332,332,332
20160810 15:44:17.955313,0,333,333,333
20160810 15:44:17.963126,0,334,334,334
20160810 15:44:17.970939,0,335,335,335
20160810 15:44:17.978751,0,336,336,336
20160810 15:44:17.986563,0,337,337,337
20160810 15:44:17.994376,0,338,338,338
20160810 15:44:18.002189,0,339,339,339
20160810 15:44:18.010001,0,340,340,340
20160810 15:44:18.017813,0,341,341,341
20160810 15:44:18.025626,0,342,342,342
20160810 15:44:18.033439,0,343,343,343
20160810 15:44:18.041251,0,344,344,344
20160810 15:44:18.049063,0,345,345,345
20160810 15:44:18.056876,0,346,346,346
20160810 15:44:18.064689,0,347,347,347
20160810 15:44:18.072501,0,348,348,348
20160810 15:44:18.080313,0,349,349,349
20160810 15:44:18.088126,0,350,350,350
20160810 15:44:18.095939,0,351,351,351
20160810 15:44:18.103751,0,352,352,352
20160810 15:44:18.111563,0,353,353,353
20160810 15:44:18.119376,0,354,354,354
20160810 15:44:18.127189,0,355,355,355
20160810 15:44:18.135001,0,356,356,356
20160810 15:44:18.142813,0,357,357,357
20160810 15:44:18.150626,0,358,358,358
20160810 15:44:18.158439,0,359,359,359
20160810 15:44:18.166251,0,360,360,360
20160810 15:44:18.174063,0,361,361,361
20160810 15:44:18.181876,0,362,362,362
20160810 15:44:18.189689,0,363,363,363
20160810 15:44:18.197501,0,364,364,364
20160810 15:44:18.205313,0,365,365,365
20160810 15:44:18.213126,0,366,366,366
20160810 15:44:18.220939,0,367,367,367
20160810 15:44:18.228751,0,368,368,368
20160810 15:44:18.236563,0,369,369,369
20160810 15:44:18.244376,0,370,370,370
20160810 15:44:18.252189,0,371,371,371
20160810 15:44:18.260001,0,372,372,372
20160810 15:44:18.267813,0,373,373,373
20160810 15:44:18.275626,0,374,374,374
20160810 15:44:18.283439,0,375,375,375
20160810 15:44:18.291251,0,376,376,376
20160810 15:44:18.299063,0,377,377,377
20160810 15:44:18.306876,0,378,378,378
20160810 15:44:18.314689,0,379,379,379
20160810 15:44:18.322501,0,380,380,380
20160810 15:44:18.330313,0,381,381,381
20160810 15:44:18.338126,0,382,382,382
20160810 15:44:18.345939,0,383,383,383
20160810 15:44:18.353751,0,384,384,384
20160810 15:44:18.361563,0,385,385,385
20160810 15:44:18.369376,0,386,386,386
20160810 15:44:18.377189,0,387,387,387
20160810 15:44:18.385001,0,388,388,388
20160810 15:44:18.392813,0,389,389,389
20160810 15:44:18.400626,0,390,390,390
20160810 15:44:18.408439,0,391,391,391
20160810 15:44:18.416251,0,392,392,392
20160810 15:44:18.424063,0,393,393,393
20160810 15:44:18.431876,0,394,394,394
20160810 15:44:18.439689,0,395,395,395
20160810 15:44:18.447501,0,396,396,396
20160810 15:44:18.455313,0,397,397,397
20160810 15:44:18.463126,0,398,398,398
20160810 15:44:18.470939,0,399,399,399
20160810 15:44:18.478751,0,400,400,400
20160810 15:44:18.486563,0,401,401,401
20160810 15:44:18.494376,0,402,402,402
20160810 15:44:18.502189,0,403,403,403
20160810 15:44:18.510001,0,404,404,404
20160810 15:44:18.517813,0,405,405,405
20160810 15:44:18.525626,0,406,406,406
20160810 15:44:18.533439,0,407,407,407
20160810 15:44:18.541251,0,408,408,408
20160810 15:44:18.549063,0,409,409,409
20160810 15:44:18.556876,0,410,410,410
20160810 15:44:18.564689,0,411,411,411
20160810 15:44:18.572501,0,412,412,412
20160810 15:44:18.580313,0,413,413,413
20160810 15:44:18.588126,0,414,414,414
20160810 15:44:18.595939,0,415,415,415
20160810 15:44:18.603751,0,416,416,416
20160810 15:44:18.611563,0,417,417,417
20160810 15:44:18.619376,0,418,418,418
20160810 15:44:18.627189,0,419,419,419
20160810 15:44:18.635001,0,420,420,420
20160810 15:44:18.642813,0,421,421,421
20160810 15:44:18.650626,0,422,422,422
20160810 15:44:18.658439,0,423,423,423
20160810 15:44:18.666251,0,424,424,424
20160810 15:44:18.674063,0,425,425,425
20160810 15:44:18.681876,0,426,426,426
20160810 15:44:18.689689,0,427,427,427
20160810 15:44:18.697501,0,428,428,428
20160810 15:44:18.705313,0,429,429,429
20160810 15:44:18.713126,0,430,430,430
20160810 15:44:18.720939,0,431,431,431
20160810 15:44:18.728751,0,432,432,432
20160810 15:44:18.736563,0,433,433,433
20160810 15:44:18.744376,0,434,434,434
20160810 15:44:18.752189,0,435,435,435
20160810 15:44:18.760001,0,436,436,436
20160810 15:44:18.767813,0,437,437,437
20160810 15:44:18.775626,0,438,438,438
20160810 15:44:18.783439,0,439,439,439
20160810 15:44:18.791251,0,440,440,440
20160810 15:44:18.799063,0,441,441,441
20160810 15:44:18.806876,0,442,442,442
20160810 15:44:18.814689,0,443,443,443
20160810 15:44:18.822501,0,444,444,444
20160810 15:44:18.830313,0,445,445,445
20160810 15:44:18.838126,0,446,446,446
20160810 15:44:18.845939,0,447,447,447
20160810 15:44:18.853751,0,448,448,448
20160810 15:44:18.861563,0,449,449,449
20160810 15:44:18.869376,0,450,450,450
20160810 15:44:18.877189,0,451,451,451
20160810 15:44:18.885001,0,452,452,452
20160810 15:44:18.892813,0,453,453,453
20160810 15:44:18.900626,0,454,454,454
20160810 15:44:18.908439,0,455,455,455
20160810 15:44:18.916251,0,456,456,456
20160810 15:44:18.924063,0,457,457,457
20160810 15:44:18.931876,0,458,458,458
20160810 15:44:18.939689,0,459,459,459
20160810 15:44:18.947501,0,460,460,460
20160810 15:44:18.955313,0,461,461,461
20160810 15:44:18.963126,0,462,462,462
20160810 15:44:18.970939,0,463,463,463
20160810 15:44:18.978751,0,464,464,464
20160810 15:44:18.986563,0,465,465,465
20160810 15:44:18.994376,0,466,466,466
20160810 15:44:19.002189,0,467,467,467
20160810 15:44:19.010001,0,468,468,468
20160810 15:44:19.017813,0,469,469,469
20160810 15:44:19.025626,0,470,470,470
20160810 15:44:19.033439,0,471,471,471
20160810 15:44:19.041251,0,472,472,472
20160810 15:44:19.049063,0,473,473,473
20160810 15:44:19.056876,0,474,474,474
20160810 15:44:19.064689,0,475,475,475
20160810 15:44:19.072501,0,476,476,476
20160810 15:44:19.080313,0,477,477,477
20160810 15:44:19.088126,0,478,478,478
20160810 15:44:19.095939,0,479,479,479
20160810 15:44:19.103751,0,480,480,480
20160810 15:44:19.111563,0,481,481,481
20160810 15:44:19.119376,0,482,482,482
20160810 15:44:19.127189,0,483,483,483
20160810 15:44:19.135001,0,484,484,484
20160810 15:44:19.142813,0,485,485,485
20160810 15:44:19.150626,0,486,486,486
20160810 15:44:19.158439,0,487,487,487
20160810 15:44:19.166251,0,488,488,488
20160810 15:44:19.174063,0,489,489,489
20160810 15:44:19.181876,0,490,490,490
20160810 15:44:19.189689,0,491,491,491
20160810 15:44:19.197501,0,492,492,492
20160810 15:44:19.205313,0,493,493,493
20160810 15:44:19.213126,0,494,494,494
20160810 15:44:19.220939,0,495,495,495
20160810 15:44:19.228751,0,496,496,496
20160810 15:44:19.236563,0,497,497,497
20160810 15:44:19.244376,0,498,498,498
20160810 15:44:19.252189,0,499,499,499
20160810 15:44:19.260001,0,500,500,500
20160810 15:44:19.267813,0,501,501,501
20160810 15:44:19.275626,0,502,502,502
20160810 15:44:19.283439,0,503,503,503
20160810 15:44:19.291251,0,504,504,504
20160810 15:44:19.299063,0,505,505,505
20160810 15:44:19.306876,0,506,506,506
20160810 15:44:19.314689,0,507,507,507
20160810 15:44:19.322501,0,508,508,508
20160810 15:44:19.330313,0,509,509,509
20160810 15:44:19.338126,0,510,510,510
20160810 15:44:19.345939,0,511,511,511
20160810 15:44:19.353751,0,512,512,512
20160810 15:44:19.361563,0,513,513,513
20160810 15:44:19.369376,0,514,514,514
20160810 15:44:19.377189,0,515,515,515
20160810 15:44:19.385001,0,516,516,516
20160810 15:44:19.392813,0,517,517,517
20160810 15:44:19.400626,0,518,518,518
20160810 15:44:19.408439,0,519,519,519
20160810 15:44:19.416251,0,520,520,520
20160810 15:44:19.424063,0,521,521,521
20160810 15:44:19.431876,0,522,522,522
20160810 15:44:19.439689,0,523,523,523
20160810 15:44:19.447501,0,524,524,524
20160810 15:44:19.455313,0,525,525,525
20160810 15:44:19.463126,0,526,526,526
20160810 15:44:19.470939,0,527,527,527
20160810 15:44:19.478751,0,528,528,528
20160810 15:44:19.486563,0,529,529,529
20160810 15:44:19.494376,0,530,530,530
20160810 15:44:19.502189,0,531,531,531
20160810 15:44:19.510001,0,532,532,532
20160810 15:44:19.517813,0,533,533,533
20160810 15:44:19.525626,0,534,534,534
20160810 15:44:19.533439,0,535,535,535
20160810 15:44:19.541251,0,536,536,536
20160810 15:44:19.549063,0,537,537,537
20160810 15:44:19.556876,0,538,538,538
20160810 15:44:19.564689,0,539,539,539
20160810 15:44:19.572501,0,540,540,540
20160810 15:44:19.580313,0,541,541,541
20160810 15:44:19.588126,0,542,542,542
20160810 15:44:19.595939,0,543,543,543
20160810 15:44:19.603751,0,544,544,544
20160810 15:44:19.611563,0,545,545,545
20160810 15:44:19.619376,0,546,546,546
20160810 15:44:19.627189,0,547,547,547
20160810 15:44:19.635001,0,548,548,548
20160810 15:44:19.642813,0,549,549,549
20160810 15:44:19.650626,0,550,550,550
20160810 15:44:19.658439,0,551,551,551
20160810 15:44:19.666251,0,552,552,552
20160810 15:44:19.674063,0,553,553,553
20160810 15:44:19.681876,0,554,554,554
20160810 15:44:19.689689,0,555,555,555
20160810 15:44:19.697501,0,556,556,556
20160810 15:44:19.705313,0,557,557,557
20160810 15:44:19.713126,0,558,558,558
20160810 15:44:19.720939,0,559,559,559
20160810 15:44:19.728751,0,560,560,560
20160810 15:44:19.736563,0,561,561,561
20160810 15:44:19.744376,0,562,562,562
20160810 15:44:19.752189,0,563,563,563
20160810 15:44:19.760001,0,564,564,564
20160810 15:44:19.767813,0,565,565,565
20160810 15:44:19.775626,0,566,566,566
20160810 15:44:19.783439,0,567,567,567
20160810 15:44:19.791251,0,568,568,568
20160810 15:44:19.799063,0,569,569,569
20160810 15:44:19.806876,0,570,570,570
20160810 15:44:19.814689,0,571,571,571
20160810 15:44:19.822501,0,572,572,572
20160810 15:44:19.830313,0,573,573,573
20160810 15:44:19.838126,0,574,574,574
20160810 15:44:19.845939,0,575,575,575
20160810 15:44:19.853751,0,576,576,576
20160810 15:44:19.861563,0,577,577,577
20160810 15:44:19.869376,0,578,578,578
20160810 15:44:19.877189,0,579,579,579
20160810 15:44:19.885001,0,580,580,580
20160810 15:44:19.892813,0,581,581,581
20160810 15:44:19.900626,0,582,582,582
20160810 15:44:19.908439,0,583,583,583
20160810 15:44:19.916251,0,584,584,584
20160810 15:44:19.924063,0,585,585,585
20160810 15:44:19.931876,0,586,586,586
20160810 15:44:19.939689,0,587,587,587
20160810 15:44:19.947501,0,588,588,588
20160810 15:44:19.955313,0,589,589,589
20160810 15:44:19.963126,0,590,590,590
20160810 15:44:19.970939,0,591,591,591
20160810 15:44:19.978751,0,592,592,592
20160810 15:44:19.986563,0,593,593,593
20160810 15:44:19.994376,0,594,594,594
20160810 15:44:20.002189,0,595,595,595
20160810 15:44:20.010001,0,596,596,596
20160810 15:44:20.017813,0,597,597,597
20160810 15:44:20.025626,0,598,598,598
20160810 15:44:20.033439,0,599,599,599
20160810 15:44:20.041251,0,600,600,600
20160810 15:44:20.049063,0,601,601,601
20160810 15:44:20.056876,0,602,602,602
20160810 15:44:20.064689,0,603,603,603
20160810 15:44:20.072501,0,604,604,604
20160810 15:44:20.080313,0,605,605,605
20160810 15:44:20.088126,0,606,606,606
20160810 15:44:20.095939,0,607,607,607
20160810 15:44:20.103751,0,608,608,608
20160810 15:44:20.111563,0,609,609,609
20160810 15:44:20.119376,0,610,610,610
20160810 15:44:20.127189,0,611,611,611
20160810 15:44:20.135001,0,612,612,612
20160810 15:44:20.142813,0,613,613,613
20160810 15:44:20.150626,0,614,614,614
20160810 15:44:20.158439,0,615,615,615
20160810 15:44:20.166251,0,616,616,616
20160810 15:44:20.174063,0,617,617,617
20160810 15:44:20.181876,0,618,618,618
20160810 15:44:20.189689,0,619,619,619
20160810 15:44:20.197501,0,620,620,620
20160810 15:44:20.205313,0,621,621,621
20160810 15:44:20.213126,0,622,622,622
20160810 15:44:20.220939,0,623,623,623
20160810 15:44:20.228751,0,624,624,624
20160810 15:44:20.236563,0,625,625,625
20160810 15:44:20.244376,0,626,626,626
20160810 15:44:20.252189,0,627,627,627
20160810 15:44:20.260001,0,628,628,628
20160810 15:44:20.267813,0,629,629,629
20160810 15:44:20.275626,0,630,630,630
20160810 15:44:20.283439,0,631,631,631
20160810 15:44:20.291251,0,632,632,632
20160810 15:44:20.299063,0,633,633,633
20160810 15:44:20.306876,0,634,634,634
20160810 15:44:20.314689,0,635,635,635
20160810 15:44:20.322501,0,636,636,636
20160810 15:44:20.330313,0,637,637,637
20160810 15:44:20.338126,0,638,638,638
20160810 15:44:20.345939,0,639,639,639
20160810 15:44:20.353751,0,640,640,640
20160810 15:44:20.361563,0,641,641,641
20160810 15:44:20.369376,0,642,642,642
20160810 15:44:20.377189,0,643,643,643
20160810 15:44:20.385001,0,644,644,644
20160810 15:44:20.392813,0,645,645,645
20160810 15:44:20.400626,0,646,646,646
20160810 15:44:20.408439,0,647,647,647
20160810 15:44:20.416251,0,648,648,648
20160810 15:44:20.424063,0,649,649,649
20160810 15:44:20.431876,0,650,650,650
20160810 15:44:20.439689,0,651,651,651
20160810 15:44:20.447501,0,652,652,652
20160810 15:44:20.455313,0,653,653,653
20160810 15:44:20.463126,0,654,654,654
20160810 15:44:20.470939,0,655,655,655
20160810 15:44:20.478751,0,656,656,656
20160810 15:44:20.486563,0,657,657,657
20160810 15:44:20.494376,0,658,658,658
20160810 15:44:20.502189,0,659,659,659
20160810 15:44:20.510001,0,660,660,660
20160810 15:44:20.517813,0,661,661,661
20160810 15:44:20.525626,0,662,662,662
20160810 15:44:20.533439,0,663,663,663
20160810 15:44:20.541251,0,664,664,664
20160810 15:44:20.549063,0,665,665,665
20160810 15:44:20.556876,0,666,666,666
