time,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160827 16:10:46.879829,0,160,8,0,1,0,0,23916801,27889
20160827 16:10:46.879829,0,0,1,96,12,241,0,14,43265
20160827 16:10:46.879829,0,0,0,0,0,1,108,4060179698,364
20160827 16:10:46.879829,0,240,2,0,0,0,0,961025,0
20160827 16:10:46.879829,0,0,1,96,12,243,1,1827864940,62208
20160827 16:10:46.879829,0,0,0,0,0,0,14,2868969472,364
20160827 16:10:46.879829,0,240,4,0,1,108,244,23917568,0
20160827 16:10:46.879829,0,0,0,0,14,172,1,364,62721
20160827 16:10:46.879829,0,96,12,240,5,1,108,4110417920,14
20160827 16:10:46.879829,0,160,13,0,1,0,0,23918081,27894
20160827 16:10:46.879829,0,0,1,96,12,246,0,14,44545
20160827 16:10:46.879829,0,0,0,0,0,1,108,4144065783,364
20160827 16:10:46.879829,0,240,7,0,0,0,0,962305,0
20160827 16:10:46.879829,0,0,1,96,12,248,1,1828192620,63488
20160827 16:10:46.879829,0,0,0,0,0,0,14,2952855552,364
20160827 16:10:46.879829,0,240,9,0,1,108,249,23918848,0
20160827 16:10:46.879829,0,0,0,0,14,177,1,364,64001
20160827 16:10:46.879829,0,96,12,240,10,1,108,4194304000,14
20160827 16:10:46.879829,0,176,2,0,1,0,0,23919361,27899
20160827 16:10:46.879829,0,0,1,96,12,251,0,14,45825
20160827 16:10:46.879829,0,0,0,0,0,1,108,4227951868,364
20160827 16:10:46.879829,0,240,12,0,0,0,0,963585,0
20160827 16:10:46.879829,0,0,1,96,12,253,1,1828520300,64768
20160827 16:10:46.879829,0,0,0,0,0,0,14,3036741632,364
20160827 16:10:46.879829,0,240,14,0,1,108,254,23920128,0
20160827 16:10:46.879829,0,0,0,0,14,182,1,364,65281
20160827 16:10:46.879829,0,96,12,240,15,1,108,4278190080,14
20160827 16:10:46.879829,0,176,7,0,1,0,0,23920641,27904
20160827 16:10:46.879829,0,0,1,96,13,0,0,14,47105
20160827 16:10:46.879829,0,0,0,0,0,1,109,16870657,365
20160827 16:10:46.879829,0,0,1,0,0,0,0,964865,0
20160827 16:10:46.879829,0,0,1,96,13,2,1,1828847981,512
20160827 16:10:46.879829,0,0,0,0,0,0,14,3120627712,365
20160827 16:10:46.879829,0,0,3,0,1,109,3,23921408,0
20160827 16:10:46.879829,0,0,0,0,14,187,1,365,1025
20160827 16:10:46.879829,0,96,13,0,4,1,109,67108864,14
20160827 16:10:46.879829,0,176,12,0,1,0,0,23921921,27909
20160827 16:10:46.879829,0,0,1,96,13,5,0,14,48385
20160827 16:10:46.879829,0,0,0,0,0,1,109,100756742,365
20160827 16:10:46.879829,0,0,6,0,0,0,0,966145,0
20160827 16:10:46.879829,0,0,1,96,13,7,1,1829175661,1792
