time,status,x,y,z
20160810 13:33:52.417232,0,234203,234203,234203
20160810 13:33:52.425045,0,234204,234204,234204
20160810 13:33:52.432858,0,234205,234205,234205
20160810 13:33:52.440670,0,234206,234206,234206
20160810 13:33:52.448482,0,234207,234207,234207
20160810 13:33:52.456295,0,234208,234208,234208
20160810 13:33:52.464108,0,234209,234209,234209
20160810 13:33:52.471920,0,234210,234210,234210
20160810 13:33:52.479732,0,234211,234211,234211
20160810 13:33:52.487545,0,234212,234212,234212
20160810 13:33:52.495358,0,234213,234213,234213
20160810 13:33:52.503170,0,234214,234214,234214
20160810 13:33:52.510982,0,234215,234215,234215
20160810 13:33:52.518795,0,234216,234216,234216
20160810 13:33:52.526608,0,234217,234217,234217
20160810 13:33:52.534420,0,234218,234218,234218
20160810 13:33:52.542232,0,234219,234219,234219
20160810 13:33:52.550045,0,234220,234220,234220
20160810 13:33:52.557858,0,234221,234221,234221
20160810 13:33:52.565670,0,234222,234222,234222
20160810 13:33:52.573482,0,234223,234223,234223
20160810 13:33:52.581295,0,234224,234224,234224
20160810 13:33:52.589108,0,234225,234225,234225
20160810 13:33:52.596920,0,234226,234226,234226
20160810 13:33:52.604732,0,234227,234227,234227
20160810 13:33:52.612545,0,234228,234228,234228
20160810 13:33:52.620358,0,234229,234229,234229
20160810 13:33:52.628170,0,234230,234230,234230
20160810 13:33:52.635982,0,234231,234231,234231
20160810 13:33:52.643795,0,234232,234232,234232
20160810 13:33:52.651608,0,234233,234233,234233
20160810 13:33:52.659420,0,234234,234234,234234
20160810 13:33:52.667232,0,234235,234235,234235
20160810 13:33:52.675045,0,234236,234236,234236
20160810 13:33:52.682858,0,234237,234237,234237
20160810 13:33:52.690670,0,234238,234238,234238
20160810 13:33:52.698482,0,234239,234239,234239
20160810 13:33:52.706295,0,234240,234240,234240
20160810 13:33:52.714108,0,234241,234241,234241
20160810 13:33:52.721920,0,234242,234242,234242
20160810 13:33:52.729732,0,234243,234243,234243
20160810 13:33:52.737545,0,234244,234244,234244
20160810 13:33:52.745358,0,234245,234245,234245
20160810 13:33:52.753170,0,234246,234246,234246
20160810 13:33:52.760982,0,234247,234247,234247
20160810 13:33:52.768795,0,234248,234248,234248
20160810 13:33:52.776608,0,234249,234249,234249
20160810 13:33:52.784420,0,234250,234250,234250
20160810 13:33:52.792232,0,234251,234251,234251
20160810 13:33:52.800045,0,234252,234252,234252
20160810 13:33:52.807858,0,234253,234253,234253
20160810 13:33:52.815670,0,234254,234254,234254
20160810 13:33:52.823482,0,234255,234255,234255
20160810 13:33:52.831295,0,234256,234256,234256
20160810 13:33:52.839108,0,234257,234257,234257
20160810 13:33:52.846920,0,234258,234258,234258
20160810 13:33:52.854732,0,234259,234259,234259
20160810 13:33:52.862545,0,234260,234260,234260
20160810 13:33:52.870358,0,234261,234261,234261
20160810 13:33:52.878170,0,234262,234262,234262
20160810 13:33:52.885982,0,234263,234263,234263
20160810 13:33:52.893795,0,234264,234264,234264
20160810 13:33:52.901608,0,234265,234265,234265
20160810 13:33:52.909420,0,234266,234266,234266
20160810 13:33:52.917232,0,234267,234267,234267
20160810 13:33:52.925045,0,234268,234268,234268
20160810 13:33:52.932858,0,234269,234269,234269
20160810 13:33:52.940670,0,234270,234270,234270
20160810 13:33:52.948482,0,234271,234271,234271
20160810 13:33:52.956295,0,234272,234272,234272
20160810 13:33:52.964108,0,234273,234273,234273
20160810 13:33:52.971920,0,234274,234274,234274
20160810 13:33:52.979732,0,234275,234275,234275
20160810 13:33:52.987545,0,234276,234276,234276
20160810 13:33:52.995358,0,234277,234277,234277
20160810 13:33:53.003170,0,234278,234278,234278
20160810 13:33:53.010982,0,234279,234279,234279
20160810 13:33:53.018795,0,234280,234280,234280
20160810 13:33:53.026608,0,234281,234281,234281
20160810 13:33:53.034420,0,234282,234282,234282
20160810 13:33:53.042232,0,234283,234283,234283
20160810 13:33:53.050045,0,234284,234284,234284
20160810 13:33:53.057858,0,234285,234285,234285
20160810 13:33:53.065670,0,234286,234286,234286
20160810 13:33:53.073482,0,234287,234287,234287
20160810 13:33:53.081295,0,234288,234288,234288
20160810 13:33:53.089108,0,234289,234289,234289
20160810 13:33:53.096920,0,234290,234290,234290
20160810 13:33:53.104732,0,234291,234291,234291
20160810 13:33:53.112545,0,234292,234292,234292
20160810 13:33:53.120358,0,234293,234293,234293
20160810 13:33:53.128170,0,234294,234294,234294
20160810 13:33:53.135982,0,234295,234295,234295
20160810 13:33:53.143795,0,234296,234296,234296
20160810 13:33:53.151608,0,234297,234297,234297
20160810 13:33:53.159420,0,234298,234298,234298
20160810 13:33:53.167232,0,234299,234299,234299
20160810 13:33:53.175045,0,234300,234300,234300
20160810 13:33:53.182858,0,234301,234301,234301
20160810 13:33:53.190670,0,234302,234302,234302
20160810 13:33:53.198482,0,234303,234303,234303
20160810 13:33:53.206295,0,234304,234304,234304
20160810 13:33:53.214108,0,234305,234305,234305
20160810 13:33:53.221920,0,234306,234306,234306
20160810 13:33:53.229732,0,234307,234307,234307
20160810 13:33:53.237545,0,234308,234308,234308
20160810 13:33:53.245358,0,234309,234309,234309
20160810 13:33:53.253170,0,234310,234310,234310
20160810 13:33:53.260982,0,234311,234311,234311
20160810 13:33:53.268795,0,234312,234312,234312
20160810 13:33:53.276608,0,234313,234313,234313
20160810 13:33:53.284420,0,234314,234314,234314
20160810 13:33:53.292232,0,234315,234315,234315
20160810 13:33:53.300045,0,234316,234316,234316
20160810 13:33:53.307858,0,234317,234317,234317
20160810 13:33:53.315670,0,234318,234318,234318
20160810 13:33:53.323482,0,234319,234319,234319
20160810 13:33:53.331295,0,234320,234320,234320
20160810 13:33:53.339108,0,234321,234321,234321
20160810 13:33:53.346920,0,234322,234322,234322
20160810 13:33:53.354732,0,234323,234323,234323
20160810 13:33:53.362545,0,234324,234324,234324
20160810 13:33:53.370358,0,234325,234325,234325
20160810 13:33:53.378170,0,234326,234326,234326
20160810 13:33:53.385982,0,234327,234327,234327
20160810 13:33:53.393795,0,234328,234328,234328
20160810 13:33:53.401608,0,234329,234329,234329
20160810 13:33:53.409420,0,234330,234330,234330
20160810 13:33:53.417232,0,234331,234331,234331
20160810 13:33:53.425045,0,234332,234332,234332
20160810 13:33:53.432858,0,234333,234333,234333
20160810 13:33:53.440670,0,234334,234334,234334
20160810 13:33:53.448482,0,234335,234335,234335
20160810 13:33:53.456295,0,234336,234336,234336
20160810 13:33:53.464108,0,234337,234337,234337
20160810 13:33:53.471920,0,234338,234338,234338
20160810 13:33:53.479732,0,234339,234339,234339
20160810 13:33:53.487545,0,234340,234340,234340
20160810 13:33:53.495358,0,234341,234341,234341
20160810 13:33:53.503170,0,234342,234342,234342
20160810 13:33:53.510982,0,234343,234343,234343
20160810 13:33:53.518795,0,234344,234344,234344
20160810 13:33:53.526608,0,234345,234345,234345
20160810 13:33:53.534420,0,234346,234346,234346
20160810 13:33:53.542232,0,234347,234347,234347
20160810 13:33:53.550045,0,234348,234348,234348
20160810 13:33:53.557858,0,234349,234349,234349
20160810 13:33:53.565670,0,234350,234350,234350
20160810 13:33:53.573482,0,234351,234351,234351
20160810 13:33:53.581295,0,234352,234352,234352
20160810 13:33:53.589108,0,234353,234353,234353
20160810 13:33:53.596920,0,234354,234354,234354
20160810 13:33:53.604732,0,234355,234355,234355
20160810 13:33:53.612545,0,234356,234356,234356
20160810 13:33:53.620358,0,234357,234357,234357
20160810 13:33:53.628170,0,234358,234358,234358
20160810 13:33:53.635982,0,234359,234359,234359
20160810 13:33:53.643795,0,234360,234360,234360
20160810 13:33:53.651608,0,234361,234361,234361
20160810 13:33:53.659420,0,234362,234362,234362
20160810 13:33:53.667232,0,234363,234363,234363
20160810 13:33:53.675045,0,234364,234364,234364
20160810 13:33:53.682858,0,234365,234365,234365
20160810 13:33:53.690670,0,234366,234366,234366
20160810 13:33:53.698482,0,234367,234367,234367
20160810 13:33:53.706295,0,234368,234368,234368
20160810 13:33:53.714108,0,234369,234369,234369
20160810 13:33:53.721920,0,234370,234370,234370
20160810 13:33:53.729732,0,234371,234371,234371
20160810 13:33:53.737545,0,234372,234372,234372
20160810 13:33:53.745358,0,234373,234373,234373
20160810 13:33:53.753170,0,234374,234374,234374
20160810 13:33:53.760982,0,234375,234375,234375
20160810 13:33:53.768795,0,234376,234376,234376
20160810 13:33:53.776608,0,234377,234377,234377
20160810 13:33:53.784420,0,234378,234378,234378
20160810 13:33:53.792232,0,234379,234379,234379
20160810 13:33:53.800045,0,234380,234380,234380
20160810 13:33:53.807858,0,234381,234381,234381
20160810 13:33:53.815670,0,234382,234382,234382
20160810 13:33:53.823482,0,234383,234383,234383
20160810 13:33:53.831295,0,234384,234384,234384
20160810 13:33:53.839108,0,234385,234385,234385
20160810 13:33:53.846920,0,234386,234386,234386
20160810 13:33:53.854732,0,234387,234387,234387
20160810 13:33:53.862545,0,234388,234388,234388
20160810 13:33:53.870358,0,234389,234389,234389
20160810 13:33:53.878170,0,234390,234390,234390
20160810 13:33:53.885982,0,234391,234391,234391
20160810 13:33:53.893795,0,234392,234392,234392
20160810 13:33:53.901608,0,234393,234393,234393
20160810 13:33:53.909420,0,234394,234394,234394
20160810 13:33:53.917232,0,234395,234395,234395
20160810 13:33:53.925045,0,234396,234396,234396
20160810 13:33:53.932858,0,234397,234397,234397
20160810 13:33:53.940670,0,234398,234398,234398
20160810 13:33:53.948482,0,234399,234399,234399
20160810 13:33:53.956295,0,234400,234400,234400
20160810 13:33:53.964108,0,234401,234401,234401
20160810 13:33:53.971920,0,234402,234402,234402
20160810 13:33:53.979732,0,234403,234403,234403
20160810 13:33:53.987545,0,234404,234404,234404
20160810 13:33:53.995358,0,234405,234405,234405
20160810 13:33:54.003170,0,234406,234406,234406
20160810 13:33:54.010982,0,234407,234407,234407
20160810 13:33:54.018795,0,234408,234408,234408
20160810 13:33:54.026608,0,234409,234409,234409
20160810 13:33:54.034420,0,234410,234410,234410
20160810 13:33:54.042232,0,234411,234411,234411
20160810 13:33:54.050045,0,234412,234412,234412
20160810 13:33:54.057858,0,234413,234413,234413
20160810 13:33:54.065670,0,234414,234414,234414
20160810 13:33:54.073482,0,234415,234415,234415
20160810 13:33:54.081295,0,234416,234416,234416
20160810 13:33:54.089108,0,234417,234417,234417
20160810 13:33:54.096920,0,234418,234418,234418
20160810 13:33:54.104732,0,234419,234419,234419
20160810 13:33:54.112545,0,234420,234420,234420
20160810 13:33:54.120358,0,234421,234421,234421
20160810 13:33:54.128170,0,234422,234422,234422
20160810 13:33:54.135982,0,234423,234423,234423
20160810 13:33:54.143795,0,234424,234424,234424
20160810 13:33:54.151608,0,234425,234425,234425
20160810 13:33:54.159420,0,234426,234426,234426
20160810 13:33:54.167232,0,234427,234427,234427
20160810 13:33:54.175045,0,234428,234428,234428
20160810 13:33:54.182858,0,234429,234429,234429
20160810 13:33:54.190670,0,234430,234430,234430
20160810 13:33:54.198482,0,234431,234431,234431
20160810 13:33:54.206295,0,234432,234432,234432
20160810 13:33:54.214108,0,234433,234433,234433
20160810 13:33:54.221920,0,234434,234434,234434
20160810 13:33:54.229732,0,234435,234435,234435
20160810 13:33:54.237545,0,234436,234436,234436
20160810 13:33:54.245358,0,234437,234437,234437
20160810 13:33:54.253170,0,234438,234438,234438
20160810 13:33:54.260982,0,234439,234439,234439
20160810 13:33:54.268795,0,234440,234440,234440
20160810 13:33:54.276608,0,234441,234441,234441
20160810 13:33:54.284420,0,234442,234442,234442
20160810 13:33:54.292232,0,234443,234443,234443
20160810 13:33:54.300045,0,234444,234444,234444
20160810 13:33:54.307858,0,234445,234445,234445
20160810 13:33:54.315670,0,234446,234446,234446
20160810 13:33:54.323482,0,234447,234447,234447
20160810 13:33:54.331295,0,234448,234448,234448
20160810 13:33:54.339108,0,234449,234449,234449
20160810 13:33:54.346920,0,234450,234450,234450
20160810 13:33:54.354732,0,234451,234451,234451
20160810 13:33:54.362545,0,234452,234452,234452
20160810 13:33:54.370358,0,234453,234453,234453
20160810 13:33:54.378170,0,234454,234454,234454
20160810 13:33:54.385982,0,234455,234455,234455
20160810 13:33:54.393795,0,234456,234456,234456
20160810 13:33:54.401608,0,234457,234457,234457
20160810 13:33:54.409420,0,234458,234458,234458
20160810 13:33:54.417232,0,234459,234459,234459
20160810 13:33:54.425045,0,234460,234460,234460
20160810 13:33:54.432858,0,234461,234461,234461
20160810 13:33:54.440670,0,234462,234462,234462
20160810 13:33:54.448482,0,234463,234463,234463
20160810 13:33:54.456295,0,234464,234464,234464
20160810 13:33:54.464108,0,234465,234465,234465
20160810 13:33:54.471920,0,234466,234466,234466
20160810 13:33:54.479732,0,234467,234467,234467
20160810 13:33:54.487545,0,234468,234468,234468
20160810 13:33:54.495358,0,234469,234469,234469
20160810 13:33:54.503170,0,234470,234470,234470
20160810 13:33:54.510982,0,234471,234471,234471
20160810 13:33:54.518795,0,234472,234472,234472
20160810 13:33:54.526608,0,234473,234473,234473
20160810 13:33:54.534420,0,234474,234474,234474
20160810 13:33:54.542232,0,234475,234475,234475
20160810 13:33:54.550045,0,234476,234476,234476
20160810 13:33:54.557858,0,234477,234477,234477
20160810 13:33:54.565670,0,234478,234478,234478
20160810 13:33:54.573482,0,234479,234479,234479
20160810 13:33:54.581295,0,234480,234480,234480
20160810 13:33:54.589108,0,234481,234481,234481
20160810 13:33:54.596920,0,234482,234482,234482
20160810 13:33:54.604732,0,234483,234483,234483
20160810 13:33:54.612545,0,234484,234484,234484
20160810 13:33:54.620358,0,234485,234485,234485
20160810 13:33:54.628170,0,234486,234486,234486
20160810 13:33:54.635982,0,234487,234487,234487
20160810 13:33:54.643795,0,234488,234488,234488
20160810 13:33:54.651608,0,234489,234489,234489
20160810 13:33:54.659420,0,234490,234490,234490
20160810 13:33:54.667232,0,234491,234491,234491
20160810 13:33:54.675045,0,234492,234492,234492
20160810 13:33:54.682858,0,234493,234493,234493
20160810 13:33:54.690670,0,234494,234494,234494
20160810 13:33:54.698482,0,234495,234495,234495
20160810 13:33:54.706295,0,234496,234496,234496
20160810 13:33:54.714108,0,234497,234497,234497
20160810 13:33:54.721920,0,234498,234498,234498
20160810 13:33:54.729732,0,234499,234499,234499
20160810 13:33:54.737545,0,234500,234500,234500
20160810 13:33:54.745358,0,234501,234501,234501
20160810 13:33:54.753170,0,234502,234502,234502
20160810 13:33:54.760982,0,234503,234503,234503
20160810 13:33:54.768795,0,234504,234504,234504
20160810 13:33:54.776608,0,234505,234505,234505
20160810 13:33:54.784420,0,234506,234506,234506
20160810 13:33:54.792232,0,234507,234507,234507
20160810 13:33:54.800045,0,234508,234508,234508
20160810 13:33:54.807858,0,234509,234509,234509
20160810 13:33:54.815670,0,234510,234510,234510
20160810 13:33:54.823482,0,234511,234511,234511
20160810 13:33:54.831295,0,234512,234512,234512
20160810 13:33:54.839108,0,234513,234513,234513
20160810 13:33:54.846920,0,234514,234514,234514
20160810 13:33:54.854732,0,234515,234515,234515
20160810 13:33:54.862545,0,234516,234516,234516
20160810 13:33:54.870358,0,234517,234517,234517
20160810 13:33:54.878170,0,234518,234518,234518
20160810 13:33:54.885982,0,234519,234519,234519
20160810 13:33:54.893795,0,234520,234520,234520
20160810 13:33:54.901608,0,234521,234521,234521
20160810 13:33:54.909420,0,234522,234522,234522
20160810 13:33:54.917232,0,234523,234523,234523
20160810 13:33:54.925045,0,234524,234524,234524
20160810 13:33:54.932858,0,234525,234525,234525
20160810 13:33:54.940670,0,234526,234526,234526
20160810 13:33:54.948482,0,234527,234527,234527
20160810 13:33:54.956295,0,234528,234528,234528
20160810 13:33:54.964108,0,234529,234529,234529
20160810 13:33:54.971920,0,234530,234530,234530
20160810 13:33:54.979732,0,234531,234531,234531
20160810 13:33:54.987545,0,234532,234532,234532
20160810 13:33:54.995358,0,234533,234533,234533
20160810 13:33:55.003170,0,234534,234534,234534
20160810 13:33:55.010982,0,234535,234535,234535
20160810 13:33:55.018795,0,234536,234536,234536
20160810 13:33:55.026608,0,234537,234537,234537
20160810 13:33:55.034420,0,234538,234538,234538
20160810 13:33:55.042232,0,234539,234539,234539
20160810 13:33:55.050045,0,234540,234540,234540
20160810 13:33:55.057858,0,234541,234541,234541
20160810 13:33:55.065670,0,234542,234542,234542
20160810 13:33:55.073482,0,234543,234543,234543
20160810 13:33:55.081295,0,234544,234544,234544
20160810 13:33:55.089108,0,234545,234545,234545
20160810 13:33:55.096920,0,234546,234546,234546
20160810 13:33:55.104732,0,234547,234547,234547
20160810 13:33:55.112545,0,234548,234548,234548
20160810 13:33:55.120358,0,234549,234549,234549
20160810 13:33:55.128170,0,234550,234550,234550
20160810 13:33:55.135982,0,234551,234551,234551
20160810 13:33:55.143795,0,234552,234552,234552
20160810 13:33:55.151608,0,234553,234553,234553
20160810 13:33:55.159420,0,234554,234554,234554
20160810 13:33:55.167232,0,234555,234555,234555
20160810 13:33:55.175045,0,234556,234556,234556
20160810 13:33:55.182858,0,234557,234557,234557
20160810 13:33:55.190670,0,234558,234558,234558
20160810 13:33:55.198482,0,234559,234559,234559
20160810 13:33:55.206295,0,234560,234560,234560
20160810 13:33:55.214108,0,234561,234561,234561
20160810 13:33:55.221920,0,234562,234562,234562
20160810 13:33:55.229732,0,234563,234563,234563
20160810 13:33:55.237545,0,234564,234564,234564
20160810 13:33:55.245358,0,234565,234565,234565
20160810 13:33:55.253170,0,234566,234566,234566
20160810 13:33:55.260982,0,234567,234567,234567
20160810 13:33:55.268795,0,234568,234568,234568
20160810 13:33:55.276608,0,234569,234569,234569
20160810 13:33:55.284420,0,234570,234570,234570
20160810 13:33:55.292232,0,234571,234571,234571
20160810 13:33:55.300045,0,234572,234572,234572
20160810 13:33:55.307858,0,234573,234573,234573
20160810 13:33:55.315670,0,234574,234574,234574
20160810 13:33:55.323482,0,234575,234575,234575
20160810 13:33:55.331295,0,234576,234576,234576
20160810 13:33:55.339108,0,234577,234577,234577
20160810 13:33:55.346920,0,234578,234578,234578
20160810 13:33:55.354732,0,234579,234579,234579
20160810 13:33:55.362545,0,234580,234580,234580
20160810 13:33:55.370358,0,234581,234581,234581
20160810 13:33:55.378170,0,234582,234582,234582
20160810 13:33:55.385982,0,234583,234583,234583
20160810 13:33:55.393795,0,234584,234584,234584
20160810 13:33:55.401608,0,234585,234585,234585
20160810 13:33:55.409420,0,234586,234586,234586
20160810 13:33:55.417232,0,234587,234587,234587
20160810 13:33:55.425045,0,234588,234588,234588
20160810 13:33:55.432858,0,234589,234589,234589
20160810 13:33:55.440670,0,234590,234590,234590
20160810 13:33:55.448482,0,234591,234591,234591
20160810 13:33:55.456295,0,234592,234592,234592
20160810 13:33:55.464108,0,234593,234593,234593
20160810 13:33:55.471920,0,234594,234594,234594
20160810 13:33:55.479732,0,234595,234595,234595
20160810 13:33:55.487545,0,234596,234596,234596
20160810 13:33:55.495358,0,234597,234597,234597
20160810 13:33:55.503170,0,234598,234598,234598
20160810 13:33:55.510982,0,234599,234599,234599
20160810 13:33:55.518795,0,234600,234600,234600
20160810 13:33:55.526608,0,234601,234601,234601
20160810 13:33:55.534420,0,234602,234602,234602
20160810 13:33:55.542232,0,234603,234603,234603
20160810 13:33:55.550045,0,234604,234604,234604
20160810 13:33:55.557858,0,234605,234605,234605
20160810 13:33:55.565670,0,234606,234606,234606
20160810 13:33:55.573482,0,234607,234607,234607
20160810 13:33:55.581295,0,234608,234608,234608
20160810 13:33:55.589108,0,234609,234609,234609
20160810 13:33:55.596920,0,234610,234610,234610
20160810 13:33:55.604732,0,234611,234611,234611
20160810 13:33:55.612545,0,234612,234612,234612
20160810 13:33:55.620358,0,234613,234613,234613
20160810 13:33:55.628170,0,234614,234614,234614
20160810 13:33:55.635982,0,234615,234615,234615
20160810 13:33:55.643795,0,234616,234616,234616
20160810 13:33:55.651608,0,234617,234617,234617
20160810 13:33:55.659420,0,234618,234618,234618
20160810 13:33:55.667232,0,234619,234619,234619
20160810 13:33:55.675045,0,234620,234620,234620
20160810 13:33:55.682858,0,234621,234621,234621
20160810 13:33:55.690670,0,234622,234622,234622
20160810 13:33:55.698482,0,234623,234623,234623
20160810 13:33:55.706295,0,234624,234624,234624
20160810 13:33:55.714108,0,234625,234625,234625
20160810 13:33:55.721920,0,234626,234626,234626
20160810 13:33:55.729732,0,234627,234627,234627
20160810 13:33:55.737545,0,234628,234628,234628
20160810 13:33:55.745358,0,234629,234629,234629
20160810 13:33:55.753170,0,234630,234630,234630
20160810 13:33:55.760982,0,234631,234631,234631
20160810 13:33:55.768795,0,234632,234632,234632
20160810 13:33:55.776608,0,234633,234633,234633
20160810 13:33:55.784420,0,234634,234634,234634
20160810 13:33:55.792232,0,234635,234635,234635
20160810 13:33:55.800045,0,234636,234636,234636
20160810 13:33:55.807858,0,234637,234637,234637
20160810 13:33:55.815670,0,234638,234638,234638
20160810 13:33:55.823482,0,234639,234639,234639
20160810 13:33:55.831295,0,234640,234640,234640
20160810 13:33:55.839108,0,234641,234641,234641
20160810 13:33:55.846920,0,234642,234642,234642
20160810 13:33:55.854732,0,234643,234643,234643
20160810 13:33:55.862545,0,234644,234644,234644
20160810 13:33:55.870358,0,234645,234645,234645
20160810 13:33:55.878170,0,234646,234646,234646
20160810 13:33:55.885982,0,234647,234647,234647
20160810 13:33:55.893795,0,234648,234648,234648
20160810 13:33:55.901608,0,234649,234649,234649
20160810 13:33:55.909420,0,234650,234650,234650
20160810 13:33:55.917232,0,234651,234651,234651
20160810 13:33:55.925045,0,234652,234652,234652
20160810 13:33:55.932858,0,234653,234653,234653
20160810 13:33:55.940670,0,234654,234654,234654
20160810 13:33:55.948482,0,234655,234655,234655
20160810 13:33:55.956295,0,234656,234656,234656
20160810 13:33:55.964108,0,234657,234657,234657
20160810 13:33:55.971920,0,234658,234658,234658
20160810 13:33:55.979732,0,234659,234659,234659
20160810 13:33:55.987545,0,234660,234660,234660
20160810 13:33:55.995358,0,234661,234661,234661
20160810 13:33:56.003170,0,234662,234662,234662
20160810 13:33:56.010982,0,234663,234663,234663
20160810 13:33:56.018795,0,234664,234664,234664
20160810 13:33:56.026608,0,234665,234665,234665
20160810 13:33:56.034420,0,234666,234666,234666
20160810 13:33:56.042232,0,234667,234667,234667
20160810 13:33:56.050045,0,234668,234668,234668
20160810 13:33:56.057858,0,234669,234669,234669
20160810 13:33:56.065670,0,234670,234670,234670
20160810 13:33:56.073482,0,234671,234671,234671
20160810 13:33:56.081295,0,234672,234672,234672
20160810 13:33:56.089108,0,234673,234673,234673
20160810 13:33:56.096920,0,234674,234674,234674
20160810 13:33:56.104732,0,234675,234675,234675
20160810 13:33:56.112545,0,234676,234676,234676
20160810 13:33:56.120358,0,234677,234677,234677
20160810 13:33:56.128170,0,234678,234678,234678
20160810 13:33:56.135982,0,234679,234679,234679
20160810 13:33:56.143795,0,234680,234680,234680
20160810 13:33:56.151608,0,234681,234681,234681
20160810 13:33:56.159420,0,234682,234682,234682
20160810 13:33:56.167232,0,234683,234683,234683
20160810 13:33:56.175045,0,234684,234684,234684
20160810 13:33:56.182858,0,234685,234685,234685
20160810 13:33:56.190670,0,234686,234686,234686
20160810 13:33:56.198482,0,234687,234687,234687
20160810 13:33:56.206295,0,234688,234688,234688
20160810 13:33:56.214108,0,234689,234689,234689
20160810 13:33:56.221920,0,234690,234690,234690
20160810 13:33:56.229732,0,234691,234691,234691
20160810 13:33:56.237545,0,234692,234692,234692
20160810 13:33:56.245358,0,234693,234693,234693
20160810 13:33:56.253170,0,234694,234694,234694
20160810 13:33:56.260982,0,234695,234695,234695
20160810 13:33:56.268795,0,234696,234696,234696
20160810 13:33:56.276608,0,234697,234697,234697
20160810 13:33:56.284420,0,234698,234698,234698
20160810 13:33:56.292232,0,234699,234699,234699
20160810 13:33:56.300045,0,234700,234700,234700
20160810 13:33:56.307858,0,234701,234701,234701
20160810 13:33:56.315670,0,234702,234702,234702
20160810 13:33:56.323482,0,234703,234703,234703
20160810 13:33:56.331295,0,234704,234704,234704
20160810 13:33:56.339108,0,234705,234705,234705
20160810 13:33:56.346920,0,234706,234706,234706
20160810 13:33:56.354732,0,234707,234707,234707
20160810 13:33:56.362545,0,234708,234708,234708
20160810 13:33:56.370358,0,234709,234709,234709
20160810 13:33:56.378170,0,234710,234710,234710
20160810 13:33:56.385982,0,234711,234711,234711
20160810 13:33:56.393795,0,234712,234712,234712
20160810 13:33:56.401608,0,234713,234713,234713
20160810 13:33:56.409420,0,234714,234714,234714
20160810 13:33:56.417232,0,234715,234715,234715
20160810 13:33:56.425045,0,234716,234716,234716
20160810 13:33:56.432858,0,234717,234717,234717
20160810 13:33:56.440670,0,234718,234718,234718
20160810 13:33:56.448482,0,234719,234719,234719
20160810 13:33:56.456295,0,234720,234720,234720
20160810 13:33:56.464108,0,234721,234721,234721
20160810 13:33:56.471920,0,234722,234722,234722
20160810 13:33:56.479732,0,234723,234723,234723
20160810 13:33:56.487545,0,234724,234724,234724
20160810 13:33:56.495358,0,234725,234725,234725
20160810 13:33:56.503170,0,234726,234726,234726
20160810 13:33:56.510982,0,234727,234727,234727
20160810 13:33:56.518795,0,234728,234728,234728
20160810 13:33:56.526608,0,234729,234729,234729
20160810 13:33:56.534420,0,234730,234730,234730
20160810 13:33:56.542232,0,234731,234731,234731
