time,status,x,y,z
20160810 13:32:07.409774,0,231100,231100,231100
20160810 13:32:07.417587,0,231101,231101,231101
20160810 13:32:07.425399,0,231102,231102,231102
20160810 13:32:07.433211,0,231103,231103,231103
20160810 13:32:07.441024,0,231104,231104,231104
20160810 13:32:07.448837,0,231105,231105,231105
20160810 13:32:07.456649,0,231106,231106,231106
20160810 13:32:07.464461,0,231107,231107,231107
20160810 13:32:07.472274,0,231108,231108,231108
20160810 13:32:07.480087,0,231109,231109,231109
20160810 13:32:07.487899,0,231110,231110,231110
20160810 13:32:07.495711,0,231111,231111,231111
20160810 13:32:07.503524,0,231112,231112,231112
20160810 13:32:07.511337,0,231113,231113,231113
20160810 13:32:07.519149,0,231114,231114,231114
20160810 13:32:07.526961,0,231115,231115,231115
20160810 13:32:07.534774,0,231116,231116,231116
20160810 13:32:07.542587,0,231117,231117,231117
20160810 13:32:07.550399,0,231118,231118,231118
20160810 13:32:07.558211,0,231119,231119,231119
20160810 13:32:07.566024,0,231120,231120,231120
20160810 13:32:07.573837,0,231121,231121,231121
20160810 13:32:07.581649,0,231122,231122,231122
20160810 13:32:07.589461,0,231123,231123,231123
20160810 13:32:07.597274,0,231124,231124,231124
20160810 13:32:07.605087,0,231125,231125,231125
20160810 13:32:07.612899,0,231126,231126,231126
20160810 13:32:07.620711,0,231127,231127,231127
20160810 13:32:07.628524,0,231128,231128,231128
20160810 13:32:07.636337,0,231129,231129,231129
20160810 13:32:07.644149,0,231130,231130,231130
20160810 13:32:07.651961,0,231131,231131,231131
20160810 13:32:07.659774,0,231132,231132,231132
20160810 13:32:07.667587,0,231133,231133,231133
20160810 13:32:07.675399,0,231134,231134,231134
20160810 13:32:07.683211,0,231135,231135,231135
20160810 13:32:07.691024,0,231136,231136,231136
20160810 13:32:07.698837,0,231137,231137,231137
20160810 13:32:07.706649,0,231138,231138,231138
20160810 13:32:07.714461,0,231139,231139,231139
20160810 13:32:07.722274,0,231140,231140,231140
20160810 13:32:07.730087,0,231141,231141,231141
20160810 13:32:07.737899,0,231142,231142,231142
20160810 13:32:07.745711,0,231143,231143,231143
20160810 13:32:07.753524,0,231144,231144,231144
20160810 13:32:07.761337,0,231145,231145,231145
20160810 13:32:07.769149,0,231146,231146,231146
20160810 13:32:07.776961,0,231147,231147,231147
20160810 13:32:07.784774,0,231148,231148,231148
20160810 13:32:07.792587,0,231149,231149,231149
20160810 13:32:07.800399,0,231150,231150,231150
20160810 13:32:07.808211,0,231151,231151,231151
20160810 13:32:07.816024,0,231152,231152,231152
20160810 13:32:07.823837,0,231153,231153,231153
20160810 13:32:07.831649,0,231154,231154,231154
20160810 13:32:07.839461,0,231155,231155,231155
20160810 13:32:07.847274,0,231156,231156,231156
20160810 13:32:07.855087,0,231157,231157,231157
20160810 13:32:07.862899,0,231158,231158,231158
20160810 13:32:07.870711,0,231159,231159,231159
20160810 13:32:07.878524,0,231160,231160,231160
20160810 13:32:07.886337,0,231161,231161,231161
20160810 13:32:07.894149,0,231162,231162,231162
20160810 13:32:07.901961,0,231163,231163,231163
20160810 13:32:07.909774,0,231164,231164,231164
20160810 13:32:07.917587,0,231165,231165,231165
20160810 13:32:07.925399,0,231166,231166,231166
20160810 13:32:07.933211,0,231167,231167,231167
20160810 13:32:07.941024,0,231168,231168,231168
20160810 13:32:07.948837,0,231169,231169,231169
20160810 13:32:07.956649,0,231170,231170,231170
20160810 13:32:07.964461,0,231171,231171,231171
20160810 13:32:07.972274,0,231172,231172,231172
20160810 13:32:07.980087,0,231173,231173,231173
20160810 13:32:07.987899,0,231174,231174,231174
20160810 13:32:07.995711,0,231175,231175,231175
20160810 13:32:08.003524,0,231176,231176,231176
20160810 13:32:08.011337,0,231177,231177,231177
20160810 13:32:08.019149,0,231178,231178,231178
20160810 13:32:08.026961,0,231179,231179,231179
20160810 13:32:08.034774,0,231180,231180,231180
20160810 13:32:08.042587,0,231181,231181,231181
20160810 13:32:08.050399,0,231182,231182,231182
20160810 13:32:08.058211,0,231183,231183,231183
20160810 13:32:08.066024,0,231184,231184,231184
20160810 13:32:08.073837,0,231185,231185,231185
20160810 13:32:08.081649,0,231186,231186,231186
20160810 13:32:08.089461,0,231187,231187,231187
20160810 13:32:08.097274,0,231188,231188,231188
20160810 13:32:08.105087,0,231189,231189,231189
20160810 13:32:08.112899,0,231190,231190,231190
20160810 13:32:08.120711,0,231191,231191,231191
20160810 13:32:08.128524,0,231192,231192,231192
20160810 13:32:08.136337,0,231193,231193,231193
20160810 13:32:08.144149,0,231194,231194,231194
20160810 13:32:08.151961,0,231195,231195,231195
20160810 13:32:08.159774,0,231196,231196,231196
20160810 13:32:08.167587,0,231197,231197,231197
20160810 13:32:08.175399,0,231198,231198,231198
20160810 13:32:08.183211,0,231199,231199,231199
20160810 13:32:08.191024,0,231200,231200,231200
20160810 13:32:08.198837,0,231201,231201,231201
20160810 13:32:08.206649,0,231202,231202,231202
20160810 13:32:08.214461,0,231203,231203,231203
20160810 13:32:08.222274,0,231204,231204,231204
20160810 13:32:08.230087,0,231205,231205,231205
20160810 13:32:08.237899,0,231206,231206,231206
20160810 13:32:08.245711,0,231207,231207,231207
20160810 13:32:08.253524,0,231208,231208,231208
20160810 13:32:08.261337,0,231209,231209,231209
20160810 13:32:08.269149,0,231210,231210,231210
20160810 13:32:08.276961,0,231211,231211,231211
20160810 13:32:08.284774,0,231212,231212,231212
20160810 13:32:08.292587,0,231213,231213,231213
20160810 13:32:08.300399,0,231214,231214,231214
20160810 13:32:08.308211,0,231215,231215,231215
20160810 13:32:08.316024,0,231216,231216,231216
20160810 13:32:08.323837,0,231217,231217,231217
20160810 13:32:08.331649,0,231218,231218,231218
20160810 13:32:08.339461,0,231219,231219,231219
20160810 13:32:08.347274,0,231220,231220,231220
20160810 13:32:08.355087,0,231221,231221,231221
20160810 13:32:08.362899,0,231222,231222,231222
20160810 13:32:08.370711,0,231223,231223,231223
20160810 13:32:08.378524,0,231224,231224,231224
20160810 13:32:08.386337,0,231225,231225,231225
20160810 13:32:08.394149,0,231226,231226,231226
20160810 13:32:08.401961,0,231227,231227,231227
20160810 13:32:08.409774,0,231228,231228,231228
20160810 13:32:08.417587,0,231229,231229,231229
20160810 13:32:08.425399,0,231230,231230,231230
20160810 13:32:08.433211,0,231231,231231,231231
20160810 13:32:08.441024,0,231232,231232,231232
20160810 13:32:08.448837,0,231233,231233,231233
20160810 13:32:08.456649,0,231234,231234,231234
20160810 13:32:08.464461,0,231235,231235,231235
20160810 13:32:08.472274,0,231236,231236,231236
20160810 13:32:08.480087,0,231237,231237,231237
20160810 13:32:08.487899,0,231238,231238,231238
20160810 13:32:08.495711,0,231239,231239,231239
20160810 13:32:08.503524,0,231240,231240,231240
20160810 13:32:08.511337,0,231241,231241,231241
20160810 13:32:08.519149,0,231242,231242,231242
20160810 13:32:08.526961,0,231243,231243,231243
20160810 13:32:08.534774,0,231244,231244,231244
20160810 13:32:08.542587,0,231245,231245,231245
20160810 13:32:08.550399,0,231246,231246,231246
20160810 13:32:08.558211,0,231247,231247,231247
20160810 13:32:08.566024,0,231248,231248,231248
20160810 13:32:08.573837,0,231249,231249,231249
20160810 13:32:08.581649,0,231250,231250,231250
20160810 13:32:08.589461,0,231251,231251,231251
20160810 13:32:08.597274,0,231252,231252,231252
20160810 13:32:08.605087,0,231253,231253,231253
20160810 13:32:08.612899,0,231254,231254,231254
20160810 13:32:08.620711,0,231255,231255,231255
20160810 13:32:08.628524,0,231256,231256,231256
20160810 13:32:08.636337,0,231257,231257,231257
20160810 13:32:08.644149,0,231258,231258,231258
20160810 13:32:08.651961,0,231259,231259,231259
20160810 13:32:08.659774,0,231260,231260,231260
20160810 13:32:08.667587,0,231261,231261,231261
20160810 13:32:08.675399,0,231262,231262,231262
20160810 13:32:08.683211,0,231263,231263,231263
20160810 13:32:08.691024,0,231264,231264,231264
20160810 13:32:08.698837,0,231265,231265,231265
20160810 13:32:08.706649,0,231266,231266,231266
20160810 13:32:08.714461,0,231267,231267,231267
20160810 13:32:08.722274,0,231268,231268,231268
20160810 13:32:08.730087,0,231269,231269,231269
20160810 13:32:08.737899,0,231270,231270,231270
20160810 13:32:08.745711,0,231271,231271,231271
20160810 13:32:08.753524,0,231272,231272,231272
20160810 13:32:08.761337,0,231273,231273,231273
20160810 13:32:08.769149,0,231274,231274,231274
20160810 13:32:08.776961,0,231275,231275,231275
20160810 13:32:08.784774,0,231276,231276,231276
20160810 13:32:08.792587,0,231277,231277,231277
20160810 13:32:08.800399,0,231278,231278,231278
20160810 13:32:08.808211,0,231279,231279,231279
20160810 13:32:08.816024,0,231280,231280,231280
20160810 13:32:08.823837,0,231281,231281,231281
20160810 13:32:08.831649,0,231282,231282,231282
20160810 13:32:08.839461,0,231283,231283,231283
20160810 13:32:08.847274,0,231284,231284,231284
20160810 13:32:08.855087,0,231285,231285,231285
20160810 13:32:08.862899,0,231286,231286,231286
20160810 13:32:08.870711,0,231287,231287,231287
20160810 13:32:08.878524,0,231288,231288,231288
20160810 13:32:08.886337,0,231289,231289,231289
20160810 13:32:08.894149,0,231290,231290,231290
20160810 13:32:08.901961,0,231291,231291,231291
20160810 13:32:08.909774,0,231292,231292,231292
20160810 13:32:08.917587,0,231293,231293,231293
20160810 13:32:08.925399,0,231294,231294,231294
20160810 13:32:08.933211,0,231295,231295,231295
20160810 13:32:08.941024,0,231296,231296,231296
20160810 13:32:08.948837,0,231297,231297,231297
20160810 13:32:08.956649,0,231298,231298,231298
20160810 13:32:08.964461,0,231299,231299,231299
20160810 13:32:08.972274,0,231300,231300,231300
20160810 13:32:08.980087,0,231301,231301,231301
20160810 13:32:08.987899,0,231302,231302,231302
20160810 13:32:08.995711,0,231303,231303,231303
20160810 13:32:09.003524,0,231304,231304,231304
20160810 13:32:09.011337,0,231305,231305,231305
20160810 13:32:09.019149,0,231306,231306,231306
20160810 13:32:09.026961,0,231307,231307,231307
20160810 13:32:09.034774,0,231308,231308,231308
20160810 13:32:09.042587,0,231309,231309,231309
20160810 13:32:09.050399,0,231310,231310,231310
20160810 13:32:09.058211,0,231311,231311,231311
20160810 13:32:09.066024,0,231312,231312,231312
20160810 13:32:09.073837,0,231313,231313,231313
20160810 13:32:09.081649,0,231314,231314,231314
20160810 13:32:09.089461,0,231315,231315,231315
20160810 13:32:09.097274,0,231316,231316,231316
20160810 13:32:09.105087,0,231317,231317,231317
20160810 13:32:09.112899,0,231318,231318,231318
20160810 13:32:09.120711,0,231319,231319,231319
20160810 13:32:09.128524,0,231320,231320,231320
20160810 13:32:09.136337,0,231321,231321,231321
20160810 13:32:09.144149,0,231322,231322,231322
20160810 13:32:09.151961,0,231323,231323,231323
20160810 13:32:09.159774,0,231324,231324,231324
20160810 13:32:09.167587,0,231325,231325,231325
20160810 13:32:09.175399,0,231326,231326,231326
20160810 13:32:09.183211,0,231327,231327,231327
20160810 13:32:09.191024,0,231328,231328,231328
20160810 13:32:09.198837,0,231329,231329,231329
20160810 13:32:09.206649,0,231330,231330,231330
20160810 13:32:09.214461,0,231331,231331,231331
20160810 13:32:09.222274,0,231332,231332,231332
20160810 13:32:09.230087,0,231333,231333,231333
20160810 13:32:09.237899,0,231334,231334,231334
20160810 13:32:09.245711,0,231335,231335,231335
20160810 13:32:09.253524,0,231336,231336,231336
20160810 13:32:09.261337,0,231337,231337,231337
20160810 13:32:09.269149,0,231338,231338,231338
20160810 13:32:09.276961,0,231339,231339,231339
20160810 13:32:09.284774,0,231340,231340,231340
20160810 13:32:09.292587,0,231341,231341,231341
20160810 13:32:09.300399,0,231342,231342,231342
20160810 13:32:09.308211,0,231343,231343,231343
20160810 13:32:09.316024,0,231344,231344,231344
20160810 13:32:09.323837,0,231345,231345,231345
20160810 13:32:09.331649,0,231346,231346,231346
20160810 13:32:09.339461,0,231347,231347,231347
20160810 13:32:09.347274,0,231348,231348,231348
20160810 13:32:09.355087,0,231349,231349,231349
20160810 13:32:09.362899,0,231350,231350,231350
20160810 13:32:09.370711,0,231351,231351,231351
20160810 13:32:09.378524,0,231352,231352,231352
20160810 13:32:09.386337,0,231353,231353,231353
20160810 13:32:09.394149,0,231354,231354,231354
20160810 13:32:09.401961,0,231355,231355,231355
20160810 13:32:09.409774,0,231356,231356,231356
20160810 13:32:09.417587,0,231357,231357,231357
20160810 13:32:09.425399,0,231358,231358,231358
20160810 13:32:09.433211,0,231359,231359,231359
20160810 13:32:09.441024,0,231360,231360,231360
20160810 13:32:09.448837,0,231361,231361,231361
20160810 13:32:09.456649,0,231362,231362,231362
20160810 13:32:09.464461,0,231363,231363,231363
20160810 13:32:09.472274,0,231364,231364,231364
20160810 13:32:09.480087,0,231365,231365,231365
20160810 13:32:09.487899,0,231366,231366,231366
20160810 13:32:09.495711,0,231367,231367,231367
20160810 13:32:09.503524,0,231368,231368,231368
20160810 13:32:09.511337,0,231369,231369,231369
20160810 13:32:09.519149,0,231370,231370,231370
20160810 13:32:09.526961,0,231371,231371,231371
20160810 13:32:09.534774,0,231372,231372,231372
20160810 13:32:09.542587,0,231373,231373,231373
20160810 13:32:09.550399,0,231374,231374,231374
20160810 13:32:09.558211,0,231375,231375,231375
20160810 13:32:09.566024,0,231376,231376,231376
20160810 13:32:09.573837,0,231377,231377,231377
20160810 13:32:09.581649,0,231378,231378,231378
20160810 13:32:09.589461,0,231379,231379,231379
20160810 13:32:09.597274,0,231380,231380,231380
20160810 13:32:09.605087,0,231381,231381,231381
20160810 13:32:09.612899,0,231382,231382,231382
20160810 13:32:09.620711,0,231383,231383,231383
20160810 13:32:09.628524,0,231384,231384,231384
20160810 13:32:09.636337,0,231385,231385,231385
20160810 13:32:09.644149,0,231386,231386,231386
20160810 13:32:09.651961,0,231387,231387,231387
20160810 13:32:09.659774,0,231388,231388,231388
20160810 13:32:09.667587,0,231389,231389,231389
20160810 13:32:09.675399,0,231390,231390,231390
20160810 13:32:09.683211,0,231391,231391,231391
20160810 13:32:09.691024,0,231392,231392,231392
20160810 13:32:09.698837,0,231393,231393,231393
20160810 13:32:09.706649,0,231394,231394,231394
20160810 13:32:09.714461,0,231395,231395,231395
20160810 13:32:09.722274,0,231396,231396,231396
20160810 13:32:09.730087,0,231397,231397,231397
20160810 13:32:09.737899,0,231398,231398,231398
20160810 13:32:09.745711,0,231399,231399,231399
20160810 13:32:09.753524,0,231400,231400,231400
20160810 13:32:09.761337,0,231401,231401,231401
20160810 13:32:09.769149,0,231402,231402,231402
20160810 13:32:09.776961,0,231403,231403,231403
20160810 13:32:09.784774,0,231404,231404,231404
20160810 13:32:09.792587,0,231405,231405,231405
20160810 13:32:09.800399,0,231406,231406,231406
20160810 13:32:09.808211,0,231407,231407,231407
20160810 13:32:09.816024,0,231408,231408,231408
20160810 13:32:09.823837,0,231409,231409,231409
20160810 13:32:09.831649,0,231410,231410,231410
20160810 13:32:09.839461,0,231411,231411,231411
20160810 13:32:09.847274,0,231412,231412,231412
20160810 13:32:09.855087,0,231413,231413,231413
20160810 13:32:09.862899,0,231414,231414,231414
20160810 13:32:09.870711,0,231415,231415,231415
20160810 13:32:09.878524,0,231416,231416,231416
20160810 13:32:09.886337,0,231417,231417,231417
20160810 13:32:09.894149,0,231418,231418,231418
20160810 13:32:09.901961,0,231419,231419,231419
20160810 13:32:09.909774,0,231420,231420,231420
20160810 13:32:09.917587,0,231421,231421,231421
20160810 13:32:09.925399,0,231422,231422,231422
20160810 13:32:09.933211,0,231423,231423,231423
20160810 13:32:09.941024,0,231424,231424,231424
20160810 13:32:09.948837,0,231425,231425,231425
20160810 13:32:09.956649,0,231426,231426,231426
20160810 13:32:09.964461,0,231427,231427,231427
20160810 13:32:09.972274,0,231428,231428,231428
20160810 13:32:09.980087,0,231429,231429,231429
20160810 13:32:09.987899,0,231430,231430,231430
20160810 13:32:09.995711,0,231431,231431,231431
20160810 13:32:10.003524,0,231432,231432,231432
20160810 13:32:10.011337,0,231433,231433,231433
20160810 13:32:10.019149,0,231434,231434,231434
20160810 13:32:10.026961,0,231435,231435,231435
20160810 13:32:10.034774,0,231436,231436,231436
20160810 13:32:10.042587,0,231437,231437,231437
20160810 13:32:10.050399,0,231438,231438,231438
20160810 13:32:10.058211,0,231439,231439,231439
20160810 13:32:10.066024,0,231440,231440,231440
20160810 13:32:10.073837,0,231441,231441,231441
20160810 13:32:10.081649,0,231442,231442,231442
20160810 13:32:10.089461,0,231443,231443,231443
20160810 13:32:10.097274,0,231444,231444,231444
20160810 13:32:10.105087,0,231445,231445,231445
20160810 13:32:10.112899,0,231446,231446,231446
20160810 13:32:10.120711,0,231447,231447,231447
20160810 13:32:10.128524,0,231448,231448,231448
20160810 13:32:10.136337,0,231449,231449,231449
20160810 13:32:10.144149,0,231450,231450,231450
20160810 13:32:10.151961,0,231451,231451,231451
20160810 13:32:10.159774,0,231452,231452,231452
20160810 13:32:10.167587,0,231453,231453,231453
20160810 13:32:10.175399,0,231454,231454,231454
20160810 13:32:10.183211,0,231455,231455,231455
20160810 13:32:10.191024,0,231456,231456,231456
20160810 13:32:10.198837,0,231457,231457,231457
20160810 13:32:10.206649,0,231458,231458,231458
20160810 13:32:10.214461,0,231459,231459,231459
20160810 13:32:10.222274,0,231460,231460,231460
20160810 13:32:10.230087,0,231461,231461,231461
20160810 13:32:10.237899,0,231462,231462,231462
20160810 13:32:10.245711,0,231463,231463,231463
20160810 13:32:10.253524,0,231464,231464,231464
20160810 13:32:10.261337,0,231465,231465,231465
20160810 13:32:10.269149,0,231466,231466,231466
20160810 13:32:10.276961,0,231467,231467,231467
20160810 13:32:10.284774,0,231468,231468,231468
20160810 13:32:10.292587,0,231469,231469,231469
20160810 13:32:10.300399,0,231470,231470,231470
20160810 13:32:10.308211,0,231471,231471,231471
20160810 13:32:10.316024,0,231472,231472,231472
20160810 13:32:10.323837,0,231473,231473,231473
20160810 13:32:10.331649,0,231474,231474,231474
20160810 13:32:10.339461,0,231475,231475,231475
20160810 13:32:10.347274,0,231476,231476,231476
20160810 13:32:10.355087,0,231477,231477,231477
20160810 13:32:10.362899,0,231478,231478,231478
20160810 13:32:10.370711,0,231479,231479,231479
20160810 13:32:10.378524,0,231480,231480,231480
20160810 13:32:10.386337,0,231481,231481,231481
20160810 13:32:10.394149,0,231482,231482,231482
20160810 13:32:10.401961,0,231483,231483,231483
20160810 13:32:10.409774,0,231484,231484,231484
20160810 13:32:10.417587,0,231485,231485,231485
20160810 13:32:10.425399,0,231486,231486,231486
20160810 13:32:10.433211,0,231487,231487,231487
20160810 13:32:10.441024,0,231488,231488,231488
20160810 13:32:10.448837,0,231489,231489,231489
20160810 13:32:10.456649,0,231490,231490,231490
20160810 13:32:10.464461,0,231491,231491,231491
20160810 13:32:10.472274,0,231492,231492,231492
20160810 13:32:10.480087,0,231493,231493,231493
20160810 13:32:10.487899,0,231494,231494,231494
20160810 13:32:10.495711,0,231495,231495,231495
20160810 13:32:10.503524,0,231496,231496,231496
20160810 13:32:10.511337,0,231497,231497,231497
20160810 13:32:10.519149,0,231498,231498,231498
20160810 13:32:10.526961,0,231499,231499,231499
20160810 13:32:10.534774,0,231500,231500,231500
20160810 13:32:10.542587,0,231501,231501,231501
20160810 13:32:10.550399,0,231502,231502,231502
20160810 13:32:10.558211,0,231503,231503,231503
20160810 13:32:10.566024,0,231504,231504,231504
20160810 13:32:10.573837,0,231505,231505,231505
20160810 13:32:10.581649,0,231506,231506,231506
20160810 13:32:10.589461,0,231507,231507,231507
20160810 13:32:10.597274,0,231508,231508,231508
20160810 13:32:10.605087,0,231509,231509,231509
20160810 13:32:10.612899,0,231510,231510,231510
20160810 13:32:10.620711,0,231511,231511,231511
20160810 13:32:10.628524,0,231512,231512,231512
20160810 13:32:10.636337,0,231513,231513,231513
20160810 13:32:10.644149,0,231514,231514,231514
20160810 13:32:10.651961,0,231515,231515,231515
20160810 13:32:10.659774,0,231516,231516,231516
20160810 13:32:10.667587,0,231517,231517,231517
20160810 13:32:10.675399,0,231518,231518,231518
20160810 13:32:10.683211,0,231519,231519,231519
20160810 13:32:10.691024,0,231520,231520,231520
20160810 13:32:10.698837,0,231521,231521,231521
20160810 13:32:10.706649,0,231522,231522,231522
20160810 13:32:10.714461,0,231523,231523,231523
20160810 13:32:10.722274,0,231524,231524,231524
20160810 13:32:10.730087,0,231525,231525,231525
20160810 13:32:10.737899,0,231526,231526,231526
20160810 13:32:10.745711,0,231527,231527,231527
20160810 13:32:10.753524,0,231528,231528,231528
20160810 13:32:10.761337,0,231529,231529,231529
20160810 13:32:10.769149,0,231530,231530,231530
20160810 13:32:10.776961,0,231531,231531,231531
20160810 13:32:10.784774,0,231532,231532,231532
20160810 13:32:10.792587,0,231533,231533,231533
20160810 13:32:10.800399,0,231534,231534,231534
20160810 13:32:10.808211,0,231535,231535,231535
20160810 13:32:10.816024,0,231536,231536,231536
20160810 13:32:10.823837,0,231537,231537,231537
20160810 13:32:10.831649,0,231538,231538,231538
20160810 13:32:10.839461,0,231539,231539,231539
20160810 13:32:10.847274,0,231540,231540,231540
20160810 13:32:10.855087,0,231541,231541,231541
20160810 13:32:10.862899,0,231542,231542,231542
20160810 13:32:10.870711,0,231543,231543,231543
20160810 13:32:10.878524,0,231544,231544,231544
20160810 13:32:10.886337,0,231545,231545,231545
20160810 13:32:10.894149,0,231546,231546,231546
20160810 13:32:10.901961,0,231547,231547,231547
20160810 13:32:10.909774,0,231548,231548,231548
20160810 13:32:10.917587,0,231549,231549,231549
20160810 13:32:10.925399,0,231550,231550,231550
20160810 13:32:10.933211,0,231551,231551,231551
20160810 13:32:10.941024,0,231552,231552,231552
20160810 13:32:10.948837,0,231553,231553,231553
20160810 13:32:10.956649,0,231554,231554,231554
20160810 13:32:10.964461,0,231555,231555,231555
20160810 13:32:10.972274,0,231556,231556,231556
20160810 13:32:10.980087,0,231557,231557,231557
20160810 13:32:10.987899,0,231558,231558,231558
20160810 13:32:10.995711,0,231559,231559,231559
20160810 13:32:11.003524,0,231560,231560,231560
20160810 13:32:11.011337,0,231561,231561,231561
20160810 13:32:11.019149,0,231562,231562,231562
20160810 13:32:11.026961,0,231563,231563,231563
20160810 13:32:11.034774,0,231564,231564,231564
20160810 13:32:11.042587,0,231565,231565,231565
20160810 13:32:11.050399,0,231566,231566,231566
20160810 13:32:11.058211,0,231567,231567,231567
20160810 13:32:11.066024,0,231568,231568,231568
20160810 13:32:11.073837,0,231569,231569,231569
20160810 13:32:11.081649,0,231570,231570,231570
20160810 13:32:11.089461,0,231571,231571,231571
20160810 13:32:11.097274,0,231572,231572,231572
20160810 13:32:11.105087,0,231573,231573,231573
20160810 13:32:11.112899,0,231574,231574,231574
20160810 13:32:11.120711,0,231575,231575,231575
20160810 13:32:11.128524,0,231576,231576,231576
20160810 13:32:11.136337,0,231577,231577,231577
20160810 13:32:11.144149,0,231578,231578,231578
20160810 13:32:11.151961,0,231579,231579,231579
20160810 13:32:11.159774,0,231580,231580,231580
20160810 13:32:11.167587,0,231581,231581,231581
20160810 13:32:11.175399,0,231582,231582,231582
20160810 13:32:11.183211,0,231583,231583,231583
20160810 13:32:11.191024,0,231584,231584,231584
20160810 13:32:11.198837,0,231585,231585,231585
20160810 13:32:11.206649,0,231586,231586,231586
20160810 13:32:11.214461,0,231587,231587,231587
20160810 13:32:11.222274,0,231588,231588,231588
20160810 13:32:11.230087,0,231589,231589,231589
20160810 13:32:11.237899,0,231590,231590,231590
20160810 13:32:11.245711,0,231591,231591,231591
20160810 13:32:11.253524,0,231592,231592,231592
20160810 13:32:11.261337,0,231593,231593,231593
20160810 13:32:11.269149,0,231594,231594,231594
20160810 13:32:11.276961,0,231595,231595,231595
20160810 13:32:11.284774,0,231596,231596,231596
20160810 13:32:11.292587,0,231597,231597,231597
20160810 13:32:11.300399,0,231598,231598,231598
