time,status,x,y,z
20160810 15:09:22.414781,0,84,84,84
20160810 15:09:22.422594,0,85,85,85
20160810 15:09:22.430406,0,86,86,86
20160810 15:09:22.438218,0,87,87,87
20160810 15:09:22.446031,0,88,88,88
20160810 15:09:22.453844,0,89,89,89
20160810 15:09:22.461656,0,90,90,90
20160810 15:09:22.469468,0,91,91,91
20160810 15:09:22.477281,0,92,92,92
20160810 15:09:22.485094,0,93,93,93
20160810 15:09:22.492906,0,94,94,94
20160810 15:09:22.500718,0,95,95,95
20160810 15:09:22.508531,0,96,96,96
20160810 15:09:22.516344,0,97,97,97
20160810 15:09:22.524156,0,98,98,98
20160810 15:09:22.531968,0,99,99,99
20160810 15:09:22.539781,0,100,100,100
20160810 15:09:22.547594,0,101,101,101
20160810 15:09:22.555406,0,102,102,102
20160810 15:09:22.563218,0,103,103,103
20160810 15:09:22.571031,0,104,104,104
20160810 15:09:22.578844,0,105,105,105
20160810 15:09:22.586656,0,106,106,106
20160810 15:09:22.594468,0,107,107,107
20160810 15:09:22.602281,0,108,108,108
20160810 15:09:22.610094,0,109,109,109
20160810 15:09:22.617906,0,110,110,110
20160810 15:09:22.625718,0,111,111,111
20160810 15:09:22.633531,0,112,112,112
20160810 15:09:22.641344,0,113,113,113
20160810 15:09:22.649156,0,114,114,114
20160810 15:09:22.656968,0,115,115,115
20160810 15:09:22.664781,0,116,116,116
20160810 15:09:22.672594,0,117,117,117
20160810 15:09:22.680406,0,118,118,118
20160810 15:09:22.688218,0,119,119,119
20160810 15:09:22.696031,0,120,120,120
20160810 15:09:22.703844,0,121,121,121
20160810 15:09:22.711656,0,122,122,122
20160810 15:09:22.719468,0,123,123,123
20160810 15:09:22.727281,0,124,124,124
20160810 15:09:22.735094,0,125,125,125
20160810 15:09:22.742906,0,126,126,126
20160810 15:09:22.750718,0,127,127,127
20160810 15:09:22.758531,0,128,128,128
20160810 15:09:22.766344,0,129,129,129
20160810 15:09:22.774156,0,130,130,130
20160810 15:09:22.781968,0,131,131,131
20160810 15:09:22.789781,0,132,132,132
20160810 15:09:22.797594,0,133,133,133
20160810 15:09:22.805406,0,134,134,134
20160810 15:09:22.813218,0,135,135,135
20160810 15:09:22.821031,0,136,136,136
20160810 15:09:22.828844,0,137,137,137
20160810 15:09:22.836656,0,138,138,138
20160810 15:09:22.844468,0,139,139,139
20160810 15:09:22.852281,0,140,140,140
20160810 15:09:22.860094,0,141,141,141
20160810 15:09:22.867906,0,142,142,142
20160810 15:09:22.875718,0,143,143,143
20160810 15:09:22.883531,0,144,144,144
20160810 15:09:22.891344,0,145,145,145
20160810 15:09:22.899156,0,146,146,146
20160810 15:09:22.906968,0,147,147,147
20160810 15:09:22.914781,0,148,148,148
20160810 15:09:22.922594,0,149,149,149
20160810 15:09:22.930406,0,150,150,150
20160810 15:09:22.938218,0,151,151,151
20160810 15:09:22.946031,0,152,152,152
20160810 15:09:22.953844,0,153,153,153
20160810 15:09:22.961656,0,154,154,154
20160810 15:09:22.969468,0,155,155,155
20160810 15:09:22.977281,0,156,156,156
20160810 15:09:22.985094,0,157,157,157
20160810 15:09:22.992906,0,158,158,158
20160810 15:09:23.000718,0,159,159,159
20160810 15:09:23.008531,0,160,160,160
20160810 15:09:23.016344,0,161,161,161
20160810 15:09:23.024156,0,162,162,162
20160810 15:09:23.031968,0,163,163,163
20160810 15:09:23.039781,0,164,164,164
20160810 15:09:23.047594,0,165,165,165
20160810 15:09:23.055406,0,166,166,166
20160810 15:09:23.063218,0,167,167,167
20160810 15:09:23.071031,0,168,168,168
20160810 15:09:23.078844,0,169,169,169
20160810 15:09:23.086656,0,170,170,170
20160810 15:09:23.094468,0,171,171,171
20160810 15:09:23.102281,0,172,172,172
20160810 15:09:23.110094,0,173,173,173
20160810 15:09:23.117906,0,174,174,174
20160810 15:09:23.125718,0,175,175,175
20160810 15:09:23.133531,0,176,176,176
20160810 15:09:23.141344,0,177,177,177
20160810 15:09:23.149156,0,178,178,178
20160810 15:09:23.156968,0,179,179,179
20160810 15:09:23.164781,0,180,180,180
20160810 15:09:23.172594,0,181,181,181
20160810 15:09:23.180406,0,182,182,182
20160810 15:09:23.188218,0,183,183,183
20160810 15:09:23.196031,0,184,184,184
20160810 15:09:23.203844,0,185,185,185
20160810 15:09:23.211656,0,186,186,186
20160810 15:09:23.219468,0,187,187,187
20160810 15:09:23.227281,0,188,188,188
20160810 15:09:23.235094,0,189,189,189
20160810 15:09:23.242906,0,190,190,190
20160810 15:09:23.250718,0,191,191,191
20160810 15:09:23.258531,0,192,192,192
20160810 15:09:23.266344,0,193,193,193
20160810 15:09:23.274156,0,194,194,194
20160810 15:09:23.281968,0,195,195,195
20160810 15:09:23.289781,0,196,196,196
20160810 15:09:23.297594,0,197,197,197
20160810 15:09:23.305406,0,198,198,198
20160810 15:09:23.313218,0,199,199,199
20160810 15:09:23.321031,0,200,200,200
20160810 15:09:23.328844,0,201,201,201
20160810 15:09:23.336656,0,202,202,202
20160810 15:09:23.344468,0,203,203,203
20160810 15:09:23.352281,0,204,204,204
20160810 15:09:23.360094,0,205,205,205
20160810 15:09:23.367906,0,206,206,206
20160810 15:09:23.375718,0,207,207,207
20160810 15:09:23.383531,0,208,208,208
20160810 15:09:23.391344,0,209,209,209
20160810 15:09:23.399156,0,210,210,210
20160810 15:09:23.406968,0,211,211,211
20160810 15:09:23.414781,0,212,212,212
20160810 15:09:23.422594,0,213,213,213
20160810 15:09:23.430406,0,214,214,214
20160810 15:09:23.438218,0,215,215,215
20160810 15:09:23.446031,0,216,216,216
20160810 15:09:23.453844,0,217,217,217
20160810 15:09:23.461656,0,218,218,218
20160810 15:09:23.469468,0,219,219,219
20160810 15:09:23.477281,0,220,220,220
20160810 15:09:23.485094,0,221,221,221
20160810 15:09:23.492906,0,222,222,222
20160810 15:09:23.500718,0,223,223,223
20160810 15:09:23.508531,0,224,224,224
20160810 15:09:23.516344,0,225,225,225
20160810 15:09:23.524156,0,226,226,226
20160810 15:09:23.531968,0,227,227,227
20160810 15:09:23.539781,0,228,228,228
20160810 15:09:23.547594,0,229,229,229
20160810 15:09:23.555406,0,230,230,230
20160810 15:09:23.563218,0,231,231,231
20160810 15:09:23.571031,0,232,232,232
20160810 15:09:23.578844,0,233,233,233
20160810 15:09:23.586656,0,234,234,234
20160810 15:09:23.594468,0,235,235,235
20160810 15:09:23.602281,0,236,236,236
20160810 15:09:23.610094,0,237,237,237
20160810 15:09:23.617906,0,238,238,238
20160810 15:09:23.625718,0,239,239,239
20160810 15:09:23.633531,0,240,240,240
20160810 15:09:23.641344,0,241,241,241
20160810 15:09:23.649156,0,242,242,242
20160810 15:09:23.656968,0,243,243,243
20160810 15:09:23.664781,0,244,244,244
20160810 15:09:23.672594,0,245,245,245
20160810 15:09:23.680406,0,246,246,246
20160810 15:09:23.688218,0,247,247,247
20160810 15:09:23.696031,0,248,248,248
20160810 15:09:23.703844,0,249,249,249
20160810 15:09:23.711656,0,250,250,250
20160810 15:09:23.719468,0,251,251,251
20160810 15:09:23.727281,0,252,252,252
20160810 15:09:23.735094,0,253,253,253
20160810 15:09:23.742906,0,254,254,254
20160810 15:09:23.750718,0,255,255,255
20160810 15:09:23.758531,0,256,256,256
20160810 15:09:23.766344,0,257,257,257
20160810 15:09:23.774156,0,258,258,258
20160810 15:09:23.781968,0,259,259,259
20160810 15:09:23.789781,0,260,260,260
20160810 15:09:23.797594,0,261,261,261
20160810 15:09:23.805406,0,262,262,262
20160810 15:09:23.813218,0,263,263,263
20160810 15:09:23.821031,0,264,264,264
20160810 15:09:23.828844,0,265,265,265
20160810 15:09:23.836656,0,266,266,266
20160810 15:09:23.844468,0,267,267,267
20160810 15:09:23.852281,0,268,268,268
20160810 15:09:23.860094,0,269,269,269
20160810 15:09:23.867906,0,270,270,270
20160810 15:09:23.875718,0,271,271,271
20160810 15:09:23.883531,0,272,272,272
20160810 15:09:23.891344,0,273,273,273
20160810 15:09:23.899156,0,274,274,274
20160810 15:09:23.906968,0,275,275,275
20160810 15:09:23.914781,0,276,276,276
20160810 15:09:23.922594,0,277,277,277
20160810 15:09:23.930406,0,278,278,278
20160810 15:09:23.938218,0,279,279,279
20160810 15:09:23.946031,0,280,280,280
20160810 15:09:23.953844,0,281,281,281
20160810 15:09:23.961656,0,282,282,282
20160810 15:09:23.969468,0,283,283,283
20160810 15:09:23.977281,0,284,284,284
20160810 15:09:23.985094,0,285,285,285
20160810 15:09:23.992906,0,286,286,286
20160810 15:09:24.000718,0,287,287,287
20160810 15:09:24.008531,0,288,288,288
20160810 15:09:24.016344,0,289,289,289
20160810 15:09:24.024156,0,290,290,290
20160810 15:09:24.031968,0,291,291,291
20160810 15:09:24.039781,0,292,292,292
20160810 15:09:24.047594,0,293,293,293
20160810 15:09:24.055406,0,294,294,294
20160810 15:09:24.063218,0,295,295,295
20160810 15:09:24.071031,0,296,296,296
20160810 15:09:24.078844,0,297,297,297
20160810 15:09:24.086656,0,298,298,298
20160810 15:09:24.094468,0,299,299,299
20160810 15:09:24.102281,0,300,300,300
20160810 15:09:24.110094,0,301,301,301
20160810 15:09:24.117906,0,302,302,302
20160810 15:09:24.125718,0,303,303,303
20160810 15:09:24.133531,0,304,304,304
20160810 15:09:24.141344,0,305,305,305
20160810 15:09:24.149156,0,306,306,306
20160810 15:09:24.156968,0,307,307,307
20160810 15:09:24.164781,0,308,308,308
20160810 15:09:24.172594,0,309,309,309
20160810 15:09:24.180406,0,310,310,310
20160810 15:09:24.188218,0,311,311,311
20160810 15:09:24.196031,0,312,312,312
20160810 15:09:24.203844,0,313,313,313
20160810 15:09:24.211656,0,314,314,314
20160810 15:09:24.219468,0,315,315,315
20160810 15:09:24.227281,0,316,316,316
20160810 15:09:24.235094,0,317,317,317
20160810 15:09:24.242906,0,318,318,318
20160810 15:09:24.250718,0,319,319,319
20160810 15:09:24.258531,0,320,320,320
20160810 15:09:24.266344,0,321,321,321
20160810 15:09:24.274156,0,322,322,322
20160810 15:09:24.281968,0,323,323,323
20160810 15:09:24.289781,0,324,324,324
20160810 15:09:24.297594,0,325,325,325
20160810 15:09:24.305406,0,326,326,326
20160810 15:09:24.313218,0,327,327,327
20160810 15:09:24.321031,0,328,328,328
20160810 15:09:24.328844,0,329,329,329
20160810 15:09:24.336656,0,330,330,330
20160810 15:09:24.344468,0,331,331,331
20160810 15:09:24.352281,0,332,332,332
20160810 15:09:24.360094,0,333,333,333
20160810 15:09:24.367906,0,334,334,334
20160810 15:09:24.375718,0,335,335,335
20160810 15:09:24.383531,0,336,336,336
20160810 15:09:24.391344,0,337,337,337
20160810 15:09:24.399156,0,338,338,338
20160810 15:09:24.406968,0,339,339,339
20160810 15:09:24.414781,0,340,340,340
20160810 15:09:24.422594,0,341,341,341
20160810 15:09:24.430406,0,342,342,342
20160810 15:09:24.438218,0,343,343,343
20160810 15:09:24.446031,0,344,344,344
20160810 15:09:24.453844,0,345,345,345
20160810 15:09:24.461656,0,346,346,346
20160810 15:09:24.469468,0,347,347,347
20160810 15:09:24.477281,0,348,348,348
20160810 15:09:24.485094,0,349,349,349
20160810 15:09:24.492906,0,350,350,350
20160810 15:09:24.500718,0,351,351,351
20160810 15:09:24.508531,0,352,352,352
20160810 15:09:24.516344,0,353,353,353
20160810 15:09:24.524156,0,354,354,354
20160810 15:09:24.531968,0,355,355,355
20160810 15:09:24.539781,0,356,356,356
20160810 15:09:24.547594,0,357,357,357
20160810 15:09:24.555406,0,358,358,358
20160810 15:09:24.563218,0,359,359,359
20160810 15:09:24.571031,0,360,360,360
20160810 15:09:24.578844,0,361,361,361
20160810 15:09:24.586656,0,362,362,362
20160810 15:09:24.594468,0,363,363,363
20160810 15:09:24.602281,0,364,364,364
20160810 15:09:24.610094,0,365,365,365
20160810 15:09:24.617906,0,366,366,366
20160810 15:09:24.625718,0,367,367,367
20160810 15:09:24.633531,0,368,368,368
20160810 15:09:24.641344,0,369,369,369
20160810 15:09:24.649156,0,370,370,370
20160810 15:09:24.656968,0,371,371,371
20160810 15:09:24.664781,0,372,372,372
20160810 15:09:24.672594,0,373,373,373
20160810 15:09:24.680406,0,374,374,374
20160810 15:09:24.688218,0,375,375,375
20160810 15:09:24.696031,0,376,376,376
20160810 15:09:24.703844,0,377,377,377
20160810 15:09:24.711656,0,378,378,378
20160810 15:09:24.719468,0,379,379,379
20160810 15:09:24.727281,0,380,380,380
20160810 15:09:24.735094,0,381,381,381
20160810 15:09:24.742906,0,382,382,382
20160810 15:09:24.750718,0,383,383,383
20160810 15:09:24.758531,0,384,384,384
20160810 15:09:24.766344,0,385,385,385
20160810 15:09:24.774156,0,386,386,386
20160810 15:09:24.781968,0,387,387,387
20160810 15:09:24.789781,0,388,388,388
20160810 15:09:24.797594,0,389,389,389
20160810 15:09:24.805406,0,390,390,390
20160810 15:09:24.813218,0,391,391,391
20160810 15:09:24.821031,0,392,392,392
20160810 15:09:24.828844,0,393,393,393
20160810 15:09:24.836656,0,394,394,394
20160810 15:09:24.844468,0,395,395,395
20160810 15:09:24.852281,0,396,396,396
20160810 15:09:24.860094,0,397,397,397
20160810 15:09:24.867906,0,398,398,398
20160810 15:09:24.875718,0,399,399,399
20160810 15:09:24.883531,0,400,400,400
20160810 15:09:24.891344,0,401,401,401
20160810 15:09:24.899156,0,402,402,402
20160810 15:09:24.906968,0,403,403,403
20160810 15:09:24.914781,0,404,404,404
20160810 15:09:24.922594,0,405,405,405
20160810 15:09:24.930406,0,406,406,406
20160810 15:09:24.938218,0,407,407,407
20160810 15:09:24.946031,0,408,408,408
20160810 15:09:24.953844,0,409,409,409
20160810 15:09:24.961656,0,410,410,410
20160810 15:09:24.969468,0,411,411,411
20160810 15:09:24.977281,0,412,412,412
20160810 15:09:24.985094,0,413,413,413
20160810 15:09:24.992906,0,414,414,414
20160810 15:09:25.000718,0,415,415,415
20160810 15:09:25.008531,0,416,416,416
20160810 15:09:25.016344,0,417,417,417
20160810 15:09:25.024156,0,418,418,418
20160810 15:09:25.031968,0,419,419,419
20160810 15:09:25.039781,0,420,420,420
20160810 15:09:25.047594,0,421,421,421
20160810 15:09:25.055406,0,422,422,422
20160810 15:09:25.063218,0,423,423,423
20160810 15:09:25.071031,0,424,424,424
20160810 15:09:25.078844,0,425,425,425
20160810 15:09:25.086656,0,426,426,426
20160810 15:09:25.094468,0,427,427,427
20160810 15:09:25.102281,0,428,428,428
20160810 15:09:25.110094,0,429,429,429
20160810 15:09:25.117906,0,430,430,430
20160810 15:09:25.125718,0,431,431,431
20160810 15:09:25.133531,0,432,432,432
20160810 15:09:25.141344,0,433,433,433
20160810 15:09:25.149156,0,434,434,434
20160810 15:09:25.156968,0,435,435,435
20160810 15:09:25.164781,0,436,436,436
20160810 15:09:25.172594,0,437,437,437
20160810 15:09:25.180406,0,438,438,438
20160810 15:09:25.188218,0,439,439,439
20160810 15:09:25.196031,0,440,440,440
20160810 15:09:25.203844,0,441,441,441
20160810 15:09:25.211656,0,442,442,442
20160810 15:09:25.219468,0,443,443,443
20160810 15:09:25.227281,0,444,444,444
20160810 15:09:25.235094,0,445,445,445
20160810 15:09:25.242906,0,446,446,446
20160810 15:09:25.250718,0,447,447,447
20160810 15:09:25.258531,0,448,448,448
20160810 15:09:25.266344,0,449,449,449
20160810 15:09:25.274156,0,450,450,450
20160810 15:09:25.281968,0,451,451,451
20160810 15:09:25.289781,0,452,452,452
20160810 15:09:25.297594,0,453,453,453
20160810 15:09:25.305406,0,454,454,454
20160810 15:09:25.313218,0,455,455,455
20160810 15:09:25.321031,0,456,456,456
20160810 15:09:25.328844,0,457,457,457
20160810 15:09:25.336656,0,458,458,458
20160810 15:09:25.344468,0,459,459,459
20160810 15:09:25.352281,0,460,460,460
20160810 15:09:25.360094,0,461,461,461
20160810 15:09:25.367906,0,462,462,462
20160810 15:09:25.375718,0,463,463,463
20160810 15:09:25.383531,0,464,464,464
20160810 15:09:25.391344,0,465,465,465
20160810 15:09:25.399156,0,466,466,466
20160810 15:09:25.406968,0,467,467,467
20160810 15:09:25.414781,0,468,468,468
20160810 15:09:25.422594,0,469,469,469
20160810 15:09:25.430406,0,470,470,470
20160810 15:09:25.438218,0,471,471,471
20160810 15:09:25.446031,0,472,472,472
20160810 15:09:25.453844,0,473,473,473
20160810 15:09:25.461656,0,474,474,474
20160810 15:09:25.469468,0,475,475,475
20160810 15:09:25.477281,0,476,476,476
20160810 15:09:25.485094,0,477,477,477
20160810 15:09:25.492906,0,478,478,478
20160810 15:09:25.500718,0,479,479,479
20160810 15:09:25.508531,0,480,480,480
20160810 15:09:25.516344,0,481,481,481
20160810 15:09:25.524156,0,482,482,482
20160810 15:09:25.531968,0,483,483,483
20160810 15:09:25.539781,0,484,484,484
20160810 15:09:25.547594,0,485,485,485
20160810 15:09:25.555406,0,486,486,486
20160810 15:09:25.563218,0,487,487,487
20160810 15:09:25.571031,0,488,488,488
20160810 15:09:25.578844,0,489,489,489
20160810 15:09:25.586656,0,490,490,490
20160810 15:09:25.594468,0,491,491,491
20160810 15:09:25.602281,0,492,492,492
20160810 15:09:25.610094,0,493,493,493
20160810 15:09:25.617906,0,494,494,494
20160810 15:09:25.625718,0,495,495,495
20160810 15:09:25.633531,0,496,496,496
20160810 15:09:25.641344,0,497,497,497
20160810 15:09:25.649156,0,498,498,498
20160810 15:09:25.656968,0,499,499,499
20160810 15:09:25.664781,0,500,500,500
20160810 15:09:25.672594,0,501,501,501
20160810 15:09:25.680406,0,502,502,502
20160810 15:09:25.688218,0,503,503,503
20160810 15:09:25.696031,0,504,504,504
20160810 15:09:25.703844,0,505,505,505
20160810 15:09:25.711656,0,506,506,506
20160810 15:09:25.719468,0,507,507,507
20160810 15:09:25.727281,0,508,508,508
20160810 15:09:25.735094,0,509,509,509
20160810 15:09:25.742906,0,510,510,510
20160810 15:09:25.750718,0,511,511,511
20160810 15:09:25.758531,0,512,512,512
20160810 15:09:25.766344,0,513,513,513
20160810 15:09:25.774156,0,514,514,514
20160810 15:09:25.781968,0,515,515,515
20160810 15:09:25.789781,0,516,516,516
20160810 15:09:25.797594,0,517,517,517
20160810 15:09:25.805406,0,518,518,518
20160810 15:09:25.813218,0,519,519,519
20160810 15:09:25.821031,0,520,520,520
20160810 15:09:25.828844,0,521,521,521
20160810 15:09:25.836656,0,522,522,522
20160810 15:09:25.844468,0,523,523,523
20160810 15:09:25.852281,0,524,524,524
20160810 15:09:25.860094,0,525,525,525
20160810 15:09:25.867906,0,526,526,526
20160810 15:09:25.875718,0,527,527,527
20160810 15:09:25.883531,0,528,528,528
20160810 15:09:25.891344,0,529,529,529
20160810 15:09:25.899156,0,530,530,530
20160810 15:09:25.906968,0,531,531,531
20160810 15:09:25.914781,0,532,532,532
20160810 15:09:25.922594,0,533,533,533
20160810 15:09:25.930406,0,534,534,534
20160810 15:09:25.938218,0,535,535,535
20160810 15:09:25.946031,0,536,536,536
20160810 15:09:25.953844,0,537,537,537
20160810 15:09:25.961656,0,538,538,538
20160810 15:09:25.969468,0,539,539,539
20160810 15:09:25.977281,0,540,540,540
20160810 15:09:25.985094,0,541,541,541
20160810 15:09:25.992906,0,542,542,542
20160810 15:09:26.000718,0,543,543,543
20160810 15:09:26.008531,0,544,544,544
20160810 15:09:26.016344,0,545,545,545
20160810 15:09:26.024156,0,546,546,546
20160810 15:09:26.031968,0,547,547,547
20160810 15:09:26.039781,0,548,548,548
20160810 15:09:26.047594,0,549,549,549
20160810 15:09:26.055406,0,550,550,550
20160810 15:09:26.063218,0,551,551,551
20160810 15:09:26.071031,0,552,552,552
20160810 15:09:26.078844,0,553,553,553
20160810 15:09:26.086656,0,554,554,554
20160810 15:09:26.094468,0,555,555,555
20160810 15:09:26.102281,0,556,556,556
20160810 15:09:26.110094,0,557,557,557
20160810 15:09:26.117906,0,558,558,558
20160810 15:09:26.125718,0,559,559,559
20160810 15:09:26.133531,0,560,560,560
20160810 15:09:26.141344,0,561,561,561
20160810 15:09:26.149156,0,562,562,562
20160810 15:09:26.156968,0,563,563,563
20160810 15:09:26.164781,0,564,564,564
20160810 15:09:26.172594,0,565,565,565
20160810 15:09:26.180406,0,566,566,566
20160810 15:09:26.188218,0,567,567,567
20160810 15:09:26.196031,0,568,568,568
20160810 15:09:26.203844,0,569,569,569
20160810 15:09:26.211656,0,570,570,570
20160810 15:09:26.219468,0,571,571,571
20160810 15:09:26.227281,0,572,572,572
20160810 15:09:26.235094,0,573,573,573
20160810 15:09:26.242906,0,574,574,574
20160810 15:09:26.250718,0,575,575,575
20160810 15:09:26.258531,0,576,576,576
20160810 15:09:26.266344,0,577,577,577
20160810 15:09:26.274156,0,578,578,578
20160810 15:09:26.281968,0,579,579,579
20160810 15:09:26.289781,0,580,580,580
20160810 15:09:26.297594,0,581,581,581
20160810 15:09:26.305406,0,582,582,582
20160810 15:09:26.313218,0,583,583,583
20160810 15:09:26.321031,0,584,584,584
20160810 15:09:26.328844,0,585,585,585
20160810 15:09:26.336656,0,586,586,586
20160810 15:09:26.344468,0,587,587,587
20160810 15:09:26.352281,0,588,588,588
20160810 15:09:26.360094,0,589,589,589
20160810 15:09:26.367906,0,590,590,590
20160810 15:09:26.375718,0,591,591,591
20160810 15:09:26.383531,0,592,592,592
20160810 15:09:26.391344,0,593,593,593
20160810 15:09:26.399156,0,594,594,594
20160810 15:09:26.406968,0,595,595,595
20160810 15:09:26.414781,0,596,596,596
20160810 15:09:26.422594,0,597,597,597
20160810 15:09:26.430406,0,598,598,598
20160810 15:09:26.438218,0,599,599,599
20160810 15:09:26.446031,0,600,600,600
20160810 15:09:26.453844,0,601,601,601
20160810 15:09:26.461656,0,602,602,602
20160810 15:09:26.469468,0,603,603,603
20160810 15:09:26.477281,0,604,604,604
20160810 15:09:26.485094,0,605,605,605
20160810 15:09:26.492906,0,606,606,606
20160810 15:09:26.500718,0,607,607,607
20160810 15:09:26.508531,0,608,608,608
20160810 15:09:26.516344,0,609,609,609
20160810 15:09:26.524156,0,610,610,610
20160810 15:09:26.531968,0,611,611,611
20160810 15:09:26.539781,0,612,612,612
20160810 15:09:26.547594,0,613,613,613
20160810 15:09:26.555406,0,614,614,614
20160810 15:09:26.563218,0,615,615,615
20160810 15:09:26.571031,0,616,616,616
20160810 15:09:26.578844,0,617,617,617
20160810 15:09:26.586656,0,618,618,618
20160810 15:09:26.594468,0,619,619,619
20160810 15:09:26.602281,0,620,620,620
20160810 15:09:26.610094,0,621,621,621
20160810 15:09:26.617906,0,622,622,622
20160810 15:09:26.625718,0,623,623,623
20160810 15:09:26.633531,0,624,624,624
20160810 15:09:26.641344,0,625,625,625
20160810 15:09:26.649156,0,626,626,626
20160810 15:09:26.656968,0,627,627,627
20160810 15:09:26.664781,0,628,628,628
20160810 15:09:26.672594,0,629,629,629
20160810 15:09:26.680406,0,630,630,630
20160810 15:09:26.688218,0,631,631,631
20160810 15:09:26.696031,0,632,632,632
20160810 15:09:26.703844,0,633,633,633
20160810 15:09:26.711656,0,634,634,634
20160810 15:09:26.719468,0,635,635,635
20160810 15:09:26.727281,0,636,636,636
20160810 15:09:26.735094,0,637,637,637
20160810 15:09:26.742906,0,638,638,638
20160810 15:09:26.750718,0,639,639,639
20160810 15:09:26.758531,0,640,640,640
20160810 15:09:26.766344,0,641,641,641
20160810 15:09:26.774156,0,642,642,642
20160810 15:09:26.781968,0,643,643,643
20160810 15:09:26.789781,0,644,644,644
20160810 15:09:26.797594,0,645,645,645
20160810 15:09:26.805406,0,646,646,646
20160810 15:09:26.813218,0,647,647,647
20160810 15:09:26.821031,0,648,648,648
20160810 15:09:26.828844,0,649,649,649
20160810 15:09:26.836656,0,650,650,650
20160810 15:09:26.844468,0,651,651,651
20160810 15:09:26.852281,0,652,652,652
20160810 15:09:26.860094,0,653,653,653
20160810 15:09:26.867906,0,654,654,654
20160810 15:09:26.875718,0,655,655,655
20160810 15:09:26.883531,0,656,656,656
20160810 15:09:26.891344,0,657,657,657
20160810 15:09:26.899156,0,658,658,658
20160810 15:09:26.906968,0,659,659,659
20160810 15:09:26.914781,0,660,660,660
20160810 15:09:26.922594,0,661,661,661
20160810 15:09:26.930406,0,662,662,662
20160810 15:09:26.938218,0,663,663,663
20160810 15:09:26.946031,0,664,664,664
20160810 15:09:26.953844,0,665,665,665
20160810 15:09:26.961656,0,666,666,666
