time,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160808 15:21:42.328576,0,48,1,64,12,76,102,2189790637,0
20160808 15:21:42.328576,0,48,1,64,12,76,76,2189790637,0
20160808 15:21:42.336389,0,48,1,64,12,76,76,2189790637,0
20160808 15:21:42.336389,0,112,0,64,12,76,76,2189790637,0
20160808 15:21:42.336389,0,112,0,32,0,76,76,2189790637,0
20160808 15:21:42.336389,0,112,0,32,0,0,76,2189790637,0
20160808 15:21:42.344202,0,112,0,32,0,0,76,2189790637,0
20160808 15:21:42.344202,0,0,0,32,0,0,76,2189790637,0
20160808 15:21:42.344202,0,0,0,0,0,0,76,2189790637,0
20160808 15:21:42.344202,0,0,0,0,0,112,76,2189790637,0
20160808 15:21:42.344202,0,0,0,0,0,112,32,2189790637,0
20160808 15:21:42.352014,0,0,0,0,0,112,32,2189790637,0
20160808 15:21:42.352014,0,0,0,0,0,112,32,2189790637,0
20160808 15:21:42.352014,0,0,0,0,0,112,32,2189790637,0
20160808 15:21:42.352014,0,0,0,0,0,0,32,2189790637,0
20160808 15:21:42.359826,0,0,0,0,0,0,32,2189790637,0
20160808 15:21:42.359826,0,32,0,0,0,0,32,2189790637,0
20160808 15:21:42.359826,0,32,0,80,0,0,32,2189790637,0
20160808 15:21:42.359826,0,32,0,80,0,80,32,2189790637,0
20160808 15:21:42.359826,0,32,0,80,0,80,80,2189790637,0
20160808 15:21:42.367639,0,32,0,80,0,80,80,2189790637,0
20160808 15:21:42.367639,0,96,13,80,0,80,80,2189790637,0
20160808 15:21:42.367639,0,96,13,32,0,80,80,2189790637,0
20160808 15:21:42.367639,0,96,13,32,0,0,80,2189790637,0
20160808 15:21:42.375452,0,96,13,32,0,0,80,2189790637,0
20160808 15:21:42.375452,0,0,0,32,0,0,80,2189790637,0
20160808 15:21:42.375452,0,0,0,96,3,0,80,2189790637,0
20160808 15:21:42.375452,0,0,0,96,3,109,80,2189790637,0
20160808 15:21:42.375452,0,0,0,96,3,109,32,2189790637,0
20160808 15:21:42.383264,0,0,0,96,3,109,32,2189790637,0
20160808 15:21:42.383264,0,0,0,96,3,109,32,2189790637,0
20160808 15:21:42.383264,0,0,0,0,0,109,32,2189790637,0
20160808 15:21:42.383264,0,0,0,0,0,99,32,2189790637,0
20160808 15:21:42.391076,0,0,0,0,0,99,32,2189790637,0
20160808 15:21:42.391076,0,80,4,0,0,99,32,2189790637,0
20160808 15:21:42.391076,0,80,4,80,4,99,32,2189790637,0
20160808 15:21:42.391076,0,80,4,80,4,84,32,2189790637,0
20160808 15:21:42.391076,0,80,4,80,4,84,84,2189790637,0
20160808 15:21:42.398889,0,80,4,80,4,84,84,2189790637,0
20160808 15:21:42.398889,0,48,0,80,4,84,84,2189790637,0
20160808 15:21:42.398889,0,48,0,80,5,84,84,2189790637,0
20160808 15:21:42.398889,0,48,0,80,5,85,84,2189790637,0
20160808 15:21:42.406702,0,48,0,80,5,85,84,2189790637,0
20160808 15:21:42.406702,0,96,3,80,5,85,84,2189790637,0
20160808 15:21:42.406702,0,96,3,96,11,85,84,2189790637,0
20160808 15:21:42.406702,0,96,3,96,11,48,84,2189790637,0
20160808 15:21:42.406702,0,96,3,96,11,48,0,2189790637,0
20160808 15:21:42.414514,0,96,3,96,11,48,0,2189790637,0
20160808 15:21:42.414514,0,0,0,96,11,48,0,2189790637,0
20160808 15:21:42.414514,0,0,0,96,3,48,0,2189790637,0
20160808 15:21:42.414514,0,0,0,96,3,107,0,2189790637,0
20160808 15:21:42.422326,0,0,0,96,3,107,0,2189790637,0
20160808 15:21:42.422326,0,80,8,96,3,107,0,2189790637,0
20160808 15:21:42.422326,0,80,8,80,8,107,0,2189790637,0
20160808 15:21:42.422326,0,80,8,80,8,88,0,2189790637,0
20160808 15:21:42.422326,0,80,8,80,8,88,99,2189790637,0
20160808 15:21:42.430139,0,80,8,80,8,88,99,2189790637,0
20160808 15:21:42.430139,0,0,0,80,8,88,99,2189790637,0
20160808 15:21:42.430139,0,0,0,80,9,88,99,2189790637,0
20160808 15:21:42.430139,0,0,0,80,9,89,99,2189790637,0
20160808 15:21:42.437952,0,0,0,80,9,89,99,2189790637,0
20160808 15:21:42.437952,0,96,13,80,9,89,99,2189790637,0
20160808 15:21:42.437952,0,96,13,64,3,89,99,2189790637,0
20160808 15:21:42.437952,0,96,13,64,3,0,99,2189790637,0
20160808 15:21:42.437952,0,96,13,64,3,0,0,2189790637,0
20160808 15:21:42.445764,0,96,13,64,3,0,0,2189790637,0
20160808 15:21:42.445764,0,0,0,64,3,0,0,2189790637,0
20160808 15:21:42.445764,0,0,0,96,1,0,0,2189790637,0
20160808 15:21:42.445764,0,0,0,96,1,85,0,2189790637,0
20160808 15:21:42.453576,0,0,0,96,1,85,0,2189790637,0
20160808 15:21:42.453576,0,0,0,96,1,85,0,2189790637,0
20160808 15:21:42.453576,0,0,0,0,0,85,0,2189790637,0
20160808 15:21:42.453576,0,0,0,0,0,0,0,2189790637,0
20160808 15:21:42.453576,0,0,0,0,0,0,97,2189790637,0
20160808 15:21:42.461389,0,0,0,0,0,0,97,2189790637,0
20160808 15:21:42.461389,0,80,13,0,0,0,97,2189790637,0
20160808 15:21:42.461389,0,80,13,80,13,0,97,2189790637,0
20160808 15:21:42.461389,0,80,13,80,13,93,97,2189790637,0
20160808 15:21:42.469202,0,80,13,80,13,93,97,2189790637,0
20160808 15:21:42.469202,0,32,0,80,13,93,97,2189790637,0
20160808 15:21:42.469202,0,32,0,32,0,93,97,2189790637,0
20160808 15:21:42.469202,0,32,0,32,0,0,97,2189790637,0
20160808 15:21:42.469202,0,32,0,32,0,0,0,2189790637,0
20160808 15:21:42.477014,0,32,0,32,0,0,0,2189790637,0
20160808 15:21:42.477014,0,112,6,32,0,0,0,2189790637,0
20160808 15:21:42.477014,0,112,6,32,0,0,0,2189790637,0
20160808 15:21:42.477014,0,112,6,32,0,32,0,2189790637,0
20160808 15:21:42.484826,0,112,6,32,0,32,0,2189790637,0
20160808 15:21:42.484826,0,0,0,32,0,32,0,2189790637,0
20160808 15:21:42.484826,0,0,0,0,0,32,0,2189790637,0
20160808 15:21:42.484826,0,0,0,0,0,118,0,2189790637,0
20160808 15:21:42.484826,0,0,0,0,0,118,32,2189790637,0
20160808 15:21:42.492639,0,0,0,0,0,118,32,2189790637,0
20160808 15:21:42.492639,0,96,1,0,0,118,32,2189790637,0
20160808 15:21:42.492639,0,96,1,96,1,118,32,2189790637,0
20160808 15:21:42.492639,0,96,1,96,1,97,32,2189790637,0
20160808 15:21:42.500452,0,96,1,96,1,97,32,2189790637,0
20160808 15:21:42.500452,0,48,1,96,1,97,32,2189790637,0
20160808 15:21:42.500452,0,48,1,96,2,97,32,2189790637,0
20160808 15:21:42.500452,0,48,1,96,2,98,32,2189790637,0
20160808 15:21:42.500452,0,48,1,96,2,98,98,2189790637,0
20160808 15:21:42.508264,0,48,1,96,2,98,98,2189790637,0
20160808 15:21:42.508264,0,32,0,96,2,98,98,2189790637,0
20160808 15:21:42.508264,0,32,0,48,0,98,98,2189790637,0
20160808 15:21:42.508264,0,32,0,48,0,0,98,2189790637,0
20160808 15:21:42.516076,0,32,0,48,0,0,98,2189790637,0
20160808 15:21:42.516076,0,0,0,48,0,0,98,2189790637,0
20160808 15:21:42.516076,0,0,0,0,0,0,98,2189790637,0
20160808 15:21:42.516076,0,0,0,0,0,32,98,2189790637,0
20160808 15:21:42.516076,0,0,0,0,0,32,48,2189790637,0
20160808 15:21:42.523889,0,0,0,0,0,32,48,2189790637,0
20160808 15:21:42.523889,0,0,0,0,0,32,48,2189790637,0
20160808 15:21:42.523889,0,0,0,0,0,32,48,2189790637,0
20160808 15:21:42.523889,0,0,0,0,0,0,48,2189790637,0
20160808 15:21:42.531702,0,0,0,0,0,0,48,2189790637,0
20160808 15:21:42.531702,0,48,0,0,0,0,48,2189790637,0
20160808 15:21:42.531702,0,48,0,96,6,0,48,2189790637,0
20160808 15:21:42.531702,0,48,0,96,6,102,48,2189790637,0
20160808 15:21:42.531702,0,48,0,96,6,102,102,2189790637,0
20160808 15:21:42.539514,0,48,0,96,6,102,102,2189790637,0
20160808 15:21:42.539514,0,96,15,96,6,102,102,2189790637,0
20160808 15:21:42.539514,0,96,15,48,0,102,102,2189790637,0
20160808 15:21:42.539514,0,96,15,48,0,0,102,2189790637,0
20160808 15:21:42.547326,0,96,15,48,0,0,102,2189790637,0
20160808 15:21:42.547326,0,0,0,48,0,0,102,2189790637,0
20160808 15:21:42.547326,0,0,0,96,3,0,102,2189790637,0
20160808 15:21:42.547326,0,0,0,96,3,109,102,2189790637,0
20160808 15:21:42.547326,0,0,0,96,3,109,32,2189790637,0
20160808 15:21:42.555139,0,0,0,96,3,109,32,2189790637,0
20160808 15:21:42.555139,0,0,0,96,3,109,32,2189790637,0
20160808 15:21:42.555139,0,0,0,0,0,109,32,2189790637,0
20160808 15:21:42.555139,0,0,0,0,0,99,32,2189790637,0
20160808 15:21:42.562952,0,0,0,0,0,99,32,2189790637,0
20160808 15:21:42.562952,0,16,5,0,0,99,32,2189790637,0
20160808 15:21:42.562952,0,16,5,96,10,99,32,2189790637,0
20160808 15:21:42.562952,0,16,5,96,10,106,32,2189790637,0
20160808 15:21:42.562952,0,16,5,96,10,106,106,2189790637,0
20160808 15:21:42.570764,0,16,5,96,10,106,106,2189790637,0
20160808 15:21:42.570764,0,32,0,96,10,106,106,2189790637,0
20160808 15:21:42.570764,0,32,0,16,5,106,106,2189790637,0
20160808 15:21:42.570764,0,32,0,16,5,107,106,2189790637,0
20160808 15:21:42.578576,0,32,0,16,5,107,106,2189790637,0
20160808 15:21:42.578576,0,96,5,16,5,107,106,2189790637,0
20160808 15:21:42.578576,0,96,5,96,3,107,106,2189790637,0
20160808 15:21:42.578576,0,96,5,96,3,32,106,2189790637,0
20160808 15:21:42.578576,0,96,5,96,3,32,0,2189790637,0
20160808 15:21:42.586389,0,96,5,96,3,32,0,2189790637,0
20160808 15:21:42.586389,0,0,0,96,3,32,0,2189790637,0
20160808 15:21:42.586389,0,0,0,96,5,32,0,2189790637,0
20160808 15:21:42.586389,0,0,0,96,5,99,0,2189790637,0
20160808 15:21:42.594202,0,0,0,96,5,99,0,2189790637,0
20160808 15:21:42.594202,0,96,14,96,5,99,0,2189790637,0
20160808 15:21:42.594202,0,96,14,96,14,99,0,2189790637,0
20160808 15:21:42.594202,0,96,14,96,14,110,0,2189790637,0
20160808 15:21:42.594202,0,96,14,96,14,110,101,2189790637,0
20160808 15:21:42.602014,0,96,14,96,14,110,101,2189790637,0
20160808 15:21:42.602014,0,80,2,96,14,110,101,2189790637,0
20160808 15:21:42.602014,0,80,2,96,1,110,101,2189790637,0
20160808 15:21:42.602014,0,80,2,96,1,48,101,2189790637,0
20160808 15:21:42.609826,0,80,2,96,1,48,101,2189790637,0
20160808 15:21:42.609826,0,0,0,96,1,48,101,2189790637,0
20160808 15:21:42.609826,0,0,0,0,0,48,101,2189790637,0
20160808 15:21:42.609826,0,0,0,0,0,82,101,2189790637,0
20160808 15:21:42.609826,0,0,0,0,0,82,97,2189790637,0
20160808 15:21:42.617639,0,0,0,0,0,82,97,2189790637,0
20160808 15:21:42.617639,0,112,1,0,0,82,97,2189790637,0
20160808 15:21:42.617639,0,112,1,112,1,82,97,2189790637,0
20160808 15:21:42.617639,0,112,1,112,1,113,97,2189790637,0
20160808 15:21:42.625452,0,112,1,112,1,113,97,2189790637,0
20160808 15:21:42.625452,0,32,0,112,1,113,97,2189790637,0
20160808 15:21:42.625452,0,32,0,0,13,113,97,2189790637,0
