time,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160808 15:39:06.833944,0,80,2,96,5,99,0,889860128,12302
20160808 15:39:06.841756,0,80,2,96,5,99,0,889860128,12302
20160808 15:39:06.841756,0,96,9,96,5,99,0,889860128,12302
20160808 15:39:06.841756,0,96,9,112,6,99,0,889860128,12302
20160808 15:39:06.841756,0,96,9,112,6,101,0,889860128,12302
20160808 15:39:06.841756,0,96,9,112,6,101,100,889860128,12302
20160808 15:39:06.849569,0,96,9,112,6,101,100,889860128,12302
20160808 15:39:06.849569,0,96,3,112,6,101,100,889860128,12302
20160808 15:39:06.849569,0,96,3,96,15,101,100,889860128,12302
20160808 15:39:06.849569,0,96,3,96,15,109,100,889860128,12302
20160808 15:39:06.857382,0,96,3,96,15,109,100,889860128,12302
20160808 15:39:06.857382,0,96,1,96,15,109,100,889860128,12302
20160808 15:39:06.857382,0,96,1,96,14,109,100,889860128,12302
20160808 15:39:06.857382,0,96,1,96,14,100,100,889860128,12302
20160808 15:39:06.857382,0,96,1,96,14,100,32,889860128,12302
20160808 15:39:06.865194,0,96,1,96,14,100,32,889860128,12302
20160808 15:39:06.865194,0,96,1,96,14,100,32,889860128,12302
20160808 15:39:06.865194,0,96,1,96,3,100,32,889860128,12302
20160808 15:39:06.865194,0,96,1,96,3,107,32,889860128,12302
20160808 15:39:06.873006,0,96,1,96,3,107,32,889860128,12302
20160808 15:39:06.873006,0,112,4,96,3,107,32,889860128,12302
20160808 15:39:06.873006,0,112,4,32,0,107,32,889860128,12302
20160808 15:39:06.873006,0,112,4,32,0,102,32,889860128,12302
20160808 15:39:06.873006,0,112,4,32,0,102,114,889860128,12302
20160808 15:39:06.880819,0,112,4,32,0,102,114,889860128,12302
20160808 15:39:06.880819,0,96,13,32,0,102,114,889860128,12302
20160808 15:39:06.880819,0,96,13,32,0,102,114,889860128,12302
20160808 15:39:06.880819,0,96,13,32,0,73,114,889860128,12302
20160808 15:39:06.888632,0,96,13,32,0,73,114,889860128,12302
20160808 15:39:06.888632,0,80,5,32,0,73,114,889860128,12302
20160808 15:39:06.888632,0,80,5,0,13,73,114,889860128,12302
20160808 15:39:06.888632,0,80,5,0,13,10,114,889860128,12302
20160808 15:39:06.888632,0,80,5,0,13,10,32,889860128,12302
20160808 15:39:06.896444,0,80,5,0,13,10,32,889860128,12302
20160808 15:39:06.896444,0,0,10,0,13,10,32,889860128,12302
20160808 15:39:06.896444,0,0,10,0,0,10,32,889860128,12302
20160808 15:39:06.896444,0,0,10,0,0,0,32,889860128,12302
20160808 15:39:06.904256,0,0,10,0,0,0,32,889860128,12302
20160808 15:39:06.904256,0,0,0,0,0,0,32,889860128,12302
20160808 15:39:06.904256,0,0,0,0,0,0,32,889860128,12302
20160808 15:39:06.904256,0,0,0,0,0,0,32,889860128,12302
20160808 15:39:06.904256,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:06.912069,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:06.912069,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:06.912069,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:06.912069,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:06.919882,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:06.919882,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:06.919882,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:06.919882,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:06.919882,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:06.927694,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:06.927694,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:06.927694,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:06.927694,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:06.935506,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:06.935506,0,48,0,0,0,0,0,889860128,12302
20160808 15:39:06.935506,0,48,0,0,0,0,0,889860128,12302
20160808 15:39:06.935506,0,48,0,0,0,0,0,889860128,12302
20160808 15:39:06.935506,0,48,0,0,0,0,0,889860128,12302
20160808 15:39:06.943319,0,48,0,0,0,0,0,889860128,12302
20160808 15:39:06.943319,0,112,4,0,0,0,0,889860128,12302
20160808 15:39:06.943319,0,112,4,48,0,0,0,889860128,12302
20160808 15:39:06.943319,0,112,4,48,0,0,0,889860128,12302
20160808 15:39:06.951132,0,112,4,48,0,0,0,889860128,12288
20160808 15:39:06.951132,0,0,0,48,0,0,0,889860128,12288
20160808 15:39:06.951132,0,0,0,112,6,0,0,889860128,12288
20160808 15:39:06.951132,0,0,0,112,6,32,0,889860128,12288
20160808 15:39:06.951132,0,0,0,112,6,32,32,889860128,12288
20160808 15:39:06.958944,0,0,0,112,6,32,32,889860128,12288
20160808 15:39:06.958944,0,0,0,112,6,32,32,889860128,12288
20160808 15:39:06.958944,0,0,0,0,0,32,32,889860128,12288
20160808 15:39:06.958944,0,0,0,0,0,118,32,889860128,12288
20160808 15:39:06.966756,0,0,0,0,0,118,32,889860128,12288
20160808 15:39:06.966756,0,0,0,0,0,118,32,889860128,12288
20160808 15:39:06.966756,0,0,0,0,0,118,32,889860128,12288
20160808 15:39:06.966756,0,0,0,0,0,0,32,889860128,12288
20160808 15:39:06.966756,0,0,0,0,0,0,0,889860128,12288
20160808 15:39:06.974569,0,0,0,0,0,0,0,889860128,12288
20160808 15:39:06.974569,0,0,10,0,0,0,0,889860128,12288
20160808 15:39:06.974569,0,0,10,0,0,0,0,889860128,12288
20160808 15:39:06.974569,0,0,10,0,0,0,0,889860128,12288
20160808 15:39:06.982382,0,0,10,0,0,0,0,889860128,12288
20160808 15:39:06.982382,0,0,0,0,0,0,0,889860128,12288
20160808 15:39:06.982382,0,0,0,96,4,0,0,889860128,12288
20160808 15:39:06.982382,0,0,0,96,4,10,0,889860128,12288
20160808 15:39:06.982382,0,0,0,96,4,10,0,889860128,12288
20160808 15:39:06.990194,0,0,0,96,4,10,0,889860128,12288
20160808 15:39:06.990194,0,0,0,96,4,10,0,889860128,12288
20160808 15:39:06.990194,0,0,0,0,0,10,0,889860128,12288
20160808 15:39:06.990194,0,0,0,0,0,100,0,889860128,12288
20160808 15:39:06.998006,0,0,0,0,0,100,0,889860128,12288
20160808 15:39:06.998006,0,0,0,0,0,100,0,889860128,12288
20160808 15:39:06.998006,0,0,0,0,0,100,0,889860128,12288
20160808 15:39:06.998006,0,0,0,0,0,0,0,889860128,12288
20160808 15:39:06.998006,0,0,0,0,0,0,0,889860128,12288
20160808 15:39:07.005819,0,0,0,0,0,0,0,889860128,12288
20160808 15:39:07.005819,0,48,0,0,0,0,0,889860128,12288
20160808 15:39:07.005819,0,48,0,0,0,0,0,889860128,12288
20160808 15:39:07.005819,0,48,0,0,0,0,0,889860128,12288
20160808 15:39:07.013632,0,48,0,0,0,0,0,889860128,12288
20160808 15:39:07.013632,0,32,0,0,0,0,0,889860128,12288
20160808 15:39:07.013632,0,32,0,96,15,0,0,889860128,12288
20160808 15:39:07.013632,0,32,0,96,15,48,0,889860128,12288
20160808 15:39:07.013632,0,32,0,96,15,48,0,889860128,12288
20160808 15:39:07.021444,0,32,0,96,15,48,0,889860128,12288
20160808 15:39:07.021444,0,0,0,96,15,48,0,889860128,12288
20160808 15:39:07.021444,0,0,0,32,0,48,0,889860128,12288
20160808 15:39:07.021444,0,0,0,32,0,111,0,889860128,12288
20160808 15:39:07.029256,0,0,0,32,0,111,0,889860128,12288
20160808 15:39:07.029256,0,0,0,32,0,111,0,889860128,12288
20160808 15:39:07.029256,0,0,0,0,0,111,0,889860128,12288
20160808 15:39:07.029256,0,0,0,0,0,0,0,889860128,12288
20160808 15:39:07.029256,0,0,0,0,0,0,32,889860128,12288
20160808 15:39:07.037069,0,0,0,0,0,0,32,889860128,12288
20160808 15:39:07.037069,0,0,0,0,0,0,32,889860128,12288
20160808 15:39:07.037069,0,0,0,0,0,0,32,889860128,12288
20160808 15:39:07.037069,0,0,0,0,0,0,32,889860128,12288
20160808 15:39:07.044882,0,0,0,0,0,0,32,889860128,12288
20160808 15:39:07.044882,0,96,1,0,0,0,32,889860128,12288
20160808 15:39:07.044882,0,96,1,48,0,0,32,889860128,12288
20160808 15:39:07.044882,0,96,1,48,0,0,32,889860128,12288
20160808 15:39:07.044882,0,96,1,48,0,0,0,889860128,12288
20160808 15:39:07.052694,0,96,1,48,0,0,0,889860128,12288
20160808 15:39:07.052694,0,80,2,48,0,0,0,889860128,12288
20160808 15:39:07.052694,0,80,2,96,1,0,0,889860128,12288
20160808 15:39:07.052694,0,80,2,96,1,48,0,889860128,12288
20160808 15:39:07.060506,0,80,2,96,1,48,0,889860128,12288
20160808 15:39:07.060506,0,0,0,96,1,48,0,889860128,12288
20160808 15:39:07.060506,0,0,0,0,0,48,0,889860128,12288
20160808 15:39:07.060506,0,0,0,0,0,101,0,889860128,12288
20160808 15:39:07.060506,0,0,0,0,0,101,99,889860128,12288
20160808 15:39:07.068319,0,0,0,0,0,101,99,889860128,12288
20160808 15:39:07.068319,0,0,0,0,0,101,99,889860128,12288
20160808 15:39:07.068319,0,0,0,0,0,101,99,889860128,12288
20160808 15:39:07.068319,0,0,0,0,0,0,99,889860128,12288
20160808 15:39:07.076132,0,0,0,0,0,0,99,889860128,12288
20160808 15:39:07.076132,0,64,9,0,0,0,99,889860128,12288
20160808 15:39:07.076132,0,64,9,0,10,0,99,889860128,12288
20160808 15:39:07.076132,0,64,9,0,10,0,99,889860128,12288
20160808 15:39:07.076132,0,64,9,0,10,0,0,889860128,12288
20160808 15:39:07.083944,0,64,9,0,10,0,0,889860128,12288
20160808 15:39:07.083944,0,96,13,0,10,0,0,889860128,12288
20160808 15:39:07.083944,0,96,13,64,9,0,0,889860128,12288
20160808 15:39:07.083944,0,96,13,64,9,10,0,889860128,12288
20160808 15:39:07.091756,0,96,13,64,9,10,0,889860128,12288
20160808 15:39:07.091756,0,0,0,64,9,10,0,889860128,12288
20160808 15:39:07.091756,0,0,0,0,0,10,0,889860128,12288
20160808 15:39:07.091756,0,0,0,0,0,109,0,889860128,12288
20160808 15:39:07.091756,0,0,0,0,0,109,73,889860128,12288
20160808 15:39:07.099569,0,0,0,0,0,109,73,889860128,12302
20160808 15:39:07.099569,0,0,0,0,0,109,73,889860128,12302
20160808 15:39:07.099569,0,0,0,0,0,109,73,889860128,12302
20160808 15:39:07.099569,0,0,0,0,0,0,73,889860128,12302
20160808 15:39:07.107382,0,0,0,0,0,0,73,889860128,12302
20160808 15:39:07.107382,0,32,0,0,0,0,73,889860128,12302
20160808 15:39:07.107382,0,32,0,0,0,0,73,889860128,12302
20160808 15:39:07.107382,0,32,0,0,0,0,73,889860128,12302
20160808 15:39:07.107382,0,32,0,0,0,0,0,889860128,12302
20160808 15:39:07.115194,0,32,0,0,0,0,0,889860128,12302
20160808 15:39:07.115194,0,112,4,0,0,0,0,889860128,12302
20160808 15:39:07.115194,0,112,4,48,0,0,0,889860128,12302
20160808 15:39:07.115194,0,112,4,48,0,0,0,889860128,12302
20160808 15:39:07.123006,0,112,4,48,0,0,0,889860128,12302
20160808 15:39:07.123006,0,0,0,48,0,0,0,889860128,12302
20160808 15:39:07.123006,0,0,0,96,9,0,0,889860128,12302
20160808 15:39:07.123006,0,0,0,96,9,116,0,889860128,12302
20160808 15:39:07.123006,0,0,0,96,9,116,48,889860128,12302
20160808 15:39:07.130819,0,0,0,96,9,116,48,889860128,12302
20160808 15:39:07.130819,0,0,0,96,9,116,48,889860128,12302
20160808 15:39:07.130819,0,0,0,0,0,116,48,889860128,12302
20160808 15:39:07.130819,0,0,0,0,0,105,48,889860128,12302
20160808 15:39:07.138632,0,0,0,0,0,105,48,889860128,12302
20160808 15:39:07.138632,0,0,0,0,0,105,48,889860128,12302
20160808 15:39:07.138632,0,0,0,0,0,105,48,889860128,12302
20160808 15:39:07.138632,0,0,0,0,0,0,48,889860128,12302
20160808 15:39:07.138632,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:07.146444,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:07.146444,0,0,13,0,0,0,0,889860128,12302
20160808 15:39:07.146444,0,0,13,0,0,0,0,889860128,12302
20160808 15:39:07.146444,0,0,13,0,0,0,0,889860128,12302
20160808 15:39:07.154256,0,0,13,0,0,0,0,889860128,12302
20160808 15:39:07.154256,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:07.154256,0,0,0,96,14,0,0,889860128,12302
20160808 15:39:07.154256,0,0,0,96,14,13,0,889860128,12302
20160808 15:39:07.154256,0,0,0,96,14,13,0,889860128,12302
20160808 15:39:07.162069,0,0,0,96,14,13,0,889860128,12302
20160808 15:39:07.162069,0,0,0,96,14,13,0,889860128,12302
20160808 15:39:07.162069,0,0,0,0,0,13,0,889860128,12302
20160808 15:39:07.162069,0,0,0,0,0,110,0,889860128,12302
20160808 15:39:07.169882,0,0,0,0,0,110,0,889860128,12302
20160808 15:39:07.169882,0,0,0,0,0,110,0,889860128,12302
20160808 15:39:07.169882,0,0,0,0,0,110,0,889860128,12302
20160808 15:39:07.169882,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:07.169882,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:07.177694,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:07.177694,0,32,0,0,0,0,0,889860128,12302
20160808 15:39:07.177694,0,32,0,0,0,0,0,889860128,12302
20160808 15:39:07.177694,0,32,0,0,0,0,0,889860128,12302
20160808 15:39:07.185506,0,32,0,0,0,0,0,889860128,12302
20160808 15:39:07.185506,0,96,4,0,0,0,0,889860128,12302
20160808 15:39:07.185506,0,96,4,112,2,0,0,889860128,12302
20160808 15:39:07.185506,0,96,4,112,2,32,0,889860128,12302
20160808 15:39:07.185506,0,96,4,112,2,32,0,889860128,12302
20160808 15:39:07.193319,0,96,4,112,2,32,0,889860128,12302
20160808 15:39:07.193319,0,0,0,112,2,32,0,889860128,12302
20160808 15:39:07.193319,0,0,0,96,4,32,0,889860128,12302
20160808 15:39:07.193319,0,0,0,96,4,114,0,889860128,12302
20160808 15:39:07.201132,0,0,0,96,4,114,0,889860128,12302
20160808 15:39:07.201132,0,0,0,96,4,114,0,889860128,12302
20160808 15:39:07.201132,0,0,0,0,0,114,0,889860128,12302
20160808 15:39:07.201132,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:07.201132,0,0,0,0,0,0,100,889860128,12302
20160808 15:39:07.208944,0,0,0,0,0,0,100,889860128,12302
20160808 15:39:07.208944,0,0,0,0,0,0,100,889860128,12302
20160808 15:39:07.208944,0,0,0,0,0,0,100,889860128,12302
20160808 15:39:07.208944,0,0,0,0,0,0,100,889860128,12302
20160808 15:39:07.216756,0,0,0,0,0,0,100,889860128,12302
20160808 15:39:07.216756,0,96,1,0,0,0,100,889860128,12302
20160808 15:39:07.216756,0,96,1,48,0,0,100,889860128,12302
20160808 15:39:07.216756,0,96,1,48,0,0,100,889860128,12302
20160808 15:39:07.216756,0,96,1,48,0,0,0,889860128,12302
20160808 15:39:07.224569,0,96,1,48,0,0,0,889860128,12302
20160808 15:39:07.224569,0,80,2,48,0,0,0,889860128,12302
20160808 15:39:07.224569,0,80,2,96,1,0,0,889860128,12302
20160808 15:39:07.224569,0,80,2,96,1,48,0,889860128,12302
20160808 15:39:07.232382,0,80,2,96,1,48,0,889860128,12302
20160808 15:39:07.232382,0,0,0,96,1,48,0,889860128,12302
20160808 15:39:07.232382,0,0,0,0,0,48,0,889860128,12302
20160808 15:39:07.232382,0,0,0,0,0,82,0,889860128,12302
20160808 15:39:07.232382,0,0,0,0,0,82,97,889860128,12302
20160808 15:39:07.240194,0,0,0,0,0,82,97,889860128,12302
20160808 15:39:07.240194,0,0,0,0,0,82,97,889860128,12302
20160808 15:39:07.240194,0,0,0,0,0,82,97,889860128,12302
20160808 15:39:07.240194,0,0,0,0,0,0,97,889860128,12302
20160808 15:39:07.248006,0,0,0,0,0,0,97,889860128,12302
20160808 15:39:07.248006,0,32,0,0,0,0,97,889860128,12302
20160808 15:39:07.248006,0,32,0,0,13,0,97,889860128,12302
20160808 15:39:07.248006,0,32,0,0,13,0,97,889860128,12302
20160808 15:39:07.248006,0,32,0,0,13,0,0,889860128,12302
20160808 15:39:07.255819,0,32,0,0,13,0,0,889860128,12302
20160808 15:39:07.255819,0,96,15,0,13,0,0,889860128,12302
20160808 15:39:07.255819,0,96,15,32,0,0,0,889860128,12302
20160808 15:39:07.255819,0,96,15,32,0,13,0,889860128,12302
20160808 15:39:07.263632,0,96,15,32,0,13,0,889860128,12302
20160808 15:39:07.263632,0,0,0,32,0,13,0,889860128,12302
20160808 15:39:07.263632,0,0,0,0,0,13,0,889860128,12302
20160808 15:39:07.263632,0,0,0,0,0,111,0,889860128,12302
20160808 15:39:07.263632,0,0,0,0,0,111,32,889860128,12302
20160808 15:39:07.271444,0,0,0,0,0,111,32,889860128,12302
20160808 15:39:07.271444,0,0,0,0,0,111,32,889860128,12302
20160808 15:39:07.271444,0,0,0,0,0,111,32,889860128,12302
20160808 15:39:07.271444,0,0,0,0,0,0,32,889860128,12302
20160808 15:39:07.279256,0,0,0,0,0,0,32,889860128,12302
20160808 15:39:07.279256,0,32,0,0,0,0,32,889860128,12302
20160808 15:39:07.279256,0,32,0,0,0,0,32,889860128,12302
20160808 15:39:07.279256,0,32,0,0,0,0,32,889860128,12302
20160808 15:39:07.279256,0,32,0,0,0,0,0,889860128,12302
20160808 15:39:07.287069,0,32,0,0,0,0,0,889860128,12302
20160808 15:39:07.287069,0,96,5,0,0,0,0,889860128,12302
20160808 15:39:07.287069,0,96,5,32,0,0,0,889860128,12302
20160808 15:39:07.287069,0,96,5,32,0,0,0,889860128,12302
20160808 15:39:07.294882,0,96,5,32,0,0,0,889860128,12302
20160808 15:39:07.294882,0,0,0,32,0,0,0,889860128,12302
20160808 15:39:07.294882,0,0,0,96,5,0,0,889860128,12302
20160808 15:39:07.294882,0,0,0,96,5,101,0,889860128,12302
20160808 15:39:07.294882,0,0,0,96,5,101,32,889860128,12302
20160808 15:39:07.302694,0,0,0,96,5,101,32,889860128,12302
20160808 15:39:07.302694,0,0,0,96,5,101,32,889860128,12302
20160808 15:39:07.302694,0,0,0,0,0,101,32,889860128,12302
20160808 15:39:07.302694,0,0,0,0,0,101,32,889860128,12302
20160808 15:39:07.310506,0,0,0,0,0,101,32,889860128,12302
20160808 15:39:07.310506,0,0,0,0,0,101,32,889860128,12302
20160808 15:39:07.310506,0,0,0,0,0,101,32,889860128,12302
20160808 15:39:07.310506,0,0,0,0,0,0,32,889860128,12302
20160808 15:39:07.310506,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:07.318319,0,0,0,0,0,0,0,889860128,12302
20160808 15:39:07.318319,0,80,5,0,0,0,0,889860128,12302
20160808 15:39:07.318319,0,80,5,0,0,0,0,889860128,12302
20160808 15:39:07.318319,0,80,5,0,0,0,0,889860128,12302
20160808 15:39:07.326132,0,80,5,0,0,0,0,889860128,12288
20160808 15:39:07.326132,0,0,0,0,0,0,0,889860128,12288
20160808 15:39:07.326132,0,0,0,96,14,0,0,889860128,12288
20160808 15:39:07.326132,0,0,0,96,14,13,0,889860128,12288
20160808 15:39:07.326132,0,0,0,96,14,13,0,889860128,12288
20160808 15:39:07.333944,0,0,0,96,14,13,0,889860128,12288
20160808 15:39:07.333944,0,0,0,96,14,13,0,889860128,12288
20160808 15:39:07.333944,0,0,0,0,0,13,0,889860128,12288
20160808 15:39:07.333944,0,0,0,0,0,110,0,889860128,12288
20160808 15:39:07.341756,0,0,0,0,0,110,0,889860128,12288
20160808 15:39:07.341756,0,0,0,0,0,110,0,889860128,12288
20160808 15:39:07.341756,0,0,0,0,0,110,0,889860128,12288
20160808 15:39:07.341756,0,0,0,0,0,0,0,889860128,12288
20160808 15:39:07.341756,0,0,0,0,0,0,0,889860128,12288
20160808 15:39:07.349569,0,0,0,0,0,0,0,889860128,12288
20160808 15:39:07.349569,0,48,0,0,0,0,0,889860128,12288
20160808 15:39:07.349569,0,48,0,0,0,0,0,889860128,12288
20160808 15:39:07.349569,0,48,0,0,0,0,0,889860128,12288
20160808 15:39:07.357382,0,48,0,0,0,0,0,889860128,12288
20160808 15:39:07.357382,0,96,5,0,0,0,0,889860128,12288
20160808 15:39:07.357382,0,96,5,96,6,0,0,889860128,12288
20160808 15:39:07.357382,0,96,5,96,6,48,0,889860128,12288
20160808 15:39:07.357382,0,96,5,96,6,48,0,889860128,12288
20160808 15:39:07.365194,0,96,5,96,6,48,0,889860128,12288
20160808 15:39:07.365194,0,0,0,96,6,48,0,889860128,12288
20160808 15:39:07.365194,0,0,0,96,5,48,0,889860128,12288
20160808 15:39:07.365194,0,0,0,96,5,102,0,889860128,12288
20160808 15:39:07.373006,0,0,0,96,5,102,0,889860128,12288
20160808 15:39:07.373006,0,0,0,96,5,102,0,889860128,12288
20160808 15:39:07.373006,0,0,0,0,0,102,0,889860128,12288
20160808 15:39:07.373006,0,0,0,0,0,0,0,889860128,12288
20160808 15:39:07.373006,0,0,0,0,0,0,101,889860128,12288
20160808 15:39:07.380819,0,0,0,0,0,0,101,889860128,12288
20160808 15:39:07.380819,0,0,0,0,0,0,101,889860128,12288
20160808 15:39:07.380819,0,0,0,0,0,0,101,889860128,12288
20160808 15:39:07.380819,0,0,0,0,0,0,101,889860128,12288
20160808 15:39:07.388632,0,0,0,0,0,0,101,889860128,12288
20160808 15:39:07.388632,0,112,0,0,0,0,101,889860128,12288
20160808 15:39:07.388632,0,112,0,32,0,0,101,889860128,12288
20160808 15:39:07.388632,0,112,0,32,0,0,101,889860128,12288
20160808 15:39:07.388632,0,112,0,32,0,0,0,889860128,12288
20160808 15:39:07.396444,0,112,0,32,0,0,0,889860128,12288
20160808 15:39:07.396444,0,0,0,32,0,0,0,889860128,12288
20160808 15:39:07.396444,0,0,0,112,0,0,0,889860128,12288
20160808 15:39:07.396444,0,0,0,112,0,32,0,889860128,12288
20160808 15:39:07.404256,0,0,0,112,0,32,0,889860128,12288
