time,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160808 15:40:11.922830,0,0,0,0,0,0,0,0,0
20160808 15:40:11.922830,0,0,0,0,0,0,0,0,0
20160808 15:40:11.922830,0,0,0,0,0,0,0,0,0
20160808 15:40:11.930643,0,0,0,0,0,0,0,0,0
20160808 15:40:11.930643,0,0,0,0,0,0,0,0,0
20160808 15:40:11.930643,0,0,0,0,0,0,0,0,0
20160808 15:40:11.930643,0,0,0,0,0,0,0,0,0
20160808 15:40:11.930643,0,0,0,0,0,0,0,0,0
20160808 15:40:11.938455,0,0,0,0,0,0,0,0,0
20160808 15:40:11.938455,0,0,0,0,0,0,0,0,0
20160808 15:40:11.938455,0,0,0,0,0,0,0,0,0
20160808 15:40:11.938455,0,0,0,0,0,0,0,0,0
20160808 15:40:11.946267,0,0,0,0,0,0,0,0,0
20160808 15:40:11.946267,0,0,0,0,0,0,0,0,0
20160808 15:40:11.946267,0,0,0,0,0,0,0,0,0
20160808 15:40:11.946267,0,0,0,0,0,0,0,0,0
20160808 15:40:11.946267,0,0,0,0,0,0,0,0,0
20160808 15:40:11.954080,0,0,0,0,0,0,0,0,0
20160808 15:40:11.954080,0,0,0,0,0,0,0,0,0
20160808 15:40:11.954080,0,0,0,0,0,0,0,0,0
20160808 15:40:11.954080,0,0,0,0,0,0,0,0,0
20160808 15:40:11.961893,0,0,0,0,0,0,0,0,0
20160808 15:40:11.961893,0,0,0,0,0,0,0,0,0
20160808 15:40:11.961893,0,0,0,0,0,0,0,0,0
20160808 15:40:11.961893,0,0,0,0,0,0,0,0,0
20160808 15:40:11.961893,0,0,0,0,0,0,0,0,0
20160808 15:40:11.969705,0,0,0,0,0,0,0,0,0
20160808 15:40:11.969705,0,0,0,0,0,0,0,0,0
20160808 15:40:11.969705,0,0,0,0,0,0,0,0,0
20160808 15:40:11.969705,0,0,0,0,0,0,0,0,0
20160808 15:40:11.977517,0,0,0,0,0,0,0,0,0
20160808 15:40:11.977517,0,0,0,0,0,0,0,0,0
20160808 15:40:11.977517,0,0,0,0,0,0,0,0,0
20160808 15:40:11.977517,0,0,0,0,0,0,0,0,0
20160808 15:40:11.977517,0,0,0,0,0,0,0,0,0
20160808 15:40:11.985330,0,0,0,0,0,0,0,0,0
20160808 15:40:11.985330,0,0,0,0,0,0,0,0,0
20160808 15:40:11.985330,0,0,0,0,0,0,0,0,0
20160808 15:40:11.985330,0,0,0,0,0,0,0,0,0
20160808 15:40:11.993143,0,0,0,0,0,0,0,0,0
20160808 15:40:11.993143,0,0,0,0,0,0,0,0,0
20160808 15:40:11.993143,0,0,0,0,0,0,0,0,0
20160808 15:40:11.993143,0,0,0,0,0,0,0,0,0
20160808 15:40:11.993143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.000955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.000955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.000955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.000955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.008767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.008767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.008767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.008767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.008767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.016580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.016580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.016580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.016580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.024393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.024393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.024393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.024393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.024393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.032205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.032205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.032205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.032205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.040017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.040017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.040017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.040017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.040017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.047830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.047830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.047830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.047830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.055643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.055643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.055643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.055643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.055643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.063455,0,0,0,0,0,0,0,0,0
20160808 15:40:12.063455,0,0,0,0,0,0,0,0,0
20160808 15:40:12.063455,0,0,0,0,0,0,0,0,0
20160808 15:40:12.063455,0,0,0,0,0,0,0,0,0
20160808 15:40:12.071267,0,0,0,0,0,0,0,0,0
20160808 15:40:12.071267,0,0,0,0,0,0,0,0,0
20160808 15:40:12.071267,0,0,0,0,0,0,0,0,0
20160808 15:40:12.071267,0,0,0,0,0,0,0,0,0
20160808 15:40:12.071267,0,0,0,0,0,0,0,0,0
20160808 15:40:12.079080,0,0,0,0,0,0,0,0,0
20160808 15:40:12.079080,0,0,0,0,0,0,0,0,0
20160808 15:40:12.079080,0,0,0,0,0,0,0,0,0
20160808 15:40:12.079080,0,0,0,0,0,0,0,0,0
20160808 15:40:12.086893,0,0,0,0,0,0,0,0,0
20160808 15:40:12.086893,0,0,0,0,0,0,0,0,0
20160808 15:40:12.086893,0,0,0,0,0,0,0,0,0
20160808 15:40:12.086893,0,0,0,0,0,0,0,0,0
20160808 15:40:12.086893,0,0,0,0,0,0,0,0,0
20160808 15:40:12.094705,0,0,0,0,0,0,0,0,0
20160808 15:40:12.094705,0,0,0,0,0,0,0,0,0
20160808 15:40:12.094705,0,0,0,0,0,0,0,0,0
20160808 15:40:12.094705,0,0,0,0,0,0,0,0,0
20160808 15:40:12.102517,0,0,0,0,0,0,0,0,0
20160808 15:40:12.102517,0,0,0,0,0,0,0,0,0
20160808 15:40:12.102517,0,0,0,0,0,0,0,0,0
20160808 15:40:12.102517,0,0,0,0,0,0,0,0,0
20160808 15:40:12.102517,0,0,0,0,0,0,0,0,0
20160808 15:40:12.110330,0,0,0,0,0,0,0,0,0
20160808 15:40:12.110330,0,0,0,0,0,0,0,0,0
20160808 15:40:12.110330,0,0,0,0,0,0,0,0,0
20160808 15:40:12.110330,0,0,0,0,0,0,0,0,0
20160808 15:40:12.118143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.118143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.118143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.118143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.118143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.125955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.125955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.125955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.125955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.133767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.133767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.133767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.133767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.133767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.141580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.141580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.141580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.141580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.149393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.149393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.149393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.149393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.149393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.157205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.157205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.157205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.157205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.165017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.165017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.165017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.165017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.165017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.172830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.172830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.172830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.172830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.180643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.180643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.180643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.180643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.180643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.188455,0,0,0,0,0,0,0,0,0
20160808 15:40:12.188455,0,0,0,0,0,0,0,0,0
20160808 15:40:12.188455,0,0,0,0,0,0,0,0,0
20160808 15:40:12.188455,0,0,0,0,0,0,0,0,0
20160808 15:40:12.196267,0,0,0,0,0,0,0,0,0
20160808 15:40:12.196267,0,0,0,0,0,0,0,0,0
20160808 15:40:12.196267,0,0,0,0,0,0,0,0,0
20160808 15:40:12.196267,0,0,0,0,0,0,0,0,0
20160808 15:40:12.196267,0,0,0,0,0,0,0,0,0
20160808 15:40:12.204080,0,0,0,0,0,0,0,0,0
20160808 15:40:12.204080,0,0,0,0,0,0,0,0,0
20160808 15:40:12.204080,0,0,0,0,0,0,0,0,0
20160808 15:40:12.204080,0,0,0,0,0,0,0,0,0
20160808 15:40:12.211893,0,0,0,0,0,0,0,0,0
20160808 15:40:12.211893,0,0,0,0,0,0,0,0,0
20160808 15:40:12.211893,0,0,0,0,0,0,0,0,0
20160808 15:40:12.211893,0,0,0,0,0,0,0,0,0
20160808 15:40:12.211893,0,0,0,0,0,0,0,0,0
20160808 15:40:12.219705,0,0,0,0,0,0,0,0,0
20160808 15:40:12.219705,0,0,0,0,0,0,0,0,0
20160808 15:40:12.219705,0,0,0,0,0,0,0,0,0
20160808 15:40:12.219705,0,0,0,0,0,0,0,0,0
20160808 15:40:12.227517,0,0,0,0,0,0,0,0,0
20160808 15:40:12.227517,0,0,0,0,0,0,0,0,0
20160808 15:40:12.227517,0,0,0,0,0,0,0,0,0
20160808 15:40:12.227517,0,0,0,0,0,0,0,0,0
20160808 15:40:12.227517,0,0,0,0,0,0,0,0,0
20160808 15:40:12.235330,0,0,0,0,0,0,0,0,0
20160808 15:40:12.235330,0,0,0,0,0,0,0,0,0
20160808 15:40:12.235330,0,0,0,0,0,0,0,0,0
20160808 15:40:12.235330,0,0,0,0,0,0,0,0,0
20160808 15:40:12.243143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.243143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.243143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.243143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.243143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.250955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.250955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.250955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.250955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.258767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.258767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.258767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.258767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.258767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.266580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.266580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.266580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.266580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.274393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.274393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.274393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.274393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.274393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.282205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.282205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.282205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.282205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.290017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.290017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.290017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.290017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.290017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.297830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.297830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.297830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.297830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.305643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.305643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.305643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.305643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.305643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.313455,0,0,0,0,0,0,0,0,0
20160808 15:40:12.313455,0,0,0,0,0,0,0,0,0
20160808 15:40:12.313455,0,0,0,0,0,0,0,0,0
20160808 15:40:12.313455,0,0,0,0,0,0,0,0,0
20160808 15:40:12.321267,0,0,0,0,0,0,0,0,0
20160808 15:40:12.321267,0,0,0,0,0,0,0,0,0
20160808 15:40:12.321267,0,0,0,0,0,0,0,0,0
20160808 15:40:12.321267,0,0,0,0,0,0,0,0,0
20160808 15:40:12.321267,0,0,0,0,0,0,0,0,0
20160808 15:40:12.329080,0,0,0,0,0,0,0,0,0
20160808 15:40:12.329080,0,0,0,0,0,0,0,0,0
20160808 15:40:12.329080,0,0,0,0,0,0,0,0,0
20160808 15:40:12.329080,0,0,0,0,0,0,0,0,0
20160808 15:40:12.336893,0,0,0,0,0,0,0,0,0
20160808 15:40:12.336893,0,0,0,0,0,0,0,0,0
20160808 15:40:12.336893,0,0,0,0,0,0,0,0,0
20160808 15:40:12.336893,0,0,0,0,0,0,0,0,0
20160808 15:40:12.336893,0,0,0,0,0,0,0,0,0
20160808 15:40:12.344705,0,0,0,0,0,0,0,0,0
20160808 15:40:12.344705,0,0,0,0,0,0,0,0,0
20160808 15:40:12.344705,0,0,0,0,0,0,0,0,0
20160808 15:40:12.344705,0,0,0,0,0,0,0,0,0
20160808 15:40:12.352517,0,0,0,0,0,0,0,0,0
20160808 15:40:12.352517,0,0,0,0,0,0,0,0,0
20160808 15:40:12.352517,0,0,0,0,0,0,0,0,0
20160808 15:40:12.352517,0,0,0,0,0,0,0,0,0
20160808 15:40:12.352517,0,0,0,0,0,0,0,0,0
20160808 15:40:12.360330,0,0,0,0,0,0,0,0,0
20160808 15:40:12.360330,0,0,0,0,0,0,0,0,0
20160808 15:40:12.360330,0,0,0,0,0,0,0,0,0
20160808 15:40:12.360330,0,0,0,0,0,0,0,0,0
20160808 15:40:12.368143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.368143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.368143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.368143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.368143,0,0,0,0,0,0,0,0,0
20160808 15:40:12.375955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.375955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.375955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.375955,0,0,0,0,0,0,0,0,0
20160808 15:40:12.383767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.383767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.383767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.383767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.383767,0,0,0,0,0,0,0,0,0
20160808 15:40:12.391580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.391580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.391580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.391580,0,0,0,0,0,0,0,0,0
20160808 15:40:12.399393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.399393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.399393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.399393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.399393,0,0,0,0,0,0,0,0,0
20160808 15:40:12.407205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.407205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.407205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.407205,0,0,0,0,0,0,0,0,0
20160808 15:40:12.415017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.415017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.415017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.415017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.415017,0,0,0,0,0,0,0,0,0
20160808 15:40:12.422830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.422830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.422830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.422830,0,0,0,0,0,0,0,0,0
20160808 15:40:12.430643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.430643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.430643,0,0,0,0,0,0,0,0,0
20160808 15:40:12.430643,0,0,0,0,0,0,0,0,0
