time,status,x,y,z
20160813 15:34:29.530134,0,11898,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,8060928,131071,-3
20160813 15:34:29.530134,0,0,0,11900
20160813 15:34:29.530134,0,511,-1,-982784
20160813 15:34:29.530134,0,0,46,8192000
20160813 15:34:29.530134,0,-1,-7935,0
20160813 15:34:29.530134,0,0,3046912,511
20160813 15:34:29.530134,0,-7,65536,0
20160813 15:34:29.530134,0,11903,1,-1
20160813 15:34:29.530134,0,-458496,0,0
20160813 15:34:29.530134,0,-8388608,65536,1
20160813 15:34:29.530134,0,0,0,11905
20160813 15:34:29.530134,0,511,-1,-196352
20160813 15:34:29.530134,0,0,46,-8257536
20160813 15:34:29.530134,0,-1,-767,0
20160813 15:34:29.530134,0,0,3048192,511
20160813 15:34:29.530134,0,-3,65536,0
20160813 15:34:29.530134,0,11908,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,-8060928,131071,-3
20160813 15:34:29.530134,0,0,0,11910
20160813 15:34:29.530134,0,511,-1,-196352
20160813 15:34:29.530134,0,0,46,-7929856
20160813 15:34:29.530134,0,-1,-767,0
20160813 15:34:29.530134,0,0,3049472,511
20160813 15:34:29.530134,0,-3,65536,0
20160813 15:34:29.530134,0,11913,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,-7733248,131071,-3
20160813 15:34:29.530134,0,0,0,11915
20160813 15:34:29.530134,0,511,-1,-196352
20160813 15:34:29.530134,0,0,46,-7602176
20160813 15:34:29.530134,0,-1,-767,0
20160813 15:34:29.530134,0,0,3050752,511
20160813 15:34:29.530134,0,-3,65536,0
20160813 15:34:29.530134,0,11918,1,-1
20160813 15:34:29.530134,0,-458496,0,0
20160813 15:34:29.530134,0,-7405568,131071,-63
20160813 15:34:29.530134,0,0,0,11920
20160813 15:34:29.530134,0,511,-1,-982784
20160813 15:34:29.530134,0,0,46,-7274496
20160813 15:34:29.530134,0,-1,-767,0
20160813 15:34:29.530134,0,0,3052032,511
20160813 15:34:29.530134,0,-7,65536,0
20160813 15:34:29.530134,0,11923,1,-256
20160813 15:34:29.530134,0,65792,0,0
20160813 15:34:29.530134,0,-7077888,131071,-3
20160813 15:34:29.530134,0,0,0,11925
20160813 15:34:29.530134,0,511,-1,-196352
20160813 15:34:29.530134,0,0,46,-6946816
20160813 15:34:29.530134,0,-1,-131839,0
20160813 15:34:29.530134,0,0,3053312,511
20160813 15:34:29.530134,0,-3,65536,0
20160813 15:34:29.530134,0,11928,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,-6750208,131071,-3
20160813 15:34:29.530134,0,0,0,11930
20160813 15:34:29.530134,0,511,-1,-196352
20160813 15:34:29.530134,0,0,46,-6619136
20160813 15:34:29.530134,0,-1,-767,0
20160813 15:34:29.530134,0,0,3054592,511
20160813 15:34:29.530134,0,-3,65536,0
20160813 15:34:29.530134,0,11933,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,-6422528,131071,-3
20160813 15:34:29.530134,0,0,0,11935
20160813 15:34:29.530134,0,511,-1,-196352
20160813 15:34:29.530134,0,0,46,-6291456
20160813 15:34:29.530134,0,-1,-1791,0
20160813 15:34:29.530134,0,0,3055872,511
20160813 15:34:29.530134,0,-7,65536,0
20160813 15:34:29.530134,0,11938,1,-1
20160813 15:34:29.530134,0,-458496,0,0
20160813 15:34:29.530134,0,-6094848,131071,-7
20160813 15:34:29.530134,0,0,0,11940
20160813 15:34:29.530134,0,511,-1,65792
20160813 15:34:29.530134,0,0,46,-5963776
20160813 15:34:29.530134,0,-1,-1791,0
20160813 15:34:29.530134,0,0,3057152,511
20160813 15:34:29.530134,0,-3,65536,0
20160813 15:34:29.530134,0,11943,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,-5767168,131071,-3
20160813 15:34:29.530134,0,0,0,11945
20160813 15:34:29.530134,0,511,-1,-196352
20160813 15:34:29.530134,0,0,46,-5636096
20160813 15:34:29.530134,0,-1,-767,0
20160813 15:34:29.530134,0,0,3058432,511
20160813 15:34:29.530134,0,-3,65536,0
20160813 15:34:29.530134,0,11948,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,-5439488,131071,-3
20160813 15:34:29.530134,0,0,0,11950
20160813 15:34:29.530134,0,511,-1,-196352
20160813 15:34:29.530134,0,0,46,-5308416
20160813 15:34:29.530134,0,-1,-767,0
20160813 15:34:29.530134,0,0,3059712,511
20160813 15:34:29.530134,0,-3,65536,0
20160813 15:34:29.530134,0,11953,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,-5111808,131071,-3
20160813 15:34:29.530134,0,0,0,11955
20160813 15:34:29.530134,0,511,-1,-196352
20160813 15:34:29.530134,0,0,46,-4980736
20160813 15:34:29.530134,0,-1,-7935,0
20160813 15:34:29.530134,0,0,3060992,511
20160813 15:34:29.530134,0,-31,65536,0
20160813 15:34:29.530134,0,11958,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,-4784128,131071,-255
20160813 15:34:29.530134,0,0,0,11960
20160813 15:34:29.530134,0,511,-1,-458496
20160813 15:34:29.530134,0,0,46,-4653056
20160813 15:34:29.530134,0,-1,-767,0
20160813 15:34:29.530134,0,0,3062272,511
20160813 15:34:29.530134,0,-3,65536,0
20160813 15:34:29.530134,0,11963,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,-4456448,131071,-515
20160813 15:34:29.530134,0,0,0,11965
20160813 15:34:29.530134,0,511,-1,-196352
20160813 15:34:29.530134,0,0,46,-4325376
20160813 15:34:29.530134,0,-1,-767,0
20160813 15:34:29.530134,0,0,3063552,511
20160813 15:34:29.530134,0,-3,65536,0
20160813 15:34:29.530134,0,11968,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,-4128768,131071,-3
20160813 15:34:29.530134,0,0,0,11970
20160813 15:34:29.530134,0,511,-1,-196352
20160813 15:34:29.530134,0,0,46,-3997696
20160813 15:34:29.530134,0,-1,-767,0
20160813 15:34:29.530134,0,0,3064832,511
20160813 15:34:29.530134,0,-3,65536,0
20160813 15:34:29.530134,0,11973,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,-3801088,131071,-3
20160813 15:34:29.530134,0,0,0,11975
20160813 15:34:29.530134,0,511,-1,65792
20160813 15:34:29.530134,0,0,46,-3670016
20160813 15:34:29.530134,0,-1,-1791,0
20160813 15:34:29.530134,0,0,3066112,511
20160813 15:34:29.530134,0,-7,65536,0
20160813 15:34:29.530134,0,11978,1,-1
20160813 15:34:29.530134,0,65792,0,0
20160813 15:34:29.530134,0,-3473408,131071,-3
20160813 15:34:29.530134,0,0,0,11980
20160813 15:34:29.530134,0,511,-1,-196352
20160813 15:34:29.530134,0,0,46,-3342336
20160813 15:34:29.530134,0,-1,-767,0
20160813 15:34:29.530134,0,0,3067392,511
20160813 15:34:29.530134,0,-3,65536,0
20160813 15:34:29.530134,0,11983,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,-3145728,131071,-515
20160813 15:34:29.530134,0,0,0,11985
20160813 15:34:29.530134,0,511,-1,-196352
20160813 15:34:29.530134,0,0,46,-3014656
20160813 15:34:29.530134,0,-1,-767,0
20160813 15:34:29.530134,0,0,3068672,511
20160813 15:34:29.530134,0,-3,65536,0
20160813 15:34:29.530134,0,11988,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,-2818048,131071,-3
20160813 15:34:29.530134,0,0,0,11990
20160813 15:34:29.530134,0,511,-1,-196352
20160813 15:34:29.530134,0,0,46,-2686976
20160813 15:34:29.530134,0,-1,-767,0
20160813 15:34:29.530134,0,0,3069952,511
20160813 15:34:29.530134,0,-3,65536,0
20160813 15:34:29.530134,0,11993,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,-2490368,131071,-7
20160813 15:34:29.530134,0,0,0,11995
20160813 15:34:29.530134,0,511,-1,-982784
20160813 15:34:29.530134,0,0,46,-2359296
20160813 15:34:29.530134,0,-1,-1791,0
20160813 15:34:29.530134,0,0,3071232,256
20160813 15:34:29.530134,0,-198655,65536,0
20160813 15:34:29.530134,0,11998,1,-1
20160813 15:34:29.530134,0,-196352,0,0
20160813 15:34:29.530134,0,-2162688,131071,-3
20160813 15:34:29.530134,0,0,0,12000
20160813 15:34:29.530134,0,511,-1,-196352
20160813 15:34:29.530134,0,0,46,-2031616
